Lemma,Transcribed,Transliterated,Lang Gender Class,ID,
Agatharchus-̓Αγάθαρχος,̓Αγάθαρχος,Agatharchus,G_M,name-Agatharchus-d1e366772
Agroicius-̓Αγροίκιος,̓Αγροίκιος,Agroicius,G_M,name-Agroicius-d1e366823
Agronides-̓Αγρωνίδης,̓Αγρωνίδης,Agronides,G_M,name-Agronides-d1e366868
Aetius-̓Αέτιος,̓Αέτιος,Aetius,G_M,name-Aetius-d1e366916
Aega-Αἰγά,Αἰγά,Aega,G_M,name-Aega-d1e366996
Aidesius-Αἰδέσιος,Αἰδέσιος,Aidesius,G_M,name-Aidesius-d1e367049
Ainius-Αἴνιος,Αἴνιος,Ainius,G_M,name-Ainius-d1e367114
Alypius-̓Αλύπιος,̓Αλύπιος,Alypius,G_M,name-Alypius-d1e367418
Amazonius-̓Αμαζόνιος,̓Αμαζόνιος,Amazonius,G_M,name-Amazonius-d1e367642
Ammonius-̓Αμμώνιος,̓Αμμώνιος,Ammonius,G_M,name-Ammonius-d1e367743
Anastasius-̓Αναστάσιος,̓Αναστάσιος,Anastasius,G_M,name-Anastasius-d1e368208
Anatolius-̓Ανατόλιος,̓Ανατόλιος,Anatolius,G_M,name-Anatolius-d1e368625
Anthus-̓́Ανθος,̓́Ανθος,Anthus,G_M,name-Anthus-d1e368858
Arguris-̓Αργύρις,̓Αργύρις,Arguris,G_M,name-Arguris-d1e368909
Aristeas-̓Αριστέας,̓Αριστέας,Aristeas,G_M,name-Aristeas-d1e368957
Arcadius-̓Αρκάδιος,̓Αρκάδιος,Arcadius,G_M,name-Arcadius-d1e369198
Asiaticus-̓Ασιατικός,̓Ασιατικός,Asiaticus,G_M,name-Asiaticus-d1e369243
Asclepiades-̓Ασκληπιάδης,̓Ασκληπιάδης,Asclepiades,G_M,name-Asclepiades-d1e369297
Auxentius-Α̓ξέντιος,Α̓ξέντιος,Auxentius,G_M,name-Auxentius-d1e369349
Auxibius-Α̓ξίβιος,Α̓ξίβιος,Auxibius,G_M,name-Auxibius-d1e369444
Apheles-̓Αφέλης,̓Αφέλης,Apheles,G_M,name-Apheles-d1e369492
Aphrodisius-̓Αφροδίσιος,̓Αφροδίσιος,Aphrodisius,G_M,name-Aphrodisius-d1e369593
Apses-̓Αψῆς,̓Αψῆς,Apses,G_M,name-Apses-d1e369647
Basileides-Βασιλείδης,Βασιλείδης,Basileides,G_M,name-Basileides-d1e369695
Beryllus-Βηρύλλος,Βηρύλλος,Beryllus,G_M,name-Beryllus-d1e369836
Bouleutinus-Βουλευτῖνος,Βουλευτῖνος,Bouleutinus,G_M,name-Bouleutinus-d1e369934
Gannicius-Γαννίκιος,Γαννίκιος,Gannicius,G_M,name-Gannicius-d1e370037
Gelasius-Γελάσιος,Γελάσιος,Gelasius,G_M,name-Gelasius-d1e370085
Georgius-Γεώργιος,Γεώργιος,Georgius,G_M,name-Georgius-d1e370353
Gillus-Γίλλος,Γίλλος,Gillus,G_M,name-Gillus-d1e370401
Gregorius-Γρηγόριος,Γρηγόριος,Gregorius,G_M,name-Gregorius-d1e370453
Damas-Δάμας,Δάμας,Damas,G_M,name-Damas-d1e370767
Edessaius-̓Εδεσσαῖος,̓Εδεσσαῖος,Edessaius,G_M,name-Edessaius-d1e370815
Eisas-Εἰσᾶς,Εἰσᾶς,Eisas,G_M,name-Eisas-d1e370866
Helenus-̔́Ελενος,̔́Ελενος,Helenus,G_M,name-Helenus-d1e370911
Helicion-̔Ελικίων,̔Ελικίων,Helicion,G_M,name-Helicion-d1e371054
Entolius-̓Εντόλιος,̓Εντόλιος,Entolius,G_M,name-Entolius-d1e371103
Heortasius-̔Εορτάσιος,̔Εορτάσιος,Heortasius,G_M,name-Heortasius-d1e371286
Epaphroditus-̓Επαφρόδιτος,̓Επαφρόδιτος,Epaphroditus,G_M,name-Epaphroditus-d1e371681
Epitychus-̓Επίτυχος,̓Επίτυχος,Epitychus,G_M,name-Epitychus-d1e371729
Epiphanius-̓Επιφάνιος,̓Επιφάνιος,Epiphanius,G_M,name-Epiphanius-d1e371777
Hermogenes-̔Ερμογένης,̔Ερμογένης,Hermogenes,G_M,name-Hermogenes-d1e371912
Euagrius-Ε̓άγριος,Ε̓άγριος,Euagrius,G_M,name-Euagrius-d1e372333
Eudoxius-Ε̓δόξιος,Ε̓δόξιος,Eudoxius,G_M,name-Eudoxius-d1e372381
Euelpis-Εὔελπις,Εὔελπις,Euelpis,G_M,name-Euelpis-d1e372476
Euthalius-Ε̓θάλιος,Ε̓θάλιος,Euthalius,G_M,name-Euthalius-d1e372524
Eumachus-Εὔμαχος,Εὔμαχος,Eumachus,G_M,name-Eumachus-d1e372578
Eumoirus-Εὔμοιρος,Εὔμοιρος,Eumoirus,G_M,name-Eumoirus-d1e372673
Eusebius-Ε̓σέβιος,Ε̓σέβιος,Eusebius,G_M,name-Eusebius-d1e372719
Eustochius-Ε̓στόχιος,Ε̓στόχιος,Eustochius,G_M,name-Eustochius-d1e373469
Eutychianus-Ε̓τυχιανός,Ε̓τυχιανός,Eutychianus,G_M,name-Eutychianus-d1e373511
Eutychides-Ε̓τυχίδης,Ε̓τυχίδης,Eutychides,G_M,name-Eutychides-d1e373696
Eutychius-Ε̓τύχιος,Ε̓τύχιος,Eutychius,G_M,name-Eutychius-d1e373744
Euphrasius-Ε̓φράσιος,Ε̓φράσιος,Euphrasius,G_M,name-Euphrasius-d1e374195
Zannas-Ζάννας,Ζάννας,Zannas,G_M,name-Zannas-d1e374252
Zeuxius-Ζεύξιος,Ζεύξιος,Zeuxius,G_M,name-Zeuxius-d1e374303
Zeuxippus-Ζεύξιππος,Ζεύξιππος,Zeuxippus,G_M,name-Zeuxippus-d1e374354
Zenobius-Ζηνόβιος,Ζηνόβιος,Zenobius,G_M,name-Zenobius-d1e374408
Zosimus-Ζώσιμος,Ζώσιμος,Zosimus,G_M,name-Zosimus-d1e374503
Heracleides-̔Ηρακλείδης,̔Ηρακλείδης,Heracleides,G_M,name-Heracleides-d1e375045
Hesychius-̔Ησύχιος,̔Ησύχιος,Hesychius,G_M,name-Hesychius-d1e375839
Thaumasias-Θαυμασίας,Θαυμασίας,Thaumasias,G_M,name-Thaumasias-d1e376189
Theaitetus-Θεαίτητος,Θεαίτητος,Theaitetus,G_M,name-Theaitetus-d1e376406
Theomnastus-Θεόμναστος,Θεόμναστος,Theomnastus,G_M,name-Theomnastus-d1e376454
Theopemptus-Θεόπεμπτος,Θεόπεμπτος,Theopemptus,G_M,name-Theopemptus-d1e376787
Theotecnus-Θεότεκνος,Θεότεκνος,Theotecnus,G_M,name-Theotecnus-d1e376841
Theotimus-Θεότιμος,Θεότιμος,Theotimus,G_M,name-Theotimus-d1e376885
Theotinas-Θεοτίνας,Θεοτίνας,Theotinas,G_M,name-Theotinas-d1e376933
Theophylactus-Θεοφύλακτος,Θεοφύλακτος,Theophylactus,G_M,name-Theophylactus-d1e376995
Thymus-Θῦμος,Θῦμος,Thymus,G_M,name-Thymus-d1e377046
Hierius-̔Ιέριος,̔Ιέριος,Hierius,G_M,name-Hierius-d1e377094
Hieronymus-̔Ιερώνυμος,̔Ιερώνυμος,Hieronymus,G_M,name-Hieronymus-d1e377142
Hilarus-̔́Ιλαρος,̔́Ιλαρος,Hilarus,G_M,name-Hilarus-d1e377194
Hilasius-̔Ιλάσιος,̔Ιλάσιος,Hilasius,G_M,name-Hilasius-d1e377478
Isidorus-̓Ισίδωρος,̓Ισίδωρος,Isidorus,G_M,name-Isidorus-d1e377605
Ismenus-̓Ισμηνός,̓Ισμηνός,Ismenus,G_M,name-Ismenus-d1e378142
Istiaius-̓Ιστιαῖος,̓Ιστιαῖος,Istiaius,G_M,name-Istiaius-d1e378190
Calinicus-Καλίνικος,Καλίνικος,Calinicus,G_M,name-Calinicus-d1e378246
Callias-Καλλίας,Καλλίας,Callias,G_M,name-Callias-d1e378387
Conon-Κόνων,Κόνων,Conon,G_M,name-Conon-d1e378435
Cyrillus-Κύριλλος,Κύριλλος,Cyrillus,G_M,name-Cyrillus-d1e378483
Cyrus-Κῦρος,Κῦρος,Cyrus,G_M,name-Cyrus-d1e378904
Leontides-Λεοντίδης,Λεοντίδης,Leontides,G_M,name-Leontides-d1e379397
Leontius-Λεόντιος,Λεόντιος,Leontius,G_M,name-Leontius-d1e379448
Lysias-Λυσίας,Λυσίας,Lysias,G_M,name-Lysias-d1e380470
Macarius-Μακάριος,Μακάριος,Macarius,G_M,name-Macarius-d1e380701
Macedonius-Μακεδόνιος,Μακεδόνιος,Macedonius,Add-G_M,name-Macedonius-d1e380886
Macrobius-Μακρόβιος,Μακρόβιος,Macrobius,G_M,name-Macrobius-d1e381074
Manlius-Μάνλιος,Μάνλιος,Manlius,G_M,name-Manlius-d1e381119
Marathus-Μάραθος,Μάραθος,Marathus,G_M,name-Marathus-d1e381170
Marmarius-Μαρμάριος,Μαρμάριος,Marmarius,G_M,name-Marmarius-d1e381225
Maron-Μάρων,Μάρων,Maron,G_M,name-Maron-d1e381273
Megalus-Μέγαλος,Μέγαλος,Megalus,G_M,name-Megalus-d1e381407
Melitius-Μελίτιος,Μελίτιος,Melitius,G_M,name-Melitius-d1e381666
Migas-Μίγας,Μίγας,Migas,G_M,name-Migas-d1e381711
Micron-Μίκρων,Μίκρων,Micron,G_M,name-Micron-d1e381759
Neanthes-Νεάνθης,Νεάνθης,Neanthes,G_M,name-Neanthes-d1e381808
Nicomachus-Νικόμαχος,Νικόμαχος,Nicomachus,G_M,name-Nicomachus-d1e381859
Nomas-Νόμας,Νόμας,Nomas,G_M,name-Nomas-d1e381954
Nonnus-Νόννος,Νόννος,Nonnus,G_M,name-Nonnus-d1e382005
Onga-̓́Ογγα,̓́Ογγα,Onga,G_M,name-Onga-d1e382528
Hoples-̔Οπλῆς,̔Οπλῆς,Hoples,G_M,name-Hoples-d1e382576
Uranus-Ο̓ρανός,Ο̓ρανός,Uranus,G_M,name-Uranus-d1e382628
Panacius-Πανάκιος,Πανάκιος,Panacius,G_M,name-Panacius-d1e382673
Panionius-Πανιώνιος,Πανιώνιος,Panionius,G_M,name-Panionius-d1e382721
Paregorius-Παρηγόριος,Παρηγόριος,Paregorius,G_M,name-Paregorius-d1e382769
Parthenius-Παρθένιος,Παρθένιος,Parthenius,G_M,name-Parthenius-d1e383690
Pasiphilus-Πασίφιλος,Πασίφιλος,Pasiphilus,G_M,name-Pasiphilus-d1e383864
Porphyris-Πορφύρις,Πορφύρις,Porphyris,G_M,name-Porphyris-d1e383916
Proclus-Πρόκλος,Πρόκλος,Proclus,G_M,name-Proclus-d1e384001
Procopius-Προκόπιος,Προκόπιος,Procopius,G_M,name-Procopius-d1e384046
Prosdocius-Προσδόκιος,Προσδόκιος,Prosdocius,G_M,name-Prosdocius-d1e384496
Ptolemaius-Πτολεμαῖος,Πτολεμαῖος,Ptolemaius,G_M,name-Ptolemaius-d1e384584
Pyanides-Πυανίδης,Πυανίδης,Pyanides,G_M,name-Pyanides-d1e387008
Pylades-Πυλάδης,Πυλάδης,Pylades,G_M,name-Pylades-d1e387060
Satyrius-Σατύριος,Σατύριος,Satyrius,G_M,name-Satyrius-d1e387111
Sidonius-Σιδώνιος,Σιδώνιος,Sidonius,G_M,name-Sidonius-d1e387159
Syncleticus-Συνκλητικός,Συνκλητικός,Syncleticus,G_M,name-Syncleticus-d1e387254
Scholasticus-Σχολαστικός,Σχολαστικός,Scholasticus,G_M,name-Scholasticus-d1e387299
Sozomenus-Σωζομενός,Σωζομενός,Sozomenus,G_M,name-Sozomenus-d1e387350
Socrates-Σωκράτης,Σωκράτης,Socrates,G_M,name-Socrates-d1e387399
Sosias-Σωσίας,Σωσίας,Sosias,G_M,name-Sosias-d1e387675
Sosibius-Σωσίβιος,Σωσίβιος,Sosibius,G_M,name-Sosibius-d1e387958
Sosippus-Σώσιππος,Σώσιππος,Sosippus,G_M,name-Sosippus-d1e388146
Sosipolis-Σωσίπολις,Σωσίπολις,Sosipolis,G_M,name-Sosipolis-d1e388295
Sostratus-Σώστρατος,Σώστρατος,Sostratus,G_M,name-Sostratus-d1e388346
Sophronius-Σωφρόνιος,Σωφρόνιος,Sophronius,G_M,name-Sophronius-d1e388799
Timotheus-Τιμόθεος,Τιμόθεος,Timotheus,G_M,name-Timotheus-d1e389035
Hyperechius-̔Υπερέχιος,̔Υπερέχιος,Hyperechius,G_M,name-Hyperechius-d1e389371
Philostratus-Φιλόστρατος,Φιλόστρατος,Philostratus,G_M,name-Philostratus-d1e389419
Photius-Φώτιος,Φώτιος,Photius,G_M,name-Photius-d1e389464
Chairemon-Χαιρήμων,Χαιρήμων,Chairemon,G_M,name-Chairemon-d1e389515
Chariton-Χαρίτων,Χαρίτων,Chariton,G_M,name-Chariton-d1e389614
Psalmus-Ψάλμος,Ψάλμος,Psalmus,G_M,name-Psalmus-d1e389670
Orion-̓Ωρίων,̓Ωρίων,Orion,G_M,name-Orion-d1e389764
Antonina-Antonina,Antonina,Antonina,L_F,name-Antonina-d1e389898
Attio-Attio,Attio,Attio,L_F,name-Attio-d1e390035
Aurelia-Aurelia,Aurelia,Aurelia,L_F,name-Aurelia-d1e390212
Bassa-Bassa,Bassa,Bassa,L_F,name-Bassa-d1e392654
Candida-Candida,Candida,Candida,L_F,name-Candida-d1e392705
Cattia-Cattia,Cattia,Cattia,L_F,name-Cattia-d1e392806
Clara-Clara,Clara,Clara,L_F,name-Clara-d1e392904
Colonia-Colonia,Colonia,Colonia,L_F,name-Colonia-d1e392958
Cornelia-Cornelia,Cornelia,Cornelia,L_F,name-Cornelia-d1e393006
Domitiana-Domitiana,Domitiana,Domitiana,L_F,name-Domitiana-d1e393055
Domna-Domna,Domna,Domna,L_F,name-Domna-d1e393153
Domnica-Domnica,Domnica,Domnica,L_F,name-Domnica-d1e393337
Domnina-Domnina,Domnina,Domnina,L_F,name-Domnina-d1e393388
Faustina-Faustina,Faustina,Faustina,L_F,name-Faustina-d1e393483
Flavia-Flavia,Flavia,Flavia,L_F,name-Flavia-d1e393866
Frontina-Frontina,Frontina,Frontina,L_F,name-Frontina-d1e394687
Furia-Furia,Furia,Furia,L_F,name-Furia-d1e394738
Gaia-Gaia,Gaia,Gaia,L_F,name-Gaia-d1e394786
Germana-Germana,Germana,Germana,L_F,name-Germana-d1e394884
Juliana-Juliana,Juliana,Juliana,L_F,name-Juliana-d1e394938
Justa-Justa,Justa,Justa,L_F,name-Justa-d1e395171
Justina-Justina,Justina,Justina,L_F,name-Justina-d1e395441
Magna-Magna,Magna,Magna,L_F,name-Magna-d1e395536
Marcella-Marcella,Marcella,Marcella,L_F,name-Marcella-d1e395627
Marcelina-Marcelina,Marcelina,Marcelina,L_F,name-Marcelina-d1e395954
Marciana-Marciana,Marciana,Marciana,L_F,name-Marciana-d1e396048
Martina-Martina,Martina,Martina,L_F,name-Martina-d1e396336
Matria-Matria,Matria,Matria,L_F,name-Matria-d1e396525
Matrona-Matrona,Matrona,Matrona,L_F,name-Matrona-d1e396576
Maxima-Maxima,Maxima,Maxima,L_F,name-Maxima-d1e397260
Optata-Optata,Optata,Optata,L_F,name-Optata-d1e397450
Primusa-Primusa,Primusa,Primusa,L_F,name-Primusa-d1e397498
Prisciana-Prisciana,Prisciana,Prisciana,L_F,name-Prisciana-d1e397546
Procla-Procla,Procla,Procla,Add-L_F,name-Procla-d1e397601
Protia-Protia,Protia,Protia,L_F,name-Protia-d1e397930
Sabina-Sabina,Sabina,Sabina,L_F,name-Sabina-d1e397981
Salvia-Salvia,Salvia,Salvia,L_F,name-Salvia-d1e398258
Sapricia-Sapricia,Sapricia,Sapricia,L_F,name-Sapricia-d1e398357
Severa-Severa,Severa,Severa,L_F,name-Severa-d1e398405
Severina-Severina,Severina,Severina,L_F,name-Severina-d1e398736
Siricia-Siricia,Siricia,Siricia,L_F,name-Siricia-d1e398831
Aconius-Aconius,Aconius,Aconius,L_M,name-Aconius-d1e398879
Amandus-Amandus,Amandus,Amandus,L_M,name-Amandus-d1e398932
Amerius-Amerius,Amerius,Amerius,L_M,name-Amerius-d1e398983
Ampilius-Ampilius,Ampilius,Ampilius,L_M,name-Ampilius-d1e399082
Antoninus-Antoninus,Antoninus,Antoninus,L_M,name-Antoninus-d1e399131
Arrenius-Arrenius,Arrenius,Arrenius,L_M,name-Arrenius-d1e399360
Arsenius-Arsenius,Arsenius,Arsenius,L_M,name-Arsenius-d1e399411
Astius-Astius,Astius,Astius,L_M,name-Astius-d1e399513
Augurinus-Augurinus,Augurinus,Augurinus,L_M,name-Augurinus-d1e399566
Avidius-Avidius,Avidius,Avidius,L_M,name-Avidius-d1e399617
Avitus-Avitus,Avitus,Avitus,L_M,name-Avitus-d1e399669
Bassianus-Bassianus,Bassianus,Bassianus,L_M,name-Bassianus-d1e399717
Calpurnius-Calpurnius,Calpurnius,Calpurnius,L_M,name-Calpurnius-d1e399771
Candidus-Candidus,Candidus,Candidus,L_M,name-Candidus-d1e399822
Capito-Capito,Capito,Capito,L_M,name-Capito-d1e400007
Caridius-Caridius,Caridius,Caridius,L_M,name-Caridius-d1e400055
Cassianus-Cassianus,Cassianus,Cassianus,L_M,name-Cassianus-d1e400104
Cassius-Cassius,Cassius,Cassius,L_M,name-Cassius-d1e400203
Catullus-Catullus,Catullus,Catullus,L_M,name-Catullus-d1e400350
Clemes-Clemes,Clemes,Clemes,L_M,name-Clemes-d1e400398
Commodus-Commodus,Commodus,Commodus,L_M,name-Commodus-d1e400446
Domitius-Domitius,Domitius,Domitius,L_M,name-Domitius-d1e400497
Domninus-Domninus,Domninus,Domninus,L_M,name-Domninus-d1e400903
Domnus-Domnus,Domnus,Domnus,L_M,name-Domnus-d1e401003
Faustinus-Faustinus,Faustinus,Faustinus,L_M,name-Faustinus-d1e401243
Favonius-Favonius,Favonius,Favonius,L_M,name-Favonius-d1e401740
Flavius-Flavius,Flavius,Flavius,L_M,name-Flavius-d1e401788
Frontinius-Frontinius,Frontinius,Frontinius,L_M,name-Frontinius-d1e402509
Fuscius-Fuscius,Fuscius,Fuscius,L_M,name-Fuscius-d1e402639
Gaianus-Gaianus,Gaianus,Gaianus,L_M,name-Gaianus-d1e402693
Gallus-Gallus,Gallus,Gallus,L_M,name-Gallus-d1e402876
Julianus-Julianus,Julianus,Julianus,L_M,name-Julianus-d1e402921
Justinus-Justinus,Justinus,Justinus,L_M,name-Justinus-d1e404294
Lollius-Lollius,Lollius,Lollius,L_M,name-Lollius-d1e404650
Lucianus-Lucianus,Lucianus,Lucianus,L_M,name-Lucianus-d1e404834
Lucilius-Lucilius,Lucilius,Lucilius,L_M,name-Lucilius-d1e404879
Macrinus-Macrinus,Macrinus,Macrinus,L_M,name-Macrinus-d1e404983
Magnus-Magnus,Magnus,Magnus,L_M,name-Magnus-d1e405037
Marcelinus-Marcelinus,Marcelinus,Marcelinus,L_M,name-Marcelinus-d1e405085
Marcellus-Marcellus,Marcellus,Marcellus,L_M,name-Marcellus-d1e405186
Maximinus-Maximinus,Maximinus,Maximinus,L_M,name-Maximinus-d1e405599
Maximus-Maximus,Maximus,Maximus,L_M,name-Maximus-d1e405739
Meccius-Meccius,Meccius,Meccius,L_M,name-Meccius-d1e406400
Opius-Opius,Opius,Opius,L_M,name-Opius-d1e406448
Paulinus-Paulinus,Paulinus,Paulinus,L_M,name-Paulinus-d1e406546
Pinarius-Pinarius,Pinarius,Pinarius,L_M,name-Pinarius-d1e406597
Plotinus-Plotinus,Plotinus,Plotinus,L_M,name-Plotinus-d1e406643
Priscus-Priscus,Priscus,Priscus,L_M,name-Priscus-d1e406691
Profuturus-Profuturus,Profuturus,Profuturus,L_M,name-Profuturus-d1e406977
Publius-Publius,Publius,Publius,L_M,name-Publius-d1e407025
Quiriacus-Quiriacus,Quiriacus,Quiriacus,L_M,name-Quiriacus-d1e407892
Rogatius-Rogatius,Rogatius,Rogatius,L_M,name-Rogatius-d1e407953
Rufinus-Rufinus,Rufinus,Rufinus,L_M,name-Rufinus-d1e408005
Rusticus-Rusticus,Rusticus,Rusticus,L_M,name-Rusticus-d1e408286
Sabinus-Sabinus,Sabinus,Sabinus,L_M,name-Sabinus-d1e408375
Sacerdos-Sacerdos,Sacerdos,Sacerdos,L_M,name-Sacerdos-d1e409010
Sallustius-Sallustius,Sallustius,Sallustius,L_M,name-Sallustius-d1e409058
Saturnalis-Saturnalis,Saturnalis,Saturnalis,L_M,name-Saturnalis-d1e409152
Saturnius-Saturnius,Saturnius,Saturnius,L_M,name-Saturnius-d1e409204
Severianus-Severianus,Severianus,Severianus,L_M,name-Severianus-d1e409252
Severus-Severus,Severus,Severus,L_M,name-Severus-d1e409300
Silvanus-Silvanus,Silvanus,Silvanus,L_M,name-Silvanus-d1e410007
Sintacius-Sintacius,Sintacius,Sintacius,L_M,name-Sintacius-d1e410186
Siricius-Siricius,Siricius,Siricius,L_M,name-Siricius-d1e410237
Summus-Summus,Summus,Summus,L_M,name-Summus-d1e410461
Titus-Titus,Titus,Titus,L_M,name-Titus-d1e410558
Ulpianus-Ulpianus,Ulpianus,Ulpianus,L_M,name-Ulpianus-d1e410696
Urbicius-Urbicius,Urbicius,Urbicius,L_M,name-Urbicius-d1e410747
Valentianus-Valentianus,Valentianus,Valentianus,L_M,name-Valentianus-d1e410798
Vetturius-Vetturius,Vetturius,Vetturius,L_M,name-Vetturius-d1e410944
Wardus-Wardus,Wardus,Wardus,P_F,name-Wardus-d1e410993
Āštād-Āštād,Āštād,Āštād,I_M,name-td-d1e411047
Baga-Baga,Baga,Baga,P_M,name-Baga-d1e411161
Gufti-Gufti,Gufti,Gufti,P_M,name-Gufti-d1e411209
̓Αβουβάθη Abubath-̓Αβουβάθη Abubath,̓Αβουβάθη Abubath,̓Αβουβάθη Abubath,S-G_F,name-_Abubath-d1e411260
̓Αλουφάθη Ḥalufathi-̓Αλουφάθη Ḥalufathi,̓Αλουφάθη Ḥalufathi,̓Αλουφάθη Ḥalufathi,S-G_F,name-_Halufathi-d1e411311
̓Αμάθα Amatha-̓Αμάθα Amatha,̓Αμάθα Amatha,̓Αμάθα Amatha,S-G_F,name-_Amatha-d1e411360
̓Αμβωμαρῆ Abomari-̓Αμβωμαρῆ Abomari,̓Αμβωμαρῆ Abomari,̓Αμβωμαρῆ Abomari,S-G_F,name-_Abomari-d1e411411
Γαδράθη Gadrathi-Γαδράθη Gadrathi,Γαδράθη Gadrathi,Γαδράθη Gadrathi,S-G_F,name-_Gadrathi-d1e411453
Θαλεθι Taleti-Θαλεθι Taleti,Θαλεθι Taleti,Θαλεθι Taleti,S-G_F,name-_Taleti-d1e411507
̓Ιωτάβις Yotabi-̓Ιωτάβις Yotabi,̓Ιωτάβις Yotabi,̓Ιωτάβις Yotabi,S-G_F,name-_Yotabi-d1e411555
Μολεχάθα Molekhata-Μολεχάθα Molekhata,Μολεχάθα Molekhata,Μολεχάθα Molekhata,S-G_F,name-_Molekhata-d1e411609
᾽Ουβοδοῦς Oubodou-᾽Ουβοδοῦς Oubodou,᾽Ουβοδοῦς Oubodou,᾽Ουβοδοῦς Oubodou,S-G_F,name-_Oubodou-d1e411664
Τασέλλα Tasella-Τασέλλα Tasella,Τασέλλα Tasella,Τασέλλα Tasella,S-G_F,name-_Tasella-d1e411715
Φελφέλα Felfela-Φελφέλα Felfela,Φελφέλα Felfela,Φελφέλα Felfela,S-G_F,name-_Felfela-d1e411765
Φοσευάθη Foseuati-Φοσευάθη Foseuati,Φοσευάθη Foseuati,Φοσευάθη Foseuati,S-G_F,name-_Foseuati-d1e411813
‘AbdAllah-̓Αβδάλα,̓Αβδάλα,‘AbdAllah,S-G_M,name-AbdAllah-d1e411861
̓Αβδάλγος Abdalgo-̓Αβδάλγος Abdalgo,̓Αβδάλγος Abdalgo,̓Αβδάλγος Abdalgo,S-G_M,name-_Abdalgo-d1e411915
̓ΑβδοάρθαςAbdoḥarta-̓ΑβδοάρθαςAbdoḥarta,̓ΑβδοάρθαςAbdoḥarta,̓ΑβδοάρθαςAbdoḥarta,S-G_M,name-Abdoharta-d1e412099
̓Αβδολμίθαβος Abdolmithabo-̓Αβδολμίθαβος Abdolmithabo,̓Αβδολμίθαβος Abdolmithabo,̓Αβδολμίθαβος Abdolmithabo,S-G_M,name-_Abdolmithabo-d1e412147
̓Αβδομάνης Abdomani-̓Αβδομάνης Abdomani,̓Αβδομάνης Abdomani,̓Αβδομάνης Abdomani,S-G_M,name-_Abdomani-d1e412198
̓Αβδόμαχος Abdomakho-̓Αβδόμαχος Abdomakho,̓Αβδόμαχος Abdomakho,̓Αβδόμαχος Abdomakho,S-G_M,name-_Abdomakho-d1e412249
̓Αβδοσιμέος Abdoshimeo-̓Αβδοσιμέος Abdoshimeo,̓Αβδοσιμέος Abdoshimeo,̓Αβδοσιμέος Abdoshimeo,S-G_M,name-_Abdoshimeo-d1e412297
̓Αβεδράψας Abedrabsha-̓Αβεδράψας Abedrabsha,̓Αβεδράψας Abedrabsha,̓Αβεδράψας Abedrabsha,S-G_M,name-_Abedrabsha-d1e412351
̓Αζίζος Aziz-̓Αζίζος Aziz,̓Αζίζος Aziz,̓Αζίζος Aziz,S-G_M,name-_Aziz-d1e412400
̓Αλζάν Alzan-̓Αλζάν Alzan,̓Αλζάν Alzan,̓Αλζάν Alzan,S-G_M,name-_Alzan-d1e412494
᾽Αλοῦδος Alud-᾽Αλοῦδος Alud,᾽Αλοῦδος Alud,᾽Αλοῦδος Alud,S-G_M,name-_Alud-d1e412539
Βαρσαμούθης Barsamuti-Βαρσαμούθης Barsamuti,Βαρσαμούθης Barsamuti,Βαρσαμούθης Barsamuti,S-G_M,name-_Barsamuti-d1e412593
Βεκήνος Beqeno-Βεκήνος Beqeno,Βεκήνος Beqeno,Βεκήνος Beqeno,S-G_M,name-_Beqeno-d1e412638
Βίζζος Bizo-Βίζζος Bizo,Βίζζος Bizo,Βίζζος Bizo,S-G_M,name-_Bizo-d1e412686
̓Εβιδβόρουχος Ebedbaruch-̓Εβιδβόρουχος Ebedbaruch,̓Εβιδβόρουχος Ebedbaruch,̓Εβιδβόρουχος Ebedbaruch,S-G_M,name-_Ebedbaruch-d1e412732
̓Ενεβήλος Ḥanibal-̓Ενεβήλος Ḥanibal,̓Ενεβήλος Ḥanibal,̓Ενεβήλος Ḥanibal,S-G_M,name-_Hanibal-d1e412780
Ζεδοκώμος Zedoqomo-Ζεδοκώμος Zedoqomo,Ζεδοκώμος Zedoqomo,Ζεδοκώμος Zedoqomo,S-G_M,name-_Zedoqomo-d1e412828
Θημουρέισας Temareiṣa-Θημουρέισας Temareiṣa,Θημουρέισας Temareiṣa,Θημουρέισας Temareiṣa,S-G_M,name-_Temareisa-d1e412873
Θίνος Tino-Θίνος Tino,Θίνος Tino,Θίνος Tino,S-G_M,name-_Tino-d1e412921
Θούθας Tuta-Θούθας Tuta,Θούθας Tuta,Θούθας Tuta,S-G_M,name-_Tuta-d1e413009
̓Ιόληφος Yolefo-̓Ιόληφος Yolefo,̓Ιόληφος Yolefo,̓Ιόληφος Yolefo,S-G_M,name-_Yolefo-d1e413055
Κασέτος Qasheto-Κασέτος Qasheto,Κασέτος Qasheto,Κασέτος Qasheto,S-G_M,name-_Qasheto-d1e413106
Κασσίσος Qashisho-Κασσίσος Qashisho,Κασσίσος Qashisho,Κασσίσος Qashisho,S-G_M,name-_Qashisho-d1e413157
Κλουβᾶς Klub-Κλουβᾶς Klub,Κλουβᾶς Klub,Κλουβᾶς Klub,S-G_M,name-_Klub-d1e413208
ΚυρνανόςQurnan-ΚυρνανόςQurnan,ΚυρνανόςQurnan,ΚυρνανόςQurnan,S-G_M,name-Qurnan-d1e413261
Κώζων Qozon-Κώζων Qozon,Κώζων Qozon,Κώζων Qozon,S-G_M,name-_Qozon-d1e413309
