,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
2059,ref-Sifra.4.10-00.3.38-ref-Sifra.4.10-00.3.43,ref-y.02.03.2.00.197-ref-y.02.03.2.00.202,212790,212817,30820,30825,ref-Sifra.4.10-00.3.38,ref-Sifra.4.10-00.3.43,1221366,1221393,184657,184662,ref-y.2.3.2..197,ref-y.2.3.2..202,חלב שור וכשב ועז לא תאכלו ,חלב שור וכשב ועז לא תאכלו ,6,6,2059,1517,0.0,0.0,0.0
2061,ref-Sifra.4.10-00.3.38-ref-Sifra.4.10-00.3.43,ref-y.02.03.2.00.474-ref-y.02.03.2.00.479,212790,212817,30820,30825,ref-Sifra.4.10-00.3.38,ref-Sifra.4.10-00.3.43,1222760,1222787,184856,184861,ref-y.2.3.2..474,ref-y.2.3.2..479,חלב שור וכשב ועז לא תאכלו ,חלב שור וכשב ועז לא תאכלו ,6,6,2061,1526,0.0,0.0,0.0
2063,ref-Sifra.4.10-00.6.29-ref-Sifra.4.10-00.7.15,ref-y.03.01.1.00.75-ref-y.03.01.1.00.82,213696,213769,30965,30975,ref-Sifra.4.10-00.6.29,ref-Sifra.4.10-00.7.15,2002017,2002055,306242,306249,ref-y.3.1.1..75,ref-y.3.1.1..82,באכילה   יכול לא יאכילנו לאחרים תלמוד לומר  מאכילו אתה לאחרים או  יכול ,"אוכל שלא לוכל אינו אוכל ת""ל מצות תאכל ",12,8,2063,3604,0.676056338028169,0.5466666666666666,0.6338028169014085
2064,ref-Sifra.4.10-00.11.28-ref-Sifra.4.10-00.11.41,ref-y.01.01.1.00.3503-ref-y.01.01.1.00.3512,214592,214656,31105,31118,ref-Sifra.4.10-00.11.28,ref-Sifra.4.10-00.11.41,18441,18489,2925,2934,ref-y.1.1.1..3503,ref-y.1.1.1..3512,יש בהם טומאה קלה ויש בהם טומאה חמורה יש בהם איסור ויש בהם היתר ,איסור ויש בהן היתר יש בהן קולין ויש בהן חומרים ,14,10,2064,68,0.5873015873015873,0.38235294117647056,0.5238095238095238
2065,ref-Sifra.4.10-00.11.28-ref-Sifra.4.10-00.11.41,ref-y.04.04.11.00.599-ref-y.04.04.11.00.608,214592,214656,31105,31118,ref-Sifra.4.10-00.11.28,ref-Sifra.4.10-00.11.41,3222406,3222454,490958,490967,ref-y.4.4.11..599,ref-y.4.4.11..608,יש בהם טומאה קלה ויש בהם טומאה חמורה יש בהם איסור ויש בהם היתר ,איסור ויש בהן היתר יש בהן קולים ויש בהן חומרין ,14,10,2065,6102,0.5873015873015873,0.38235294117647056,0.5238095238095238
2066,ref-Sifra.4.10-00.11.28-ref-Sifra.4.10-00.11.41,ref-y.04.08.2.00.3879-ref-y.04.08.2.00.3888,214592,214656,31105,31118,ref-Sifra.4.10-00.11.28,ref-Sifra.4.10-00.11.41,3283153,3283202,500392,500401,ref-y.4.8.2..3879,ref-y.4.8.2..3888,יש בהם טומאה קלה ויש בהם טומאה חמורה יש בהם איסור ויש בהם היתר ,איסור ויש בהן היתר ויש בהן קלין ויש בהן חמורין ,14,10,2066,6191,0.6031746031746031,0.4057971014492754,0.5238095238095238
2070,ref-Sifra.4.10-00.11.46-ref-Sifra.4.10-00.11.58,ref-y.01.11.2.00.1988-ref-y.01.11.2.00.2000,214674,214736,31123,31133,ref-Sifra.4.10-00.11.46,ref-Sifra.4.10-00.11.58,861773,861835,130571,130581,ref-y.1.11.2..1988,ref-y.1.11.2..2000,דם מהלכי שתים שאין בו טומאה קלה דם שרצים שאין בו טומאה חמורה ,דם מהלכי שתים שאין בו טומאה קלה דם השרץ שאין בו טומאה חמורה ,13,13,2070,1131,0.06557377049180328,0.07936507936507942,0.04918032786885246
2072,ref-Sifra.4.11-16.9.24-ref-Sifra.4.11-16.9.29,ref-y.02.10.2.00.1465-ref-y.02.10.2.00.1470,219483,219540,31830,31835,ref-Sifra.4.11-16.9.24,ref-Sifra.4.11-16.9.29,1846432,1846478,282033,282038,ref-y.2.10.2..1465,ref-y.2.10.2..1470,והתנופות וההגשות וההקטרות והקמיצות והמליקות והקבלות ,לתנופה להגשה לקמיצה ולהקטרה למליקה לקבלה ,6,6,2072,3221,0.5576923076923077,0.39655172413793105,0.5
2074,ref-Sifra.4.11-16.9.32-ref-Sifra.4.11-16.9.36,ref-y.04.04.11.00.316-ref-y.04.04.11.00.320,219559,219590,31838,31842,ref-Sifra.4.11-16.9.32,ref-Sifra.4.11-16.9.36,3220921,3220955,490741,490745,ref-y.4.4.11..316,ref-y.4.4.11..320,סוטה ועריפות עגלה וטהרת מצורע ,סוטה ועריפת העגלה וטהרת המצורע ,5,5,2074,6099,0.0967741935483871,0.09375,0.06451612903225806
2076,ref-Sifra.4.11-17.3.24-ref-Sifra.4.11-17.3.58,ref-y.01.02.6.00.1419-ref-y.01.02.6.00.1438,220827,221012,32038,32071,ref-Sifra.4.11-17.3.24,ref-Sifra.4.11-17.3.58,256429,256516,40507,40524,ref-y.1.2.6..1419,ref-y.1.2.6..1438,שהורע כחך בקדשים קלים שאין לך בהן אלא חזה ושוק אינו דין שאדיחך מהן אמר לו ומה אם לדחותינו מקדשי קדשים שהרי הורע כחי בהן באכילת נשיי ועבדיי תדחני מקדשים קלים שהרי יפה כחי בהם ,הרי מצלת עומר שהורע בו כח העני אינו דין שיציל אמר לו רבי מה אם קמה שיפה כח העני בה ,35,20,2076,348,0.7011494252873564,0.5480225988700564,0.6839080459770115
2078,ref-Sifra.4.11-17.5.21-ref-Sifra.4.11-17.5.47,ref-y.03.01.8.00.4214-ref-y.03.01.8.00.4242,221275,221428,32116,32139,ref-Sifra.4.11-17.5.21,ref-Sifra.4.11-17.5.47,2111033,2111206,322136,322163,ref-y.3.1.8..4214,ref-y.3.1.8..4242,היו לישראל וכשנתחייבו ניטלו מהם וניתנו לכהנים יכול כשם שנתחייבו ניטלו מהם כך אם זכו ינתנו להם תלמוד לומר ואתן  לאהרן הכהן ולבניו לחק עולם נתונים ,היו לישראל וכשנתחייבו ניטלו מהן וניתנו לכהנים יכול כשם שנתחייבו וניטלו מהן וניתנו לכהנים כך אם יזכו יחזירו להן תלמוד לומר ואתן אותם לאהרן ולבניו לחק עולם מה מתנה ,26,29,2078,4066,0.22839506172839505,0.12804878048780488,0.19135802469135801
2079,ref-Sifra.4.11-17.5.21-ref-Sifra.4.11-17.5.47,ref-y.03.01.8.00.4333-ref-y.03.01.8.00.4361,221275,221428,32116,32139,ref-Sifra.4.11-17.5.21,ref-Sifra.4.11-17.5.47,2111655,2111826,322223,322251,ref-y.3.1.8..4333,ref-y.3.1.8..4361,היו לישראל וכשנתחייבו ניטלו מהם וניתנו לכהנים יכול כשם שנתחייבו ניטלו מהם כך אם זכו ינתנו להם תלמוד לומר ואתן  לאהרן הכהן ולבניו לחק עולם נתונים ,"היו לישראל וכשנתחייבו ניטלו מהן וניתנו לכהנים יכול כשם שנתחייבו וניטלו מהן וניתנו לכהנים כך אם יזכו יחזרו להם ת""ל ואתן אותם לאהרן הכהן ולבניו לחק עולם מה מתנה ",26,29,2079,4070,0.24528301886792453,0.11180124223602483,0.18867924528301888
2082,ref-Sifra.4.11-17.6.11-ref-Sifra.4.11-17.6.20,ref-y.03.01.8.00.4137-ref-y.03.01.8.00.4149,221502,221568,32151,32160,ref-Sifra.4.11-17.6.11,ref-Sifra.4.11-17.6.20,2110643,2110719,322084,322094,ref-y.3.1.8..4137,ref-y.3.1.8..4149,שאין חייבים בחזה ושוק חייבים במתנות קדשים שחייבים בחזה ושוק ,תני מאכילה בחזה ושוק רבי יוחנן אומר אוכלת בתרומה ואינה אוכלת בחזה ושוק ,10,13,2082,4062,0.5492957746478874,0.5444444444444445,0.5211267605633803
2084,ref-sifra.4.11-18.1.56-ref-sifra.4.11-18.1.64,ref-y.01.08.5.00.2843-ref-y.01.08.5.00.2853,221990,222026,32218,32225,ref-sifra.4.11-18.1.56,ref-sifra.4.11-18.1.64,742546,742601,113441,113451,ref-y.1.8.5..2843,ref-y.1.8.5..2853,אלה שני בני היצהר  על אדון כל הארץ ,אלהים כתיב אלה שני בני היצהר העומדים על אדון כל הארץ ,8,11,2084,855,0.33962264150943394,0.339622641509434,0.33962264150943394
2086,ref-Sifra.4.11-18.4.4-ref-Sifra.4.11-18.4.22,ref-y.02.05.2.00.1782-ref-y.02.05.2.00.1790,222519,222607,32303,32316,ref-Sifra.4.11-18.4.4,ref-Sifra.4.11-18.4.22,1463393,1463441,222012,222020,ref-y.2.5.2..1782,ref-y.2.5.2..1790,קרבן ציבור אף אין לי אלא קרבן ציבור קרבן יחיד מנין תלמוד לומר ולאשם אי מה אשם קרבן יחיד ,לאישים וזה לאישים זה קרבן יחיד וזה קרבן צבור ,19,9,2086,2263,0.7045454545454546,0.5698924731182795,0.6931818181818182
2087,ref-Sifra.4.11-18.4.4-ref-Sifra.4.11-18.4.22,ref-y.02.12.1.00.1207-ref-y.02.12.1.00.1216,222519,222607,32303,32316,ref-Sifra.4.11-18.4.4,ref-Sifra.4.11-18.4.22,1944087,1944141,297152,297161,ref-y.2.12.1..1207,ref-y.2.12.1..1216,קרבן ציבור אף אין לי אלא קרבן ציבור קרבן יחיד מנין תלמוד לומר ולאשם אי מה אשם קרבן יחיד ,קרבן יחיד מקרבן יחיד ולא ללמד קרבן יחיד מקרבן ציבור ,19,10,2087,3282,0.625,0.4444444444444444,0.6022727272727273
2089,ref-Sifra.4.11-18.4.41-ref-Sifra.4.11-18.4.50,ref-y.02.04.1.00.1219-ref-y.02.04.1.00.1227,222702,222766,32329,32338,ref-Sifra.4.11-18.4.41,ref-Sifra.4.11-18.4.50,1362257,1362301,206032,206040,ref-y.2.4.1..1219,ref-y.2.4.1..1227,צבור למנחה למנחת יחיד ולמנחת צבור ולחטאת לחטאת יחיד ולחטאת ,חטאת יחיד מתה אין חטאת ציבור מתה מנחת היחיד ,10,9,2089,1931,0.6779661016949152,0.390625,0.5423728813559322
2091,ref-sifra.4.11-18.10.42-ref-sifra.4.11-18.10.60,ref-y.02.10.1.00.8355-ref-y.02.10.1.00.8378,224472,224572,32549,32566,ref-sifra.4.11-18.10.42,ref-sifra.4.11-18.10.60,1831708,1831837,279774,279795,ref-y.2.10.1..8355,ref-y.2.10.1..8378,מועד שלא נאמרו אלא ביום תלמוד לומר במדבר סיני באהל מועד מקיש דברות אהל מועד לדברות מדבר סיני מה ,באהל מועד שבמדבר הוא מקריב באהל מועד שבגלגל מה בין אוהל מועד שבמדבר לאוהל מועד שבגלגל אהל מועד שבמדבר לא היה לו היתר במה ,19,24,2091,3206,0.6115702479338843,0.3560606060606061,0.49586776859504134
2092,ref-Sifra.4.29.1.18-ref-Sifra.4.29.1.28,ref-y.02.10.4.00.2918-ref-y.02.10.4.00.2928,224687,224730,32581,32589,ref-Sifra.4.29.1.18,ref-Sifra.4.29.1.28,1876860,1876902,286763,286772,ref-y.2.10.4..2918,ref-y.2.10.4..2928,ה' את העם על אשר עשו את העגל אשר עשה אהרן ,ה' ית עמא על אשר עשו את העגל אשר עשה אהרן ,11,11,2092,3250,0.09523809523809523,0.09090909090909094,0.07142857142857142
2094,ref-Sifra.4.29.3.11-ref-Sifra.4.29.3.34,ref-y.03.05.8.00.663-ref-y.03.05.8.00.684,225609,225740,32724,32745,ref-Sifra.4.29.3.11,ref-Sifra.4.29.3.34,2616935,2617043,397782,397799,ref-y.3.5.8..663,ref-y.3.5.8..684,יעשו  ואפוד ואת שמן המשחה ואת שמן המשחה זה שמן המשחה שהפקדתיך זה שמן המשחה שהפקדתיךבסא כנלעליו שנאמר ועשית  שמן משחת קדש ,עושין הדא היא דכתיב ועשית אותו שמן משחת קודש יהיה זה לי לדורותיכם תני ר' יהודה בי ר' אילעאי אומר שמן משחה ,22,22,2094,4987,0.6776859504132231,0.4014084507042254,0.5371900826446281
2096,ref-Sifra.4.29.9.9-ref-Sifra.4.29.9.53,ref-y.02.04.6.00.449-ref-y.02.04.6.00.498,227474,227704,33016,33058,ref-Sifra.4.29.9.9,ref-Sifra.4.29.9.53,1410616,1410870,213603,213644,ref-y.2.4.6..449,ref-y.2.4.6..498,שמן המשחה שעשה משה במדבר מעשה נסים נעשה בו מתחלתו ועד סופו שמתחלה לא היה אלא שנים עשר לוג שנאמר ושמן זית הין לסוך בו עצים לא היה מסתפק כמה האור שורף כמה העצים בולעים כמה יורה בולעת ממנו נמשחו אהרן ובניו ומשכן וכליו כל ,שמן המשחה שעשה משה במדבר מעשה ניסים נעשה בו מתחילה ועד סוף שמתחילה לא היה בו אלא שנים עשר לוג שנאמר שמן זית הין אם לסוך בו את העיקרין לא היה בו ספק על אחת כמה וכמה שהאור בולע והעצים בולעים והיורה בולעת וממנו נמשחו המשכן וכל כליו השולחן וכל ,45,50,2096,1995,0.2791666666666667,0.1382113821138211,0.21666666666666667
2097,ref-Sifra.4.29.9.9-ref-Sifra.4.29.9.53,ref-y.03.05.8.00.683-ref-y.03.05.8.00.731,227474,227704,33016,33058,ref-Sifra.4.29.9.9,ref-Sifra.4.29.9.53,2617035,2617286,397798,397839,ref-y.3.5.8..683,ref-y.3.5.8..731,שמן המשחה שעשה משה במדבר מעשה נסים נעשה בו מתחלתו ועד סופו שמתחלה לא היה אלא שנים עשר לוג שנאמר ושמן זית הין לסוך בו עצים לא היה מסתפק כמה האור שורף כמה העצים בולעים כמה יורה בולעת ממנו נמשחו אהרן ובניו ומשכן וכליו כל ,שמן משחה שעשה משה במדבר מעשה ניסים נעשה בו מתחילה ועד סוף שמתחילה לא היה בו אלא שנים עשר לוג שנאמר ושמן זית הין אם לסוך בו את העצים לא היה מספיק על אחת כמה וכמה שהאור בולע והעצים בולעין והיורה בולעת וממנו נמשחו המשכן וכל כליו השולחן וכל ,45,49,2097,4991,0.2616033755274262,0.1198347107438017,0.19831223628691982
2098,ref-sifra.4.29.9.9-ref-sifra.4.29.9.53,ref-y.04.10.3.00.1650-ref-y.04.10.3.00.1695,227474,227704,33016,33058,ref-sifra.4.29.9.9,ref-sifra.4.29.9.53,3364562,3364787,512541,512579,ref-y.4.10.3..1650,ref-y.4.10.3..1695,שמן המשחה שעשה משה במדבר מעשה נסים נעשה בו מתחלתו ועד סופו שמתחלה לא היה אלא שנים עשר לוג שנאמר ושמן זית הין לסוך בו עצים לא היה מסתפק כמה האור שורף כמה העצים בולעים כמה יורה בולעת ממנו נמשחו אהרן ובניו ומשכן וכליו כל ,"שמן המשחה שעשה משה בר מעשה ניסים נעשו בו מתחילה ועד סוף שמתחילה לא היה בו אלא י""ב לוג שנא' ושמן זית הין אם לסוך בו את העצים לא היו ספק על אחת כמה וכמה שהאור בולע והיורה בולעת והעצים בולעין ממנו נמשחו המשכן וכל כליו ",45,46,2098,6346,0.3623853211009174,0.1255411255411255,0.23394495412844038
2102,ref-Sifra.4.29.9.25-ref-Sifra.4.29.9.31,ref-y.02.04.6.00.405-ref-y.02.04.6.00.410,227557,227590,33031,33037,ref-Sifra.4.29.9.25,ref-Sifra.4.29.9.31,1410394,1410418,213572,213577,ref-y.2.4.6..405,ref-y.2.4.6..410,שנים עשר לוג שנאמר ושמן זית הין ,שמן זית הין שנים עשר לוג ,7,6,2102,1993,0.6875,0.21875,0.59375
2104,ref-Sifra.4.29.9.25-ref-Sifra.4.29.9.31,ref-y.03.05.8.00.629-ref-y.03.05.8.00.635,227557,227590,33031,33037,ref-Sifra.4.29.9.25,ref-Sifra.4.29.9.31,2616759,2616790,397758,397764,ref-y.3.5.8..629,ref-y.3.5.8..635,שנים עשר לוג שנאמר ושמן זית הין ,ושמן זית הין שהן שנים עשר לוג ,7,7,2104,4985,0.75,0.17647058823529416,0.59375
2106,ref-Sifra.4.29.9.47-ref-Sifra.4.29.9.74,ref-y.02.04.6.00.503-ref-y.02.04.6.00.527,227665,227819,33052,33077,ref-Sifra.4.29.9.47,ref-Sifra.4.29.9.74,1410894,1411031,213649,213670,ref-y.2.4.6..503,ref-y.2.4.6..527,ממנו נמשחו אהרן ובניו ומשכן וכליו כל שבעת ימי המלואים ממנו נמשחו כהנים גדולים ומלכים ואפילו כהן גדול בן כהן גדול טעון משיחה ואין מושחים מלך בן מלך ,וממנו נמשחו אהרן כהן גדול ובניו כל שבעת ימי המלואים וממנו נמשחו כהנים גדולים ומלכים מלך בתחילה טעון משיחה מלך בן מלך אין טעון משיחה ,28,25,2106,1997,0.38095238095238093,0.17647058823529416,0.30612244897959184
2107,ref-Sifra.4.29.9.47-ref-Sifra.4.29.9.74,ref-y.03.05.8.00.736-ref-y.03.05.8.00.761,227665,227819,33052,33077,ref-Sifra.4.29.9.47,ref-Sifra.4.29.9.74,2617310,2617452,397844,397867,ref-y.3.5.8..736,ref-y.3.5.8..761,ממנו נמשחו אהרן ובניו ומשכן וכליו כל שבעת ימי המלואים ממנו נמשחו כהנים גדולים ומלכים ואפילו כהן גדול בן כהן גדול טעון משיחה ואין מושחים מלך בן מלך ,ממנו נמשח אהרן ובניו כל שבעת ימי המילואים ממנו נמשחו כהנים גדולים ומלכים מלך בתחילה טעון משיחה מלך בן מלך אינו טעון משיחה שנאמר קום משחהו ,28,26,2107,4994,0.3877551020408163,0.22981366459627328,0.2925170068027211
2108,ref-Sifra.4.29.9.47-ref-Sifra.4.29.9.74,ref-y.04.10.3.00.1704-ref-y.04.10.3.00.1731,227665,227819,33052,33077,ref-Sifra.4.29.9.47,ref-Sifra.4.29.9.74,3364833,3364985,512588,512612,ref-y.4.10.3..1704,ref-y.4.10.3..1731,ממנו נמשחו אהרן ובניו ומשכן וכליו כל שבעת ימי המלואים ממנו נמשחו כהנים גדולים ומלכים ואפילו כהן גדול בן כהן גדול טעון משיחה ואין מושחים מלך בן מלך ,ממנו נמשחו אהרן כהן גדול ובניו כל שבעת ימי המילואים ממנו נמשחו כהנים גדולים ומלכים מלך בתחילה טעון משיחה מלך בן מלך אין טעון משיחה שנאמר קום משחיהו ,28,28,2108,6350,0.3783783783783784,0.17901234567901236,0.28378378378378377
2110,ref-sifra.4.29.9.70-ref-sifra.4.29.9.86,ref-y.02.04.6.00.593-ref-y.02.04.6.00.610,227796,227881,33073,33088,ref-sifra.4.29.9.70,ref-sifra.4.29.9.86,1411359,1411450,213726,213741,ref-y.2.4.6..593,ref-y.2.4.6..610,ואין מושחים מלך בן מלך ומפני מה משחו את שלמה מפני מחלוקתו של אדוניהו ואת יואש מפני ,אין מושחין מלך בן מלך אלא מפני המחלוקת מפני מה נמשח שלמה מפני מחלוקתו של אדוניהו יואש מפני ,17,18,2110,2000,0.2857142857142857,0.1875,0.1978021978021978
2111,ref-Sifra.4.29.9.70-ref-Sifra.4.29.9.86,ref-y.03.05.8.00.825-ref-y.03.05.8.00.842,227796,227881,33073,33088,ref-Sifra.4.29.9.70,ref-Sifra.4.29.9.86,2617772,2617862,397918,397933,ref-y.3.5.8..825,ref-y.3.5.8..842,ואין מושחים מלך בן מלך ומפני מה משחו את שלמה מפני מחלוקתו של אדוניהו ואת יואש מפני ,אין מושחין מלך בן מלך אלא מפני המחלוקת מפני מה נמשח שלמה מפני מחלוקתו של אדוניה יואש מפני ,17,18,2111,4999,0.3,0.19791666666666663,0.2
2113,ref-Sifra.4.29.9.70-ref-Sifra.4.29.9.86,ref-y.04.10.3.00.1790-ref-y.04.10.3.00.1806,227796,227881,33073,33088,ref-Sifra.4.29.9.70,ref-Sifra.4.29.9.86,3365282,3365375,512657,512670,ref-y.4.10.3..1790,ref-y.4.10.3..1806,ואין מושחים מלך בן מלך ומפני מה משחו את שלמה מפני מחלוקתו של אדוניהו ואת יואש מפני ,אין מושחין את המלכים אלא מפני המחלוקת מפני מה נמשח שלמה מפני מחלוקתו של אדוניהו ויואש מפני ,17,17,2113,6355,0.32967032967032966,0.1875,0.24175824175824176
2116,ref-Sifra.4.29.9.101-ref-Sifra.4.29.10.1,ref-y.02.04.6.00.551-ref-y.02.04.6.00.564,227962,228031,33103,33114,ref-Sifra.4.29.9.101,ref-Sifra.4.29.10.1,1411137,1411211,213689,213701,ref-y.2.4.6..551,ref-y.2.4.6..564,וכולו קיים לעתיד לבא שנאמר שמן משחת קדש יהיה זה לי לדרתיכם וימשח ,"וכולו קיים לעתיד לבא הה""ד שמן משחת קודש יהיה זה לי לדורותיכם אין מושחין ",13,14,2116,1998,0.19444444444444445,0.19736842105263153,0.18055555555555555
2118,ref-Sifra.4.29.9.101-ref-Sifra.4.29.10.1,ref-y.03.05.8.00.784-ref-y.03.05.8.00.797,227962,228031,33103,33114,ref-Sifra.4.29.9.101,ref-Sifra.4.29.10.1,2617554,2617630,397883,397894,ref-y.3.5.8..784,ref-y.3.5.8..797,וכולו קיים לעתיד לבא שנאמר שמן משחת קדש יהיה זה לי לדרתיכם וימשח ,וכילו קיים לעתיד לבוא שנאמר שמן משחת קודש יהיה זה לי לדורותיכם אין מושחין ,13,14,2118,4997,0.14864864864864866,0.1216216216216216,0.14864864864864866
2120,ref-Sifra.4.29.9.101-ref-Sifra.4.29.10.1,ref-y.04.10.3.00.1754-ref-y.04.10.3.00.1767,227962,228031,33103,33114,ref-Sifra.4.29.9.101,ref-Sifra.4.29.10.1,3365088,3365164,512628,512639,ref-y.4.10.3..1754,ref-y.4.10.3..1767,וכולו קיים לעתיד לבא שנאמר שמן משחת קדש יהיה זה לי לדרתיכם וימשח ,וכולו קיים לעתיד לבוא שנאמר שמן משחת קודש יהיה זה לי לדורותיכם אין מושחין ,13,14,2120,6353,0.13513513513513514,0.1216216216216216,0.13513513513513514
2122,ref-sifra.4.29.9.105-ref-sifra.4.29.9.112,ref-y.03.05.8.00.669-ref-y.03.05.8.00.682,227985,228024,33106,33113,ref-sifra.4.29.9.105,ref-sifra.4.29.9.112,2616968,2617034,397786,397797,ref-y.3.5.8..669,ref-y.3.5.8..682,שנאמר שמן משחת קדש יהיה זה לי לדרתיכם ,שמן משחת קודש יהיה זה לי לדורותיכם תני ר' יהודה בי ר' אילעאי אומר ,8,14,2122,4988,0.6060606060606061,0.4477611940298507,0.5151515151515151
2124,ref-Sifra.4.29.10.39-ref-Sifra.4.29.10.54,ref-y.03.05.8.00.728-ref-y.03.05.8.00.740,228215,228295,33144,33157,ref-Sifra.4.29.10.39,ref-Sifra.4.29.10.54,2617264,2617334,397836,397848,ref-y.3.5.8..728,ref-y.3.5.8..740,כל הכלים כל כלי וכלי בפני עצמו טעון משיחה שנאמר וימשח את המזבח ואת כל כליו ,וכל כליו השולחן וכל כליו המנורה וכל כליה ממנו נמשח אהרן ובניו כל ,16,13,2124,4993,0.6,0.37209302325581395,0.49333333333333335
2125,ref-Sifra.4.29.10.39-ref-Sifra.4.29.10.58,ref-y.04.10.3.00.1692-ref-y.04.10.3.00.1703,228215,228310,33144,33160,ref-Sifra.4.29.10.39,ref-Sifra.4.29.10.58,3364765,3364832,512576,512587,ref-y.4.10.3..1692,ref-y.4.10.3..1703,כל הכלים כל כלי וכלי בפני עצמו טעון משיחה שנאמר וימשח את המזבח ואת כל כליו ואת  ואת כנו ,נמשחו המשכן וכל כליו המזבח וכל כלי המנורה וכל כליה כיור וכנו ,19,12,2125,6348,0.6477272727272727,0.3804347826086957,0.5795454545454546
2127,ref-Sifra.4.29.12.71-ref-Sifra.4.29.13.7,ref-y.02.05.1.00.936-ref-y.02.05.1.00.946,228906,228951,33268,33275,ref-Sifra.4.29.12.71,ref-Sifra.4.29.13.7,1439485,1439538,218208,218215,ref-y.2.5.1..936,ref-y.2.5.1..946,הצבור היה ויסמך אהרן ובניו את ידיהם על ראש ,ציבור מן מה דכתיב ויסמכו אהרן ובניו את ידיהם על ראש ,9,11,2127,2170,0.25,0.2727272727272727,0.23076923076923078
2129,ref-Sifra.4.29.16.17-ref-Sifra.4.29.16.22,ref-y.02.10.1.00.8298-ref-y.02.10.1.00.8302,230125,230168,33478,33483,ref-Sifra.4.29.16.17,ref-Sifra.4.29.16.22,1831409,1831445,279729,279733,ref-y.2.10.1..8298,ref-y.2.10.1..8302,פרים הנשרפין ושעירים הנשרפין הואיל ואין ,פרים הנשרפים ושעירים הנשרפין איכן ,6,5,2129,3201,0.2,0.23809523809523814,0.2
2131,ref-Sifra.4.29.20.9-ref-Sifra.4.29.20.16,ref-y.02.05.1.00.940-ref-y.02.05.1.00.947,231312,231356,33679,33685,ref-Sifra.4.29.20.9,ref-Sifra.4.29.20.16,1439503,1439544,218210,218216,ref-y.2.5.1..940,ref-y.2.5.1..947,לאהרן ולבניו ויסמכו את ידיהם על ראש האיל ,ויסמכו אהרן ובניו את ידיהם על ראש האיל ,8,8,2131,2172,0.36585365853658536,0.04878048780487809,0.21951219512195122
2133,ref-Sifra.4.29.21.33-ref-Sifra.4.29.21.40,ref-y.02.02.10.00.2192-ref-y.02.02.10.00.2198,231726,231765,33749,33756,ref-Sifra.4.29.21.33,ref-Sifra.4.29.21.40,1200175,1200206,181485,181491,ref-y.2.2.10..2192,ref-y.2.2.10..2198,ויתן על תנוך אזן אהרן הימנית ויתן על ,ונתן על תנוך אזנו ידו ונתן על ,8,7,2133,1478,0.35135135135135137,0.40476190476190477,0.35135135135135137
2135,ref-Sifra.4.29.22.9-ref-Sifra.4.29.22.18,ref-y.02.02.10.00.2193-ref-y.02.02.10.00.2200,231891,231940,33780,33789,ref-Sifra.4.29.22.9,ref-Sifra.4.29.22.18,1200181,1200215,181486,181493,ref-y.2.2.10..2193,ref-y.2.2.10..2200,על תנוך אזנם הימנית זה גדר האמצעית ועל בהן ידם ,על תנוך אזנו ידו ונתן על בוהן ידו ,10,8,2135,1480,0.46808510638297873,0.4423076923076923,0.425531914893617
2137,ref-Sifra.4.29.25.8-ref-Sifra.4.29.25.15,ref-y.02.04.3.00.439-ref-y.02.04.3.00.445,232287,232332,33847,33854,ref-Sifra.4.29.25.8,ref-Sifra.4.29.25.15,1379022,1379058,208627,208633,ref-y.2.4.3..439,ref-y.2.4.3..445,כל הבכור אשר יולד בבקרך ובצאנך הזכר תקדיש ,כל הבכור אשר יולד וגו' הזכר תקדיש ,8,7,2137,1949,0.2619047619047619,0.3111111111111111,0.2619047619047619
2139,ref-Sifra.4.29.25.8-ref-Sifra.4.29.25.16,ref-y.02.08.1.00.2392-ref-y.02.08.1.00.2400,232287,232336,33847,33855,ref-Sifra.4.29.25.8,ref-Sifra.4.29.25.16,1658220,1658268,252386,252394,ref-y.2.8.1..2392,ref-y.2.8.1..2400,כל הבכור אשר יולד בבקרך ובצאנך הזכר תקדיש לה' ,כל הבכור אשר יולד בבקרך ובצאנך הזכר תקדש לה' ,9,9,2139,2989,0.021739130434782608,0.021739130434782594,0.021739130434782608
2141,ref-Sifra.4.29.33.42-ref-Sifra.4.29.33.63,ref-y.04.05.2.00.1162-ref-y.04.05.2.00.1179,233892,234017,34111,34130,ref-Sifra.4.29.33.42,ref-Sifra.4.29.33.63,3242100,3242178,494051,494066,ref-y.4.5.2..1162,ref-y.4.5.2..1179,"של שלש באהרן ושלש בבניו ויש אומרים תשעה שלש באהרן ושש בבניו ויש אומרים ט""ו שלש באהרן ושתים עשרה בארבעה בניו שנאמר ",תשע אבא שאול אומר שלש שלש של שלש שלש הרי תשע ועוד הרי שנים עשר ר' נהוראי אומר ,22,18,2141,6175,0.6140350877192983,0.3728813559322034,0.5614035087719298
