,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
650,ref-sifre-n.42.3.316-ref-sifre-n.42.3.323,ref-b.2.03.14b.65-ref-b.2.03.14b.72,72023,72061,10493,10500,ref-sifre-n.42.3.316,ref-sifre-n.42.3.323,939506,939548,138065,138072,ref-b.2.3.14b.65,ref-b.2.3.14b.72,אלף כתוב א' אומר מחזיק בתים שלשת אלפים ,אלפי גריוי והא כתיב מחזיק בתים שלשת אלפים ,8,8,650,121,0.30952380952380953,0.23913043478260865,0.2857142857142857
651,ref-sifre-n.42.3.339-ref-sifre-n.42.3.351,ref-b.2.03.14b.101-ref-b.2.03.14b.106,72137,72205,10512,10524,ref-sifre-n.42.3.339,ref-sifre-n.42.3.351,939705,939738,138096,138101,ref-b.2.3.14b.101,ref-b.2.3.14b.106,בלח שהן ג' אלפים ביבש מכאן אמרו חכמים ארבעים סאה בלח שהם כוריים ,ארבעים סאה בלח שהן כוריים ביבש ,13,6,651,122,0.6875,0.515625,0.609375
653,ref-sifre-n.42.4.35-ref-sifre-n.42.4.55,ref-b.4.03.73a.219-ref-b.4.03.73a.238,72399,72494,10560,10580,ref-sifre-n.42.4.35,ref-sifre-n.42.4.55,5550221,5550316,807626,807645,ref-b.4.3.73a.219,ref-b.4.3.73a.238,אמור בי האותי לא תיראו נאם ה' אם מפני לא תחילו אשר שמתי חול גבול לים חק עולם ולא יעברנהו אמר ,שנאמר האותי לא תיראו נאם ה' אם מפני לא תחילו אשר שמתי חול גבול לים חוק עולם ולא יעברנהו אמר ,21,20,653,1358,0.07526881720430108,0.052631578947368474,0.043010752688172046
654,ref-sifre-n.43.1.14-ref-sifre-n.43.1.28,ref-b.3.05.38a.194-ref-b.3.05.38a.207,72636,72712,10600,10610,ref-sifre-n.43.1.14,ref-sifre-n.43.1.28,3910818,3910887,570110,570120,ref-b.3.5.38a.194,ref-b.3.5.38a.207,בשם המפורש אתה אומר בשם המפורש או אינו אלא בכינוי תלמוד לומר ושמו את שמי ,"בשם המפורש אתה אומר בשם המפורש או אינו אלא בכינוי ת""ל ושמו את שמי ",15,14,654,1135,0.1095890410958904,0.1216216216216216,0.1095890410958904
655,ref-sifre-n.43.1.34-ref-sifre-n.43.1.84,ref-b.3.05.38b.11-ref-b.3.05.38b.33,72748,73031,10616,10655,ref-sifre-n.43.1.34,ref-sifre-n.43.1.84,3911820,3911937,570258,570274,ref-b.3.5.38b.11,ref-b.3.5.38b.33,ואני אברכם למה נאמר לפי שהוא אומר כה תברכו אין לי אלא ברכה לישראל ברכה לכהנים מנין תלמוד לומר ואני אברכם ואני אברכם שלא יהיו ישראל אומרים ברכותיהם תלויות בכהניהם תלמוד לומר ואני אברכם שלא יהיו הכהנים אומרים אנו נברך ישראל תלמוד לומר ואני אברכם אני אברך את עמי ישראל שנאמר ,שנאמר ושמו את שמי על בני ישראל ואני אברכם ואמר רבי יהושע בן לוי כל כהן שמברך מתברך ושאינו מברך אין מתברך שנאמר ,51,23,655,1148,0.6948529411764706,0.6123188405797102,0.6875
656,ref-sifre-n.43.1.42-ref-sifre-n.43.1.56,ref-b.5.03.49a.324-ref-b.5.03.49a.337,72786,72868,10620,10630,ref-sifre-n.43.1.42,ref-sifre-n.43.1.56,7619061,7619144,1108736,1108747,ref-b.5.3.49a.324,ref-b.5.3.49a.337,תברכו אין לי אלא ברכה לישראל ברכה לכהנים מנין תלמוד לומר ואני אברכם ואני אברכם ,כשהוא אומר ואני אברכם הוי אומר כהנים מברכין לישראל והקדוש ברוך הוא מברך לכהנים ,15,14,656,2121,0.6708860759493671,0.28260869565217395,0.46835443037974683
660,ref-sifre-n.43.1.66-ref-sifre-n.43.1.84,ref-b.5.03.49a.348-ref-b.5.03.49a.356,72928,73031,10639,10655,ref-sifre-n.43.1.66,ref-sifre-n.43.1.84,7619201,7619248,1108756,1108764,ref-b.5.3.49a.348,ref-b.5.3.49a.356,ואני אברכם שלא יהיו הכהנים אומרים אנו נברך ישראל תלמוד לומר ואני אברכם אני אברך את עמי ישראל שנאמר ,לא למדנו כשהוא אומר ואני אברכם הוי אומר כהנים ,19,9,660,2124,0.6767676767676768,0.5353535353535354,0.6565656565656566
662,ref-sifre-n.43.1.71-ref-sifre-n.43.1.80,ref-b.5.03.121b.31-ref-b.5.03.121b.42,72958,73011,10644,10652,ref-sifre-n.43.1.71,ref-sifre-n.43.1.80,7845037,7845102,1140923,1140932,ref-b.5.3.121b.31,ref-b.5.3.121b.42,אומרים אנו נברך ישראל תלמוד לומר ואני אברכם אני אברך ,אמר אינה לאברים ר' יוחנן אמר ישנה לאברים חזקיה אמר אינה לאברים ,10,12,662,2161,0.6349206349206349,0.38888888888888884,0.5079365079365079
663,ref-sifre-n.43.1.77-ref-sifre-n.43.1.88,ref-b.2.11.18a.71-ref-b.2.11.18a.82,72991,73048,10649,10659,ref-sifre-n.43.1.77,ref-sifre-n.43.1.88,2499160,2499222,364162,364172,ref-b.2.11.18a.71,ref-b.2.11.18a.82,ואני אברכם אני אברך את עמי ישראל שנאמר כי ה' אלהיך ברכך ,"ואני אברכם ברכה דהקב""ה שלום שנאמר ה' יברך את עמו בשלום וכי ",12,12,663,538,0.5932203389830508,0.3571428571428571,0.4406779661016949
664,ref-sifre-n.43.1.84-ref-sifre-n.43.1.91,ref-b.2.10.8b.275-ref-b.2.10.8b.294,73025,73062,10655,10662,ref-sifre-n.43.1.84,ref-sifre-n.43.1.91,2317335,2317439,336541,336558,ref-b.2.10.8b.275,ref-b.2.10.8b.294,שנאמר כי ה' אלהיך ברכך בכל מעשה ידך ,"שנאמר יצו ה' אתך את הברכה באסמיך ת""ר הנכנס למוד את גרנו אומר יר""מ ה' אלהינו שתשלח ברכה במעשה ידינו ",8,20,664,504,0.7070707070707071,0.65,0.696969696969697
666,ref-sifre-n.43.1.85-ref-sifre-n.43.1.95,ref-b.5.03.16b.210-ref-b.5.03.16b.219,73032,73081,10656,10666,ref-sifre-n.43.1.85,ref-sifre-n.43.1.95,7524358,7524403,1095071,1095079,ref-b.5.3.16b.210,ref-b.5.3.16b.219,כי ה' אלהיך ברכך בכל מעשה ידך כאשר דבר לך ואומר ,כי ירחיב ה' אלהיך את גבולך כאשר דבר לך ואמרת ,11,10,666,2088,0.4583333333333333,0.2777777777777778,0.2916666666666667
667,ref-sifre-n.43.1.95-ref-sifre-n.43.1.102,ref-b.5.01.116a.477-ref-b.5.01.116a.485,73075,73118,10666,10673,ref-sifre-n.43.1.95,ref-sifre-n.43.1.102,7121290,7121332,1036947,1036954,ref-b.5.1.116a.477,ref-b.5.1.116a.485,ואומר ברוך תהיה מכל העמים ואומר יפתח ה' ,"כולם ואמרו ה' יברך את עמו בשלום ר""א אומר ",8,9,667,1854,0.8048780487804879,0.38,0.5121951219512195
668,ref-sifre-n.43.1.100-ref-sifre-n.43.1.106,ref-b.2.13.12b.381-ref-b.2.13.12b.387,73104,73136,10671,10676,ref-sifre-n.43.1.100,ref-sifre-n.43.1.106,2711768,2711800,395343,395348,ref-b.2.13.12b.381,ref-b.2.13.12b.387,ואומר יפתח ה' לך את אוצרו הטוב ,שנאמר יפתח ה' לך את אוצרו הטוב ,7,7,668,576,0.0967741935483871,0.12121212121212122,0.06451612903225806
669,ref-sifre-n.43.1.100-ref-sifre-n.43.1.106,ref-b.4.03.25b.139-ref-b.4.03.25b.145,73104,73136,10671,10676,ref-sifre-n.43.1.100,ref-sifre-n.43.1.106,5456157,5456189,794027,794032,ref-b.4.3.25b.139,ref-b.4.3.25b.145,ואומר יפתח ה' לך את אוצרו הטוב ,שנאמר יפתח ה' לך את אוצרו הטוב ,7,7,669,1357,0.0967741935483871,0.12121212121212122,0.06451612903225806
670,ref-sifre-n.43.1.101-ref-sifre-n.43.1.106,ref-b.2.10.9a.143-ref-b.2.10.9a.148,73111,73136,10672,10676,ref-sifre-n.43.1.101,ref-sifre-n.43.1.106,2318937,2318962,336798,336802,ref-b.2.10.9a.143,ref-b.2.10.9a.148,יפתח ה' לך את אוצרו הטוב ,יפתח ה' לך את אוצרו הטוב ,6,6,670,508,0.0,0.0,0.0
671,ref-sifre-n.43.1.101-ref-sifre-n.43.1.108,ref-b.2.10.2a.189-ref-b.2.10.2a.196,73111,73146,10672,10677,ref-sifre-n.43.1.101,ref-sifre-n.43.1.108,2290257,2290292,332491,332496,ref-b.2.10.2a.189,ref-b.2.10.2a.196,יפתח ה' לך את אוצרו הטוב את השמים ,יפתח ה' לך את אוצרו הטוב את השמים ,8,8,671,498,0.0,0.0,0.0
673,ref-sifre-n.44.1.36-ref-sifre-n.44.1.45,ref-b.2.09.3a.222-ref-b.2.09.3a.233,73395,73455,10715,10724,ref-sifre-n.44.1.36,ref-sifre-n.44.1.45,2180546,2180623,316021,316032,ref-b.2.9.3a.222,ref-b.2.9.3a.233,שנאמר שמות מ ויהי בחודש הראשון בשנה השנית באחד לחודש ,ואומר ויהי בחדש הראשון בשנה השנית וגו' ואומר ויהי בשנה השנית בחדש ,10,12,673,416,0.5757575757575758,0.30000000000000004,0.42424242424242425
674,ref-sifre-n.44.1.39-ref-sifre-n.44.1.47,ref-b.2.02.87b.186-ref-b.2.02.87b.194,73409,73467,10718,10726,ref-sifre-n.44.1.39,ref-sifre-n.44.1.47,625566,625622,92478,92486,ref-b.2.2.87b.186,ref-b.2.2.87b.194,ויהי בחודש הראשון בשנה השנית באחד לחודש הוקם המשכן ,ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן ,9,9,674,94,0.0392156862745098,0.039215686274509776,0.0392156862745098
675,ref-sifre-n.44.1.39-ref-sifre-n.44.1.47,ref-b.2.09.3a.47-ref-b.2.09.3a.55,73409,73467,10718,10726,ref-sifre-n.44.1.39,ref-sifre-n.44.1.47,2179600,2179656,315867,315875,ref-b.2.9.3a.47,ref-b.2.9.3a.55,ויהי בחודש הראשון בשנה השנית באחד לחודש הוקם המשכן ,ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן ,9,9,675,414,0.0392156862745098,0.039215686274509776,0.0392156862745098
676,ref-sifre-n.44.1.39-ref-sifre-n.44.1.47,ref-b.2.10.29a.11-ref-b.2.10.29a.19,73409,73467,10718,10726,ref-sifre-n.44.1.39,ref-sifre-n.44.1.47,2406267,2406323,350136,350144,ref-b.2.10.29a.11,ref-b.2.10.29a.19,ויהי בחודש הראשון בשנה השנית באחד לחודש הוקם המשכן ,ויהי בחדש הראשון בשנה השנית באחד לחדש הוקם המשכן ,9,9,676,518,0.0392156862745098,0.039215686274509776,0.0392156862745098
677,ref-sifre-n.44.1.39-ref-sifre-n.44.1.47,ref-b.2.10.29a.29-ref-b.2.10.29a.40,73409,73467,10718,10726,ref-sifre-n.44.1.39,ref-sifre-n.44.1.47,2406367,2406436,350153,350163,ref-b.2.10.29a.29,ref-b.2.10.29a.40,ויהי בחודש הראשון בשנה השנית באחד לחודש הוקם המשכן ,הקים משה את המשכן ושלח מרגלים וכתיב ויהי בשנה השנית בחדש השני ,9,12,677,519,0.7419354838709677,0.3623188405797102,0.5483870967741935
678,ref-sifre-n.44.1.54-ref-sifre-n.44.1.59,ref-b.4.10.11b.201-ref-b.4.10.11b.210,73510,73547,10733,10738,ref-sifre-n.44.1.54,ref-sifre-n.44.1.59,6795229,6795286,990150,990157,ref-b.4.10.11b.201,ref-b.4.10.11b.210,אהרן ובניו המשכן וכל הכלים לימשח ,משכן וכליו ואהרן ובניו כל שבעת ימי המלואים ובו נמשחו ,6,10,678,1747,0.5660377358490566,0.40740740740740744,0.5660377358490566
679,ref-sifre-n.44.1.54-ref-sifre-n.44.1.59,ref-b.5.07.5a.677-ref-b.5.07.5a.686,73510,73547,10733,10738,ref-sifre-n.44.1.54,ref-sifre-n.44.1.59,8346522,8346581,1212791,1212798,ref-b.5.7.5a.677,ref-b.5.7.5a.686,אהרן ובניו המשכן וכל הכלים לימשח ,המשכן וכליו ואהרן ובניו כל שבעת ימי המלואים ובו נמשחו ,6,10,679,2258,0.5740740740740741,0.38888888888888884,0.5740740740740741
680,ref-sifre-n.44.1.111-ref-sifre-n.44.1.124,ref-b.4.03.78b.405-ref-b.4.03.78b.414,73820,73893,10783,10794,ref-sifre-n.44.1.111,ref-sifre-n.44.1.124,5569858,5569912,810558,810567,ref-b.4.3.78b.405,ref-b.4.3.78b.414,אש מן השמים ואכלה את הקרבנות שנאמר ויקרא ט ותצא אש מלפני ה' ותאכל ,אש אוכלתו שנאמר ונתתי פני בהם מהאש יצאו והאש תאכלם ,14,10,680,1360,0.6515151515151515,0.25373134328358204,0.5151515151515151
681,ref-sifre-n.44.1.143-ref-sifre-n.44.1.151,ref-b.4.04.52a.135-ref-b.4.04.52a.147,73987,74034,10811,10819,ref-sifre-n.44.1.143,ref-sifre-n.44.1.151,5992039,5992108,871771,871782,ref-b.4.4.52a.135,ref-b.4.4.52a.147,שני בני אהרן נדב ואביהוא וימותו לפני ה' מיתתן ,שניו ומאן דיליף מבני אהרן מנא ליה דכתי' וימותו לפני ה' כעין מיתה ,9,13,681,1481,0.49230769230769234,0.34328358208955223,0.4307692307692308
682,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.2.06.45b.167-ref-b.2.06.45b.172,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,1757420,1757446,255167,255172,ref-b.2.6.45b.167,ref-b.2.6.45b.172,לפני ה' מיתתן לפני ה' ,לפני ה' ואין כולו לפני ה' ,5,6,682,318,0.3076923076923077,0.3448275862068966,0.2692307692307692
683,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.2.06.45b.199-ref-b.2.06.45b.209,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,1757594,1757649,255193,255200,ref-b.2.6.45b.199,ref-b.2.6.45b.209,לפני ה' מיתתן לפני ה' ,מלפני ה' ואי כתב רחמנא מלפני ה' הוה אמינא דוקא מלפני ,5,11,683,319,0.6415094339622641,0.6363636363636364,0.6415094339622641
684,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.2.09.26b.539-ref-b.2.09.26b.544,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,2257608,2257635,327677,327682,ref-b.2.9.26b.539,ref-b.2.9.26b.544,לפני ה' מיתתן לפני ה' ,לפני המלך ה' לפני המלך ה' ,5,6,684,467,0.46153846153846156,0.4,0.38461538461538464
685,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.3.05.14b.223-ref-b.3.05.14b.230,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,3843731,3843766,560012,560017,ref-b.3.5.14b.223,ref-b.3.5.14b.230,לפני ה' מיתתן לפני ה' ,לפני ה' אל פני המזבח ותניא לפני ה' ,5,8,685,1034,0.45714285714285713,0.45945945945945943,0.45714285714285713
686,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.5.01.16a.113-ref-b.5.01.16a.117,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,6856915,6856936,999242,999246,ref-b.5.1.16a.113,ref-b.5.1.16a.117,לפני ה' מיתתן לפני ה' ,לפני ה' לשרתו לפני ה' ,5,5,686,1764,0.18181818181818182,0.3076923076923077,0.18181818181818182
687,ref-sifre-n.44.1.149-ref-sifre-n.44.1.153,ref-b.5.01.32b.11-ref-b.5.01.32b.16,74021,74042,10817,10821,ref-sifre-n.44.1.149,ref-sifre-n.44.1.153,6903400,6903427,1005819,1005824,ref-b.5.1.32b.11,ref-b.5.1.32b.16,לפני ה' מיתתן לפני ה' ,לפני ה' ולא השוחט לפני ה' ,5,6,687,1769,0.34615384615384615,0.4516129032258065,0.34615384615384615
688,ref-sifre-n.44.1.149-ref-sifre-n.44.1.156,ref-b.2.06.58a.283-ref-b.2.06.58a.290,74021,74062,10817,10824,ref-sifre-n.44.1.149,ref-sifre-n.44.1.156,1792517,1792550,260332,260339,ref-b.2.6.58a.283,ref-b.2.6.58a.290,לפני ה' מיתתן לפני ה' ונפילתן בחוץ כיצד ,לפני ה' ואין כהן לפני ה' הא כיצד ,8,8,688,324,0.45,0.37777777777777777,0.375
689,ref-sifre-n.44.1.234-ref-sifre-n.44.1.252,ref-b.5.02.90a.64-ref-b.5.02.90a.81,74471,74587,10893,10909,ref-sifre-n.44.1.234,ref-sifre-n.44.1.252,7413082,7413178,1079193,1079205,ref-b.5.2.90a.64,ref-b.5.2.90a.81,שנמשחו כולם וימשחם מבפנים ומבחוץ ר' יאשיה אומר מדת הלח נמשחו מבפנים ונמשחו מבחוץ מדת היבש נמשחו מבפנים ולא ,נמשחה בין מבפנים בין מבחוץ מדת יבש נמשחה מבפנים ולא נמשחה מבחוץ ורבי עקיבא סבר מדת הלח נמשחה ,19,18,689,2015,0.5607476635514018,0.30508474576271183,0.4392523364485981
690,ref-sifre-n.44.1.234-ref-sifre-n.44.1.267,ref-b.5.02.90a.86-ref-b.5.02.90a.101,74471,74668,10893,10922,ref-sifre-n.44.1.234,ref-sifre-n.44.1.267,7413200,7413282,1079207,1079219,ref-b.5.2.90a.86,ref-b.5.2.90a.101,שנמשחו כולם וימשחם מבפנים ומבחוץ ר' יאשיה אומר מדת הלח נמשחו מבפנים ונמשחו מבחוץ מדת היבש נמשחו מבפנים ולא נמשחו מבחוץ ר' יונתן אומר מדת הלח נמשחו מבפנים ולא נמשחו מבחוץ ומדת היבש לא ,מדת יבש לא נמשחה כל עיקר ורבי יוסי סבר אידי ואידי נמשחה מבפנים ולא נמשחה מבחוץ ,34,16,690,2016,0.6994535519125683,0.5989304812834224,0.6885245901639344
691,ref-sifre-n.44.1.234-ref-sifre-n.44.1.301,ref-b.5.02.57b.63-ref-b.5.02.57b.127,74471,74857,10893,10955,ref-sifre-n.44.1.234,ref-sifre-n.44.1.301,7313862,7314213,1064955,1065008,ref-b.5.2.57b.63,ref-b.5.2.57b.127,שנמשחו כולם וימשחם מבפנים ומבחוץ ר' יאשיה אומר מדת הלח נמשחו מבפנים ונמשחו מבחוץ מדת היבש נמשחו מבפנים ולא נמשחו מבחוץ ר' יונתן אומר מדת הלח נמשחו מבפנים ולא נמשחו מבחוץ ומדת היבש לא נמשחו לא מבפנים ולא מבחוץ תדע לך שאין מקודשות שנאמר ויקרא כג ממושבותיכם תביאו לחם תנופה שתים שני עשרונים וכו' תאפינה בכורים לה' הא אימתי הן לה' לאחר אפיה רבי אומר וימשחם ויקדש אותם ,וימשחם ויקדש אותם רבי יאשיה אומר מדת הלח נמשח בין מבפנים בין מבחוץ מדת יבש נמשחו מבפנים ואין נמשחו מבחוץ רבי יונתן אומר מדת הלח נמשחו מבפנים ואין נמשחו מבחוץ מדות יבש לא נמשחו כל עיקר תדע לך שהרי אין מקדשות דכתיב ממושבותיכם תביאו לחם תנופה שתים שני עשרונים סלת תהיינה חמץ תאפינה בכורים לה' אימתי הן לה' לאחר שנאפו במאי קא מיפלגי באותם רבי ,68,65,691,1940,0.33791208791208793,0.18814432989690721,0.2445054945054945
694,ref-sifre-n.44.1.258-ref-sifre-n.44.1.270,ref-b.5.02.90a.62-ref-b.5.02.90a.98,74614,74685,10913,10925,ref-sifre-n.44.1.258,ref-sifre-n.44.1.270,7413073,7413265,1079191,1079216,ref-b.5.2.90a.62,ref-b.5.2.90a.98,מדת הלח נמשחו מבפנים ולא נמשחו מבחוץ ומדת היבש לא נמשחו לא מבפנים ,מדת הלח נמשחה בין מבפנים בין מבחוץ מדת יבש נמשחה מבפנים ולא נמשחה מבחוץ ורבי עקיבא סבר מדת הלח נמשחה בין מבפנים בין מבחוץ מדת יבש לא נמשחה כל עיקר ורבי יוסי סבר אידי ואידי נמשחה מבפנים ,13,37,694,2014,0.654054054054054,0.6432432432432432,0.654054054054054
695,ref-sifre-n.44.1.258-ref-sifre-n.44.1.297,ref-b.5.02.57b.69-ref-b.5.02.57b.127,74614,74832,10913,10951,ref-sifre-n.44.1.258,ref-sifre-n.44.1.297,7313897,7314213,1064959,1065008,ref-b.5.2.57b.69,ref-b.5.2.57b.127,מדת הלח נמשחו מבפנים ולא נמשחו מבחוץ ומדת היבש לא נמשחו לא מבפנים ולא מבחוץ תדע לך שאין מקודשות שנאמר ויקרא כג ממושבותיכם תביאו לחם תנופה שתים שני עשרונים וכו' תאפינה בכורים לה' הא אימתי הן לה' לאחר אפיה רבי ,מדת הלח נמשח בין מבפנים בין מבחוץ מדת יבש נמשחו מבפנים ואין נמשחו מבחוץ רבי יונתן אומר מדת הלח נמשחו מבפנים ואין נמשחו מבחוץ מדות יבש לא נמשחו כל עיקר תדע לך שהרי אין מקדשות דכתיב ממושבותיכם תביאו לחם תנופה שתים שני עשרונים סלת תהיינה חמץ תאפינה בכורים לה' אימתי הן לה' לאחר שנאפו במאי קא מיפלגי באותם רבי ,40,59,695,1942,0.4803921568627451,0.32573289902280134,0.42483660130718953
696,ref-sifre-n.44.1.278-ref-sifre-n.44.1.283,ref-b.5.02.46b.405-ref-b.5.02.46b.415,74725,74762,10933,10938,ref-sifre-n.44.1.278,ref-sifre-n.44.1.283,7280906,7280967,1060184,1060190,ref-b.5.2.46b.405,ref-b.5.2.46b.415,ויקרא כג ממושבותיכם תביאו לחם תנופה ,מקרא ואמר רבא מנא אמינא לה דכתיב ממושבותיכם תביאו לחם תנופה ,6,11,696,1917,0.45,0.42622950819672134,0.45
697,ref-sifre-n.44.1.280-ref-sifre-n.44.1.284,ref-b.5.02.77a.431-ref-b.5.02.77a.435,74735,74767,10935,10939,ref-sifre-n.44.1.280,ref-sifre-n.44.1.284,7373447,7373479,1073434,1073438,ref-b.5.2.77a.431,ref-b.5.2.77a.435,ממושבותיכם תביאו לחם תנופה שתים ,ממושבותיכם תביאו לחם תנופה שתים ,5,5,697,1986,0.0,0.0,0.0
698,ref-sifre-n.44.1.299-ref-sifre-n.44.1.318,ref-b.4.04.16b.48-ref-b.4.04.16b.52,74838,74955,10953,10966,ref-sifre-n.44.1.299,ref-sifre-n.44.1.318,5838624,5838656,848991,848995,ref-b.4.4.16b.48,ref-b.4.4.16b.52,וימשחם ויקדש אותם למה נאמר והלא כבר נאמר וימשח אותו ויקדש אותו ומה תלמוד לומר וימשחם ויקדש אותם מגיד שבמשיחתן ,וימשחם ויקדש אותם אותם במשיחה ,20,5,698,1430,0.7363636363636363,0.7272727272727273,0.7363636363636363
699,ref-sifre-n.44.1.299-ref-sifre-n.44.1.318,ref-b.4.06.14b.283-ref-b.4.06.14b.287,74838,74955,10953,10966,ref-sifre-n.44.1.299,ref-sifre-n.44.1.318,6386242,6386274,930779,930783,ref-b.4.6.14b.283,ref-b.4.6.14b.287,וימשחם ויקדש אותם למה נאמר והלא כבר נאמר וימשח אותו ויקדש אותו ומה תלמוד לומר וימשחם ויקדש אותם מגיד שבמשיחתן ,וימשחם ויקדש אותם אותם במשיחה ,20,5,699,1653,0.7363636363636363,0.7272727272727273,0.7363636363636363
700,ref-sifre-n.46.1.39-ref-sifre-n.46.1.55,ref-b.2.10.27a.228-ref-b.2.10.27a.243,76241,76344,11177,11193,ref-sifre-n.46.1.39,ref-sifre-n.46.1.55,2398929,2399022,349011,349026,ref-b.2.10.27a.228,ref-b.2.10.27a.243,שהם ששה עשר לאלעור ושמונה לאיתמר שנאמר וימצאו בני אלעזר רבים לראשי הגברים מן בני איתמר ויחלקום ,להם לישראל שש עשרה משמרות שמונה מאלעזר ושמונה מאיתמר וכשרבו בני אלעזר על בני איתמר חלקום ,17,16,700,512,0.5473684210526316,0.21359223300970875,0.3684210526315789
702,ref-sifre-n.46.1.40-ref-sifre-n.46.1.67,ref-b.2.10.27a.253-ref-b.2.10.27a.270,76246,76412,11178,11205,ref-sifre-n.46.1.40,ref-sifre-n.46.1.67,2399079,2399183,349036,349053,ref-b.2.10.27a.253,ref-b.2.10.27a.270,ששה עשר לאלעור ושמונה לאיתמר שנאמר וימצאו בני אלעזר רבים לראשי הגברים מן בני איתמר ויחלקום לבני אלעזר ראשים לבית אבות ששה עשר ולבני איתמר לבית אבותם שמונה ,לראשי הגברים מן בני איתמר ויחלקום לבני אלעזר ראשים לבית אבות ששה עשר ולבני איתמר לבית אבותם שמונה ,28,18,702,515,0.36774193548387096,0.367741935483871,0.36774193548387096
704,ref-sifre-n.46.1.109-ref-sifre-n.46.1.116,ref-b.2.12.24b.554-ref-b.2.12.24b.561,76636,76680,11241,11247,ref-sifre-n.46.1.109,ref-sifre-n.46.1.116,2649457,2649501,386094,386100,ref-b.2.12.24b.554,ref-b.2.12.24b.561,שנאמר וירכיבו את ארון האלהים אל עגלה חדשה ,שנאמר וירכיבו את ארון האלהים אל עגלה חדשה ,8,8,704,572,0.0,0.0,0.0
705,ref-sifre-n.46.1.117-ref-sifre-n.46.1.124,ref-b.3.05.35a.385-ref-b.3.05.35a.392,76681,76717,11248,11254,ref-sifre-n.46.1.117,ref-sifre-n.46.1.124,3899167,3899203,568256,568262,ref-b.3.5.35a.385,ref-b.3.5.35a.392,ויחר אף ה' בעוזא ויכהו שם על השל ,ויחר אף ה' בעוזא ויכהו שם על השל ,8,8,705,1111,0.0,0.0,0.0
706,ref-sifre-n.46.1.125-ref-sifre-n.46.1.131,ref-b.3.05.35a.429-ref-b.3.05.35a.435,76718,76747,11255,11261,ref-sifre-n.46.1.125,ref-sifre-n.46.1.131,3899383,3899412,568294,568300,ref-b.3.5.35a.429,ref-b.3.5.35a.435,ויחר לדוד על אשר פרץ ה' פרץ ,ויחר לדוד על אשר פרץ ה' פרץ ,7,7,706,1113,0.0,0.0,0.0
707,ref-sifre-n.46.1.153-ref-sifre-n.46.1.158,ref-b.5.05.11a.350-ref-b.5.05.11a.355,76858,76889,11279,11284,ref-sifre-n.46.1.153,ref-sifre-n.46.1.158,8138477,8138508,1182969,1182974,ref-b.5.5.11a.350,ref-b.5.5.11a.355,כי עבודת הקדש עליהם בכתף ישאו ,כי עבודת הקדש עליהם בכתף ישאו ,6,6,707,2206,0.0,0.0,0.0
708,ref-sifre-n.46.2.21-ref-sifre-n.46.2.28,ref-b.2.12.24b.554-ref-b.2.12.24b.561,77557,77601,11393,11399,ref-sifre-n.46.2.21,ref-sifre-n.46.2.28,2649457,2649501,386094,386100,ref-b.2.12.24b.554,ref-b.2.12.24b.561,שנאמר וירכיבו את ארון האלהים אל עגלה חדשה ,שנאמר וירכיבו את ארון האלהים אל עגלה חדשה ,8,8,708,573,0.0,0.0,0.0
709,ref-sifre-n.46.2.29-ref-sifre-n.46.2.36,ref-b.3.05.35a.385-ref-b.3.05.35a.392,77602,77638,11400,11406,ref-sifre-n.46.2.29,ref-sifre-n.46.2.36,3899167,3899203,568256,568262,ref-b.3.5.35a.385,ref-b.3.5.35a.392,ויחר אף ה' בעוזא ויכהו שם על השל ,ויחר אף ה' בעוזא ויכהו שם על השל ,8,8,709,1112,0.0,0.0,0.0
710,ref-sifre-n.46.2.37-ref-sifre-n.46.2.43,ref-b.3.05.35a.429-ref-b.3.05.35a.435,77639,77668,11407,11413,ref-sifre-n.46.2.37,ref-sifre-n.46.2.43,3899383,3899412,568294,568300,ref-b.3.5.35a.429,ref-b.3.5.35a.435,ויחר לדוד על אשר פרץ ה' פרץ ,ויחר לדוד על אשר פרץ ה' פרץ ,7,7,710,1114,0.0,0.0,0.0
