,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
1016,ref-sifra.5.1.35.62-ref-sifra.5.1.35.66,ref-b.2.06.45b.167-ref-b.2.06.45b.172,250297,250321,36786,36790,ref-sifra.5.1.35.62,ref-sifra.5.1.35.66,1757420,1757446,255167,255172,ref-b.2.6.45b.167,ref-b.2.6.45b.172,לפני ה' וימותו לפני ה' נ,לפני ה' ואין כולו לפני ה' ,6,6,3013,1016,0.23076923076923078,0.5
1017,ref-sifra.9.03-05.14.9-ref-sifra.9.03-05.14.16,ref-b.2.06.45b.167-ref-b.2.06.45b.172,412094,412125,62482,62486,ref-sifra.9.3-05.14.9,ref-sifra.9.3-05.14.16,1757420,1757446,255167,255172,ref-b.2.6.45b.167,ref-b.2.6.45b.172,לפני ה' אל פתח אהל מועד לפני ה' ,לפני ה' ואין כולו לפני ה' ,8,6,4356,1017,0.375,0.4
1018,ref-sifra.10.02-02.6.26-ref-sifra.10.02-02.6.31,ref-b.2.06.45b.167-ref-b.2.06.45b.172,433739,433763,66012,66017,ref-sifra.10.2-02.6.26,ref-sifra.10.2-02.6.31,1757420,1757446,255167,255172,ref-b.2.6.45b.167,ref-b.2.6.45b.172,לפני ה' יעמד חי לפני ה' מ,לפני ה' ואין כולו לפני ה' ,7,6,4633,1018,0.34615384615384615,0.6
1019,ref-sifra.5.1.35.2-ref-sifra.5.1.35.6,ref-b.2.06.45b.199-ref-b.2.06.45b.209,249965,249989,36744,36748,ref-sifra.5.1.35.2,ref-sifra.5.1.35.6,1757594,1757649,255193,255200,ref-b.2.6.45b.199,ref-b.2.6.45b.209,לפני ה' וימותו לפני ה' ר,מלפני ה' ואי כתב רחמנא מלפני ה' הוה אמינא דוקא מלפני ,6,11,3012,1019,0.6226415094339622,0.8888888888888888
1020,ref-sifra.5.1.35.62-ref-sifra.5.1.35.66,ref-b.2.06.45b.199-ref-b.2.06.45b.209,250297,250321,36786,36790,ref-sifra.5.1.35.62,ref-sifra.5.1.35.66,1757594,1757649,255193,255200,ref-b.2.6.45b.199,ref-b.2.6.45b.209,לפני ה' וימותו לפני ה' נ,מלפני ה' ואי כתב רחמנא מלפני ה' הוה אמינא דוקא מלפני ,6,11,3019,1020,0.6037735849056604,0.875
1021,ref-sifra.9.03-05.14.9-ref-sifra.9.03-05.14.16,ref-b.2.06.45b.199-ref-b.2.06.45b.209,412094,412125,62482,62486,ref-sifra.9.3-05.14.9,ref-sifra.9.3-05.14.16,1757594,1757649,255193,255200,ref-b.2.6.45b.199,ref-b.2.6.45b.209,לפני ה' אל פתח אהל מועד לפני ה' ,מלפני ה' ואי כתב רחמנא מלפני ה' הוה אמינא דוקא מלפני ,8,11,4360,1021,0.6226415094339622,0.9
1022,ref-sifra.8.03-00.7.42-ref-sifra.8.03-00.7.49,ref-b.2.06.45b.199-ref-b.2.06.45b.210,375990,376026,56793,56800,ref-sifra.8.3-00.7.42,ref-sifra.8.3-00.7.49,1757594,1757652,255193,255201,ref-b.2.6.45b.199,ref-b.2.6.45b.210,לפני ה' במזרח ה' לא תנופות לפני ה' ב,מלפני ה' ואי כתב רחמנא מלפני ה' הוה אמינא דוקא מלפני ה' ,9,12,4017,1022,0.5535714285714286,0.8888888888888888
1023,ref-sifra.2.04-00.3.50-ref-sifra.2.04-00.3.54,ref-b.2.06.45b.205-ref-b.2.06.45b.212,24477,24500,3675,3679,ref-sifra.2.4-00.3.50,ref-sifra.2.4-00.3.54,1757625,1757662,255197,255203,ref-b.2.6.45b.205,ref-b.2.6.45b.212,ה' ואין השוחט לפני ה' ,ה' הוה אמינא דוקא מלפני ה' אבל מהאי ,5,8,207,1023,0.5555555555555556,0.8571428571428572
1024,ref-sifra.10.02-03.8.6-ref-sifra.10.02-03.8.14,ref-b.2.06.46b.160-ref-b.2.06.46b.168,435508,435554,66298,66306,ref-sifra.10.2-03.8.6,ref-sifra.10.2-03.8.14,1759765,1759811,255498,255506,ref-b.2.6.46b.160,ref-b.2.6.46b.168,הגדול לפי גדלו והקטן לפי קטנו וכך היתה מדתה ,הגדול לפי גדלו והקטן לפי קטנו וכך היתה מדתה ,9,9,4670,1024,0.0,0.0
1025,ref-sifra.10.02-03.8.1-ref-sifra.10.02-03.8.14,ref-b.2.06.46b.444-ref-b.2.06.46b.459,435481,435554,66293,66306,ref-sifra.10.2-03.8.1,ref-sifra.10.2-03.8.14,1761293,1761369,255729,255742,ref-b.2.6.46b.444,ref-b.2.6.46b.459,ומלא חפניו קטורת סמים דקה הגדול לפי גדלו והקטן לפי קטנו וכך היתה מדתה ,"מלא חפניו קטורת סמים דקה לא או דילמא יליף מלא מלא מקומצו ת""ש וכך היתה מדתה ",14,16,4669,1025,0.4,0.5625
1027,ref-sifra.2.09-00.6.1-ref-sifra.2.09-00.6.30,ref-b.2.06.46b.493-ref-b.2.06.46b.525,49766,49927,7492,7517,ref-sifra.2.9-00.6.1,ref-sifra.2.9-00.6.30,1761534,1761731,255775,255806,ref-b.2.6.46b.493,ref-b.2.6.46b.525,מלא  יכול מלא קומצו מבורץ תלמוד לומר בקמצו אי בקמצו יכול יקמוץ בראשי אצבעותיו תלמוד לומר מלא קמצו הא כיצד חופה את פס ידו במחבת ובמרחשת מוחק בגודלו ובאצבעו ,"מלא קומצו יכול מבורץ ת""ל בקומצו אי בקומצו יכול אפילו בראשי אצבעותיו תלמוד לומר מלא קומצו כדקמצי אינשי הא כיצד חופה שלש אצבעותיו על פיסת ידו וקומץ ובמחבת ובמרחשת מוחק בגודלו מלמעלה ובאצבעו ",29,33,582,1027,0.3723404255319149,0.4444444444444444
1029,ref-sifra.3.03-00.7.1-ref-sifra.3.03-00.7.10,ref-b.2.06.48a.69-ref-b.2.06.48a.78,98462,98513,14154,14163,ref-sifra.3.3-00.7.1,ref-sifra.3.3-00.7.10,1763496,1763547,256044,256053,ref-b.2.6.48a.69,ref-b.2.6.48a.78,מדם הפר מדם הנפש לא מדם הבשר ולא מדם התמצית ,הנפש ולא מדם העור ולא מדם התמצית מדם הפר דם ,10,10,1147,1029,0.5227272727272727,0.2857142857142857
1030,ref-sifra.10.03-00.4.44-ref-sifra.10.03-00.4.65,ref-b.2.06.48a.74-ref-b.2.06.48a.89,438514,438603,66750,66769,ref-sifra.10.3-00.4.44,ref-sifra.10.3-00.4.65,1763523,1763604,256049,256062,ref-b.2.6.48a.74,ref-b.2.6.48a.89,דם השעיר מדם הפר תל ל ועשה את דמו כאשר עשה לדם הפר את דמו כאשר עשה לדם הפר מה דם הפר ,מדם התמצית מדם הפר דם מהפר יקבלנו דאי סלקא דעתך מדם הפר מדם ואפילו מקצת דם ,22,16,4721,1030,0.6235294117647059,0.8571428571428572
1032,ref-sifra.10.03-00.7.27-ref-sifra.10.03-00.7.43,ref-b.2.06.48a.74-ref-b.2.06.48a.89,439024,439096,66847,66861,ref-sifra.10.3-00.7.27,ref-sifra.10.3-00.7.43,1763523,1763604,256049,256062,ref-b.2.6.48a.74,ref-b.2.6.48a.89,הפר מדם השעיר תל ל ועשה את דמו כאשר עשה לדם הפר את דמו כאשר עשה לדם ,מדם התמצית מדם הפר דם מהפר יקבלנו דאי סלקא דעתך מדם הפר מדם ואפילו מקצת דם ,17,16,4746,1032,0.6666666666666666,0.8571428571428572
1033,ref-sifra.10.01-01.3.26-ref-sifra.10.01-01.4.3,ref-b.2.06.49b.227-ref-b.2.06.49b.234,428565,428668,65163,65179,ref-sifra.10.1-01.3.26,ref-sifra.10.1-01.4.3,1767645,1767680,256650,256657,ref-b.2.6.49b.227,ref-b.2.6.49b.234,בזאת יבא אהרן אל הקדש יבא אהרן אל הקדש למעט פר הבא על כל המצות שלא יכנס בו לפני ולפנים בפר בן בקר ,בזאת יבא אהרן אל הקדש בפר בן בקר ,23,8,4560,1033,0.6632653061224489,0.4666666666666667
1034,ref-sifra.10.01-01.3.28-ref-sifra.10.01-01.4.4,ref-b.2.06.49b.247-ref-b.2.06.49b.254,428575,428675,65165,65180,ref-sifra.10.1-01.3.28,ref-sifra.10.1-01.4.4,1767746,1767782,256670,256677,ref-b.2.6.49b.247,ref-b.2.6.49b.254,אהרן אל הקדש יבא אהרן אל הקדש למעט פר הבא על כל המצות שלא יכנס בו לפני ולפנים בפר בן בקר לחטאת ,אהרן לבא אל הקדש בפר בן בקר לחטאת ,22,8,4562,1034,0.6421052631578947,0.4666666666666667
1035,ref-sifra.14.03-09.3.28-ref-sifra.14.03-09.4.4,ref-b.2.06.49b.560-ref-b.2.06.49b.572,670755,670839,102133,102145,ref-sifra.14.3-09.3.28,ref-sifra.14.3-09.4.4,1769367,1769432,256858,256868,ref-b.2.6.49b.560,ref-b.2.6.49b.572,ימיר אותו היחיד עושה תמורה ואין ציבור ולא השותפים עושין תמורה אמר ר' שמעון והלא ,האומר פר יום הכפורים קרבן יחיד עושה תמורה או אינו עושה תמורה לאו ,15,13,7430,1035,0.65,0.7333333333333334
1036,ref-sifra.14.03-09.13.4-ref-sifra.14.03-09.14.23,ref-b.2.06.50b.87-ref-b.2.06.50b.102,672703,672853,102447,102467,ref-sifra.14.3-09.13.4,ref-sifra.14.3-09.14.23,1769973,1770060,256947,256958,ref-b.2.6.50b.87,ref-b.2.6.50b.102,עושה תמורה ואין תמורה עושה תמורה והלא דין הוא ומה אם הקדש שאין קדושה חלה עליו בבעל מום קבוע עושה תמורה תמורה שהקדושה חלה עליו בבעל מום קבוע אינו ,ועושה תמורה מה שאין כן בתמורה חומר בתמורה מבזבח שהתמורה חלה על בעל מום קבוע ואינה ,29,16,7476,1036,0.5724137931034483,0.5
1038,ref-sifra.10.02-00.2.37-ref-sifra.10.02-00.2.74,ref-b.2.06.51a.146-ref-b.2.06.51a.181,430903,431091,65550,65579,ref-sifra.10.2-00.2.37,ref-sifra.10.2-00.2.74,1771492,1771667,257184,257213,ref-b.2.6.51a.146,ref-b.2.6.51a.181,שלא יביא משל ציבור יכול לא יביא משל ציבור שאין ציבור מתכפרים בו אבל יביא משל אחיו הכהנים שהרי אחיו הכהנים מתכפרים בו תלמוד לומר אשר לו יכול לא יביא ואם הביא כשר תלמוד לומר שוב אשר לו ,"מביא ולא משל ציבור יכול לא יביא משל ציבור שאין הציבור מתכפרין בו אבל יביא משל אחיו הכהנים שהרי אחיו הכהנים מתכפרים בו ת""ל אשר לו יכול לא יביא ואם הביא כשר ת""ל שוב אשר לו ",38,36,4595,1038,0.13114754098360656,0.25
1040,ref-sifra.10.02-03.10.183-ref-sifra.10.02-03.10.229,ref-b.2.06.53a.54-ref-b.2.06.53a.82,436717,436937,66443,66486,ref-sifra.10.2-03.10.183,ref-sifra.10.2-03.10.229,1775195,1775338,257767,257793,ref-b.2.6.53a.54,ref-b.2.6.53a.82,מלמד שהיה נותן בה מעלה עשן ומנין שהוא נותן בה מעלה עשן תל ל וכסה ענן הקטרת את הכפורת אשר על העדות ולא ימות ענן הקטרת את הכפורת אשר על העדות ולא ימות הא אם לא נתן בה מעלה עשן או שחסר אחת מכל סממניה חייב מיתה ,מלמד שנותן בה מעלה עשן ומניין שנותן בה מעלה עשן שנאמר וכסה ענן הקטורת את הכפורת הא לא נתן בה מעלה עשן או שחיסר אחת מכל סמניה חייב מיתה ,47,29,4676,1040,0.3961352657004831,0.41666666666666663
1041,ref-sifra.10.02-03.10.207-ref-sifra.10.02-03.10.229,ref-b.2.06.53a.55-ref-b.2.06.53a.82,436832,436937,66466,66486,ref-sifra.10.2-03.10.207,ref-sifra.10.2-03.10.229,1775200,1775338,257768,257793,ref-b.2.6.53a.55,ref-b.2.6.53a.82,ענן הקטרת את הכפורת אשר על העדות ולא ימות הא אם לא נתן בה מעלה עשן או שחסר אחת מכל סממניה חייב מיתה ,שנותן בה מעלה עשן ומניין שנותן בה מעלה עשן שנאמר וכסה ענן הקטורת את הכפורת הא לא נתן בה מעלה עשן או שחיסר אחת מכל סמניה חייב מיתה ,23,28,4680,1041,0.45384615384615384,0.47619047619047616
1043,ref-sifra.10.02-03.10.187-ref-sifra.10.02-03.10.197,ref-b.2.06.53a.131-ref-b.2.06.53a.137,436736,436786,66447,66457,ref-sifra.10.2-03.10.187,ref-sifra.10.2-03.10.197,1775594,1775630,257833,257839,ref-b.2.6.53a.131,ref-b.2.6.53a.137,מעלה עשן ומנין שהוא נותן בה מעלה עשן תל ל וכסה ע,"ומניין שנותן בה מעלה עשן ת""ל וכסה ",12,7,4679,1043,0.3541666666666667,0.6
1044,ref-sifra.10.02-03.10.185-ref-sifra.10.02-03.10.197,ref-b.2.06.53a.154-ref-b.2.06.53a.167,436728,436786,66445,66457,ref-sifra.10.2-03.10.185,ref-sifra.10.2-03.10.197,1775699,1775765,257850,257861,ref-b.2.6.53a.154,ref-b.2.6.53a.167,נותן בה מעלה עשן ומנין שהוא נותן בה מעלה עשן תל ל וכסה ע,"מניין ת""ל וכסה א""ל אביי והא איפכא תניא דתניא נתן בה עיקר מעלה עשן ",14,14,4678,1044,0.696969696969697,0.7333333333333334
1046,ref-sifra.10.01-00.13.1-ref-sifra.10.01-00.13.60,ref-b.2.06.53a.253-ref-b.2.06.53a.303,427750,428039,65043,65081,ref-sifra.10.1-00.13.1,ref-sifra.10.1-00.13.60,1776195,1776445,257928,257972,ref-b.2.6.53a.253,ref-b.2.6.53a.303,"ולא ימות הרי זה עונש כי בענן אראה על הכפורת הרי זו אזהרה ואמר רא יכול עונש ואזהרה נאמרו קודם למיתת שני בני אהרן תל אחרי מות שני בני אהרן יכול שניהם נאמרו לאחר מיתת בני אהרן תל ל ""כי בענן אראה על הכפורת בענן אראה על הכפורת הא כיצד אזהרה נאמר קודם למיתת שני בני אהרן ועונש נאמר לאחר ","אמר חד לעונש וחד לאזהרה תניא ר""א אומר ולא ימות עונש כי בענן אראה אזהרה יכול יהיו שניהם אמורין קודם מיתת בני אהרן ת""ל אחרי מות שני בני אהרן יכול יהיו שניהם אמורים אחר מיתת שני בני אהרן ת""ל כי בענן אראה על הכפורת הא כיצד אזהרה קודם מיתה ועונש אחר ",60,51,4554,1046,0.47686832740213525,0.33333333333333337
1047,ref-sifra.10.01-00.13.18-ref-sifra.10.01-00.13.58,ref-b.2.06.53a.285-ref-b.2.06.53a.303,427828,428029,65054,65079,ref-sifra.10.1-00.13.18,ref-sifra.10.1-00.13.58,1776354,1776445,257956,257972,ref-b.2.6.53a.285,ref-b.2.6.53a.303,"ואזהרה נאמרו קודם למיתת שני בני אהרן תל אחרי מות שני בני אהרן יכול שניהם נאמרו לאחר מיתת בני אהרן תל ל ""כי בענן אראה על הכפורת בענן אראה על הכפורת הא כיצד אזהרה נאמר קודם למיתת שני בני אהרן ועונש ","אמורים אחר מיתת שני בני אהרן ת""ל כי בענן אראה על הכפורת הא כיצד אזהרה קודם מיתה ועונש אחר ",41,19,4555,1047,0.5969387755102041,0.33333333333333337
1048,ref-sifra.5.1.32.104-ref-sifra.5.1.32.110,ref-b.2.06.53a.327-ref-b.2.06.53a.333,248881,248912,36578,36583,ref-sifra.5.1.32.104,ref-sifra.5.1.32.110,1776557,1776588,257987,257992,ref-b.2.6.53a.327,ref-b.2.6.53a.333,אלא על שהורו הלכה בפני משה רבן ,אלא על שהורו הלכה בפני משה רבן ,7,7,2985,1048,0.0,0.0
1049,ref-sifra.10.03-00.3.1-ref-sifra.10.03-00.3.35,ref-b.2.06.55a.74-ref-b.2.06.55a.104,438106,438284,66679,66710,ref-sifra.10.3-00.3.1,ref-sifra.10.3-00.3.35,1784179,1784343,259130,259159,ref-b.2.6.55a.74,ref-b.2.6.55a.104,והזה אותו על הכפורת מלמד שהיה נותן אחת למעלה ולפני הכפורת איני יודע כמה הם הריני דן נאמר מתן דמים בפר למטה ונאמר מתן דמים בשעיר למטה מה מתן דמים האמורים בפר למטה שבע אף ,והזה אותו על הכפורת ולפני הכפורת למדנו כמה למעלה בשעיר אחת למטה בשעיר איני יודע כמה הריני דן נאמרו דמים למטה בפר ונאמרו דמים למטה בשעיר מה למטה בפר שבע אף ,35,31,4701,1049,0.47928994082840237,0.16666666666666663
1050,ref-sifra.10.03-00.4.43-ref-sifra.10.03-00.5.25,ref-b.2.06.55a.91-ref-b.2.06.55a.124,438509,438765,66749,66801,ref-sifra.10.3-00.4.43,ref-sifra.10.3-00.5.25,1784275,1784446,259146,259175,ref-b.2.6.55a.91,ref-b.2.6.55a.124,דנים דם השעיר מדם הפר תל ל ועשה את דמו כאשר עשה לדם הפר את דמו כאשר עשה לדם הפר מה דם הפר למטה שבע אף דם השעיר למטה שבע ואיני יודע כמה ליתן מדם הפר למעלה נאמר מתן דמים בשעיר למעלה ונאמר מתן דמים בפר למעלה מה מתן דמים האמורים בשעיר למעלה אחת אף ,דן נאמרו דמים למטה בפר ונאמרו דמים למטה בשעיר מה למטה בפר שבע אף למטה בשעיר שבע או כלך לדרך זו נאמרו דמים למעלה בשעיר ונאמרו דמים למטה בשעיר מה למעלה בשעיר אחת אף ,55,34,4720,1050,0.6065573770491803,0.5
1053,ref-sifra.10.03-00.7.61-ref-sifra.10.03-00.7.74,ref-b.2.06.55a.97-ref-b.2.06.55a.124,439179,439241,66875,66888,ref-sifra.10.3-00.7.61,ref-sifra.10.3-00.7.74,1784307,1784446,259152,259175,ref-b.2.6.55a.97,ref-b.2.6.55a.124,הפר למטה שבע אף דם השעיר למטה שבע ומה דם השעיר למעלה אחת אף ,דמים למטה בשעיר מה למטה בפר שבע אף למטה בשעיר שבע או כלך לדרך זו נאמרו דמים למעלה בשעיר ונאמרו דמים למטה בשעיר מה למעלה בשעיר אחת אף ,14,28,4752,1053,0.6015037593984962,0.4285714285714286
1055,ref-sifra.10.03-00.4.7-ref-sifra.10.03-00.4.41,ref-b.2.06.55a.113-ref-b.2.06.55a.137,438343,438502,66720,66747,ref-sifra.10.3-00.4.7,ref-sifra.10.3-00.4.41,1784381,1784514,259164,259185,ref-b.2.6.55a.113,ref-b.2.6.55a.137,דמים למעלה ונאמרו בו דמים למטה מה למעלה אחת אף למטה אחת נראה למי דומה דנים של מטה משל מטה ואין דנים של מטה משל מעלה או כלך לדרך זו דנים דם השעיר מדם השעיר ,דמים למעלה בשעיר ונאמרו דמים למטה בשעיר מה למעלה בשעיר אחת אף למטה בשעיר אחת נראה למי דומה דנין מטה ממטה ואין דנין מטה מלמעלה ,35,25,4717,1055,0.5096774193548387,0.3529411764705882
1056,ref-sifra.10.03-00.2.31-ref-sifra.10.03-00.2.39,ref-b.2.06.55a.146-ref-b.2.06.55a.154,438001,438042,66662,66668,ref-sifra.10.3-00.2.31,ref-sifra.10.3-00.2.39,1784561,1784602,259194,259200,ref-b.2.6.55a.146,ref-b.2.6.55a.154,תלמוד לומר ועשה את דמו כאשר עשה לדם הפר ,תלמוד לומר ועשה את דמו כאשר עשה לדם הפר ,9,9,4700,1056,0.0,0.0
1057,ref-sifra.10.03-00.7.32-ref-sifra.10.03-00.7.58,ref-b.2.06.55a.148-ref-b.2.06.55a.168,439045,439172,66852,66872,ref-sifra.10.3-00.7.32,ref-sifra.10.3-00.7.58,1784572,1784676,259195,259210,ref-b.2.6.55a.148,ref-b.2.6.55a.168,ועשה את דמו כאשר עשה לדם הפר את דמו כאשר עשה לדם הפר שאין תלמוד לומר כאשר עשה ומה תלמוד לומר כאשר עשה שיהיו כל מעשיו שוים ,ועשה את דמו כאשר עשה לדם הפר שאין תלמוד לומר כאשר עשה ומה תלמוד לומר כאשר עשה שיהיו כל עשיותיו שוות ,27,21,4747,1057,0.2459016393442623,0.09090909090909094
1058,ref-sifra.10.03-00.3.9-ref-sifra.10.03-00.3.26,ref-b.2.06.55a.183-ref-b.2.06.55a.193,438148,438241,66687,66701,ref-sifra.10.3-00.3.9,ref-sifra.10.3-00.3.26,1784748,1784807,259225,259234,ref-b.2.6.55a.183,ref-b.2.6.55a.193,למעלה ולפני הכפורת איני יודע כמה הם הריני דן נאמר מתן דמים בפר למטה ונאמר מתן דמים בשעיר ,למעלה בפר איני יודע כמה והריני דן נאמרו דמים למעלה בשעיר ,18,11,4703,1058,0.42696629213483145,0.33333333333333337
1061,ref-sifra.3.07-11.5.14-ref-sifra.3.07-11.5.27,ref-b.2.06.55a.189-ref-b.2.06.55a.198,122740,122818,17899,17910,ref-sifra.3.7-11.5.14,ref-sifra.3.7-11.5.27,1784781,1784834,259230,259239,ref-b.2.6.55a.189,ref-b.2.6.55a.198,הדין והלא דין הוא שיכול נאמרו דמים למטן ונאמרו דמים למעלן מה דמים אמורין ,דן נאמרו דמים למעלה בשעיר ונאמרו דמים למעלה בפר מה ,14,10,1515,1061,0.5753424657534246,0.75
1062,ref-sifra.10.03-00.5.5-ref-sifra.10.03-00.6.8,ref-b.2.06.55a.190-ref-b.2.06.55a.202,438656,438854,66781,66816,ref-sifra.10.3-00.5.5,ref-sifra.10.3-00.6.8,1784784,1784854,259231,259243,ref-b.2.6.55a.190,ref-b.2.6.55a.202,מדם הפר למעלה נאמר מתן דמים בשעיר למעלה ונאמר מתן דמים בפר למעלה מה מתן דמים האמורים בשעיר למעלה אחת אף מתן דמים האמורים בפר למעלה אחת או כלך לדרך זו נאמרו בו דמים למטה ונאמרו דמים למעלה מה ,נאמרו דמים למעלה בשעיר ונאמרו דמים למעלה בפר מה למעלה בשעיר אחת אף ,39,13,4729,1062,0.7368421052631579,0.3846153846153846
1063,ref-sifra.10.03-00.4.5-ref-sifra.10.03-00.4.18,ref-b.2.06.55a.190-ref-b.2.06.55a.205,438334,438399,66718,66731,ref-sifra.10.3-00.4.5,ref-sifra.10.3-00.4.18,1784784,1784869,259231,259246,ref-b.2.6.55a.190,ref-b.2.6.55a.205,נאמרו בו דמים למעלה ונאמרו בו דמים למטה מה למעלה אחת אף למטה אחת ,נאמרו דמים למעלה בשעיר ונאמרו דמים למעלה בפר מה למעלה בשעיר אחת אף למעלה בפר אחת ,14,16,4715,1063,0.37037037037037035,0.33333333333333337
1064,ref-sifra.10.03-00.5.29-ref-sifra.10.03-00.6.10,ref-b.2.06.55a.190-ref-b.2.06.55a.211,438784,438868,66805,66818,ref-sifra.10.3-00.5.29,ref-sifra.10.3-00.6.10,1784784,1784895,259231,259248,ref-b.2.6.55a.190,ref-b.2.6.55a.211,בפר למעלה אחת או כלך לדרך זו נאמרו בו דמים למטה ונאמרו דמים למעלה מה דמים האמורים ,נאמרו דמים למעלה בשעיר ונאמרו דמים למעלה בפר מה למעלה בשעיר אחת אף למעלה בפר אחת או כלך לדרך זו נאמרו דמים ,17,22,4739,1064,0.6915887850467289,0.25
1065,ref-sifra.10.03-00.5.6-ref-sifra.10.03-00.5.27,ref-b.2.06.55a.190-ref-b.2.06.55a.213,438661,438774,66782,66803,ref-sifra.10.3-00.5.6,ref-sifra.10.3-00.5.27,1784784,1784905,259231,259250,ref-b.2.6.55a.190,ref-b.2.6.55a.213,הפר למעלה נאמר מתן דמים בשעיר למעלה ונאמר מתן דמים בפר למעלה מה מתן דמים האמורים בשעיר למעלה אחת אף מתן דמים ,נאמרו דמים למעלה בשעיר ונאמרו דמים למעלה בפר מה למעלה בשעיר אחת אף למעלה בפר אחת או כלך לדרך זו נאמרו דמים למטה בפר ,22,24,4731,1065,0.6896551724137931,0.3846153846153846
1066,ref-sifra.10.03-04.5.29-ref-sifra.10.03-04.5.43,ref-b.2.06.55a.195-ref-b.2.06.55a.203,440390,440469,67071,67085,ref-sifra.10.3-04.5.29,ref-sifra.10.3-04.5.43,1784816,1784860,259236,259244,ref-b.2.6.55a.195,ref-b.2.6.55a.203,מדם הפר ומה לפני ולפנים אחת למעלה ושבע למטה מדם השעיר אף בהיכל אחת למעלה ,דמים למעלה בפר מה למעלה בשעיר אחת אף למעלה ,15,9,4775,1066,0.589041095890411,0.5
1067,ref-sifra.10.03-00.7.69-ref-sifra.10.03-00.7.76,ref-b.2.06.55a.195-ref-b.2.06.55a.204,439214,439248,66883,66890,ref-sifra.10.3-00.7.69,ref-sifra.10.3-00.7.76,1784816,1784865,259236,259245,ref-b.2.6.55a.195,ref-b.2.6.55a.204,ומה דם השעיר למעלה אחת אף דם הפר ,דמים למעלה בפר מה למעלה בשעיר אחת אף למעלה בפר ,8,10,4753,1067,0.5319148936170213,0.1428571428571429
1069,ref-sifra.10.03-00.5.5-ref-sifra.10.03-00.5.24,ref-b.2.06.55a.203-ref-b.2.06.55a.218,438656,438762,66781,66800,ref-sifra.10.3-00.5.5,ref-sifra.10.3-00.5.24,1784855,1784932,259244,259255,ref-b.2.6.55a.203,ref-b.2.6.55a.218,מדם הפר למעלה נאמר מתן דמים בשעיר למעלה ונאמר מתן דמים בפר למעלה מה מתן דמים האמורים בשעיר למעלה אחת ,למעלה בפר אחת או כלך לדרך זו נאמרו דמים למטה בפר ונאמרו דמים למעלה בפר מה ,20,16,4726,1069,0.6237623762376238,0.5
1070,ref-sifra.10.03-00.3.20-ref-sifra.10.03-00.3.35,ref-b.2.06.55a.211-ref-b.2.06.55a.222,438204,438284,66695,66710,ref-sifra.10.3-00.3.20,ref-sifra.10.3-00.3.35,1784891,1784949,259248,259259,ref-b.2.6.55a.211,ref-b.2.6.55a.222,דמים בפר למטה ונאמר מתן דמים בשעיר למטה מה מתן דמים האמורים בפר למטה שבע אף ,דמים למטה בפר ונאמרו דמים למעלה בפר מה למטה בפר שבע אף ,16,12,4711,1070,0.5131578947368421,0.4
1071,ref-sifra.10.03-00.4.55-ref-sifra.10.03-00.4.68,ref-b.2.06.55a.211-ref-b.2.06.55a.222,438560,438615,66760,66772,ref-sifra.10.3-00.4.55,ref-sifra.10.3-00.4.68,1784891,1784949,259248,259259,ref-b.2.6.55a.211,ref-b.2.6.55a.222,לדם הפר את דמו כאשר עשה לדם הפר מה דם הפר למטה שבע אף ,דמים למטה בפר ונאמרו דמים למעלה בפר מה למטה בפר שבע אף ,14,12,4724,1071,0.6,0.5
1072,ref-sifra.10.03-00.6.18-ref-sifra.10.03-00.7.23,ref-b.2.06.55a.211-ref-b.2.06.55a.235,438901,439009,66826,66843,ref-sifra.10.3-00.6.18,ref-sifra.10.3-00.7.23,1784891,1785017,259248,259269,ref-b.2.6.55a.211,ref-b.2.6.55a.235,למעלה שבע נראה למי דומה דנים של מעלה משל מעלה ואין דנים של מעלה משל מטה או כלך לדרך זו דנים דם הפר מדם הפר ,דמים למטה בפר ונאמרו דמים למעלה בפר מה למטה בפר שבע אף למעלה בפר שבע נראה למי דומה דנין מעלה ממעלה ואין דנין מעלה ממטה ,25,25,4742,1072,0.6974789915966386,0.5
1073,ref-sifra.10.03-04.5.22-ref-sifra.10.03-04.5.31,ref-b.2.06.55a.215-ref-b.2.06.55a.225,440355,440403,67064,67073,ref-sifra.10.3-04.5.22,ref-sifra.10.3-04.5.31,1784914,1784964,259252,259262,ref-b.2.6.55a.215,ref-b.2.6.55a.225,הפר אף בהיכל אחת למעלה ושבע למטה מדם הפר ומה ,דמים למעלה בפר מה למטה בפר שבע אף למעלה בפר שבע ,10,11,4774,1073,0.6875,0.33333333333333337
1074,ref-sifra.10.03-00.6.18-ref-sifra.10.03-00.7.14,ref-b.2.06.55a.223-ref-b.2.06.55a.235,438901,438973,66826,66838,ref-sifra.10.3-00.6.18,ref-sifra.10.3-00.7.14,1784950,1785017,259260,259269,ref-b.2.6.55a.223,ref-b.2.6.55a.235,למעלה שבע נראה למי דומה דנים של מעלה משל מעלה ואין דנים של מעלה משל מטה ,למעלה בפר שבע נראה למי דומה דנין מעלה ממעלה ואין דנין מעלה ממטה ,16,13,4741,1074,0.25,0.36363636363636365
