,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
113,ref-mek.1.18.3.93-ref-mek.1.18.3.104,ref-sifre-d.35.7.4-ref-sifre-d.35.7.19,73744,73790,11537,11543,ref-mek.1.18.3.93,ref-mek.1.18.3.104,49709,49776,8333,8345,ref-sifre-d.35.7.4,ref-sifre-d.35.7.19,על ידך על גובה של יד או אינו אלא על יד כמשמעו ,על ידך בגובה של יד אתה אומר בגובה של יד או אינו אלא על יד כמשמעו ,12,16,113,91,0.3076923076923077,0.31818181818181823,0.3076923076923077
114,ref-mek.1.18.3.99-ref-mek.1.18.3.116,ref-sifre-d.35.12.6-ref-sifre-d.35.12.23,73765,73851,11541,11555,ref-mek.1.18.3.99,ref-mek.1.18.3.116,50531,50626,8483,8498,ref-sifre-d.35.12.6,ref-sifre-d.35.12.23,או אינו אלא על יד כמשמעו והדין נותן הואי ואמרה תורה תן תפלין ביד תן תפלין בראש מה ,או אינו אלא בין עיניך כמשמעו והדין נותן הואיל ואמרה תורה תן תפילין ביד ותן תפילין בראש מה ,18,18,114,98,0.12222222222222222,0.10989010989010994,0.12222222222222222
117,ref-mek.1.18.3.178-ref-mek.1.18.3.210,ref-sifre-d.35.7.22-ref-sifre-d.35.8.13,74115,74260,11590,11615,ref-mek.1.18.3.178,ref-mek.1.18.3.210,49787,49897,8348,8369,ref-sifre-d.35.7.22,ref-sifre-d.35.8.13,דברי אלה על לבבכם לא אמרתי אלא דבר שהוא מכוון כנגד הלב ואי זהו מכוון כנגד הלב זה גובה של יד על ידכה זה שמאל אתה אומר זה שמאל או אינו אלא ימין ,"הדברים האלה על לבבך דבר שכנגד לבך ואיזה זה גובה שביד ד""א על ידך זה שמאל אתה אומר זה שמאל או אינו אלא ימין ",33,24,117,94,0.3873239436619718,0.3013698630136986,0.33098591549295775
118,ref-mek.1.18.3.232-ref-mek.1.18.3.272,ref-sifre-d.35.8.33-ref-sifre-d.35.10.17,74370,74580,11632,11662,ref-mek.1.18.3.232,ref-mek.1.18.3.272,50012,50196,8389,8422,ref-sifre-d.35.8.33,ref-sifre-d.35.10.17,"הא אינו יד בכל מקום אלא שמאל ר' יונתן אומר וקשרתם וכתבתם מה קשירה בימין אף כתיבה בימין אבא יוסי אומר מצינו שהימין קרויה יד אע""פ שאין ראייה לדבר זכר לדבר שנאמר וישלח ישראל את יד ימינו ומה תלמוד לומר על ",הא למדת שאין יד האמורה בכל מקום אלא שמאל ר' נתן אומר וקשרתם וכתבתם מה כתיבה בימין אף קשירה בימין ר' יוסי אומר מצינו שאף ימין קרויה יד שנאמר וירא יוסף כי ישית אביו יד ימינו על ,41,37,118,95,0.4129353233830846,0.1658536585365854,0.32338308457711445
119,ref-mek.1.18.3.274-ref-mek.1.18.3.334,ref-sifre-d.35.10.37-ref-sifre-d.35.12.11,74586,74860,11664,11709,ref-mek.1.18.3.274,ref-mek.1.18.3.334,50289,50560,8440,8486,ref-sifre-d.35.10.37,ref-sifre-d.35.12.11,להביאם את הגידם שיהא בימין נותן והיה לך לאות על ידך כל זמן של יד ביד תן את תפלין בראש מכאן אמרו מצות תפלין כשהוא נותן נותן של יד ואחר כך נותן של ראש וכשהוא חולץ חולץ את של ראש ואחר כך של יד בין עיניך על גובה של ראש אתה אומר גובה של ראש או אינו אלא בין עיניך כשמעו ,"להביא הגדם שיהא נותן בימין וקשרתם לאות על ידך והיו לטוטפות בין עיניך כל זמן של יד ביד תן של ראש בראש מכאן אמרו כשנותן תפילין נותן של יד תחילה ואח""כ של ראש וכשהוא חולץ חולץ את של ראש תחילה ואח""כ חולץ של יד בין עיניך בגובה של ראש או אינו אלא בין עיניך כמשמעו ",61,55,119,96,0.4053030303030303,0.13928571428571423,0.25757575757575757
121,ref-mek.1.18.3.324-ref-mek.1.18.3.335,ref-sifre-d.35.7.9-ref-sifre-d.35.7.20,74811,74871,11702,11710,ref-mek.1.18.3.324,ref-mek.1.18.3.335,49729,49780,8338,8346,ref-sifre-d.35.7.9,ref-sifre-d.35.7.20,אתה אומר גובה של ראש או אינו אלא בין עיניך כשמעו תלמוד לומר ,"אתה אומר בגובה של יד או אינו אלא על יד כמשמעו ת""ל ",13,12,121,93,0.3333333333333333,0.22580645161290325,0.3
122,ref-mek.1.18.3.341-ref-mek.1.18.3.355,ref-sifre-d.56.1.86-ref-sifre-d.56.1.97,74892,74963,11715,11727,ref-mek.1.18.3.341,ref-mek.1.18.3.355,105230,105288,17633,17644,ref-sifre-d.56.1.86,ref-sifre-d.56.1.97,וגו' מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,וגו' מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,15,12,122,240,0.45588235294117646,0.368421052631579,0.4264705882352941
123,ref-mek.1.18.3.342-ref-mek.1.18.3.355,ref-sifre-d.68.6.13-ref-sifre-d.69.1.13,74898,74963,11716,11727,ref-mek.1.18.3.342,ref-mek.1.18.3.355,114298,114383,19127,19141,ref-sifre-d.68.6.13,ref-sifre-d.69.1.13,מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,לענין ירושלים ושמחתם נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף ,14,15,123,273,0.7439024390243902,0.42391304347826086,0.6463414634146342
125,ref-mek.1.18.3.342-ref-mek.1.18.3.355,ref-sifre-d.107.18.5-ref-sifre-d.107.18.21,74898,74963,11716,11727,ref-mek.1.18.3.342,ref-mek.1.18.3.355,147862,147941,24695,24709,ref-sifre-d.107.18.5,ref-sifre-d.107.18.21,מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,בנו הרי אתה דן נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף ,14,17,125,363,0.6538461538461539,0.4157303370786517,0.5897435897435898
127,ref-mek.1.18.3.342-ref-mek.1.18.3.355,ref-sifre-d.194.6.10-ref-sifre-d.194.6.23,74898,74963,11716,11727,ref-mek.1.18.3.342,ref-mek.1.18.3.355,206754,206817,34502,34515,ref-sifre-d.194.6.10,ref-sifre-d.194.6.23,מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,בן אחיו נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף ,14,14,127,532,0.7777777777777778,0.39743589743589747,0.5555555555555556
129,ref-mek.1.18.3.342-ref-mek.1.18.3.355,ref-sifre-d.195.7.11-ref-sifre-d.195.7.24,74898,74963,11716,11727,ref-mek.1.18.3.342,ref-mek.1.18.3.355,207304,207367,34599,34612,ref-sifre-d.195.7.11,ref-sifre-d.195.7.24,מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,בן אחיו נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף ,14,14,129,544,0.7777777777777778,0.39743589743589747,0.5555555555555556
131,ref-mek.1.18.3.342-ref-mek.1.18.3.355,ref-sifre-d.291.6.1-ref-sifre-d.291.6.15,74898,74963,11716,11727,ref-mek.1.18.3.342,ref-mek.1.18.3.355,276837,276921,46302,46316,ref-sifre-d.291.6.1,ref-sifre-d.291.6.15,מה זה בעיניכם האמור להלן על גובה של ראש אף בין עיניך האמור כאן ,וענתה ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ,14,15,131,725,0.6708860759493671,0.34883720930232553,0.5822784810126582
132,ref-mek.1.18.3.366-ref-mek.1.18.3.372,ref-sifre-d.35.3.15-ref-sifre-d.35.3.21,75010,75041,11732,11738,ref-mek.1.18.3.366,ref-mek.1.18.3.372,49153,49188,8228,8234,ref-sifre-d.35.3.15,ref-sifre-d.35.3.21,תן תפלין ביד תן תפלין בראש מה ,תן תפילין ביד ותן תפילין בראש מה ,7,7,132,82,0.09090909090909091,0.09090909090909094,0.09090909090909091
133,ref-mek.1.18.3.366-ref-mek.1.18.3.372,ref-sifre-d.35.5.21-ref-sifre-d.35.5.27,75010,75041,11732,11738,ref-mek.1.18.3.366,ref-mek.1.18.3.372,49470,49505,8290,8296,ref-sifre-d.35.5.21,ref-sifre-d.35.5.27,תן תפלין ביד תן תפלין בראש מה ,תן תפילין ביד ותן תפילין בראש מה ,7,7,133,87,0.09090909090909091,0.09090909090909094,0.09090909090909091
134,ref-mek.1.18.3.366-ref-mek.1.18.3.382,ref-sifre-d.35.12.17-ref-sifre-d.35.12.33,75010,75093,11732,11748,ref-mek.1.18.3.366,ref-mek.1.18.3.382,50591,50677,8492,8508,ref-sifre-d.35.12.17,ref-sifre-d.35.12.33,תן תפלין ביד תן תפלין בראש מה ביד מקום שהוא ראוי להיטמא בנגע אחד אף בראש מקום ,תן תפילין ביד ותן תפילין בראש מה ביד מקום שהוא ראוי ליטמא בנגע אחד אף בראש מקום ,17,17,134,101,0.05,0.04938271604938271,0.0375
135,ref-mek.1.18.4.279-ref-mek.1.18.4.295,ref-sifre-d.190.3.24-ref-sifre-d.190.3.39,77168,77256,12037,12053,ref-mek.1.18.4.279,ref-mek.1.18.4.295,201770,201849,33678,33693,ref-sifre-d.190.3.24,ref-sifre-d.190.3.39,לשנים עשר חדש נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא ,ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן אנשים ולא ,17,16,135,521,0.6705882352941176,0.35051546391752575,0.49411764705882355
137,ref-mek.1.18.4.280-ref-mek.1.18.4.304,ref-sifre-d.302.1.3-ref-sifre-d.302.1.22,77175,77302,12038,12062,ref-mek.1.18.4.280,ref-mek.1.18.4.304,288540,288630,48287,48306,ref-sifre-d.302.1.3,ref-sifre-d.302.1.22,עשר חדש נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,לעשר יכול בחנוכה נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי ,25,20,137,769,0.6016260162601627,0.4782608695652174,0.4959349593495935
138,ref-mek.1.18.4.282-ref-mek.1.18.4.293,ref-sifre-d.51.2.11-ref-sifre-d.51.2.19,77183,77248,12040,12051,ref-mek.1.18.4.282,ref-mek.1.18.4.293,98849,98894,16574,16582,ref-sifre-d.51.2.11,ref-sifre-d.51.2.19,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור ,נאמר כאן יהיה ונאמר להלן יהיה מה יהיה האמור ,12,9,138,226,0.3492063492063492,0.3787878787878788,0.3492063492063492
139,ref-mek.1.18.4.282-ref-mek.1.18.4.294,ref-sifre-d.36.2.56-ref-sifre-d.36.2.65,77183,77253,12040,12052,ref-mek.1.18.4.282,ref-mek.1.18.4.294,51448,51495,8632,8641,ref-sifre-d.36.2.56,ref-sifre-d.36.2.65,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,13,10,139,111,0.4411764705882353,0.48,0.4411764705882353
140,ref-mek.1.18.4.282-ref-mek.1.18.4.294,ref-sifre-d.103.3.7-ref-sifre-d.103.3.16,77183,77253,12040,12052,ref-mek.1.18.4.282,ref-mek.1.18.4.294,141400,141447,23636,23645,ref-sifre-d.103.3.7,ref-sifre-d.103.3.16,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,13,10,140,349,0.45588235294117646,0.5194805194805194,0.45588235294117646
141,ref-mek.1.18.4.282-ref-mek.1.18.4.300,ref-sifre-d.43.24.43-ref-sifre-d.43.25.12,77183,77280,12040,12058,ref-mek.1.18.4.282,ref-mek.1.18.4.300,82634,82690,13897,13909,ref-sifre-d.43.24.43,ref-sifre-d.43.25.12,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ,אפו נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן ,19,13,141,193,0.6382978723404256,0.47959183673469385,0.574468085106383
142,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.36.2.102-ref-sifre-d.36.2.118,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,51683,51764,8674,8690,ref-sifre-d.36.2.102,ref-sifre-d.36.2.118,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף כתב האמור כאן ,22,17,142,123,0.4954954954954955,0.4590163934426229,0.46846846846846846
143,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.62.4.5-ref-sifre-d.62.4.24,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,110332,110430,18467,18484,ref-sifre-d.62.4.5,ref-sifre-d.62.4.24,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן ,22,20,143,248,0.42342342342342343,0.33884297520661155,0.38738738738738737
144,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.64.2.2-ref-sifre-d.64.2.16,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,112038,112114,18748,18762,ref-sifre-d.64.2.2,ref-sifre-d.64.2.16,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,22,15,144,266,0.46846846846846846,0.43220338983050843,0.45045045045045046
145,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.69.1.2-ref-sifre-d.69.1.16,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,114321,114400,19130,19144,ref-sifre-d.69.1.2,ref-sifre-d.69.1.16,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,22,15,145,278,0.4774774774774775,0.43333333333333335,0.44144144144144143
146,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,133293,133376,22275,22290,ref-sifre-d.90.2.4,ref-sifre-d.90.2.19,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,22,16,146,326,0.4954954954954955,0.5193798449612403,0.4774774774774775
147,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.111.1.12-ref-sifre-d.111.1.28,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,150485,150567,25160,25176,ref-sifre-d.111.1.12,ref-sifre-d.111.1.28,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן ,22,17,147,378,0.5045045045045045,0.4590163934426229,0.4864864864864865
148,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.122.3.2-ref-sifre-d.122.3.16,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,159893,159968,26768,26782,ref-sifre-d.122.3.2,ref-sifre-d.122.3.16,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,22,15,148,418,0.4774774774774775,0.4918032786885246,0.4774774774774775
149,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.138.1.6-ref-sifre-d.138.1.20,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,170594,170671,28530,28544,ref-sifre-d.138.1.6,ref-sifre-d.138.1.20,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,22,15,149,465,0.4594594594594595,0.423728813559322,0.44144144144144143
150,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.149.4.17-ref-sifre-d.149.4.37,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,179909,180017,30019,30035,ref-sifre-d.149.4.17,ref-sifre-d.149.4.37,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער שנמצאו בו ולא שער שנדונו בו אף שעריך האמור כאן ,22,21,150,493,0.5405405405405406,0.4492753623188406,0.4144144144144144
151,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.194.6.12-ref-sifre-d.194.6.26,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,206762,206832,34504,34518,ref-sifre-d.194.6.12,ref-sifre-d.194.6.26,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,22,15,151,535,0.5045045045045045,0.5083333333333333,0.5045045045045045
152,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.195.7.13-ref-sifre-d.195.7.27,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,207312,207382,34601,34615,ref-sifre-d.195.7.13,ref-sifre-d.195.7.27,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,22,15,152,547,0.5045045045045045,0.5083333333333333,0.5045045045045045
153,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.261.2.25-ref-sifre-d.261.2.41,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,251780,251870,42029,42045,ref-sifre-d.261.2.25,ref-sifre-d.261.2.41,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן ,22,17,153,665,0.5135135135135135,0.4769230769230769,0.4594594594594595
154,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.264.1.5-ref-sifre-d.264.1.20,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,253239,253315,42294,42309,ref-sifre-d.264.1.5,ref-sifre-d.264.1.20,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה אף נדר האמור כאן ,22,16,154,674,0.5135135135135135,0.5396825396825398,0.4954954954954955
155,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.289.3.11-ref-sifre-d.289.3.30,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,274573,274669,45894,45912,ref-sifre-d.289.3.11,ref-sifre-d.289.3.30,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,22,20,155,702,0.45045045045045046,0.30833333333333335,0.3783783783783784
156,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.289.9.18-ref-sifre-d.289.9.32,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,275341,275407,46033,46047,ref-sifre-d.289.9.18,ref-sifre-d.289.9.32,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,22,15,156,710,0.4774774774774775,0.4375,0.4774774774774775
157,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.291.6.2-ref-sifre-d.291.6.18,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,276844,276939,46303,46319,ref-sifre-d.291.6.2,ref-sifre-d.291.6.18,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,22,17,157,727,0.4954954954954955,0.392,0.3963963963963964
158,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-d.357.37.20-ref-sifre-d.357.37.32,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,388722,388776,65343,65354,ref-sifre-d.357.37.20,ref-sifre-d.357.37.32,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נא' כאן ימי ונא' להלן ימי מה ימי האמור כאן ל' יום אף ,22,13,158,978,0.5675675675675675,0.5614035087719298,0.5675675675675675
160,ref-mek.1.18.4.282-ref-mek.1.18.4.304,ref-sifre-d.86.6.4-ref-sifre-d.86.6.23,77183,77302,12040,12062,ref-mek.1.18.4.282,ref-mek.1.18.4.304,131306,131413,21925,21942,ref-sifre-d.86.6.4,ref-sifre-d.86.6.23,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן בסקילה ר' שמעון אומר אין ,23,20,160,310,0.6173913043478261,0.44285714285714284,0.46956521739130436
161,ref-mek.1.18.4.282-ref-mek.1.18.4.304,ref-sifre-d.107.18.9-ref-sifre-d.107.18.27,77183,77302,12040,12062,ref-mek.1.18.4.282,ref-mek.1.18.4.304,147877,147972,24697,24715,ref-sifre-d.107.18.9,ref-sifre-d.107.18.27,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן שלמים אי ,23,19,161,368,0.5565217391304348,0.375,0.43478260869565216
162,ref-mek.1.18.4.282-ref-mek.1.18.4.305,ref-sifre-d.284.6.4-ref-sifre-d.284.6.26,77183,77307,12040,12063,ref-mek.1.18.4.282,ref-mek.1.18.4.305,268475,268590,44842,44864,ref-sifre-d.284.6.4,ref-sifre-d.284.6.26,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין פחות ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן בעושה פחות ,24,23,162,694,0.45,0.3405797101449275,0.35833333333333334
163,ref-mek.1.18.4.282-ref-mek.1.18.4.305,ref-sifre-d.285.4.3-ref-sifre-d.285.4.24,77183,77307,12040,12063,ref-mek.1.18.4.282,ref-mek.1.18.4.305,269137,269243,44955,44976,ref-sifre-d.285.4.3,ref-sifre-d.285.4.24,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין פחות ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן בעושה פחות ,24,22,163,698,0.43333333333333335,0.34328358208955223,0.36666666666666664
164,ref-mek.1.18.4.283-ref-mek.1.18.4.294,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,77188,77253,12041,12052,ref-mek.1.18.4.283,ref-mek.1.18.4.294,288631,288685,48307,48318,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,12,12,164,778,0.6190476190476191,0.3802816901408451,0.5396825396825397
165,ref-mek.1.18.4.291-ref-mek.1.18.4.303,ref-sifre-d.38.8.79-ref-sifre-d.38.8.90,77234,77298,12049,12061,ref-mek.1.18.4.291,ref-mek.1.18.4.303,59731,59795,10049,10060,ref-sifre-d.38.8.79,ref-sifre-d.38.8.90,מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,מה כלכול האמור להלן בשני רעבון הכתוב מדבר אף כלכול האמור כאן ,13,12,165,131,0.5161290322580645,0.4625,0.4032258064516129
166,ref-mek.1.18.4.291-ref-mek.1.18.4.304,ref-sifre-d.71.6.88-ref-sifre-d.71.6.102,77234,77302,12049,12062,ref-mek.1.18.4.291,ref-mek.1.18.4.304,116147,116218,19435,19448,ref-sifre-d.71.6.88,ref-sifre-d.71.6.102,מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,מה שעריך האמור להלן אין נשחטים אלא על מום קבוע אף שעריך האמור כאן אין ,14,15,166,287,0.44285714285714284,0.32098765432098764,0.35714285714285715
167,ref-mek.1.18.4.291-ref-mek.1.18.4.304,ref-sifre-d.109.2.9-ref-sifre-d.109.3.1,77234,77302,12049,12062,ref-mek.1.18.4.291,ref-mek.1.18.4.304,148458,148503,24800,24810,ref-sifre-d.109.2.9,ref-sifre-d.109.3.1,מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי ,14,11,167,376,0.5454545454545454,0.5135135135135135,0.48484848484848486
