,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
156,ref-mek.1.18.2.108-ref-mek.1.18.2.116,ref-sifre-n.1.4.25-ref-sifre-n.1.4.33,70903,70941,11096,11104,ref-mek.1.18.2.108,ref-mek.1.18.2.116,1941,1982,254,262,ref-sifre-n.1.4.25,ref-sifre-n.1.4.33,היה בכלל יצא מן הכלל ללמד על הכלל מה ,היה בכלל ויצא מן הכלל ולמד על הכלל מה ,9,9,156,2,0.05263157894736842,0.07692307692307687,0.05263157894736842
157,ref-mek.1.18.2.108-ref-mek.1.18.2.116,ref-sifre-n.107.1.284-ref-sifre-n.107.1.293,70903,70941,11096,11104,ref-mek.1.18.2.108,ref-mek.1.18.2.116,147801,147846,23122,23131,ref-sifre-n.107.1.284,ref-sifre-n.107.1.293,היה בכלל יצא מן הכלל ללמד על הכלל מה ,היה בכלל ויצא מוצא מן הכלל ללמד על הכלל מה ,9,10,157,434,0.13953488372093023,0.13953488372093026,0.13953488372093023
158,ref-mek.1.18.2.108-ref-mek.1.18.2.116,ref-sifre-n.107.2.761-ref-sifre-n.107.2.769,70903,70941,11096,11104,ref-mek.1.18.2.108,ref-mek.1.18.2.116,151854,151894,23785,23793,ref-sifre-n.107.2.761,ref-sifre-n.107.2.769,היה בכלל יצא מן הכלל ללמד על הכלל מה ,היה בכלל ויצא מן הכלל לימד על הכלל מה ,9,9,158,443,0.05263157894736842,0.07692307692307687,0.05263157894736842
159,ref-mek.1.18.2.230-ref-mek.1.18.2.251,ref-sifre-n.151.1.69-ref-sifre-n.151.1.77,71513,71629,11175,11188,ref-mek.1.18.2.230,ref-mek.1.18.2.251,263305,263349,42012,42020,ref-sifre-n.151.1.69,ref-sifre-n.151.1.77,הואיל ויום טוב הראשון והאחרון קרויים מקרא קדש וחולו של מועד נקרא מקרא קדש אם למדת על יום טוב הראשון והאחרון שהם ,הוא הואיל וזה קרוי מקרא קודש וזה קרוי מקרא ,22,9,159,745,0.7142857142857143,0.6403508771929824,0.6964285714285714
160,ref-mek.1.18.4.282-ref-mek.1.18.4.294,ref-sifre-n.10.1.196-ref-sifre-n.10.1.205,77183,77253,12040,12052,ref-mek.1.18.4.282,ref-mek.1.18.4.294,21749,21797,3269,3278,ref-sifre-n.10.1.196,ref-sifre-n.10.1.205,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן ,13,10,160,22,0.47058823529411764,0.5064935064935066,0.45588235294117646
161,ref-mek.1.18.4.282-ref-mek.1.18.4.294,ref-sifre-n.127.5.22-ref-sifre-n.127.5.33,77183,77253,12040,12052,ref-mek.1.18.4.282,ref-mek.1.18.4.294,224231,224287,35430,35441,ref-sifre-n.127.5.22,ref-sifre-n.127.5.33,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן ,נאמר כאן עפר ונאמר להלן במדבר ה עפר מה עפר האמור להלן ,13,12,161,641,0.4117647058823529,0.49382716049382713,0.39705882352941174
162,ref-mek.1.18.4.282-ref-mek.1.18.4.300,ref-sifre-n.75.1.45-ref-sifre-n.75.1.57,77183,77280,12040,12058,ref-mek.1.18.4.282,ref-mek.1.18.4.300,99831,99901,15038,15050,ref-sifre-n.75.1.45,ref-sifre-n.75.1.57,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ,מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן תמימים ,19,13,162,316,0.648936170212766,0.3298969072164949,0.5531914893617021
163,ref-mek.1.18.4.282-ref-mek.1.18.4.300,ref-sifre-n.142.2.79-ref-sifre-n.142.2.94,77183,77280,12040,12058,ref-mek.1.18.4.282,ref-mek.1.18.4.300,253514,253597,40363,40378,ref-sifre-n.142.2.79,ref-sifre-n.142.2.94,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ,מה שמירה האמורה להלן מבקרו ד' ימים קודם שחיטתו אף שמירה האמורה כאן מבקרו ד' ימים ,19,16,163,691,0.6702127659574468,0.37962962962962965,0.5425531914893617
164,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.12.1.11-ref-sifre-n.12.1.27,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,23318,23410,3535,3551,ref-sifre-n.12.1.11,ref-sifre-n.12.1.27,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שבועה ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,22,17,164,32,0.4954954954954955,0.4375,0.4594594594594595
165,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.16.1.18-ref-sifre-n.16.1.34,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,27053,27139,4116,4132,ref-sifre-n.16.1.18,ref-sifre-n.16.1.34,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן וכתב ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן ,22,17,165,60,0.4774774774774775,0.467741935483871,0.4774774774774775
166,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.25.1.643-ref-sifre-n.25.1.667,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,42885,43011,6419,6433,ref-sifre-n.25.1.643,ref-sifre-n.25.1.667,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,22,25,166,113,0.5564516129032258,0.35664335664335667,0.4274193548387097
167,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.29.1.150-ref-sifre-n.29.1.168,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,48867,48969,7300,7314,ref-sifre-n.29.1.150,ref-sifre-n.29.1.168,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן שמיני ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן ,22,19,167,139,0.45045045045045046,0.2704918032786885,0.36036036036036034
168,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,53512,53640,7816,7832,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,22,25,168,155,0.5564516129032258,0.35664335664335667,0.4274193548387097
169,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.31.3.323-ref-sifre-n.31.3.347,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,57253,57381,8176,8192,ref-sifre-n.31.3.323,ref-sifre-n.31.3.347,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,22,25,169,166,0.5564516129032258,0.35664335664335667,0.4274193548387097
170,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.39.1.88-ref-sifre-n.39.1.102,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,62837,62916,9056,9070,ref-sifre-n.39.1.88,ref-sifre-n.39.1.102,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,22,15,170,179,0.4954954954954955,0.5275590551181102,0.4864864864864865
171,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.73.2.58-ref-sifre-n.73.2.74,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,98137,98229,14768,14784,ref-sifre-n.73.2.58,ref-sifre-n.73.2.74,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,22,17,171,300,0.4954954954954955,0.4772727272727273,0.45045045045045046
172,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,98548,98642,14835,14851,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,22,17,172,306,0.4954954954954955,0.5,0.44144144144144143
174,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.113.1.59-ref-sifre-n.113.1.73,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,168004,168079,26424,26438,ref-sifre-n.113.1.59,ref-sifre-n.113.1.73,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,22,15,174,499,0.4864864864864865,0.5040650406504066,0.4594594594594595
175,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.124.1.255-ref-sifre-n.124.1.271,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,212297,212387,33518,33534,ref-sifre-n.124.1.255,ref-sifre-n.124.1.271,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן שלשה אף לקיחה האמורה כאן ,22,17,175,630,0.4864864864864865,0.4330708661417323,0.43243243243243246
176,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.128.2.2-ref-sifre-n.128.2.18,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,224877,224965,35523,35539,ref-sifre-n.128.2.2,ref-sifre-n.128.2.18,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמרה כאן לקיחה ונאמרה להלן שמות יב לקיחה מה לקיחה האמורה להלן ג' אף לקיחה האמורה כאן ,22,17,176,652,0.5045045045045045,0.4365079365079365,0.45045045045045046
178,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.142.2.212-ref-sifre-n.142.2.228,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,254184,254273,40470,40484,ref-sifre-n.142.2.212,ref-sifre-n.142.2.228,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן במועדו ונא' להלן במועדו מה מועדו האמור להלן דוחה את השבת אף מועדו האמור כאן ,22,17,178,708,0.4954954954954955,0.46875,0.4594594594594595
179,ref-mek.1.18.4.282-ref-mek.1.18.4.303,ref-sifre-n.157.8.90-ref-sifre-n.157.8.109,77183,77298,12040,12061,ref-mek.1.18.4.282,ref-mek.1.18.4.303,281484,281574,44898,44917,ref-sifre-n.157.8.90,ref-sifre-n.157.8.109,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,נאמר כאן בגד ונאמר להלן בגד מה בגד האמור להלן עשה בו כל מעשה עזים כשק אף בגד האמור כאן ,22,20,179,782,0.4864864864864865,0.453125,0.44144144144144143
180,ref-mek.1.18.4.282-ref-mek.1.18.4.304,ref-sifre-n.26.1.407-ref-sifre-n.26.1.423,77183,77302,12040,12062,ref-mek.1.18.4.282,ref-mek.1.18.4.304,45379,45465,6782,6798,ref-sifre-n.26.1.407,ref-sifre-n.26.1.423,נאמר כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן אין ,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,23,17,180,129,0.4782608695652174,0.41129032258064513,0.4608695652173913
181,ref-mek.1.18.4.283-ref-mek.1.18.4.303,ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,77188,77298,12041,12061,ref-mek.1.18.4.283,ref-mek.1.18.4.303,33539,33623,5122,5136,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,21,15,181,87,0.5377358490566038,0.5238095238095238,0.49056603773584906
182,ref-mek.1.18.4.283-ref-mek.1.18.4.303,ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,77188,77298,12041,12061,ref-mek.1.18.4.283,ref-mek.1.18.4.303,41623,41697,6317,6331,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,21,15,182,98,0.49056603773584906,0.5042016806722689,0.49056603773584906
183,ref-mek.1.18.4.283-ref-mek.1.18.4.303,ref-sifre-n.110.1.111-ref-sifre-n.110.1.126,77188,77298,12041,12061,ref-mek.1.18.4.283,ref-mek.1.18.4.303,156996,157074,24646,24661,ref-sifre-n.110.1.111,ref-sifre-n.110.1.126,כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,כאן לחם עוני ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן ,21,16,183,454,0.46226415094339623,0.3839285714285714,0.4339622641509434
184,ref-mek.1.18.4.283-ref-mek.1.18.4.303,ref-sifre-n.153.3.18-ref-sifre-n.153.3.33,77188,77298,12041,12061,ref-mek.1.18.4.283,ref-mek.1.18.4.303,264941,265016,42271,42286,ref-sifre-n.153.3.18,ref-sifre-n.153.3.33,כאן מימים ימימה ונאמר להלן ימים תהיה גאולתו מה ימים האמור להלן לא יפחות משנים עשר חדש אף ימים האמורים כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,21,16,184,748,0.5283018867924528,0.5289256198347108,0.5094339622641509
186,ref-mek.1.19.2.112-ref-mek.1.19.2.130,ref-sifre-n.26.1.407-ref-sifre-n.26.1.423,78704,78798,12299,12317,ref-mek.1.19.2.112,ref-mek.1.19.2.130,45379,45465,6782,6798,ref-sifre-n.26.1.407,ref-sifre-n.26.1.423,נאמר כאן עבודה ונאמר להלן עבודה מה להלן אין קדושה חלה עליו אלא בחיי אמו אף עבודה האמורה כאן ,נאמר כאן אמו ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,19,17,186,130,0.4782608695652174,0.38888888888888884,0.391304347826087
187,ref-mek.1.19.3.19-ref-mek.1.19.3.40,ref-sifre-n.118.1.210-ref-sifre-n.118.1.226,79435,79542,12424,12438,ref-mek.1.19.3.19,ref-mek.1.19.3.40,190119,190200,30031,30047,ref-sifre-n.118.1.210,ref-sifre-n.118.1.226,ופטר חמור תפדה בשה למה נאמר לפי שנאמר אך פדה תפדה שומע אני כל בכור בהמה טמאה במשמע תלמוד לומר ופטר חמור ,ופטר חמור תפדה בשה חמור אתה פודה ואי אתה פודה בכור כל שאר בהמה טמאה ופטר חמור ,22,17,187,566,0.46153846153846156,0.2990654205607477,0.41346153846153844
189,ref-mek.1.19.3.19-ref-mek.1.19.3.99,ref-sifre-n.118.1.241-ref-sifre-n.118.1.277,79435,79834,12424,12487,ref-mek.1.19.3.19,ref-mek.1.19.3.99,190268,190459,30061,30090,ref-sifre-n.118.1.241,ref-sifre-n.118.1.277,"ופטר חמור תפדה בשה למה נאמר לפי שנאמר אך פדה תפדה שומע אני כל בכור בהמה טמאה במשמע תלמוד לומר ופטר חמור תפדה בשה חמור אתה פודה ואי אתה פודה כל בכור בהמה טמאה דבר אחר כל פטר חמור תפדה בשה כל פטר חמור אתה פודה ואי אתה פודה כל בכור בהמה טמאה אלא בכסות וכלים תלמוד לומר אך א""כ מה תלמוד לומר פדה תפדה אם אינו עניין שפודים בהמה טמאה תנהו עניין שמקדישין בהמה טמאה לבדק הבית ופודין אותה מהקדש ","ופטר חמור תפדה בשה בשה אתה פודה אבל אי אתה פודה בכסות וכלים אם כן מה ת""ל אך פדה תפדה אם אינו ענין שפודים בהמה טמאה תניהו ענין שמקדישים בהמה טמאה לבדק הבית וחוזרי' ופודים אותו מהקדש ",81,37,189,570,0.6025974025974026,0.5487179487179488,0.574025974025974
191,ref-mek.1.19.3.41-ref-mek.1.19.3.48,ref-sifre-n.118.1.177-ref-sifre-n.118.1.192,79543,79580,12439,12446,ref-mek.1.19.3.41,ref-mek.1.19.3.48,189966,190041,30004,30016,ref-sifre-n.118.1.177,ref-sifre-n.118.1.192,תפדה בשה חמור אתה פודה ואי אתה פודה ,תפדה אותו אותו אתה פודה אי אתה פודה את החיה ואת המתה פודה את הטמאה ואי ,8,16,191,564,0.5915492957746479,0.5540540540540541,0.5774647887323944
193,ref-mek.1.19.3.64-ref-mek.1.19.3.74,ref-sifre-n.118.1.212-ref-sifre-n.118.1.234,79645,79699,12459,12469,ref-mek.1.19.3.64,ref-mek.1.19.3.74,190130,190243,30033,30055,ref-sifre-n.118.1.212,ref-sifre-n.118.1.234,פודה ואי אתה פודה כל בכור בהמה טמאה אלא בכסות וכלים ,תפדה בשה חמור אתה פודה ואי אתה פודה בכור כל שאר בהמה טמאה ופטר חמור תפדה בשה ושאר כל בהמה טמאה בכסות וכלים ,11,23,193,568,0.5514018691588785,0.514018691588785,0.5420560747663551
194,ref-mek.1.19.3.82-ref-mek.1.19.3.99,ref-sifre-n.118.1.259-ref-sifre-n.118.1.277,79732,79834,12473,12487,ref-mek.1.19.3.82,ref-mek.1.19.3.99,190349,190459,30075,30090,ref-sifre-n.118.1.259,ref-sifre-n.118.1.277,פדה תפדה אם אינו עניין שפודים בהמה טמאה תנהו עניין שמקדישין בהמה טמאה לבדק הבית ופודין אותה מהקדש ,פדה תפדה אם אינו ענין שפודים בהמה טמאה תניהו ענין שמקדישים בהמה טמאה לבדק הבית וחוזרי' ופודים אותו מהקדש ,18,19,194,571,0.13333333333333333,0.12037037037037035,0.11428571428571428
195,ref-mek.1.19.3.130-ref-mek.1.19.3.144,ref-sifre-n.121.1.382-ref-sifre-n.121.1.396,79989,80069,12514,12527,ref-mek.1.19.3.130,ref-mek.1.19.3.144,203824,203894,32201,32215,ref-sifre-n.121.1.382,ref-sifre-n.121.1.396,ומנין שאסור בהנאה נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,מנין נאמר כאן מלאה ונאמר להלן דברים כב מלאה מה להלן שהיא עולה אף כאן ,15,15,195,611,0.4605263157894737,0.27380952380952384,0.34210526315789475
196,ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-n.10.1.196-ref-sifre-n.10.1.206,80010,80069,12517,12527,ref-mek.1.19.3.133,ref-mek.1.19.3.144,21749,21801,3269,3279,ref-sifre-n.10.1.196,ref-sifre-n.10.1.206,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן עפר ונאמר להלן עפר מה עפר האמורה להלן כאן ,12,11,196,24,0.3275862068965517,0.24193548387096775,0.3103448275862069
197,ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-n.116.1.236-ref-sifre-n.116.1.250,80010,80069,12517,12527,ref-mek.1.19.3.133,ref-mek.1.19.3.144,179116,179191,28281,28293,ref-sifre-n.116.1.236,ref-sifre-n.116.1.250,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,ונאמר להלן אתך מה אתך האמור להלן כאן בלוים הכתוב מדבר אף אתך האמור כאן ,12,15,197,518,0.5774647887323944,0.40740740740740744,0.5352112676056338
199,ref-mek.1.19.3.133-ref-mek.1.19.3.144,ref-sifre-n.127.5.22-ref-sifre-n.127.5.38,80010,80069,12517,12527,ref-mek.1.19.3.133,ref-mek.1.19.3.144,224231,224307,35430,35444,ref-sifre-n.127.5.22,ref-sifre-n.127.5.38,נאמר כאן עריפה ונאמר להלן עריפה מה להלן אסור בהנאה אף כאן ,נאמר כאן עפר ונאמר להלן במדבר ה עפר מה עפר האמור להלן על פני המים אף כאן ,12,17,199,643,0.4246575342465753,0.2763157894736842,0.3835616438356164
200,ref-mek.1.19.3.147-ref-mek.1.19.3.164,ref-sifre-n.118.1.311-ref-sifre-n.118.1.332,80082,80172,12529,12542,ref-mek.1.19.3.147,ref-mek.1.19.3.164,190626,190733,30115,30129,ref-sifre-n.118.1.311,ref-sifre-n.118.1.332,כל בכור אדם בבניך למה נאמר לפי שהוא אומר ופדוייו מבן חדש תפדה כלל בערכך כסף חמשת שקלים ,תפדה מיד ופדויו מבן חודש תפדה כלל כסף חמשת שקלים פרט כלל ופרט אין בכלל אלא מה שבפרט וכל בכור אדם בבניך ,18,22,200,572,0.7669902912621359,0.22429906542056077,0.5631067961165048
202,ref-mek.1.19.3.147-ref-mek.1.19.3.164,ref-sifre-n.118.1.408-ref-sifre-n.118.1.427,80082,80172,12529,12542,ref-mek.1.19.3.147,ref-mek.1.19.3.164,191112,191209,30191,30203,ref-sifre-n.118.1.408,ref-sifre-n.118.1.427,כל בכור אדם בבניך למה נאמר לפי שהוא אומר ופדוייו מבן חדש תפדה כלל בערכך כסף חמשת שקלים ,ופדויו מבן חודש תפדה כלל כסף חמשת שקלים פרט כלל ופרט אין בכלל אלא מה שבפרט וכל בכור אדם בבניך ,18,20,202,581,0.776595744680851,0.20792079207920788,0.5851063829787234
204,ref-mek.1.19.3.168-ref-mek.1.19.3.226,ref-sifre-n.118.1.314-ref-sifre-n.118.1.384,80187,80505,12546,12596,ref-mek.1.19.3.168,ref-mek.1.19.3.226,190644,191005,30118,30173,ref-sifre-n.118.1.314,ref-sifre-n.118.1.384,אין בכלל אלא מה שבפרט וכשהוא אומר כל בכור אדם בבניך תפדה חזר וכלל או כלל בכלל הראשון ואמרת לאו אלא כלל ופרט וכלל אלא כעין הפרט מה הפרט מפורש הנכסים המטלטלים שאין להם אחריות וגופן ממון אף אני איני מרבה אלא נכסים שאין להם אחריות מכאן אמרו בכל מקום פודין בכורי אדם חוץ מעבדים ושטרות וקרקעות והקדשות כל ,מבן חודש תפדה כלל כסף חמשת שקלים פרט כלל ופרט אין בכלל אלא מה שבפרט וכל בכור אדם בבניך תפדה חזר וכלל או כלל בכלל ראשון אמרת לאו אלא כלל ופרט וכלל אין אתה דן אלא כעין הפרט לומר לך מה הפרט מפורש נכסין המטלטלין שאין להם אחריות אף הכלל אין לי אלא נכסים המטלטלין שאין להם אחריות מכאן אמרו בכל פודים בכור אדם חוץ מעבדים ומשטרות ומקרקעות רבי אומר בכל ,59,71,204,575,0.3430232558139535,0.18873239436619715,0.27325581395348836
205,ref-mek.1.19.3.168-ref-mek.1.19.3.226,ref-sifre-n.118.1.409-ref-sifre-n.118.1.479,80187,80505,12546,12596,ref-mek.1.19.3.168,ref-mek.1.19.3.226,191120,191481,30192,30247,ref-sifre-n.118.1.409,ref-sifre-n.118.1.479,אין בכלל אלא מה שבפרט וכשהוא אומר כל בכור אדם בבניך תפדה חזר וכלל או כלל בכלל הראשון ואמרת לאו אלא כלל ופרט וכלל אלא כעין הפרט מה הפרט מפורש הנכסים המטלטלים שאין להם אחריות וגופן ממון אף אני איני מרבה אלא נכסים שאין להם אחריות מכאן אמרו בכל מקום פודין בכורי אדם חוץ מעבדים ושטרות וקרקעות והקדשות כל ,מבן חודש תפדה כלל כסף חמשת שקלים פרט כלל ופרט אין בכלל אלא מה שבפרט וכל בכור אדם בבניך תפדה חזר וכלל או כלל בכלל ראשון אמרת לאו אלא כלל ופרט וכלל אין אתה דן אלא כעין הפרט לומר לך מה הפרט מפורש נכסין המטלטלין שאין להם אחריות אף הכלל אין לי אלא נכסים המטלטלין שאין להם אחריות מכאן אמרו בכל פודים בכור אדם חוץ מעבדים ומשטרות ומקרקעות רבי אומר בכל ,59,71,205,583,0.3430232558139535,0.18873239436619715,0.27325581395348836
208,ref-mek.1.19.3.239-ref-mek.1.19.3.265,ref-sifre-n.118.1.311-ref-sifre-n.118.1.333,80567,80694,12608,12624,ref-mek.1.19.3.239,ref-mek.1.19.3.265,190626,190738,30115,30130,ref-sifre-n.118.1.311,ref-sifre-n.118.1.333,כלן תלמוד לומר כל בכור אדם בבניך תפדה ר' אומר מכאן אתה אומר וכל בכור בני אפדה ר' יוסי הגלילי אומר הואיל ואמרה תורה פדה את בנך ,תפדה מיד ופדויו מבן חודש תפדה כלל כסף חמשת שקלים פרט כלל ופרט אין בכלל אלא מה שבפרט וכל בכור אדם בבניך תפדה ,27,23,208,573,0.7380952380952381,0.38620689655172413,0.6031746031746031
209,ref-mek.1.19.4.196-ref-mek.1.19.4.206,ref-sifre-n.118.1.372-ref-sifre-n.118.1.386,82599,82660,12957,12967,ref-mek.1.19.4.196,ref-mek.1.19.4.206,190931,191016,30161,30175,ref-sifre-n.118.1.372,ref-sifre-n.118.1.386,מכאן אמרו זובחין בכורי בהמה כנגד בכורי בהמה ופודין בכורי אדם ,מכאן אמרו בכל פודים בכור אדם חוץ מעבדים ומשטרות ומקרקעות רבי אומר בכל פודים בכור ,11,15,209,580,0.6172839506172839,0.43956043956043955,0.5308641975308642
