,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
144,ref-t.2.8.1.18.21-ref-t.2.8.1.18.38,ref-mek.2.6.2.88-ref-mek.2.6.2.107,452021,452107,70431,70444,ref-t.2.8.1.18.21,ref-t.2.8.1.18.38,121106,121206,19390,19405,ref-mek.2.6.2.88,ref-mek.2.6.2.107,הריני מקיש את ר' פלוני לנדב ואביהוא וכן הוא אומ' ייי אשר עשה את משה ואת אהרן ואומ' ,ואתה עומד ומרבה בתפלה אמר לפניו ריבונו של עולם ומה בידי לעשות אמר לו ואתה הרם את מטך ומה אמרו ,18,20,132,144,0.6914893617021277,0.9166666666666666
146,ref-t.1.1.4.16.19-ref-t.1.1.4.16.39,ref-mek.2.6.2.193-ref-mek.2.6.2.214,19038,19146,3088,3103,ref-t.1.1.4.16.19,ref-t.1.1.4.16.39,121662,121775,19485,19502,ref-mek.2.6.2.193,ref-mek.2.6.2.214,השותה מים לצמאו מאי מברך אמרו לו ילמדנו רבינו אמ' להם בורא נפשות וחסרונן אמ' להם אשאל אמרו לו ילמדנו רבנו ,השותה מים לצמאו כיצד הוא מברך אמר להם בורא נפשות רבות וחסרונן על כל מה שבראת חי העולמים אמרו לו למדתנו רבינו ,21,22,20,146,0.48623853211009177,0.55
147,ref-t.1.1.4.18.165-ref-t.1.1.4.18.171,ref-mek.2.6.2.211-ref-mek.2.6.2.229,20599,20637,3331,3336,ref-t.1.1.4.18.165,ref-t.1.1.4.18.171,121755,121853,19500,19516,ref-mek.2.6.2.211,ref-mek.2.6.2.229,זכה יהודה למלכות אמרו לו ילמדנו רבינו ,אמרו לו למדתנו רבינו השותה מים לצמאו כיצד מברך אמרו לו למדנו רבינו באי זו זכות זכה יהודה למלכות ,7,19,27,147,0.6979166666666666,0.6153846153846154
148,ref-t.1.1.4.17.58-ref-t.1.1.4.17.71,ref-mek.2.6.2.211-ref-mek.2.6.2.234,19697,19768,3177,3186,ref-t.1.1.4.17.58,ref-t.1.1.4.17.71,121755,121876,19500,19519,ref-mek.2.6.2.211,ref-mek.2.6.2.234,אמרו לו ילמדנו רבנו אמ' להם מפני מה זכה יהודה למלכות מפני שהודה בתמר ,אמרו לו למדתנו רבינו השותה מים לצמאו כיצד מברך אמרו לו למדנו רבינו באי זו זכות זכה יהודה למלכות אמר להם רבי טרפון אמרו ,14,24,22,148,0.5798319327731093,0.7
149,ref-t.1.1.4.16.19-ref-t.1.1.4.16.27,ref-mek.2.6.2.215-ref-mek.2.6.2.223,19038,19085,3088,3095,ref-t.1.1.4.16.19,ref-t.1.1.4.16.27,121776,121823,19503,19510,ref-mek.2.6.2.215,ref-mek.2.6.2.223,השותה מים לצמאו מאי מברך אמרו לו ילמדנו רבינו ,השותה מים לצמאו כיצד מברך אמרו לו למדנו רבינו ,9,9,18,149,0.10869565217391304,0.375
150,ref-t.1.1.4.18.165-ref-t.1.1.4.18.171,ref-mek.2.6.2.220-ref-mek.2.6.2.229,20599,20637,3331,3336,ref-t.1.1.4.18.165,ref-t.1.1.4.18.171,121804,121853,19508,19516,ref-mek.2.6.2.220,ref-mek.2.6.2.229,זכה יהודה למלכות אמרו לו ילמדנו רבינו ,אמרו לו למדנו רבינו באי זו זכות זכה יהודה למלכות ,7,10,26,150,0.7346938775510204,0.375
151,ref-t.1.1.4.17.58-ref-t.1.1.4.17.71,ref-mek.2.6.2.220-ref-mek.2.6.2.234,19697,19768,3177,3186,ref-t.1.1.4.17.58,ref-t.1.1.4.17.71,121804,121876,19508,19519,ref-mek.2.6.2.220,ref-mek.2.6.2.234,אמרו לו ילמדנו רבנו אמ' להם מפני מה זכה יהודה למלכות מפני שהודה בתמר ,אמרו לו למדנו רבינו באי זו זכות זכה יהודה למלכות אמר להם רבי טרפון אמרו ,14,15,21,151,0.4444444444444444,0.6
153,ref-t.1.1.4.18.61-ref-t.1.1.4.18.95,ref-mek.2.6.2.227-ref-mek.2.6.2.254,20093,20270,3241,3269,ref-t.1.1.4.18.61,ref-t.1.1.4.18.95,121836,121982,19514,19537,ref-mek.2.6.2.227,ref-mek.2.6.2.254,זכה יהודה למלכות מפני שהציל את אחיו מן המיתה שנ' ויאמר יהודה אל אחיו מה בצע וגו' אמ' להם דיה להצלה שתכפר על המכירה אלא מפני מה זכה יהודה למלכות אמ' לו מפני הענוה שנ' ,זכה יהודה למלכות אמר להם רבי טרפון אמרו אתם אמרו בזכות שאמר מה בצע כי נהרוג את אחינו שהצילו ממיתה אמר להם דייה להצלה שתעמוד ותכפר על המכירה ,35,28,24,153,0.6144578313253012,0.5862068965517242
154,ref-t.1.1.4.18.95-ref-t.1.1.4.18.101,ref-mek.2.6.2.283-ref-mek.2.6.2.288,20266,20298,3269,3275,ref-t.1.1.4.18.95,ref-t.1.1.4.18.101,122126,122153,19563,19568,ref-mek.2.6.2.283,ref-mek.2.6.2.288,שנ' ועתה ישב נא עבדך תחת הנער ,שאמר ישב נא עבדך תחת הנער ,7,6,25,154,0.23333333333333334,0.4285714285714286
155,ref-t.1.1.4.18.182-ref-t.1.1.4.18.191,ref-mek.2.6.2.307-ref-mek.2.6.2.317,20687,20733,3345,3354,ref-t.1.1.4.18.182,ref-t.1.1.4.18.191,122239,122292,19582,19590,ref-mek.2.6.2.307,ref-mek.2.6.2.317,שבטים ועמדו על הים זה אומ' אני ארד וזה אומ' ,כשעמדו שבטים על הים זה אומר אני יורד תחלה וזה אומר ,10,11,28,155,0.37254901960784315,0.5
156,ref-t.1.1.4.18.229-ref-t.1.1.4.18.239,ref-mek.2.6.2.354-ref-mek.2.6.2.367,20910,20964,3391,3401,ref-t.1.1.4.18.229,ref-t.1.1.4.18.239,122494,122566,19623,19634,ref-mek.2.6.2.354,ref-mek.2.6.2.367,היתה יהודה לקדשו וגו' יהודה קדש שמו של הקב'ה על הים ,"היתה יהודה לקדשו לכך ישראל ממשלותיו אמר להם הקב""ה מי שקדש שמי על הים ",11,14,32,156,0.4782608695652174,0.6666666666666667
157,ref-t.2.5.4.6.19-ref-t.2.5.4.6.24,ref-mek.2.6.3.181-ref-mek.2.6.3.186,409949,409982,63996,64001,ref-t.2.5.4.6.19,ref-t.2.5.4.6.24,123658,123696,19822,19827,ref-mek.2.6.3.181,ref-mek.2.6.3.186,שנ' שובו בנים שובבים ארפא משובתם ,ואומר שובו בנים שובבים ארפא משובותיכם ,6,6,114,157,0.21052631578947367,0.5
158,ref-t.3.5.6.2.11-ref-t.3.5.6.2.19,ref-mek.2.7.6.144-ref-mek.2.7.6.150,642920,642966,101263,101271,ref-t.3.5.6.2.11,ref-t.3.5.6.2.19,132002,132041,21233,21239,ref-mek.2.7.6.144,ref-mek.2.7.6.150,שירה שרת עליהן רוח הקדש ואמרו שירה כיצד אמרו ,שרתה עליהם רוח הקדש ואמרו שירה שנאמר ,9,7,241,158,0.26666666666666666,0.4444444444444444
159,ref-t.3.5.6.2.11-ref-t.3.5.6.2.19,ref-mek.2.7.7.29-ref-mek.2.7.7.35,642920,642966,101263,101271,ref-t.3.5.6.2.11,ref-t.3.5.6.2.19,132370,132411,21285,21291,ref-mek.2.7.7.29,ref-mek.2.7.7.35,שירה שרת עליהן רוח הקדש ואמרו שירה כיצד אמרו ,ושרתה עליהם רוח הקדש ואמרו שירה שנאמר ,9,7,242,159,0.28888888888888886,0.4444444444444444
160,ref-t.3.5.6.2.10-ref-t.3.5.6.2.15,ref-mek.2.7.7.73-ref-mek.2.7.7.78,642915,642944,101262,101267,ref-t.3.5.6.2.10,ref-t.3.5.6.2.15,132620,132653,21320,21325,ref-mek.2.7.7.73,ref-mek.2.7.7.78,לומ' שירה שרת עליהן רוח הקדש ,שאמרו שירה ושרת עליהם רוח הקדש ,6,6,238,160,0.1935483870967742,0.5
161,ref-t.3.5.6.2.11-ref-t.3.5.6.2.17,ref-mek.2.7.7.240-ref-mek.2.7.7.245,642920,642956,101263,101269,ref-t.3.5.6.2.11,ref-t.3.5.6.2.17,133586,133618,21480,21485,ref-mek.2.7.7.240,ref-mek.2.7.7.245,שירה שרת עליהן רוח הקדש ואמרו שירה ,שרתה עליהם רוח הקדש ואמרו שירה ,7,6,240,161,0.17142857142857143,0.2857142857142857
162,ref-t.3.5.11.18.34-ref-t.3.5.11.18.43,ref-mek.3.1.1.430-ref-mek.3.1.1.442,671576,671628,106119,106128,ref-t.3.5.11.18.34,ref-t.3.5.11.18.43,135905,135972,21886,21898,ref-mek.3.1.1.430,ref-mek.3.1.1.442,אותן מיכל ונקראו על שמה שנ' ותקראנה לו השכנות שם ,שנתן עליהם נקראו על שמו נתן נפשו על הדיינין ונקראו על שמו שנאמר ,10,13,283,162,0.59375,0.7142857142857143
164,ref-t.4.4.3.10.19-ref-t.4.4.3.10.25,ref-mek.3.1.1.443-ref-mek.3.1.1.458,893478,893513,141314,141320,ref-t.4.4.3.10.19,ref-t.4.4.3.10.25,135973,136054,21899,21912,ref-mek.3.1.1.443,ref-mek.3.1.1.458,שפטים ושטרים תתן לך בכל שעריך אלא ,שופטים ושוטרים תתן לך בכל שעריך והלא משפט לאלהים הוא מה תלמוד לומר תתן לך אלא ,7,16,422,164,0.5641025641025641,0.2222222222222222
165,ref-t.3.5.6.2.12-ref-t.3.5.6.2.20,ref-mek.3.1.1.687-ref-mek.3.1.1.699,642925,642971,101264,101272,ref-t.3.5.6.2.12,ref-t.3.5.6.2.20,137281,137351,22129,22138,ref-mek.3.1.1.687,ref-mek.3.1.1.699,שרת עליהן רוח הקדש ואמרו שירה כיצד אמרו שירה ,ויאמרו לאמר ר' נחמיה אומר שרתה רוח הקדש על ישראל ואמרו שירה והשירה ,9,13,243,165,0.6417910447761194,0.5454545454545454
167,ref-t.3.5.6.3.53-ref-t.3.5.6.3.92,ref-mek.3.1.1.699-ref-mek.3.1.1.751,643365,643585,101339,101375,ref-t.3.5.6.3.53,ref-t.3.5.6.3.92,137344,137625,22138,22180,ref-mek.3.1.1.699,ref-mek.3.1.1.751,אשירה ר' נחמיה או' ש כבני אדם שקורין שמע בבית הכנסת שנ' ויאמרו לאמר מלמד שהיה משה פותח בדבר תחילה וישראל עונין אחריו וגומרין עמו משה אמ' אשירה לייי וישראל אמרו אשירה לייי וגו' משה אמ' עזי וזמרת יה' וישראל ,והשירה שהיו אומרים כבני אדם הקוראים את שמע ר' עקיבא אומר כבני אדם הקורין את ההלל ר' אליעזר בן תדאי אומר משה היה פותח בדבריו תחילה וישראל עונים אחריו וגומרין עמו משה היה פותח ואומר אשירה לה' כי גאה גאה וישראל אומר סוס ורוכבו רמה בים משה היה אומר עוזי וזמרת יה וישראל ,40,53,246,167,0.45112781954887216,0.5135135135135135
168,ref-t.3.5.6.3.24-ref-t.3.5.6.3.41,ref-mek.3.1.1.726-ref-mek.3.1.1.751,643205,643306,101310,101327,ref-t.3.5.6.3.24,ref-t.3.5.6.3.41,137490,137625,22159,22180,ref-mek.3.1.1.726,ref-mek.3.1.1.751,ועונין אחריו עניין ראשון משה אמ' אשירה לייי וישראל אמרו אשירה לייי משה אמ' עזי וזמרת יה' וישראל ,עונים אחריו וגומרין עמו משה היה פותח ואומר אשירה לה' כי גאה גאה וישראל אומר סוס ורוכבו רמה בים משה היה אומר עוזי וזמרת יה וישראל ,18,26,245,168,0.4496124031007752,0.5
169,ref-t.3.5.6.2.33-ref-t.3.5.6.3.6,ref-mek.3.1.1.730-ref-mek.3.1.1.751,643041,643116,101283,101296,ref-t.3.5.6.2.33,ref-t.3.5.6.3.6,137515,137625,22163,22180,ref-mek.3.1.1.730,ref-mek.3.1.1.751,משה אמ' אשירה לייי וישראל אמרו אשירה לייי משה אמ' עזי וזמרת יה' וישראל ,משה היה פותח ואומר אשירה לה' כי גאה גאה וישראל אומר סוס ורוכבו רמה בים משה היה אומר עוזי וזמרת יה וישראל ,14,22,244,169,0.44761904761904764,0.46153846153846156
170,ref-t.3.5.6.3.69-ref-t.3.5.6.3.77,ref-mek.3.1.1.757-ref-mek.3.1.1.767,643450,643503,101352,101360,ref-t.3.5.6.3.69,ref-t.3.5.6.3.77,137655,137713,22186,22194,ref-mek.3.1.1.757,ref-mek.3.1.1.767,משה פותח בדבר תחילה וישראל עונין אחריו וגומרין עמו ,משה היה פותח ה' איש מלחמה וישראל עונין אחריו וגומרין עמו ,9,11,247,170,0.24561403508771928,0.36363636363636365
171,ref-t.4.2.10.6.50-ref-t.4.2.10.7.8,ref-mek.3.1.1.900-ref-mek.3.1.1.913,835527,835630,131967,131982,ref-t.4.2.10.6.50,ref-t.4.2.10.7.8,138414,138484,22311,22324,ref-mek.3.1.1.900,ref-mek.3.1.1.913,אמרתי לך והוא אומ' שתים אמרת לי המוציא מחבירו עליו הראיה הנותן כליו לעשות לו ונגמרה מלאכתו אפי' הוא ,ואומר אשר לו הים והוא עשהו אומר לי הכסף ולי הזהב וגו' ואומר הן ,19,14,392,171,0.67,0.9
173,ref-t.3.5.6.4.60-ref-t.3.5.6.4.71,ref-mek.3.1.1.1198-ref-mek.3.1.1.1205,643963,644031,101441,101452,ref-t.3.5.6.4.60,ref-t.3.5.6.4.71,139994,140043,22588,22595,ref-mek.3.1.1.1198,ref-mek.3.1.1.1205,במקהלות ברכו אלים ממקור ישראל ותינוק שמט דד מפיו ואמ' שירה שנ' ,פיהן ואמרו שירה לפני המקום שנאמר במקהלות ברכו ,12,8,250,173,0.746031746031746,0.8125
174,ref-t.3.5.6.5.47-ref-t.3.5.6.5.66,ref-mek.3.1.1.1212-ref-mek.3.1.1.1226,644326,644421,101496,101515,ref-t.3.5.6.5.47,ref-t.3.5.6.5.66,140077,140152,22602,22615,ref-mek.3.1.1.1212,ref-mek.3.1.1.1226,שירה שבני אומרין לפני אף הן כיון שראו אמרו שירה מה שירה אמרו ה' אדוננו מה אדיר שמך בכל הארץ ,שירה לפני המקום אלא אף מלאכי השרת שנאמר ה' אדוננו מה אדיר שמך בכל הארץ ,20,15,251,174,0.391304347826087,0.47058823529411764
175,ref-t.3.5.3.8.9-ref-t.3.5.3.8.16,ref-mek.3.2.1.115-ref-mek.3.2.1.123,628911,628947,98829,98836,ref-t.3.5.3.8.9,ref-t.3.5.3.8.16,140765,140806,22716,22723,ref-mek.3.2.1.115,ref-mek.3.2.1.123,מתגאין לפני בה אני נפרע מכם מהו אומ' ,מתגאים לפניו בו הוא נפרע מהם שכן הוא אומר ,8,9,174,175,0.30952380952380953,0.6666666666666667
176,ref-t.3.5.3.6.17-ref-t.3.5.3.6.27,ref-mek.3.2.1.126-ref-mek.3.2.1.144,628591,628649,98772,98782,ref-t.3.5.3.6.17,ref-t.3.5.3.6.27,140820,140934,22726,22744,ref-mek.3.2.1.126,ref-mek.3.2.1.144,שורו עבר ולא יגע' וגו' ישלחו כצאן וגו' ישאו בתף וגו' ,שורו עבר ולא יגעיל תפלט פרתו ולא תשכל ואומר ישלחו כצאן עויליהם וילדיהם ירקדון ישאו בתוף וכנור וישמחו וגו' ,11,19,172,176,0.5471698113207547,0.5789473684210527
177,ref-t.3.5.3.8.4-ref-t.3.5.3.8.16,ref-mek.3.2.1.182-ref-mek.3.2.1.193,628885,628947,98824,98836,ref-t.3.5.3.8.4,ref-t.3.5.3.8.16,141103,141164,22775,22786,ref-mek.3.2.1.182,ref-mek.3.2.1.193,בטובה שהטלתי לכם בה אתם מתגאין לפני בה אני נפרע מכם מהו אומ' ,בטובה שהשפעתי לכם אתם מתגאים בה לפני בה אני נפרע מכם שנאמר ,13,12,173,177,0.26229508196721313,0.36363636363636365
178,ref-t.3.5.3.9.34-ref-t.3.5.3.9.41,ref-mek.3.2.1.220-ref-mek.3.2.1.229,629161,629204,98873,98880,ref-t.3.5.3.9.34,ref-t.3.5.3.9.41,141313,141377,22808,22817,ref-mek.3.2.1.220,ref-mek.3.2.1.229,לעין שנ' ביום הזה נבקעו כל מעיינות תהום ,מעיינות מלמעלה ומלמטה שנאמר ביום ההוא נבקעו כל מעיינות תהום ,8,10,177,178,0.4166666666666667,0.5454545454545454
179,ref-t.3.5.3.11.1-ref-t.3.5.3.11.20,ref-mek.3.2.1.266-ref-mek.3.2.1.285,629496,629598,98936,98955,ref-t.3.5.3.11.1,ref-t.3.5.3.11.20,141577,141679,22848,22865,ref-mek.3.2.1.266,ref-mek.3.2.1.285,אנשי סדום לא נתגאו לפני המקום אלא מתוך הטובה שהשפיע להם שנ' ארץ ממנה יצא לחם וגו' מקום ספיר אבניה ,באנשי סדום שבמה שנתגאו לפניו בו נפרע מהם שנאמר ארץ ממנה יצא לחם ותחתיה נהפך כמו אש מקום ספיר אבניה ,20,20,178,179,0.48484848484848486,0.5769230769230769
180,ref-t.3.5.3.12.5-ref-t.3.5.3.12.15,ref-mek.3.2.1.316-ref-mek.3.2.1.324,629667,629742,98969,98979,ref-t.3.5.3.12.5,ref-t.3.5.3.12.15,141833,141892,22895,22903,ref-mek.3.2.1.316,ref-mek.3.2.1.324,ומזון יוצא מארצנו וכסף וזהב יוצא מארצנו ואבנים טובות ומרגליות יוצאות ,מזון יוצא מאצלנו וכסף וזהב ואבנים טובות ומרגליות יוצאות ,11,9,179,180,0.21739130434782608,0.4
181,ref-t.3.5.3.12.58-ref-t.3.5.3.12.74,ref-mek.3.2.1.389-ref-mek.3.2.1.407,629964,630043,99017,99033,ref-t.3.5.3.12.58,ref-t.3.5.3.12.74,142252,142344,22963,22980,ref-mek.3.2.1.389,ref-mek.3.2.1.407,הנה עון זה עון סדום אח' גאון שבעת לחם וגו' וכל כך ויד עני ואביון לא החזיקה ,הנה זה היה עון סדום אחותך גאון שבעת לחם ושלות השקט היה לה ולכך ויד עני ואביון לא החזיקה ,17,19,180,181,0.26136363636363635,0.4444444444444444
182,ref-t.3.5.3.13.21-ref-t.3.5.3.13.30,ref-mek.3.2.1.474-ref-mek.3.2.1.488,630196,630247,99058,99067,ref-t.3.5.3.13.21,ref-t.3.5.3.13.30,142692,142778,23035,23049,ref-mek.3.2.1.474,ref-mek.3.2.1.488,נפרע מהם אלא במים שנ' מרכבות פרעה וחילו ירה בים ,מרכבות פרעה וחילו ירה בים וגו' וכן בסיסרא שבמה שנתגאה לפניו בו נפרע ממנו שנאמר ,10,15,181,182,0.7215189873417721,0.7333333333333334
183,ref-t.3.5.3.8.9-ref-t.3.5.3.8.16,ref-mek.3.2.1.483-ref-mek.3.2.1.488,628911,628947,98829,98836,ref-t.3.5.3.8.9,ref-t.3.5.3.8.16,142745,142778,23044,23049,ref-mek.3.2.1.483,ref-mek.3.2.1.488,מתגאין לפני בה אני נפרע מכם מהו אומ' ,שנתגאה לפניו בו נפרע ממנו שנאמר ,8,6,175,183,0.4864864864864865,0.7777777777777778
184,ref-t.3.5.3.15.4-ref-t.3.5.3.15.17,ref-mek.3.2.1.515-ref-mek.3.2.1.528,630490,630558,99107,99120,ref-t.3.5.3.15.4,ref-t.3.5.3.15.17,142921,142991,23073,23086,ref-mek.3.2.1.515,ref-mek.3.2.1.528,שנ' ויאמר שמשון אל אביו אותה קח לי וגו' אף הוא בעיניו לקח שנאמ' ,שנאמר ויאמר שמשון אל אביו וגו' אותה קח לי כי היא ישרה בעיני ואומר ,14,14,183,184,0.4090909090909091,0.3846153846153846
185,ref-t.3.5.3.15.26-ref-t.3.5.3.15.35,ref-mek.3.2.1.544-ref-mek.3.2.1.553,630606,630655,99128,99136,ref-t.3.5.3.15.26,ref-t.3.5.3.15.35,143080,143130,23100,23108,ref-mek.3.2.1.544,ref-mek.3.2.1.553,תחלת קלקלתו בעזה היתה אף עונשו לא היתה אלא בעזה ,תחילת קלקולו בעזה היה ולכך לא היה ענשו אלא בעזה ,10,10,184,185,0.3541666666666667,0.5555555555555556
186,ref-t.3.5.3.16.4-ref-t.3.5.3.16.37,ref-mek.3.2.1.563-ref-mek.3.2.1.590,630674,630854,99140,99168,ref-t.3.5.3.16.4,ref-t.3.5.3.16.37,143178,143327,23117,23140,ref-mek.3.2.1.563,ref-mek.3.2.1.590,שנ' וכאבשלום לא היה איש יפה וגו' ובגלחו את ראשו וגו' לפיכך לקח בשערו ר' יהודה הנשיא אומ' אבשלום נזיר עולם היה ואחד לשנים עשר חדש היה מגלח שנ' ויהי מקץ ארבעים שנה ויאמר ,שנאמר ובאבשלום לא היה איש יפה וגו' ובגלחו את ראשו וגו' ר' יהודה אומר נזיר עולם היה והיה מגלח לשנים עשר חדש שנאמר ויהי מקץ ארבעים שנה ויאמר ,34,28,185,186,0.31547619047619047,0.3928571428571429
188,ref-t.3.5.3.16.50-ref-t.3.5.3.16.79,ref-mek.3.2.1.605-ref-mek.3.2.1.624,630914,631057,99181,99205,ref-t.3.5.3.16.50,ref-t.3.5.3.16.79,143397,143490,23152,23171,ref-mek.3.2.1.605,ref-mek.3.2.1.624,ר' נהוראי אומ' אחד לשלשים יום היה מגלח שנ' והיה מקץ ימים לימים וגו' ר' יוסה אומ' כל ערב שבת היה מגלה שכן דרך מלכים לגלח מערב שבת לערב שבת ,שנאמר מקץ ימים לימים וגו' ר' אומר כל ערב שבת היה מגלח שכן דרך בני מלכים לגלח בכל ערב שבת ,30,20,187,188,0.45652173913043476,0.5
190,ref-t.3.5.3.18.14-ref-t.3.5.3.18.30,ref-mek.3.2.1.643-ref-mek.3.2.1.655,631463,631540,99279,99291,ref-t.3.5.3.18.14,ref-t.3.5.3.18.30,143591,143661,23190,23202,ref-mek.3.2.1.643,ref-mek.3.2.1.655,וגו' אני קרתי ושתיתי מים זרים אף המקום ברוך הוא לא נפרע מהן אלא על ידי מלאך ,נפרע ממנו שנאמר ביד מלאכיך חרפת ה' וגו' ואומר אני קרתי ושתיתי מים ,17,13,192,190,0.7368421052631579,0.6842105263157895
191,ref-t.3.5.3.18.10-ref-t.3.5.3.18.15,ref-mek.3.2.1.645-ref-mek.3.2.1.652,631440,631472,99275,99280,ref-t.3.5.3.18.10,ref-t.3.5.3.18.15,143601,143644,23192,23199,ref-mek.3.2.1.645,ref-mek.3.2.1.652,שנ' ביד מלאכיך חירפת וגו' אני ,שנאמר ביד מלאכיך חרפת ה' וגו' ואומר אני ,6,8,190,191,0.325,0.4444444444444444
192,ref-t.3.5.3.8.9-ref-t.3.5.3.8.17,ref-mek.3.2.1.711-ref-mek.3.2.1.716,628911,628953,98829,98837,ref-t.3.5.3.8.9,ref-t.3.5.3.8.17,143957,143990,23254,23259,ref-mek.3.2.1.711,ref-mek.3.2.1.716,מתגאין לפני בה אני נפרע מכם מהו אומ' ואני ,שנתגאה בו נפרע ממנו שנאמר ואתה ,9,6,176,192,0.5714285714285714,0.9
193,ref-t.3.5.3.19.17-ref-t.3.5.3.19.40,ref-mek.3.2.1.716-ref-mek.3.2.1.730,631698,631810,99321,99341,ref-t.3.5.3.19.17,ref-t.3.5.3.19.40,143985,144056,23259,23273,ref-mek.3.2.1.716,ref-mek.3.2.1.730,שנ' אעלה על במתי עב אמ' לו המקום ברוך הוא ואתה אמרת בלבבך וגו' אני מורידך לבאר שחת מהו אומ' אך אל שאול תורד ,ואתה אמרת בלבבך ואומר אעלה על במתי עב מהו אומר אחריו אך אל שאול תורד ,24,15,195,193,0.6018518518518519,0.5238095238095238
194,ref-t.4.8.6.13.7-ref-t.4.8.6.13.17,ref-mek.3.2.1.869-ref-mek.3.2.1.882,1000427,1000484,158292,158302,ref-t.4.8.6.13.7,ref-t.4.8.6.13.17,144767,144836,23390,23401,ref-mek.3.2.1.869,ref-mek.3.2.1.882,וכת' אחד אומ' כסף וזהב אשר עמהן כיצד יתקיימו שני כתובין ,כתוב א' אומר רמה בים וכתוב אחד אומר ירה בים כיצד יתקיימו ב' כתובים ,11,14,500,194,0.47761194029850745,0.75
195,ref-t.1.4.5.1.4-ref-t.1.4.5.1.24,ref-mek.3.2.1.883-ref-mek.3.2.1.889,104934,105038,16726,16739,ref-t.1.4.5.1.4,ref-t.1.4.5.1.24,144837,144874,23402,23408,ref-mek.3.2.1.883,ref-mek.3.2.1.889,להיות מפריש עליה והולך והיה רושם ואו' עד כאן תרומה עד כאן תרומה דברי ר' רבן שמעון בן גמליאל אומר תורם ,הללו רמה שהיו עולין למרום ירה שהיו ,21,7,40,195,0.7647058823529411,0.9473684210526316
196,ref-t.4.5.1.4.68-ref-t.4.5.1.4.80,ref-mek.3.3.1.378-ref-mek.3.3.1.395,935163,935227,147922,147934,ref-t.4.5.1.4.68,ref-t.4.5.1.4.80,147945,148043,23932,23948,ref-mek.3.3.1.378,ref-mek.3.3.1.395,ואמרו להן היאך אתם חתומין על השטר זה שהרי אתם הייתם עמנו אותו ,עליך הורגנו כל היום הרי אתם נאים הרי אתם גיבורים בואו והתערבו עמנו וישראל אומרים להן מכירים אתם ,13,18,462,196,0.6875,0.8
197,ref-t.3.5.8.3.68-ref-t.3.5.8.5.1,ref-mek.3.3.1.602-ref-mek.3.3.1.626,657318,657489,103694,103724,ref-t.3.5.8.3.68,ref-t.3.5.8.5.1,149151,149284,24134,24157,ref-mek.3.3.1.602,ref-mek.3.3.1.626,שנ' ויהי כשמוע כל מלכי האמורי אשר בעבר הירדן ימה וגו' וכן רחב אומר' לשלוחי יהושע כי שמענו את אשר הוביש ייי את מי ים סוף מפניכם וגו' ונשמע וימס לבבנו וגו' עודם ,שנאמר ויהי כשמוע כל מלכי האמורי וגו' וכן אמרה רחב לשלוחי יהושע כי שמענו את אשר הוביש ה' ואומר ונשמע וימס לבבנו ולא קמה עוד ,33,25,269,197,0.39622641509433965,0.4285714285714286
199,ref-t.3.5.4.1.4-ref-t.3.5.4.1.11,ref-mek.3.4.2.4-ref-mek.3.4.2.9,631994,632036,99379,99386,ref-t.3.5.4.1.4,ref-t.3.5.4.1.11,153031,153060,24770,24775,ref-mek.3.4.2.4,ref-mek.3.4.2.9,מדת פורענות שבמדה שאדם מודד בה מודדין לו ,במדה שאדם מודד בה מודדין לו ,8,6,199,199,0.3170731707317073,0.6666666666666667
200,ref-t.3.5.3.2.5-ref-t.3.5.3.2.10,ref-mek.3.4.2.4-ref-mek.3.4.2.10,627654,627682,98600,98605,ref-t.3.5.3.2.5,ref-t.3.5.3.2.10,153031,153063,24770,24776,ref-mek.3.4.2.4,ref-mek.3.4.2.10,שבמדה שמדדה בה מדדו לה היא ,במדה שאדם מודד בה מודדין לו הם ,6,7,169,200,0.41935483870967744,0.8333333333333334
202,ref-t.3.5.3.1.6-ref-t.3.5.3.1.14,ref-mek.3.4.2.7-ref-mek.3.4.2.21,627333,627377,98545,98553,ref-t.3.5.3.1.6,ref-t.3.5.3.1.14,153048,153115,24773,24787,ref-mek.3.4.2.7,ref-mek.3.4.2.21,אתה אומ' שבמדה שאדם מודד בה מודדין לו שנ' ,בה מודדין לו הם אמרו מי ה' אשר אשמע בקולו ואף אתה באותה מדה מדדת ,9,15,161,202,0.7692307692307693,0.8666666666666667
203,ref-t.3.5.4.1.4-ref-t.3.5.4.1.11,ref-mek.3.4.2.52-ref-mek.3.4.2.57,631994,632036,99379,99386,ref-t.3.5.4.1.4,ref-t.3.5.4.1.11,153274,153303,24813,24818,ref-mek.3.4.2.52,ref-mek.3.4.2.57,מדת פורענות שבמדה שאדם מודד בה מודדין לו ,במדה שאדם מודד בה מודדין לו ,8,6,200,203,0.3170731707317073,0.6666666666666667
