,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
245,ref-bible.0207.3.9.10-ref-bible.0207.3.11.7,ref-y.01.02.1.00.3711-ref-y.01.02.1.00.3720,782152,782247,131859,131877,ref-bible.207.3.9.10,ref-bible.207.3.11.7,209800,209846,33114,33123,ref-y.1.2.1..3711,ref-y.1.2.1..3720,אוי לנפשם כי גמלו להם רעה אמרו צדיק כי טוב כי פרי מעלליהם יאכלו אוי לרשע רע כי גמול ידיו יעשה ,פירות שנאמר אוי לרשע רע כי גמול ידיו יעשה לו ,21,10,1600,245,0.6276595744680851,0.5714285714285714
246,ref-bible.0301.45.9.1-ref-bible.0301.45.9.5,ref-y.01.02.1.00.3903-ref-y.01.02.1.00.3907,1183594,1183622,200701,200705,ref-bible.301.45.9.1,ref-bible.301.45.9.5,210797,210827,33291,33295,ref-y.1.2.1..3903,ref-y.1.2.1..3907,מר ואהלות קציעות כל בגדתיך ,מור ואהלות קציעות כל בגדותיך ,5,5,2052,246,0.06896551724137931,0.0
247,ref-bible.0102.15.26.14-ref-bible.0102.15.26.23,ref-y.01.02.1.00.4038-ref-y.01.02.1.00.4045,136825,136872,24081,24090,ref-bible.102.15.26.14,ref-bible.102.15.26.23,211546,211585,33398,33405,ref-y.1.2.1..4038,ref-y.1.2.1..4045,כל חקיו כל המחלה אשר שמתי במצרים לא אשים עליך ,כל המחלה אשר שמתי במצרים לא עשים עליך ,10,8,174,247,0.1956521739130435,0.33333333333333337
248,ref-bible.0301.62.13.1-ref-bible.0301.62.13.8,ref-y.01.02.1.00.4154-ref-y.01.02.1.00.4161,1194346,1194385,202721,202728,ref-bible.301.62.13.1,ref-bible.301.62.13.8,212149,212185,33494,33501,ref-y.1.2.1..4154,ref-y.1.2.1..4161,ולך אדני חסד כי אתה תשלם לאיש כמעשהו ,ולך ה' חסד כי אתה תשלם לאיש כמעשה ,8,8,2098,248,0.13513513513513514,0.25
249,ref-bible.0302.13.6.1-ref-bible.0302.13.6.7,ref-y.01.02.1.00.4189-ref-y.01.02.1.00.4195,1270475,1270507,216648,216654,ref-bible.302.13.6.1,ref-bible.302.13.6.7,212305,212337,33520,33526,ref-y.1.2.1..4189,ref-y.1.2.1..4195,צדקה תצר תם דרך ורשעה תסלף חטאת ,צדקה תצר תם דרך ורשעה תסלף חטאת ,7,7,2248,249,0.0,0.0
250,ref-bible.0302.11.8.1-ref-bible.0302.11.10.1,ref-y.01.02.1.00.4189-ref-y.01.02.1.00.4202,1268367,1268443,216234,216247,ref-bible.302.11.8.1,ref-bible.302.11.10.1,212305,212374,33520,33533,ref-y.1.2.1..4189,ref-y.1.2.1..4202,צדיק מצרה נחלץ ויבא רשע תחתיו בפה חנף ישחת רעהו ובדעת צדיקים יחלצו בטוב ,צדקה תצר תם דרך ורשעה תסלף חטאת חטאים תרדוף רעה ואת צדיקים ישלם טוב ,14,14,2244,250,0.5416666666666666,0.8095238095238095
251,ref-bible.0302.13.21.1-ref-bible.0302.13.21.7,ref-y.01.02.1.00.4195-ref-y.01.02.1.00.4202,1271023,1271058,216756,216762,ref-bible.302.13.21.1,ref-bible.302.13.21.7,212333,212374,33526,33533,ref-y.1.2.1..4195,ref-y.1.2.1..4202,חטאים תרדף רעה ואת צדיקים ישלם טוב ,חטאת חטאים תרדוף רעה ואת צדיקים ישלם טוב ,7,8,2251,251,0.14634146341463414,0.125
252,ref-bible.0302.3.33.6-ref-bible.0302.3.35.6,ref-y.01.02.1.00.4200-ref-y.01.02.1.00.4221,1260563,1260654,214742,214757,ref-bible.302.3.33.6,ref-bible.302.3.35.6,212359,212482,33531,33552,ref-y.1.2.1..4200,ref-y.1.2.1..4221,צדיקים יברך אם ללצים הוא יליץ ולעניים ולענוים יתן חן כבוד חכמים ינחלו וכסילים מרים קלון ,צדיקים ישלם טוב אם ללצים הוא יליץ ולענוים יתן חן רגלי חסידו ישמור ורשעים בחושך ידמו כבוד חכמים ינחלו וכסילים מרים קלון ,16,22,2218,252,0.36134453781512604,0.4285714285714286
253,ref-bible.0203.2.9.1-ref-bible.0203.2.9.7,ref-y.01.02.1.00.4210-ref-y.01.02.1.00.4215,520245,520286,87073,87079,ref-bible.203.2.9.1,ref-bible.203.2.9.7,212410,212446,33541,33546,ref-y.1.2.1..4210,ref-y.1.2.1..4215,רגלי חסידו חסידיו ישמר ורשעים בחשך ידמו ,רגלי חסידו ישמור ורשעים בחושך ידמו ,7,6,1293,253,0.225,0.0
254,ref-bible.0303.33.29.1-ref-bible.0303.33.29.9,ref-y.01.02.1.00.4250-ref-y.01.02.1.00.4258,1325130,1325165,227199,227207,ref-bible.303.33.29.1,ref-bible.303.33.29.9,212630,212664,33573,33581,ref-y.1.2.1..4250,ref-y.1.2.1..4258,הן כל אלה יפעל אל פעמים שלוש עם גבר ,הן כל אלה יפעל אל פעמים שלש עם גבר ,9,9,2355,254,0.027777777777777776,0.0
255,ref-bible.0301.85.3.1-ref-bible.0301.85.3.7,ref-y.01.02.1.00.4309-ref-y.01.02.1.00.4315,1213042,1213072,206146,206152,ref-bible.301.85.3.1,ref-bible.301.85.3.7,212905,212936,33624,33630,ref-y.1.2.1..4309,ref-y.1.2.1..4315,נשאת עון עמך כסית כל חטאתם סלה ,נשאת עון עמיך כסית כל חטאתם סלה ,7,7,2128,255,0.03125,0.0
256,ref-bible.0103.11.37.4-ref-bible.0103.11.37.9,ref-y.01.02.1.00.4621-ref-y.01.02.1.00.4626,212718,212741,36677,36681,ref-bible.103.11.37.4,ref-bible.103.11.37.9,214532,214555,33859,33863,ref-y.1.2.1..4621,ref-y.1.2.1..4626,על כל זרע זרוע אשר יזרע ,על כל זרע זרוע אשר יזרע ,6,6,471,256,0.0,0.0
257,ref-bible.0105.24.20.1-ref-bible.0105.24.21.3,ref-y.01.02.1.00.4632-ref-y.01.02.1.00.4649,388736,388801,65063,65075,ref-bible.105.24.20.1,ref-bible.105.24.21.3,214582,214662,33867,33878,ref-y.1.2.1..4632,ref-y.1.2.1..4649,כי תחבט זיתך לא תפאר אחריך לגר ליתום ולאלמנה יהיה כי תבצר כרמך ,"כי תבצור כרמך מה את ש""מ אמר רבי יונה לא תדקדק כמה דתימר ועולל למו כי תחבוט זיתך ",13,18,1134,257,0.6625,0.7777777777777778
259,ref-bible.0210.8.12.1-ref-bible.0210.8.12.9,ref-y.01.02.2.00.885-ref-y.01.02.2.00.896,1088449,1088489,183901,183909,ref-bible.210.8.12.1,ref-bible.210.8.12.9,222557,222612,35178,35187,ref-y.1.2.2..885,ref-y.1.2.2..896,אכתוב אכתב לו רבו רבי תורתי כמו זר נחשבו ,נחשבו אמר רבי אבין אילולי כתבתי לך רובי תורתי לא כמו זר ,9,12,1888,259,0.625,0.5454545454545454
260,ref-bible.0102.34.27.10-ref-bible.0102.34.27.19,ref-y.01.02.2.00.937-ref-y.01.02.2.00.946,176706,176753,30935,30943,ref-bible.102.34.27.10,ref-bible.102.34.27.19,222835,222882,35220,35228,ref-y.1.2.2..937,ref-y.1.2.2..946,כי על פי הדברים האלה כרתי אתך ברית ואת ישראל ,כי על פי הדברים האלה כרתי אתך ברית ואת ישראל ,10,10,373,260,0.0,0.0
261,ref-bible.0103.19.9.1-ref-bible.0103.19.9.12,ref-y.01.02.3.00.692-ref-y.01.02.3.00.703,231314,231372,39864,39874,ref-bible.103.19.9.1,ref-bible.103.19.9.12,228841,228899,36188,36198,ref-y.1.2.3..692,ref-y.1.2.3..703,ובקצרכם את קציר ארצכם לא תכלה פאת שדך לקצר ולקט קצירך לא ,שדה וקצר חצי חציו ולא הספיק לקצור את השאר עד שקצר כולו ,12,12,583,261,0.7543859649122807,0.875
262,ref-bible.0103.23.22.1-ref-bible.0103.23.22.12,ref-y.01.02.3.00.692-ref-y.01.02.3.00.703,240338,240398,41406,41416,ref-bible.103.23.22.1,ref-bible.103.23.22.12,228841,228899,36188,36198,ref-y.1.2.3..692,ref-y.1.2.3..703,ובקצרכם את קציר ארצכם לא תכלה פאת שדך בקצרך ולקט קצירך לא ,שדה וקצר חצי חציו ולא הספיק לקצור את השאר עד שקצר כולו ,12,12,654,262,0.7586206896551724,0.875
263,ref-bible.0301.129.7.2-ref-bible.0301.129.7.6,ref-y.01.02.3.00.981-ref-y.01.02.3.00.985,1246192,1246216,212177,212181,ref-bible.301.129.7.2,ref-bible.301.129.7.6,230333,230357,36425,36429,ref-y.1.2.3..981,ref-y.1.2.3..985,מלא כפו קוצר וחצנו מעמר ,מלא כפו קוצר וחצנו מעמר ,5,5,2191,263,0.0,0.0
265,ref-bible.0201.22.27.17-ref-bible.0201.22.28.5,ref-y.01.02.3.00.1193-ref-y.01.02.3.00.1207,459414,459489,76642,76655,ref-bible.201.22.27.17,ref-bible.201.22.28.5,231410,231492,36590,36604,ref-y.1.2.3..1193,ref-y.1.2.3..1207,ולא יאמרו בניכם מחר לבנינו אין לכם חלק ביהוה ונאמר והיה כי יאמרו אלינו ,"הויתם אמרו לון בירושלים אמרו לון ומאן שבקותון בגו ביתא אמרו ולא ב""נ אמרו בריך ",14,15,1250,265,0.6538461538461539,0.8888888888888888
266,ref-bible.0313.21.3.1-ref-bible.0313.21.3.11,ref-y.01.02.3.00.1242-ref-y.01.02.3.00.1252,1554368,1554431,266628,266638,ref-bible.313.21.3.1,ref-bible.313.21.3.11,231680,231745,36632,36642,ref-y.1.2.3..1242,ref-y.1.2.3..1252,ויתן להם אביהם מתנות רבות לכסף ולזהב ולמגדנות עם ערי מצרות ,ויתן להם אביהם מתנות רבות לכסף ולזהב ולמגדנות עם ערים בצורות ,11,11,2650,266,0.04918032786885246,0.0
267,ref-bible.0302.24.26.1-ref-bible.0302.24.26.5,ref-y.01.02.3.00.1836-ref-y.01.02.3.00.1840,1284105,1284131,219327,219331,ref-bible.302.24.26.1,ref-bible.302.24.26.5,234703,234730,37078,37082,ref-y.1.2.3..1836,ref-y.1.2.3..1840,שפתים ישק משיב דברים נכחים ,שפתים ישק משיב דברים נכוחים ,5,5,2282,267,0.03571428571428571,0.0
268,ref-bible.0103.19.9.5-ref-bible.0103.19.9.12,ref-y.01.02.4.00.183-ref-y.01.02.4.00.188,231337,231372,39867,39874,ref-bible.103.19.9.5,ref-bible.103.19.9.12,235664,235690,37251,37256,ref-y.1.2.4..183,ref-y.1.2.4..188,לא תכלה פאת שדך לקצר ולקט קצירך לא ,לא תכלה פאת שדך בקוצרך לא ,8,6,584,268,0.2857142857142857,0.33333333333333337
269,ref-bible.0103.23.22.5-ref-bible.0103.23.22.12,ref-y.01.02.4.00.183-ref-y.01.02.4.00.188,240361,240398,41409,41416,ref-bible.103.23.22.5,ref-bible.103.23.22.12,235664,235690,37251,37256,ref-y.1.2.4..183,ref-y.1.2.4..188,לא תכלה פאת שדך בקצרך ולקט קצירך לא ,לא תכלה פאת שדך בקוצרך לא ,8,6,656,269,0.2777777777777778,0.19999999999999996
270,ref-bible.0103.23.22.5-ref-bible.0103.23.22.9,ref-y.01.02.4.00.196-ref-y.01.02.4.00.200,240361,240383,41409,41413,ref-bible.103.23.22.5,ref-bible.103.23.22.9,235723,235746,37262,37266,ref-y.1.2.4..196,ref-y.1.2.4..200,לא תכלה פאת שדך בקצרך ,לא תכלה פאת שדך בקוצרך ,5,5,655,270,0.043478260869565216,0.0
271,ref-bible.0312.22.14.2-ref-bible.0312.22.15.2,ref-y.01.02.4.00.272-ref-y.01.02.4.00.299,1502066,1502216,258112,258137,ref-bible.312.22.14.2,ref-bible.312.22.15.2,236123,236277,37330,37355,ref-y.1.2.4..272,ref-y.1.2.4..299,בעניי הכינותי לבית יהוה זהב ככרים מאה אלף וכסף אלף אלפים ככרים ולנחשת ולברזל אין משקל כי לרב היה ועצים ואבנים הכינותי ועליהם תוסיף ועמך לרב ,בעניי הכינותי לבית ה' זהב ככרים מאה אלף וכסף אלף אלפים ככרים ולנחושת ולברזל אין משקל כי לרוב היה ועצים ואבנים הכינותי ועליהם תוסיף ר' יונה אמר רב ,26,28,2553,271,0.10273972602739725,0.25
273,ref-bible.0312.29.7.3-ref-bible.0312.29.7.21,ref-y.01.02.4.00.274-ref-y.01.02.4.00.285,1515088,1515199,260146,260164,ref-bible.312.29.7.3,ref-bible.312.29.7.21,236138,236203,37332,37343,ref-y.1.2.4..274,ref-y.1.2.4..285,בית האלהים זהב ככרים חמשת אלפים ואדרכנים רבו וכסף ככרים עשרת אלפים ונחשת רבו ושמונת אלפים ככרים וברזל מאה ,לבית ה' זהב ככרים מאה אלף וכסף אלף אלפים ככרים ולנחושת ולברזל ,19,12,2595,273,0.5849056603773585,0.7647058823529411
275,ref-bible.0103.19.9.10-ref-bible.0103.19.10.4,ref-y.01.02.4.00.1314-ref-y.01.02.4.00.1323,231358,231399,39872,39879,ref-bible.103.19.9.10,ref-bible.103.19.10.4,241488,241546,38141,38150,ref-y.1.2.4..1314,ref-y.1.2.4..1323,ולקט קצירך לא תלקט וכרמך לא תעולל ופרט ,לקט קצירך ולא הקוצר בידו ודכוותי' פרט כרמך ולא הפורט ,8,10,585,275,0.5471698113207547,0.8333333333333334
276,ref-bible.0309.10.8.1-ref-bible.0309.10.8.12,ref-y.01.02.5.00.89-ref-y.01.02.5.00.100,1392525,1392591,239331,239341,ref-bible.309.10.8.1,ref-bible.309.10.8.12,242919,242985,38368,38378,ref-y.1.2.5..89,ref-y.1.2.5..100,וכל אשר לא יבוא לשלשת הימים כעצת השרים והזקנים יחרם כל רכושו ,וכל אשר לא יבוא לשלשת הימים בעצת השרים והזקנים יחרם כל רכושו ,12,12,2451,276,0.01639344262295082,0.0
277,ref-bible.0102.23.19.1-ref-bible.0102.23.19.5,ref-y.01.02.5.00.1090-ref-y.01.02.5.00.1094,151392,151418,26704,26708,ref-bible.102.23.19.1,ref-bible.102.23.19.5,247982,248008,39126,39130,ref-y.1.2.5..1090,ref-y.1.2.5..1094,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,275,277,0.0,0.0
278,ref-bible.0102.34.26.1-ref-bible.0102.34.26.5,ref-y.01.02.5.00.1090-ref-y.01.02.5.00.1094,176605,176631,30921,30925,ref-bible.102.34.26.1,ref-bible.102.34.26.5,247982,248008,39126,39130,ref-y.1.2.5..1090,ref-y.1.2.5..1094,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,372,278,0.0,0.0
279,ref-bible.0105.24.19.1-ref-bible.0105.24.19.5,ref-y.01.02.6.00.752-ref-y.01.02.6.00.756,388623,388649,65044,65048,ref-bible.105.24.19.1,ref-bible.105.24.19.5,252979,253006,39924,39928,ref-y.1.2.6..752,ref-y.1.2.6..756,כי תקצר קצירך בשדך ושכחת ,כי תקצור קצירך בשדך ושכחת ,5,5,1130,279,0.038461538461538464,0.0
280,ref-bible.0105.24.19.1-ref-bible.0105.24.19.8,ref-y.01.02.6.00.1238-ref-y.01.02.6.00.1256,388623,388662,65044,65051,ref-bible.105.24.19.1,ref-bible.105.24.19.8,255469,255570,40344,40358,ref-y.1.2.6..1238,ref-y.1.2.6..1256,כי תקצר קצירך בשדך ושכחת עמר בשדה לא ,כי תקצור קצירך בשדך ושכחת עומר בשדה עומר שאתה יכול לפשוט ידך וליטלו אית תניי תני ושכחת עומר ולא ,8,19,1133,280,0.6145833333333334,0.5714285714285714
281,ref-bible.0105.24.19.1-ref-bible.0105.24.19.6,ref-y.01.02.6.00.1293-ref-y.01.02.6.00.1300,388623,388653,65044,65049,ref-bible.105.24.19.1,ref-bible.105.24.19.6,255766,255808,40395,40400,ref-y.1.2.6..1293,ref-y.1.2.6..1300,כי תקצר קצירך בשדך ושכחת עמר ,כי תקצור קצירך בשדה ושכחת עומר בשדה עומר ,6,8,1131,281,0.3170731707317073,0.33333333333333337
282,ref-bible.0105.24.19.1-ref-bible.0105.24.19.6,ref-y.01.02.6.00.1334-ref-y.01.02.6.00.1341,388623,388653,65044,65049,ref-bible.105.24.19.1,ref-bible.105.24.19.6,255979,256021,40430,40435,ref-y.1.2.6..1334,ref-y.1.2.6..1341,כי תקצר קצירך בשדך ושכחת עמר ,כי תקצור קצירך בשדה ושכחת עומר בשדה עומר ,6,8,1132,282,0.3170731707317073,0.33333333333333337
283,ref-bible.0203.23.23.1-ref-bible.0203.23.23.7,ref-y.01.02.7.00.513-ref-y.01.02.7.00.519,570481,570519,95846,95852,ref-bible.203.23.23.1,ref-bible.203.23.23.7,260447,260486,41138,41144,ref-y.1.2.7..513,ref-y.1.2.7..519,וראו ודעו מכל המחבאים אשר יתחבא שם ,ודעו וראו מכל המחבויין אשר יתחבא שם ,7,7,1335,283,0.19444444444444445,0.0
284,ref-bible.0207.17.6.1-ref-bible.0207.17.6.8,ref-y.01.02.7.00.640-ref-y.01.02.7.00.647,800117,800159,135098,135105,ref-bible.207.17.6.1,ref-bible.207.17.6.8,261098,261142,41240,41247,ref-y.1.2.7..640,ref-y.1.2.7..647,ונשאר בו עוללת כנקף זית שנים שלשה גרגרים ,ונשאר בו עוללות כנוקף זית שנים שלשה גרגרים ,8,8,1622,284,0.046511627906976744,0.25
285,ref-bible.0301.107.34.1-ref-bible.0301.107.34.6,ref-y.01.02.7.00.706-ref-y.01.02.7.00.711,1231516,1231543,209478,209483,ref-bible.301.107.34.1,ref-bible.301.107.34.6,261450,261478,41301,41306,ref-y.1.2.7..706,ref-y.1.2.7..711,ארץ פרי למלחה מרעת ישבי בה ,ארץ פרי למלחה מרעת יושבי בה ,6,6,2158,285,0.03571428571428571,0.0
286,ref-bible.0304.1.12.1-ref-bible.0304.1.12.6,ref-y.01.02.7.00.863-ref-y.01.02.7.00.868,1336006,1336036,229296,229301,ref-bible.304.1.12.1,ref-bible.304.1.12.6,262274,262304,41441,41446,ref-y.1.2.7..863,ref-y.1.2.7..868,עד שהמלך במסבו נרדי נתן ריחו ,עד שהמלך במסבו נרדי נתן ריחו ,6,6,2385,286,0.0,0.0
287,ref-bible.0103.27.31.1-ref-bible.0103.27.31.8,ref-y.01.02.7.00.1422-ref-y.01.02.7.00.1429,252273,252314,43418,43425,ref-bible.103.27.31.1,ref-bible.103.27.31.8,265200,265243,41924,41931,ref-y.1.2.7..1422,ref-y.1.2.7..1429,ואם גאל יגאל איש ממעשרו חמשיתו יסף עליו ,ואם גאל יגאל איש ממעשרו חמישיתו יוסף עליו ,8,8,708,287,0.047619047619047616,0.0
288,ref-bible.0103.19.10.1-ref-bible.0103.19.10.8,ref-y.01.02.7.00.1965-ref-y.01.02.7.00.1985,231378,231418,39876,39883,ref-bible.103.19.10.1,ref-bible.103.19.10.8,267936,268048,42285,42299,ref-y.1.2.7..1965,ref-y.1.2.7..1985,וכרמך לא תעולל ופרט כרמך לא תלקט לעני ,"וכרמך לא תעולל שלא תאמר הואיל ואין לעניים עוללות קודם לבציר יזכה בהן בע""ה לפום כן צריך מימר וכרמך לא תעולל ",8,21,587,288,0.7476635514018691,0.8333333333333334
289,ref-bible.0305.3.3.1-ref-bible.0305.3.3.5,ref-y.01.02.8.00.1218-ref-y.01.02.8.00.1221,1346054,1346086,231112,231116,ref-bible.305.3.3.1,ref-bible.305.3.3.5,275610,275636,43535,43538,ref-y.1.2.8..1218,ref-y.1.2.8..1221,ורחצת וסכת ושמת שמלתך שמלתיך ,ורחצת וסכת ושמת שמלותיך ,5,4,2395,289,0.20689655172413793,0.0
291,ref-bible.0305.3.3.1-ref-bible.0305.3.3.8,ref-y.01.02.8.00.1253-ref-y.01.02.8.00.1260,1346054,1346106,231112,231119,ref-bible.305.3.3.1,ref-bible.305.3.3.8,275810,275863,43570,43577,ref-y.1.2.8..1253,ref-y.1.2.8..1260,ורחצת וסכת ושמת שמלתך שמלתיך עליך וירדתי וירדת ,ורחצת וסכת ושמת שמלותיך עליך וירדת הגורן וירדתי ,8,8,2396,291,0.2708333333333333,0.1428571428571429
292,ref-bible.0208.17.7.1-ref-bible.0208.17.7.8,ref-y.01.02.8.00.1912-ref-y.01.02.8.00.1919,899406,899449,152811,152818,ref-bible.208.17.7.1,ref-bible.208.17.7.8,279157,279195,44169,44176,ref-y.1.2.8..1912,ref-y.1.2.8..1919,ברוך הגבר אשר יבטח ביהוה והיה יהוה מבטחו ,ברוך הגבר אשר יבטח בה' והיה ה' מבטחו ,8,8,1745,292,0.14634146341463414,0.19999999999999996
293,ref-bible.0206.1.8.10-ref-bible.0206.1.9.13,ref-y.01.03.1.00.213-ref-y.01.03.1.00.233,714400,714491,120716,120732,ref-bible.206.1.8.10,ref-bible.206.1.9.13,280231,280356,44325,44343,ref-y.1.3.1..213,ref-y.1.3.1..233,ויאמר אליה התשבי הוא וישלח אליו שר חמשים וחמשיו ויעל אליו והנה ישב על ראש ההר וידבר ,אמר אילו שהן יוצאות מתחת העלין הבכורות והמסייפות הרי אלו פטורות ואילו הן הבכורות עד שלא הושיב שומר עליהן ובשומר הדבר ,17,21,1533,293,0.6581196581196581,0.6956521739130435
294,ref-bible.0105.13.18.1-ref-bible.0105.13.18.6,ref-y.01.03.1.00.1883-ref-y.01.03.1.00.1888,369484,369514,61721,61726,ref-bible.105.13.18.1,ref-bible.105.13.18.6,288929,288959,45713,45718,ref-y.1.3.1..1883,ref-y.1.3.1..1888,ולא ידבק בידך מאומה מן החרם ,ולא ידבק בידך מאומה מן החרם ,6,6,988,294,0.0,0.0
295,ref-bible.0104.29.13.10-ref-bible.0104.29.15.5,ref-y.01.03.5.00.1086-ref-y.01.03.5.00.1103,320701,320886,53906,53929,ref-bible.104.29.13.10,ref-bible.104.29.15.5,325028,325144,51297,51314,ref-y.1.3.5..1086,ref-y.1.3.5..1103,שלשה עשר אילם שנים כבשים בני שנה ארבעה עשר תמימם יהיו ומנחתם סלת בלולה בשמן שלשה עשרנים לפר האחד לשלשה עשר פרים שני עשרנים לאיל האחד לשני האילם ועשרון עשרון לכבש האחד לארבעה ,מארבעים מעשר מארבעים היו הכל נותנין מארבעים ואחד משלשים מעשר משלשים היו הכל נותנין מעשרים ואחד מעשרה מעשר ,33,18,843,295,0.6724137931034483,0.7894736842105263
296,ref-bible.0215.3.10.5-ref-bible.0215.3.11.10,ref-y.01.03.6.00.989-ref-y.01.03.6.00.1000,1117551,1117621,188958,188968,ref-bible.215.3.10.5,ref-bible.215.3.11.10,333993,334069,52617,52628,ref-y.1.3.6..989,ref-y.1.3.6..1000,בעולה ראשיה בשחד ישפטו וכהניה במחיר יורו ונביאיה בכסף יקסמו ועל ,ועליהן הכתוב אומר ראשיה בשחד ישפוטו וכהניה במחיר יורו המקום מביא עליהן ,11,12,1931,296,0.5070422535211268,0.6
297,ref-bible.0215.3.12.1-ref-bible.0215.3.12.5,ref-y.01.03.6.00.1004-ref-y.01.03.6.00.1008,1117675,1117700,188979,188983,ref-bible.215.3.12.1,ref-bible.215.3.12.5,334086,334111,52632,52636,ref-y.1.3.6..1004,ref-y.1.3.6..1008,לכן בגללכם ציון שדה תחרש ,לכן בגללכם ציון שדה תחרש ,5,5,1934,297,0.0,0.0
298,ref-bible.0220.11.6.25-ref-bible.0220.11.7.9,ref-y.01.03.6.00.2539-ref-y.01.03.6.00.2549,1144129,1144179,193506,193514,ref-bible.220.11.6.25,ref-bible.220.11.7.9,342042,342088,53888,53896,ref-y.1.3.6..2539,ref-y.1.3.6..2549,מידם וארעה את צאן ההרגה לכן עניי הצאן ואקח לי ,צא ולקח לך ככר ואני נותן לך דמים צא ולקח לך ,10,11,1976,298,0.6521739130434783,0.9285714285714286
299,ref-bible.0205.7.23.19-ref-bible.0205.7.24.8,ref-y.01.03.7.00.995-ref-y.01.03.7.00.1003,664295,664352,112375,112385,ref-bible.205.7.23.19,ref-bible.205.7.24.8,347672,347718,54732,54740,ref-y.1.3.7..995,ref-y.1.3.7..1003,יסב אתו סביב ופקעים מתחת לשפתו סביב סבבים אתו עשר באמה ,מיסב חדא למאתים אין יסב חדא למאתים צריך מיסב ,11,9,1461,299,0.7454545454545455,0.9090909090909091
300,ref-bible.0313.4.2.18-ref-bible.0313.4.3.10,ref-y.01.03.7.00.995-ref-y.01.03.7.00.1003,1521932,1521995,261305,261317,ref-bible.313.4.2.18,ref-bible.313.4.3.10,347672,347718,54732,54740,ref-y.1.3.7..995,ref-y.1.3.7..1003,יסב אתו סביב ודמות בקרים תחת לו סביב סביב סובבים אתו עשר באמה ,מיסב חדא למאתים אין יסב חדא למאתים צריך מיסב ,13,9,2614,300,0.6935483870967742,0.9090909090909091
301,ref-bible.0102.28.25.4-ref-bible.0102.28.27.2,ref-y.01.03.7.00.1020-ref-y.01.03.7.00.1036,161777,161931,28427,28458,ref-bible.102.28.25.4,ref-bible.102.28.27.2,347799,347894,54757,54771,ref-y.1.3.7..1020,ref-y.1.3.7..1036,שתי העבתת תתן על שתי המשבצות ונתתה על כתפות האפד אל מול פניו ועשית שתי טבעות זהב ושמת אתם על שני קצות החשן על שפתו אשר אל עבר האפד ביתה ועשית שתי ,עובר בעשה ועל השנייה בעשה ולא תעשה על הראשונה עובר בעשה שקבע שני שמות כאחד ועל השנייה ,32,17,311,301,0.7123287671232876,0.8571428571428572
302,ref-bible.0105.22.11.1-ref-bible.0105.22.11.6,ref-y.01.04.1.00.53-ref-y.01.04.1.00.58,384098,384128,64230,64235,ref-bible.105.22.11.1,ref-bible.105.22.11.6,351531,351562,55350,55355,ref-y.1.4.1..53,ref-y.1.4.1..58,לא תלבש שעטנז צמר ופשתים יחדו ,לא תלבש שעטנז צמר ופשתים יחדיו ,6,6,1082,302,0.03225806451612903,0.0
303,ref-bible.0101.1.11.3-ref-bible.0101.1.11.11,ref-y.01.04.1.00.1313-ref-y.01.04.1.00.1321,619,658,101,109,ref-bible.101.1.11.3,ref-bible.101.1.11.11,358068,358109,56343,56351,ref-y.1.4.1..1313,ref-y.1.4.1..1321,תדשא הארץ דשא עשב מזריע זרע עץ פרי עשה ,תדשא הארץ דשא עשב מזריע זרע והיא לא עשת ,9,9,4,303,0.2,0.4444444444444444
305,ref-bible.0101.1.12.1-ref-bible.0101.1.12.7,ref-y.01.04.1.00.1316-ref-y.01.04.1.00.1329,700,738,118,124,ref-bible.101.1.12.1,ref-bible.101.1.12.7,358083,358152,56346,56359,ref-y.1.4.1..1316,ref-y.1.4.1..1329,ותוצא הארץ דשא עשב מזריע זרע למינהו ,עשב מזריע זרע והיא לא עשת אלא ותוצא הארץ דשא עשב מזריע זרע למינהו ,7,14,6,305,0.45454545454545453,0.25
306,ref-bible.0101.1.11.4-ref-bible.0101.1.11.8,ref-y.01.04.1.00.1324-ref-y.01.04.1.00.1328,624,647,102,106,ref-bible.101.1.11.4,ref-bible.101.1.11.8,358121,358144,56354,56358,ref-y.1.4.1..1324,ref-y.1.4.1..1328,הארץ דשא עשב מזריע זרע ,הארץ דשא עשב מזריע זרע ,5,5,5,306,0.0,0.0
307,ref-bible.0301.128.3.1-ref-bible.0301.128.3.5,ref-y.01.04.1.00.1455-ref-y.01.04.1.00.1459,1245810,1245838,212110,212114,ref-bible.301.128.3.1,ref-bible.301.128.3.5,358818,358847,56451,56455,ref-y.1.4.1..1455,ref-y.1.4.1..1459,אשתך כגפן פריה בירכתי ביתך ,אשתך כגפן פוריה בירכתי ביתך ,5,5,2190,307,0.03571428571428571,0.0
