,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
226,ref-Sifra.2.08-10.7.7-ref-Sifra.2.08-10.8.8,ref-sifre-n.51.1.52-ref-sifre-n.51.1.60,46985,47044,7068,7076,ref-Sifra.2.8-10.7.7,ref-Sifra.2.8-10.8.8,80173,80216,11843,11851,ref-sifre-n.51.1.52,ref-sifre-n.51.1.60,המתנדבים קרבנו היחיד מביא מנחה נדבה ואין השותפים מביאין ,נדבה ואין היחיד מביא נדבה זה קרבן זה מביא ,9,9,226,1142,0.5,0.31034482758620685,0.44642857142857145
228,ref-sifra.2.08-10.12.4-ref-sifra.2.08-10.12.12,ref-sifre-n.51.1.51-ref-sifre-n.51.1.56,47435,47488,7121,7129,ref-sifra.2.8-10.12.4,ref-sifra.2.8-10.12.12,80168,80200,11842,11847,ref-sifre-n.51.1.51,ref-sifre-n.51.1.56,היחיד מביא מנחה נדבה ואין השותפים מביאין מנחה נדבה ,מביא נדבה ואין היחיד מביא נדבה ,9,6,228,1137,0.45098039215686275,0.3921568627450981,0.45098039215686275
229,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.12.1.14-ref-sifre-n.12.1.27,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,23333,23410,3538,3551,ref-sifre-n.12.1.14,ref-sifre-n.12.1.27,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן שבועה מה שבועה האמורה להלן היא נשבעת מאליה אף שבועה האמורה כאן ,13,14,229,197,0.36486486486486486,0.4065934065934066,0.32432432432432434
231,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.16.1.21-ref-sifre-n.16.1.34,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,27068,27139,4119,4132,ref-sifre-n.16.1.21,ref-sifre-n.16.1.34,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן וכתב מה וכתב האמור להלן כשר בכל אדם אף וכתב האמור כאן ,13,14,231,298,0.38028169014084506,0.41860465116279066,0.3380281690140845
233,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.22.1.195-ref-sifre-n.22.1.207,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,33549,33623,5124,5136,ref-sifre-n.22.1.195,ref-sifre-n.22.1.207,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,13,13,233,388,0.352112676056338,0.36046511627906974,0.2676056338028169
235,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.25.1.408-ref-sifre-n.25.1.420,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,41632,41697,6319,6331,ref-sifre-n.25.1.408,ref-sifre-n.25.1.420,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,13,13,235,479,0.36619718309859156,0.4418604651162791,0.3380281690140845
237,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.25.1.646-ref-sifre-n.25.1.667,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,42899,43011,6422,6433,ref-sifre-n.25.1.646,ref-sifre-n.25.1.667,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,13,22,237,557,0.5727272727272728,0.5163934426229508,0.509090909090909
239,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.26.1.410-ref-sifre-n.26.1.423,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,45392,45465,6785,6798,ref-sifre-n.26.1.410,ref-sifre-n.26.1.423,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן אמו מה אמו האמור להלן מטמא בנגעם ובזיבתם אף אמו האמור כאן ,13,14,239,652,0.43661971830985913,0.4269662921348315,0.30985915492957744
241,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.29.1.153-ref-sifre-n.29.1.168,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,48882,48969,7303,7314,ref-sifre-n.29.1.153,ref-sifre-n.29.1.168,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן שמיני מה שמיני האמור להלן הכשיר בו שמיני ומשמיני והלאה אף שמיני האמור כאן ,13,16,241,758,0.5176470588235295,0.4854368932038835,0.4588235294117647
243,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.30.1.836-ref-sifre-n.30.1.857,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,53526,53640,7819,7832,ref-sifre-n.30.1.836,ref-sifre-n.30.1.857,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,13,22,243,852,0.5727272727272728,0.5284552845528455,0.509090909090909
245,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.31.3.326-ref-sifre-n.31.3.347,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,57267,57381,8179,8192,ref-sifre-n.31.3.326,ref-sifre-n.31.3.347,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,13,22,245,933,0.5727272727272728,0.5284552845528455,0.509090909090909
247,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.39.1.91-ref-sifre-n.39.1.102,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,62851,62916,9059,9070,ref-sifre-n.39.1.91,ref-sifre-n.39.1.102,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,13,12,247,1054,0.29577464788732394,0.2948717948717948,0.2676056338028169
249,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.73.2.61-ref-sifre-n.73.2.74,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,98152,98229,14771,14784,ref-sifre-n.73.2.61,ref-sifre-n.73.2.74,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תקיעה לאחר תרועה אף תרועה האמורה כאן ,13,14,249,1281,0.36,0.37777777777777777,0.28
251,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.73.2.139-ref-sifre-n.73.2.152,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,98563,98642,14838,14851,ref-sifre-n.73.2.139,ref-sifre-n.73.2.152,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,13,14,251,1357,0.37333333333333335,0.4130434782608695,0.29333333333333333
253,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.75.1.42-ref-sifre-n.75.1.56,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,99813,99894,15035,15049,ref-sifre-n.75.1.42,ref-sifre-n.75.1.56,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,13,15,253,1437,0.44871794871794873,0.43157894736842106,0.3076923076923077
255,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.110.1.114-ref-sifre-n.110.1.126,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,157009,157074,24649,24661,ref-sifre-n.110.1.114,ref-sifre-n.110.1.126,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן לחם מה לחם האמור להלן חמשת המינים אף לחם האמור כאן ,13,13,255,1625,0.39436619718309857,0.4534883720930233,0.352112676056338
257,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.113.1.62-ref-sifre-n.113.1.73,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,168018,168079,26427,26438,ref-sifre-n.113.1.62,ref-sifre-n.113.1.73,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן מדבר מה מדבר האמור להלן צלפחד אף מדבר האמור כאן ,13,12,257,1786,0.352112676056338,0.41463414634146345,0.352112676056338
259,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.116.2.276-ref-sifre-n.116.2.287,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,183274,183335,28951,28962,ref-sifre-n.116.2.276,ref-sifre-n.116.2.287,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן יומת מה יומת האמור להלן סקילה אף יומת האמור כאן ,13,12,259,1929,0.39436619718309857,0.41463414634146345,0.38028169014084506
261,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.116.2.297-ref-sifre-n.116.2.308,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,183378,183439,28967,28978,ref-sifre-n.116.2.297,ref-sifre-n.116.2.308,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן יומת מה יומת האמור להלן בחנק אף יומת האמור כאן ,13,12,261,2001,0.39436619718309857,0.4457831325301205,0.39436619718309857
262,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.124.1.639-ref-sifre-n.124.1.653,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,214270,214351,33835,33849,ref-sifre-n.124.1.639,ref-sifre-n.124.1.653,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן טהור מה טהור האמור להלן טמא לתרומה וטהור לחטאת אף טהור האמור כאן ,13,15,262,2257,0.4342105263157895,0.3666666666666667,0.34210526315789475
264,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.142.2.215-ref-sifre-n.142.2.228,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,254201,254273,40473,40484,ref-sifre-n.142.2.215,ref-sifre-n.142.2.228,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונא' להלן במועדו מה מועדו האמור להלן דוחה את השבת אף מועדו האמור כאן ,13,14,264,2769,0.4507042253521127,0.46153846153846156,0.39436619718309857
266,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.153.3.20-ref-sifre-n.153.3.33,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,264949,265016,42273,42286,ref-sifre-n.153.3.20,ref-sifre-n.153.3.33,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה עמו אף נדר האמור כאן ,13,14,266,2947,0.38028169014084506,0.43023255813953487,0.323943661971831
268,ref-Sifra.2.09-00.12.14-ref-Sifra.2.09-00.12.26,ref-sifre-n.157.8.93-ref-sifre-n.157.8.109,51087,51161,7700,7712,ref-Sifra.2.9-00.12.14,ref-Sifra.2.9-00.12.26,281497,281574,44901,44917,ref-sifre-n.157.8.93,ref-sifre-n.157.8.109,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ונאמר להלן בגד מה בגד האמור להלן עשה בו כל מעשה עזים כשק אף בגד האמור כאן ,13,17,268,3045,0.527027027027027,0.4408602150537635,0.3783783783783784
270,ref-Sifra.2.09-00.12.17-ref-Sifra.2.09-00.12.26,ref-sifre-n.124.1.263-ref-sifre-n.124.1.271,51106,51161,7703,7712,ref-Sifra.2.9-00.12.17,ref-Sifra.2.9-00.12.26,212340,212387,33526,33534,ref-sifre-n.124.1.263,ref-sifre-n.124.1.271,מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,מה לקיחה האמורה להלן שלשה אף לקיחה האמורה כאן ,10,9,270,2175,0.32075471698113206,0.4032258064516129,0.32075471698113206
272,ref-Sifra.2.09-00.12.17-ref-Sifra.2.09-00.12.26,ref-sifre-n.128.2.10-ref-sifre-n.128.2.18,51106,51161,7703,7712,ref-Sifra.2.9-00.12.17,ref-Sifra.2.9-00.12.26,224920,224965,35531,35539,ref-sifre-n.128.2.10,ref-sifre-n.128.2.18,מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,מה לקיחה האמורה להלן ג' אף לקיחה האמורה כאן ,10,9,272,2478,0.3584905660377358,0.3833333333333333,0.3584905660377358
274,ref-Sifra.2.09-00.12.17-ref-Sifra.2.09-00.12.26,ref-sifre-n.142.2.79-ref-sifre-n.142.2.91,51106,51161,7703,7712,ref-Sifra.2.9-00.12.17,ref-Sifra.2.9-00.12.26,253514,253582,40363,40375,ref-sifre-n.142.2.79,ref-sifre-n.142.2.91,מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,מה שמירה האמורה להלן מבקרו ד' ימים קודם שחיטתו אף שמירה האמורה כאן ,10,13,274,2694,0.43283582089552236,0.46153846153846156,0.40298507462686567
276,ref-Sifra.2.09-00.12.19-ref-Sifra.2.09-00.12.27,ref-sifre-n.121.1.383-ref-sifre-n.121.1.390,51116,51165,7705,7713,ref-Sifra.2.9-00.12.19,ref-Sifra.2.9-00.12.27,203829,203868,32202,32209,ref-sifre-n.121.1.383,ref-sifre-n.121.1.390,האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן מלא ,נאמר כאן מלאה ונאמר להלן דברים כב מלאה ,9,8,276,2088,0.5957446808510638,0.40740740740740744,0.5106382978723404
278,ref-Sifra.2.10-00.4.6-ref-Sifra.2.10-00.4.13,ref-sifre-n.142.5.42-ref-sifre-n.142.5.54,54189,54227,8125,8132,ref-Sifra.2.10-00.4.6,ref-Sifra.2.10-00.4.13,255061,255126,40622,40634,ref-sifre-n.142.5.42,ref-sifre-n.142.5.54,מן החטין אף כאן מן החטין חלות בלולות ,מן החטים אף פורטני כל סלתות שבתורה שלא יהו אלא מן החטים בלולה ,8,13,278,2799,0.6290322580645161,0.5,0.5645161290322581
280,ref-Sifra.2.10-00.4.23-ref-Sifra.2.10-00.4.34,ref-sifre-n.37.1.109-ref-sifre-n.37.1.124,54276,54350,8138,8149,ref-Sifra.2.10-00.4.23,ref-Sifra.2.10-00.4.34,60513,60608,8676,8691,ref-sifre-n.37.1.109,ref-sifre-n.37.1.124,שאינם טעונים משיחה טעונים בלולה רקיקין שהן טעונים משיחה אינו דין שיטענו ,שאין טעונין הפרשת הזרוע טעונין חזה ושוק שלמי נזיר שטעונין הפרשת זרוע אינו דין שיהיו טעונין ,12,16,280,971,0.5164835164835165,0.37,0.46153846153846156
282,ref-Sifra.2.10-00.4.23-ref-Sifra.2.10-00.4.34,ref-sifre-n.158.2.35-ref-sifre-n.158.2.45,54276,54350,8138,8149,ref-Sifra.2.10-00.4.23,ref-Sifra.2.10-00.4.34,283038,283098,45157,45167,ref-sifre-n.158.2.35,ref-sifre-n.158.2.45,שאינם טעונים משיחה טעונים בלולה רקיקין שהן טעונים משיחה אינו דין שיטענו ,שאין טעון טבילה טעון הזייה מי שטעון הזייה אינו דין שיטעון ,12,11,282,3082,0.4305555555555556,0.35443037974683544,0.4166666666666667
284,ref-Sifra.2.10-00.5.12-ref-Sifra.2.10-00.5.23,ref-sifre-n.37.1.109-ref-sifre-n.37.1.124,54460,54532,8164,8175,ref-Sifra.2.10-00.5.12,ref-Sifra.2.10-00.5.23,60513,60608,8676,8691,ref-sifre-n.37.1.109,ref-sifre-n.37.1.124,שאינם טעונים בלולה טעונים משיחה חלות שהם טעונות בלולה אינו דין שטעונה ,שאין טעונין הפרשת הזרוע טעונין חזה ושוק שלמי נזיר שטעונין הפרשת זרוע אינו דין שיהיו טעונין ,12,16,284,973,0.5274725274725275,0.42156862745098034,0.4725274725274725
286,ref-Sifra.2.11-00.6.44-ref-Sifra.2.11-13.1.10,ref-sifre-n.17.1.179-ref-sifre-n.17.1.189,57798,57922,8669,8687,ref-Sifra.2.11-00.6.44,ref-Sifra.2.11-13.1.10,28632,28692,4369,4379,ref-sifre-n.17.1.179,ref-sifre-n.17.1.189,מנחת סוטה להגשה שנאמר לרבות מנחת סוטה להגשה שנאמר והקריב אותה אל המזבח הלא דין הוא מה אם מנחת חוטא שאינה טעונה תנופה ,והקריב אותה אל המזבח למד על מנחת סוטה שטעונה הנפה והגשה ,23,11,286,323,0.6581196581196581,0.5338983050847458,0.6239316239316239
287,ref-sifra.2.11-00.6.53-ref-sifra.2.11-13.1.17,ref-sifre-n.17.1.179-ref-sifre-n.17.1.189,57852,57961,8678,8694,ref-sifra.2.11-00.6.53,ref-sifra.2.11-13.1.17,28632,28692,4369,4379,ref-sifre-n.17.1.179,ref-sifre-n.17.1.189,והקריב אותה אל המזבח הלא דין הוא מה אם מנחת חוטא שאינה טעונה תנופה טעונה הגשה מנחת סוטה שהיא טעונה תנופה ,והקריב אותה אל המזבח למד על מנחת סוטה שטעונה הנפה והגשה ,21,11,287,324,0.5238095238095238,0.4811320754716981,0.5238095238095238
288,ref-sifra.2.11-13.8.73-ref-sifra.2.12-00.1.2,ref-sifre-n.14.1.83-ref-sifre-n.14.1.95,59947,60011,8965,8976,ref-sifra.2.11-13.8.73,ref-sifra.2.12-00.1.2,25153,25214,3822,3834,ref-sifre-n.14.1.83,ref-sifre-n.14.1.95,להלן בקמצו מה הרמה' אמורה להלן בקומצו אף כאן בקומצו אילו אומר ,כאן אלה ונאמר להלן אלה מה אלה האמורה כאן עשה שבועה כאלה אף ,12,13,288,222,0.6935483870967742,0.4683544303797469,0.5161290322580645
290,ref-Sifra.2.12-00.3.21-ref-Sifra.2.12-00.3.42,ref-sifre-n.112.1.331-ref-sifre-n.112.1.349,60548,60667,9047,9065,ref-Sifra.2.12-00.3.21,ref-Sifra.2.12-00.3.42,165525,165629,26007,26025,ref-sifre-n.112.1.331,ref-sifre-n.112.1.349,מה אפיה מיוחדת שהיא מעשה יחידי וחייבים עליה בפני עצמה אף אני ארבה לישתה ועריכתה וכל מעשה ומעשה שיש בה לחייב עליו ,מה עבודת גלולים מיוחדת מעשה שחייבין על זדונה כרת ושגגתה חטאת אף כל העושה מעשה בשגגה מעשה שחייבים על ,22,19,290,1714,0.6194690265486725,0.30952380952380953,0.46017699115044247
292,ref-sifra.2.12-00.7.10-ref-sifra.2.12-00.7.16,ref-sifre-n.148.1.61-ref-sifre-n.148.1.69,61746,61785,9225,9231,ref-sifra.2.12-00.7.10,ref-sifra.2.12-00.7.16,260804,260854,41582,41590,ref-sifre-n.148.1.61,ref-sifre-n.148.1.69,והקרבתם מנחה חדשה לשם שתהיה חדשה לכל ,והקריב מנחה בחמשים מנחה חדשה לה' שתהא חדשה לכל ,7,9,292,2879,0.3404255319148936,0.2857142857142857,0.3191489361702128
295,ref-Sifra.2.12-00.7.28-ref-Sifra.2.12-00.7.33,ref-sifre-n.148.1.1-ref-sifre-n.148.1.6,61845,61884,9239,9244,ref-Sifra.2.12-00.7.28,ref-Sifra.2.12-00.7.33,260458,260498,41536,41541,ref-sifre-n.148.1.1,ref-sifre-n.148.1.6,וביום הבכורים בהקריבכם מנחה חדשה לה' ,וביום הביכורים בהקריבכם מנחה חדשה לה' ,6,6,295,2862,0.02631578947368421,0.02631578947368418,0.02631578947368421
297,ref-Sifra.2.12-00.7.28-ref-Sifra.2.12-00.7.33,ref-sifre-n.148.1.29-ref-sifre-n.148.1.34,61845,61884,9239,9244,ref-Sifra.2.12-00.7.28,ref-Sifra.2.12-00.7.33,260619,260659,41560,41565,ref-sifre-n.148.1.29,ref-sifre-n.148.1.34,וביום הבכורים בהקריבכם מנחה חדשה לה' ,וביום הביכורים בהקריבכם מנחה חדשה לה' ,6,6,297,2873,0.02631578947368421,0.02631578947368418,0.02631578947368421
299,ref-Sifra.2.13-00.3.7-ref-Sifra.2.13-00.3.34,ref-sifre-n.32.1.82-ref-sifre-n.32.1.91,65214,65360,9748,9774,ref-Sifra.2.13-00.3.7,ref-Sifra.2.13-00.3.34,57845,57895,8260,8268,ref-sifre-n.32.1.82,ref-sifre-n.32.1.91,אם אתם מביאים אותה לרצון מעלה אני עליכם כאילו נדבה הבאתם אותה ואם אין אתם מביאים אותה לרצון מעלה אני עליכם כאילו לא הבאתם אותה אלא לצורך עצמכם ,הביא אותו הוא יביא את עצמו ואין אחרים מביאים אותו ,28,10,299,954,0.7272727272727273,0.6597222222222222,0.7202797202797203
300,ref-Sifra.2.13-00.5.12-ref-Sifra.2.13-00.5.16,ref-sifre-n.142.5.17-ref-sifre-n.142.5.22,66082,66114,9889,9893,ref-Sifra.2.13-00.5.12,ref-Sifra.2.13-00.5.16,254920,254961,40599,40604,ref-sifre-n.142.5.17,ref-sifre-n.142.5.22,מן הכוסמין ושבולת שועל ושיפון ,מן השעורים וכוסמים ושבולת שועל ושיפון ,5,6,300,2795,0.23684210526315788,0.2564102564102564,0.23684210526315788
302,ref-Sifra.2.13-00.5.62-ref-Sifra.2.13-00.5.74,ref-sifre-n.142.5.12-ref-sifre-n.142.5.22,66372,66444,9932,9944,ref-Sifra.2.13-00.5.62,ref-Sifra.2.13-00.5.74,254898,254961,40596,40604,ref-sifre-n.142.5.12,ref-sifre-n.142.5.22,מהן תאמר בכוסמין ושבולת שועל ושיפון שאין מנחת סוטה באה מהן יצאו חטין ,מן החטים או אינו אלא מן השעורים וכוסמים ושבולת שועל ושיפון ,13,11,302,2793,0.7391304347826086,0.3157894736842105,0.5362318840579711
304,ref-Sifra.2.13-00.5.74-ref-Sifra.2.13-00.5.80,ref-sifre-n.110.1.131-ref-sifre-n.110.1.136,66440,66484,9944,9950,ref-Sifra.2.13-00.5.74,ref-Sifra.2.13-00.5.80,157097,157140,24666,24671,ref-sifre-n.110.1.131,ref-sifre-n.110.1.136,חטין מן הכתוב וכוסמין ושבולת שועל ושיפון ,חטים ושעורים וכוסמין ושבולת שועל ושיפון ,7,6,304,1652,0.21951219512195122,0.3125,0.1951219512195122
306,ref-Sifra.2.13-00.5.74-ref-Sifra.2.13-00.5.80,ref-sifre-n.146.1.47-ref-sifre-n.146.1.52,66440,66484,9944,9950,ref-Sifra.2.13-00.5.74,ref-Sifra.2.13-00.5.80,259622,259669,41392,41397,ref-sifre-n.146.1.47,ref-sifre-n.146.1.52,חטין מן הכתוב וכוסמין ושבולת שועל ושיפון ,החטים והשעורים והכוסמים ושבולת שועל ושיפון ,7,6,306,2832,0.27906976744186046,0.3529411764705882,0.23255813953488372
308,ref-sifra.2.13-15.2.314-ref-sifra.2.13-15.2.333,ref-sifre-n.113.1.60-ref-sifre-n.113.1.68,68735,68837,10152,10168,ref-sifra.2.13-15.2.314,ref-sifra.2.13-15.2.333,168009,168054,26425,26433,ref-sifre-n.113.1.60,ref-sifre-n.113.1.68,"כאן אמרן הכתוב להלן לה' אין זו ""בכורים לה'  דברים מחוסרים כאן אמרן הכתוב להלן דברים מחוסרים כאן אמרן ",כאן מדבר ונאמר להלן מדבר מה מדבר האמור להלן ,19,9,308,1771,0.7128712871287128,0.6057692307692308,0.6831683168316832
309,ref-sifra.2.13-16.5.34-ref-sifra.2.13-16.5.41,ref-sifre-n.107.2.772-ref-sifre-n.107.2.791,71175,71218,10511,10518,ref-sifra.2.13-16.5.34,ref-sifra.2.13-16.5.41,151902,152011,23796,23815,ref-sifre-n.107.2.772,ref-sifre-n.107.2.791,אף שלמים שהן באים בנדר ובנדבה יבואו נדבת ,שהוא בא בנדר ונדבה וטעון נסכים אף כל הבא בנדר ונדבה טעון נסכים יצאו חטאת ואשם שאין באים בנדר ונדבה ,8,20,309,1555,0.7272727272727273,0.6,0.7070707070707071
310,ref-Sifra.2.13-16.8.28-ref-Sifra.2.13-16.8.51,ref-sifre-n.29.1.109-ref-sifre-n.29.1.137,71746,71880,10588,10609,ref-Sifra.2.13-16.8.28,ref-Sifra.2.13-16.8.51,48633,48803,7272,7294,ref-sifre-n.29.1.109,ref-sifre-n.29.1.137,אינו דין שיכשר לקרב לא אם אמרת בתמורה שהיא נוהגת בכל הקדשים תאמר בולד שאינו נוהג בכל הקדשים הואיל ואינו נוהג בכל הקדשים לא ,אינו דין שנכשיר בו משמיני והלאה לא אם אמרת בזמן שבאמר בקרבים שנוהג בכל הקרבטת לפיכך הכשיר בו שמיני ומשמיני והלאה תאמר במקריבים שאין נוהג בכל הקרבנות לפיכך לא ,24,29,310,695,0.5316455696202531,0.296969696969697,0.47468354430379744
312,ref-sifra.2.13-16.9.11-ref-sifra.2.13-16.9.24,ref-sifre-n.29.1.109-ref-sifre-n.29.1.132,71971,72051,10621,10634,ref-sifra.2.13-16.9.11,ref-sifra.2.13-16.9.24,48633,48775,7272,7289,ref-sifre-n.29.1.109,ref-sifre-n.29.1.132,שאינו נוהג בכל הקדשים כשר לקרב תמורה שהיא נוהגת בכל הקדשים אינו דין שתכשר ,אינו דין שנכשיר בו משמיני והלאה לא אם אמרת בזמן שבאמר בקרבים שנוהג בכל הקרבטת לפיכך הכשיר בו שמיני ומשמיני והלאה תאמר במקריבים שאין ,14,24,312,693,0.7121212121212122,0.4740740740740741,0.6666666666666666
