,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
320,ref-t.1.1.6.16.35-ref-t.1.1.6.16.52,ref-y.01.01.9.00.4687-ref-y.01.01.9.00.4701,31879,31979,5180,5195,ref-t.1.1.6.16.35,ref-t.1.1.6.16.52,183816,183910,28905,28915,ref-y.1.1.9..4687,ref-y.1.1.9..4701,לשלום כן יהי רצון מלפניך ייי אלהי שתוציאני לשלום יצא לשלום או' מודה אני לפניך ייי אלהי שהוצאתני ,שתוציאנו מכרך זה לשלום יצא אומר מודה אני לפניך ה' אלהי שהוצאתני לשלום כן יהי רצון מלפניך ש,18,18,282,320,0.7083333333333334,0.2666666666666667
321,ref-t.1.1.6.17.51-ref-t.1.1.6.17.59,ref-y.01.01.9.00.4698-ref-y.01.01.9.00.4706,32317,32375,5248,5254,ref-t.1.1.6.17.51,ref-t.1.1.6.17.59,183874,183933,28912,28918,ref-y.1.1.9..4698,ref-y.1.1.9..4706,שהוצאתני לשלום כן יהי רצון מלפניך שתגיעני לביתי לשלום ,שהוצאתני לשלום כן יהי רצון מלפניך שתוליכני לביתי לשלום ,9,9,291,321,0.05454545454545454,0.25
322,ref-t.1.1.6.16.1-ref-t.1.1.6.16.18,ref-y.01.01.9.00.4730-ref-y.01.01.9.00.4740,31677,31789,5150,5165,ref-t.1.1.6.16.1,ref-t.1.1.6.16.18,184061,184128,28939,28948,ref-y.1.1.9..4730,ref-y.1.1.9..4740,הנכנס לכרך מתפלל שתים אחת בכניסתו ואחת ביציאתו ר' שמעון או' ארבע שתים בכניסתו ושתים ביציאתו בכניסתו מהו ,נכנס לבית הכסא מברך שתים אחת בכניסתו ואחת ביציאתו בכניסתו מהו ,18,11,279,322,0.5192307692307693,0.7333333333333334
323,ref-t.1.1.6.17.1-ref-t.1.1.6.17.10,ref-y.01.01.9.00.4730-ref-y.01.01.9.00.4740,32039,32103,5204,5213,ref-t.1.1.6.17.1,ref-t.1.1.6.17.10,184061,184128,28939,28948,ref-y.1.1.9..4730,ref-y.1.1.9..4740,הנכנס למרחץ מברך שתים אחת בכניסתו ואחת ביציאתו בכניסתו מהו ,נכנס לבית הכסא מברך שתים אחת בכניסתו ואחת ביציאתו בכניסתו מהו ,10,11,284,323,0.14516129032258066,0.5
324,ref-t.1.1.6.16.1-ref-t.1.1.6.16.18,ref-y.01.01.9.00.4765-ref-y.01.01.9.00.4773,31677,31789,5150,5165,ref-t.1.1.6.16.1,ref-t.1.1.6.16.18,184251,184310,28968,28976,ref-y.1.1.9..4765,ref-y.1.1.9..4773,הנכנס לכרך מתפלל שתים אחת בכניסתו ואחת ביציאתו ר' שמעון או' ארבע שתים בכניסתו ושתים ביציאתו בכניסתו מהו ,נכנס למרחץ מתפלל שתים בכניסתו ואחת ביציאתו בכניסתו מהו ,18,9,278,324,0.5096153846153846,0.6153846153846154
325,ref-t.1.1.6.17.1-ref-t.1.1.6.17.10,ref-y.01.01.9.00.4765-ref-y.01.01.9.00.4773,32039,32103,5204,5213,ref-t.1.1.6.17.1,ref-t.1.1.6.17.10,184251,184310,28968,28976,ref-y.1.1.9..4765,ref-y.1.1.9..4773,הנכנס למרחץ מברך שתים אחת בכניסתו ואחת ביציאתו בכניסתו מהו ,נכנס למרחץ מתפלל שתים בכניסתו ואחת ביציאתו בכניסתו מהו ,10,9,283,325,0.15254237288135594,0.4444444444444444
326,ref-t.1.1.6.17.24-ref-t.1.1.6.17.47,ref-y.01.01.9.00.4789-ref-y.01.01.9.00.4807,32179,32301,5224,5244,ref-t.1.1.6.17.24,ref-t.1.1.6.17.47,184400,184503,28987,29003,ref-y.1.1.9..4789,ref-y.1.1.9..4807,דבר קלקלה ואם חס ושלום אירע בי דבר קלקלה תהי מיתתי כפרה על כל עונותי ותצילני מזו ומכיוצא בה לעתיד לבא יצא בשלום או' ,דבר בנפשי ואם יארע תהא מיתתי כפרה על כל עונותי ותצילני מזו ומכיוצא בו לעתיד לבוא כשהוא יוצא אומר ,24,19,288,326,0.3620689655172414,0.31818181818181823
327,ref-t.2.10.3.26.1-ref-t.2.10.3.26.21,ref-y.01.01.9.00.5309-ref-y.01.01.9.00.5329,486254,486362,75817,75830,ref-t.2.10.3.26.1,ref-t.2.10.3.26.21,187040,187141,29438,29451,ref-y.1.1.9..5309,ref-y.1.1.9..5329,המיסך את רגליו פניו כלפי העם המיטיל את העם פניו כלפי קדש אמ' ר' יוסי במה דברים אמורים מן הצופין ולפנים ,המיסך את רגליו הרי זה הופך פניו כלפי דרום אמר רבי יוסי בי רבי בון הדא דאמר מתניתא מן הצופים ולפנים ,21,21,3641,327,0.4854368932038835,0.6
328,ref-t.1.1.6.19.1-ref-t.1.1.6.19.21,ref-y.01.01.9.00.5426-ref-y.01.01.9.00.5446,32793,32909,5326,5346,ref-t.1.1.6.19.1,ref-t.1.1.6.19.21,187632,187752,29523,29543,ref-y.1.1.9..5426,ref-y.1.1.9..5446,לא יכנס אדם להר הבית במעות צרורין לו בסדינו ובאבק שעל רגליו ובאפנדתו חגורה עליו מבחוץ שנ' שמור רגלך כאשר תלך ,לא יכנס אדם בהר הבית במנעלו ובאבק שעל רגליו ומעותיו צרורות בסדינו ואפונדתו עליו מבחוץ מה טעם שמור רגליך באשר תלך ,21,21,293,328,0.4336283185840708,0.34782608695652173
329,ref-t.1.1.6.19.35-ref-t.1.1.6.19.42,ref-y.01.01.9.00.5463-ref-y.01.01.9.00.5470,32963,32996,5353,5359,ref-t.1.1.6.19.35,ref-t.1.1.6.19.42,187827,187860,29553,29559,ref-y.1.1.9..5463,ref-y.1.1.9..5470,כי אין לבא אל שער המלך בלבוש שק ,כי אין לבא אל שער המלך בלבוש שק ,8,8,294,329,0.0,0.0
331,ref-t.1.1.6.22.4-ref-t.1.1.6.22.12,ref-y.01.01.9.00.5521-ref-y.01.01.9.00.5530,33430,33484,5429,5437,ref-t.1.1.6.22.4,ref-t.1.1.6.22.12,188100,188154,29593,29600,ref-y.1.1.9..5521,ref-y.1.1.9..5530,במקדש ומניין שאין עונין אמן במקדש שנ' קומו וברכו ,מניין שלא היו עונין אמן במקדש תלמוד לומר קומו וברכו ,9,10,298,331,0.40384615384615385,0.5454545454545454
333,ref-t.2.9.1.11.16-ref-t.2.9.1.11.43,ref-y.01.01.9.00.5521-ref-y.01.01.9.00.5544,461889,462034,71928,71950,ref-t.2.9.1.11.16,ref-t.2.9.1.11.43,188100,188220,29593,29609,ref-y.1.1.9..5521,ref-y.1.1.9..5544,במקדש מנין שאין עונין אמן במקדש שנ' קומו וברכו את ייי אלהיכם וגו' מנין על כל ברכה וברכה ועל כל תהלה ותהלה שנ' ומרומם על כל ברכה ותהלה ,"מניין שלא היו עונין אמן במקדש תלמוד לומר קומו וברכו את ה' וגו' מניין על כל ברכה וברכה ת""ל ומרומם על כל ברכה ותהילה ",28,24,3425,333,0.3805970149253731,0.38095238095238093
334,ref-t.1.1.6.24.12-ref-t.1.1.6.24.20,ref-y.01.01.9.00.5802-ref-y.01.01.9.00.5811,33862,33907,5503,5510,ref-t.1.1.6.24.12,ref-t.1.1.6.24.20,189492,189542,29821,29828,ref-y.1.1.9..5802,ref-y.1.1.9..5811,רואה שהתורה חביבה על כל ישראל והכל שמחין בה ,ראית את התורה שהיא חביבה על ישראל והכל שמחין בה ,9,10,299,334,0.2916666666666667,0.5833333333333333
335,ref-t.1.1.6.24.55-ref-t.1.1.6.25.29,ref-y.01.01.9.00.5928-ref-y.01.01.9.00.5990,34073,34407,5538,5590,ref-t.1.1.6.24.55,ref-t.1.1.6.25.29,190165,190529,29924,29977,ref-y.1.1.9..5928,ref-y.1.1.9..5990,מישראל שאין עושה מאה מצות בכל יום קורא את שמע ומברך לפניה ולאחריה אוכל פתו ומברך לפניה ולאחריה ומתפלל שלשה פעמים של שמונה שמונה עשרה ועושה שאר כל מצות ומברך עליהן וכן היה ר' מאיר או' אין לך אדם מישראל שאין מצות מקיפות אותו תפלין בראשו תפלין בזרועו מזוזה בפתחו וארבע ציציות מקיפות אותו ועליהן אמ' דוד שבע ביום הללתיך ,מישראל שאינו עושה מאה מצות בכל יום קורא את שמע ומברך לפניה ולאחריה ואוכל את פתו ומברך לפניה ולאחריה ומתפלל שלשה פעמים של שמונה עשרה וחוזר ועושה שאר מצות ומברך עליהן וכן היה רבי מאיר אומר אין לך אדם בישראל שאין המצות מקיפות אותו תפילין בראשו ותפילין בזרועו ומזוזה בפתחו מילה בבשרו ארבע ציציות בטליתו מקיפין אותו הוא שדוד אמר שבע ביום הללתיך ,60,63,300,335,0.17352941176470588,0.2857142857142857
336,ref-t.2.10.2.5.44-ref-t.2.10.2.5.52,ref-y.01.01.9.00.5938-ref-y.01.01.9.00.5945,477832,477889,74481,74489,ref-t.2.10.2.5.44,ref-t.2.10.2.5.52,190215,190263,29931,29937,ref-y.1.1.9..5938,ref-y.1.1.9..5945,שבירך לפניה ובין שבירך לאחריה לאחריה ולא בירך לפניה ,ומברך לפניה ולאחריה ואוכל את פתו ומברך לפניה ,9,8,3556,336,0.5,0.9090909090909091
337,ref-t.1.1.4.7.20-ref-t.1.1.4.7.33,ref-y.01.01.9.00.5938-ref-y.01.01.9.00.5948,16493,16564,2680,2690,ref-t.1.1.4.7.20,ref-t.1.1.4.7.33,190215,190285,29931,29940,ref-y.1.1.9..5938,ref-y.1.1.9..5948,מברך אחריהן כלום זה הכלל כל שתחלתו המוציא לחם מן הארץ מברך אחריו שלש ,ומברך לפניה ולאחריה ואוכל את פתו ומברך לפניה ולאחריה ומתפלל שלשה ,14,11,141,337,0.6376811594202898,0.95
338,ref-t.1.1.2.9.5-ref-t.1.1.2.9.18,ref-y.01.01.9.00.5938-ref-y.01.01.9.00.5952,6179,6274,1027,1040,ref-t.1.1.2.9.5,ref-t.1.1.2.9.18,190215,190305,29931,29944,ref-y.1.1.9..5938,ref-y.1.1.9..5952,ומברכין לפניה ולאחריה ואוכלין פיתן ומברכין לפניה ולאחרי' ומתפללין שלשה פעמים של שמנה עשרה ,ומברך לפניה ולאחריה ואוכל את פתו ומברך לפניה ולאחריה ומתפלל שלשה פעמים של שמונה עשרה ,14,15,60,338,0.16666666666666666,0.2857142857142857
339,ref-t.1.1.6.25.41-ref-t.1.1.6.25.46,ref-y.01.01.9.00.5997-ref-y.01.01.9.00.6002,34474,34509,5602,5607,ref-t.1.1.6.25.41,ref-t.1.1.6.25.46,190558,190591,29982,29987,ref-y.1.1.9..5997,ref-y.1.1.9..6002,חונה מלאך ייי סביב ליריאיו ויחלצם ,חונה מלאך ה' סביב ליראיו ויחלצם ,6,6,304,339,0.11764705882352941,0.16666666666666663
340,ref-t.1.2.1.9.1-ref-t.1.2.1.9.13,ref-y.01.02.1.00.141-ref-y.01.02.1.00.152,36972,37035,6010,6020,ref-t.1.2.1.9.1,ref-t.1.2.1.9.13,191568,191625,30144,30155,ref-y.1.2.1..141,ref-y.1.2.1..152,קצר חציה ומכר את הקצור קצר חציה והקדיש את הקצור נותן פאה מן ,קצר חציה ומכר מה שקצר קצר חציה והקדיש מה שקצר נותן מן ,13,12,337,340,0.2,0.33333333333333337
342,ref-t.1.2.1.1.4-ref-t.1.2.1.1.20,ref-y.01.02.1.00.211-ref-y.01.02.1.00.231,34526,34634,5611,5625,ref-t.1.2.1.1.4,ref-t.1.2.1.1.20,191949,192066,30208,30227,ref-y.1.2.1..211,ref-y.1.2.1..231,שיעור הפיאה והבכורים והראיון וגמילות חסדים ותלמוד תורה הפיאה יש לה שיעור מלמטה ואין לה שיעור מלמעלה ,הפיאה יש לה שיעור מלמטן ואין לה שיעור מלמעלן הביכורים והראיון אין שיעור לא למעלן ולא למטן אית תנא תני הפיאה ,17,21,308,342,0.7129629629629629,0.7222222222222222
344,ref-t.1.2.1.1.4-ref-t.1.2.1.1.20,ref-y.01.02.1.00.251-ref-y.01.02.1.00.259,34526,34634,5611,5625,ref-t.1.2.1.1.4,ref-t.1.2.1.1.20,192165,192212,30243,30250,ref-y.1.2.1..251,ref-y.1.2.1..259,שיעור הפיאה והבכורים והראיון וגמילות חסדים ותלמוד תורה הפיאה יש לה שיעור מלמטה ואין לה שיעור מלמעלה ,הפיאה יש לה שיער מלמטן ואין לה שיעור מלמעלן ,17,9,309,344,0.58,0.7692307692307692
345,ref-t.6.4.14.5.19-ref-t.6.4.14.5.26,ref-y.01.02.1.00.381-ref-y.01.02.1.00.389,1353147,1353189,212632,212639,ref-t.6.4.14.5.19,ref-t.6.4.14.5.26,192830,192876,30352,30359,ref-y.1.2.1..381,ref-y.1.2.1..389,כזית בשר כזית מן הנבלה וכעדשה מן השרץ ,כזית מן המת כזית מן הנבלה וכעדשה מן השרץ ,8,9,8492,345,0.14634146341463414,0.2857142857142857
346,ref-t.1.2.4.18.13-ref-t.1.2.4.18.24,ref-y.01.02.1.00.1088-ref-y.01.02.1.00.1101,49647,49711,8052,8062,ref-t.1.2.4.18.13,ref-t.1.2.4.18.24,196317,196391,30862,30875,ref-y.1.2.1..1088,ref-y.1.2.1..1101,אבותיך גנזו אוצרות והוסיפו על של אבותם ואתה עמדת ובזבזת את כל ,עמד ובזבז כל נכסיו לעניים שלחו לו קרוביו ואמרו לו אבותיך הוסיפו על שלהן ,12,14,434,346,0.7638888888888888,0.7894736842105263
347,ref-t.1.2.4.18.13-ref-t.1.2.4.18.41,ref-y.01.02.1.00.1088-ref-y.01.02.1.00.1130,49647,49805,8052,8078,ref-t.1.2.4.18.13,ref-t.1.2.4.18.41,196317,196548,30862,30902,ref-y.1.2.1..1088,ref-y.1.2.1..1130,אבותיך גנזו אוצרות והוסיפו על של אבותם ואתה עמדת ובזבזת את כל אוצרותיך שלך ושל אבותיך אמ' להם אבותי גנזו אוצרו' למטה ואני גנזתי למעלה שנ' אמת מארץ תצמח ,"עמד ובזבז כל נכסיו לעניים שלחו לו קרוביו ואמרו לו אבותיך הוסיפו על שלהן ועל של אבותיהן ואתה ביזבזתה את שלך ואת של אבותיך א""ל כל שכן אבותי גנזו בארץ ואני גנזתי בשמים שנאמר אמת מארץ תצמח וצדק משמים נשקף אבותי גנזו אוצרות ",29,43,435,347,0.6210045662100456,0.6341463414634146
350,ref-t.1.2.4.18.96-ref-t.1.2.4.18.109,ref-y.01.02.1.00.1115-ref-y.01.02.1.00.1130,50101,50182,8133,8146,ref-t.1.2.4.18.96,ref-t.1.2.4.18.109,196455,196548,30887,30902,ref-y.1.2.1..1115,ref-y.1.2.1..1130,אבותי גנזו אוצרות לאחרים ואני גנזתי לעצמי שנ' ולך תהיה צדקה וגו' אבותי גנזו ,אבותי גנזו בארץ ואני גנזתי בשמים שנאמר אמת מארץ תצמח וצדק משמים נשקף אבותי גנזו אוצרות ,14,16,445,350,0.5402298850574713,0.6666666666666667
351,ref-t.1.8.5.25.9-ref-t.1.8.5.25.17,ref-y.01.02.1.00.1121-ref-y.01.02.1.00.1130,215125,215176,33711,33719,ref-t.1.8.5.25.9,ref-t.1.8.5.25.17,196491,196548,30893,30902,ref-y.1.2.1..1121,ref-y.1.2.1..1130,שנ' אמת מארץ תצמח וצדק משמים נשקף משמים מאוצר ,שנאמר אמת מארץ תצמח וצדק משמים נשקף אבותי גנזו אוצרות ,9,10,1821,351,0.2777777777777778,0.36363636363636365
352,ref-t.1.2.4.18.79-ref-t.1.2.4.18.85,ref-y.01.02.1.00.1128-ref-y.01.02.1.00.1136,50010,50051,8116,8122,ref-t.1.2.4.18.79,ref-t.1.2.4.18.85,196531,196585,30900,30908,ref-y.1.2.1..1128,ref-y.1.2.1..1136,אבותי גנזו אוצרות ממון ואני גנזתי אוצרות ,אבותי גנזו אוצרות שאין עושין פירות ואני גנזתי אוצרות ,7,9,443,352,0.2641509433962264,0.4444444444444444
353,ref-t.1.2.4.18.62-ref-t.1.2.4.18.77,ref-y.01.02.1.00.1128-ref-y.01.02.1.00.1144,49913,50003,8099,8114,ref-t.1.2.4.18.62,ref-t.1.2.4.18.77,196531,196626,30900,30916,ref-y.1.2.1..1128,ref-y.1.2.1..1144,אבותי גנזו אוצרות שאין עושין פירות ואני גנזתי אוצרות שעושין פירות שנ' אמרו צדיק כי טוב ,אבותי גנזו אוצרות שאין עושין פירות ואני גנזתי אוצרות שהן עושין פירות שנאמר אמרו צדיק כי טוב ,16,17,441,353,0.06521739130434782,0.2666666666666667
354,ref-t.1.2.4.18.42-ref-t.1.2.4.18.114,ref-y.01.02.1.00.1129-ref-y.01.02.1.00.1193,49806,50213,8079,8150,ref-t.1.2.4.18.42,ref-t.1.2.4.18.114,196537,196904,30901,30963,ref-y.1.2.1..1129,ref-y.1.2.1..1193,אבותי גנזו אוצרות מקום שהיד שולטת בו ואני גנזתי מקום שאין היד שולטת בו שנ' צדק ומשפט מכון כסאך וגו' אבותי גנזו אוצרות שאין עושין פירות ואני גנזתי אוצרות שעושין פירות שנ' אמרו צדיק כי טוב וגו' אבותי גנזו אוצרות ממון ואני גנזתי אוצרות של נפשות שנ' פרי צדיק עץ חיים ולוקח נפש' וגו' אבותי גנזו אוצרות לאחרים ואני גנזתי לעצמי שנ' ולך תהיה צדקה וגו' אבותי גנזו אוצרות בעולם הזה ואני גנזתי ,גנזו אוצרות שאין עושין פירות ואני גנזתי אוצרות שהן עושין פירות שנאמר אמרו צדיק כי טוב כי פרי מעלליהם יאכלו אבותי גנזו במקום שהיד שולטת בו ואני גנזתי במקום שאין היד שולטת בו שנאמר צדק ומשפט מכון כסאך וגו' אבותי גנזו ממון ואני גנזתי נפשות שנאמר ולוקח נפשות חכם אבותי גנזו לאחרים ואני גנזתי לעצמי שנאמר ולך תהיה צדקה אבותי גנזו בעולם הזה ואני גנזתי ,73,65,440,354,0.4699738903394256,0.32499999999999996
355,ref-t.1.2.1.2.32-ref-t.1.2.1.2.39,ref-y.01.02.1.00.1139-ref-y.01.02.1.00.1146,34817,34851,5658,5665,ref-t.1.2.1.2.32,ref-t.1.2.1.2.39,196597,196633,30911,30918,ref-y.1.2.1..1139,ref-y.1.2.1..1146,פירות שנ' אמרו צדיק כי טוב כי פרי ,פירות שנאמר אמרו צדיק כי טוב כי פרי ,8,8,315,355,0.08333333333333333,0.33333333333333337
357,ref-t.1.2.4.18.78-ref-t.1.2.4.18.114,ref-y.01.02.1.00.1167-ref-y.01.02.1.00.1193,50004,50213,8115,8150,ref-t.1.2.4.18.78,ref-t.1.2.4.18.114,196746,196904,30938,30963,ref-y.1.2.1..1167,ref-y.1.2.1..1193,וגו' אבותי גנזו אוצרות ממון ואני גנזתי אוצרות של נפשות שנ' פרי צדיק עץ חיים ולוקח נפש' וגו' אבותי גנזו אוצרות לאחרים ואני גנזתי לעצמי שנ' ולך תהיה צדקה וגו' אבותי גנזו אוצרות בעולם הזה ואני גנזתי ,וגו' אבותי גנזו ממון ואני גנזתי נפשות שנאמר ולוקח נפשות חכם אבותי גנזו לאחרים ואני גנזתי לעצמי שנאמר ולך תהיה צדקה אבותי גנזו בעולם הזה ואני גנזתי ,37,27,442,357,0.3163265306122449,0.375
358,ref-t.1.2.4.18.31-ref-t.1.2.4.18.38,ref-y.01.02.1.00.1168-ref-y.01.02.1.00.1174,49745,49790,8068,8075,ref-t.1.2.4.18.31,ref-t.1.2.4.18.38,196752,196792,30939,30945,ref-y.1.2.1..1168,ref-y.1.2.1..1174,אבותי גנזו אוצרו' למטה ואני גנזתי למעלה שנ' ,אבותי גנזו ממון ואני גנזתי נפשות שנאמר ,8,7,436,358,0.4090909090909091,0.6363636363636364
359,ref-t.1.2.4.18.31-ref-t.1.2.4.18.38,ref-y.01.02.1.00.1178-ref-y.01.02.1.00.1184,49745,49790,8068,8075,ref-t.1.2.4.18.31,ref-t.1.2.4.18.38,196810,196854,30949,30955,ref-y.1.2.1..1178,ref-y.1.2.1..1184,אבותי גנזו אוצרו' למטה ואני גנזתי למעלה שנ' ,אבותי גנזו לאחרים ואני גנזתי לעצמי שנאמר ,8,7,437,359,0.38636363636363635,0.6363636363636364
360,ref-t.1.2.4.18.31-ref-t.1.2.4.18.38,ref-y.01.02.1.00.1188-ref-y.01.02.1.00.1196,49745,49790,8068,8075,ref-t.1.2.4.18.31,ref-t.1.2.4.18.38,196870,196922,30959,30965,ref-y.1.2.1..1188,ref-y.1.2.1..1196,אבותי גנזו אוצרו' למטה ואני גנזתי למעלה שנ' ,אבותי גנזו בעולם הזה ואני גנזתי לעולם הבא שנאמר ,8,9,438,360,0.375,0.6666666666666667
361,ref-t.1.2.4.18.121-ref-t.1.2.4.19.26,ref-y.01.02.1.00.1207-ref-y.01.02.1.00.1241,50247,50424,8155,8179,ref-t.1.2.4.18.121,ref-t.1.2.4.19.26,196975,197200,30974,31004,ref-y.1.2.1..1207,ref-y.1.2.1..1241,צדקיך צדקה וגמילות חסדים שקולין כנגד כל מצות שבתורה אלא שהצדקה בחיים גמילות חסדים בחיים ובמתים צדקה בעניים גמילות חסדים בעניים ובעשירים צדקה בממונו גמלות חסדים בממונו ,צדקה וגמילת חסדים שקולות כנגד כל מצותיה של תורה שהצדקה נוהגת בחיים וגמילת חסדים נוהגת בחיים ובמתים הצדקה נוהגת לעניים וגמילות חסדים נוהגת לעניים ולעשירים הצדקה נוהגת בממונו של אדם וגמילות חסדים נוהגת בין בממונו ,27,35,446,361,0.35071090047393366,0.5
362,ref-t.4.8.1.20.1-ref-t.4.8.1.20.20,ref-y.01.02.1.00.1284-ref-y.01.02.1.00.1302,981802,981892,155337,155353,ref-t.4.8.1.20.1,ref-t.4.8.1.20.20,197421,197512,31036,31050,ref-y.1.2.1..1284,ref-y.1.2.1..1302,שאלו את ר' יהושע מהו שילמד אדם את בנו ספר יוני אמ' להן ילמד בשעה שאינה לא יום ולא לילה ,שאלו את רבי יהושע מהו שילמד אדם את בנו יוונית אמר להם ילמדנו בשעה שאינו לא יום ולא לילה ,20,19,7199,362,0.14772727272727273,0.47058823529411764
363,ref-t.2.10.3.24.25-ref-t.2.10.3.24.34,ref-y.01.02.1.00.1955-ref-y.01.02.1.00.1963,486032,486083,75779,75787,ref-t.2.10.3.24.25,ref-t.2.10.3.24.34,200862,200911,31602,31610,ref-y.1.2.1..1955,ref-y.1.2.1..1963,לא עומד במקומו ולא מדבר במקומו ולא סותר את דברו ,לא ישב במקומו ולא מדבר במקומו ולא יסתיר דבריו ,10,9,3638,363,0.22916666666666666,0.4285714285714286
364,ref-t.3.7.1.11.23-ref-t.3.7.1.11.37,ref-y.01.02.1.00.2017-ref-y.01.02.1.00.2028,710736,710814,112391,112405,ref-t.3.7.1.11.23,ref-t.3.7.1.11.37,201182,201250,31648,31659,ref-y.1.2.1..2017,ref-y.1.2.1..2028,אלא שהאיש ספיקה בו לעשות והאשה אין ספק בידה לעשות מפני שיש רשות אחרים עליה ,אלא שהאיש ספיקה בידו והאשה אין ספיקה בידה מפני שרשות אחרים עליה ,15,12,5595,364,0.22666666666666666,0.2727272727272727
365,ref-t.3.5.7.22.82-ref-t.3.5.7.22.91,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,655867,655914,103463,103472,ref-t.3.5.7.22.82,ref-t.3.5.7.22.91,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,10,10,5194,365,0.34615384615384615,0.8
366,ref-t.4.4.13.9.55-ref-t.4.4.13.9.65,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,929151,929211,146962,146972,ref-t.4.4.13.9.55,ref-t.4.4.13.9.65,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,11,10,6941,366,0.3898305084745763,0.5555555555555556
367,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,10,10,7340,367,0.3076923076923077,0.5
368,ref-t.5.5.2.9.33-ref-t.5.5.2.9.42,ref-y.01.02.1.00.2525-ref-y.01.02.1.00.2534,1186160,1186213,187075,187084,ref-t.5.5.2.9.33,ref-t.5.5.2.9.42,203767,203820,32077,32086,ref-y.1.2.1..2525,ref-y.1.2.1..2534,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן ,נאמר כאן רדיפה ונאמר להלן רדיפה מה רדיפה שנאמר להלן ,10,10,8010,368,0.38461538461538464,0.6666666666666667
369,ref-t.1.2.1.2.3-ref-t.1.2.1.2.11,ref-y.01.02.1.00.2734-ref-y.01.02.1.00.2744,34673,34728,5634,5641,ref-t.1.2.1.2.3,ref-t.1.2.1.2.11,204772,204837,32244,32253,ref-y.1.2.1..2734,ref-y.1.2.1..2744,דברים נפרעין מן אדם בעולם הזה והקרן קיימת לעולם הבא ,דברים שהן נפרעין מן האדם בעולם הזה והקרן קיימת לו לעולם הבא ,10,12,310,369,0.13333333333333333,0.09999999999999998
370,ref-t.2.5.4.14.115-ref-t.2.5.4.14.136,ref-y.01.02.1.00.2772-ref-y.01.02.1.00.2783,412168,412267,64364,64379,ref-t.2.5.4.14.115,ref-t.2.5.4.14.136,204969,205027,32279,32290,ref-y.1.2.1..2772,ref-y.1.2.1..2783,בן פתירא שנ' אנא חטא העם הזה חטאה גדולה ר' עקיבא אומ' אין צריך אם כן למה נאמ' ויעשו להם אלי זהב ,בה וכתיב אנא חטא העם הזה חטאה גדולה ויעשו להם אלהי זהב ,22,12,3118,370,0.5,0.4375
371,ref-t.5.3.12.8.24-ref-t.5.3.12.8.46,ref-y.01.02.1.00.3616-ref-y.01.02.1.00.3634,1151893,1152005,181561,181577,ref-t.5.3.12.8.24,ref-t.5.3.12.8.46,209335,209421,33029,33045,ref-y.1.2.1..3616,ref-y.1.2.1..3634,בכלי אחד אמרתי להן אמרו אתם אמרו לי שכן הצבור מביא ביום טוב הראשון של חג שחל להיות בשבת ששים אמרתי להן והלא ,ואוכל את מה הנייה לך אמר להן אם ישוך הנחש בלא לחש אילולי איתאמר לי מן השמים נכית לא ,23,19,7881,371,0.6759259259259259,0.8148148148148149
