,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
214,ref-t.4.4.13.9.55-ref-t.4.4.13.9.65,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,929151,929211,146962,146972,ref-t.4.4.13.9.55,ref-t.4.4.13.9.65,53512,53562,7816,7825,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,10,427,214,0.3728813559322034,0.5
215,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-sifre-n.30.1.833-ref-sifre-n.30.1.842,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,53512,53562,7816,7825,ref-sifre-n.30.1.833,ref-sifre-n.30.1.842,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,10,10,509,215,0.20408163265306123,0.4285714285714286
216,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,53512,53640,7816,7832,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,15,25,309,216,0.5967741935483871,0.8333333333333334
217,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,53512,53640,7816,7832,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,17,25,538,217,0.5645161290322581,0.7777777777777778
218,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-n.30.1.833-ref-sifre-n.30.1.857,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,53512,53640,7816,7832,ref-sifre-n.30.1.833,ref-sifre-n.30.1.857,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,18,25,662,218,0.5,0.736842105263158
219,ref-t.3.4.3.19.62-ref-t.3.4.3.19.84,ref-sifre-n.30.1.835-ref-sifre-n.31.1.6,614255,614380,96365,96385,ref-t.3.4.3.19.62,ref-t.3.4.3.19.84,53521,53723,7818,7838,ref-sifre-n.30.1.835,ref-sifre-n.31.1.6,נזיר ואחד אמ' הריני נזיר שאין אחד מכם נזיר הריני נזיר ששניכם נזירים ואחד אמר הריני נזיר שכלכם נזירים בית שמאי אומרי' כולו ,נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן והזיר לה' את ימי נזרו כל ,23,40,210,219,0.6548223350253807,0.84
220,ref-t.5.1.1.8.58-ref-t.5.1.1.8.69,ref-sifre-n.30.1.839-ref-sifre-n.30.1.857,1018194,1018252,161155,161166,ref-t.5.1.1.8.58,ref-t.5.1.1.8.69,53543,53640,7822,7832,ref-sifre-n.30.1.839,ref-sifre-n.30.1.857,מה כהן האמור להלן בכהן תמים ובכלי שרת אף כהן האמור כאן ,מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,12,19,570,220,0.5425531914893617,0.75
222,ref-t.3.4.2.13.3-ref-t.3.4.2.13.24,ref-sifre-n.31.1.43-ref-sifre-n.31.1.66,609121,609224,95502,95518,ref-t.3.4.2.13.3,ref-t.3.4.2.13.24,53919,54034,7866,7880,ref-sifre-n.31.1.43,ref-sifre-n.31.1.66,מאה יום וניטמא יום מאה סותר את הכל ר' יהודה אומ' משם ר' ליעזר לא סתר אלא שלשים ניטמא ביום מאה ואחד ,מאה ימים נטמא יום מאה חסר אחד סותר את הכל תלמוד לומר הימים הראשונים יפלו מי שיש לו אהרונים סותר או אפילו נטמא יום ,22,24,205,222,0.5526315789473685,0.7142857142857143
224,ref-t.2.3.4.2.171-ref-t.2.3.4.2.178,ref-sifre-n.31.3.49-ref-sifre-n.31.3.104,346216,346263,53842,53849,ref-t.2.3.4.2.171,ref-t.2.3.4.2.178,55791,56097,8089,8106,ref-sifre-n.31.3.49,ref-sifre-n.31.3.104,שלא הותר מכללו ואל תוכיח טומאה שהותרה מכללה ,שלא הותר מכללו לפיכך עשה בו ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן תאמר בטומאה שהותרה מכללה לפיכך לא נעשה בה ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן והרי תגלחת תוכיח שהותרה מכללה ועשה בה ימים שלאחר נזירות כימים שבתוך נזירות עד הבאת קרבן היא תוכיח לטומאה שאף על פי שהותרה מכללה ,8,56,73,224,0.8523489932885906,0.7272727272727273
225,ref-t.4.4.13.9.55-ref-t.4.4.13.9.65,ref-sifre-n.31.3.323-ref-sifre-n.31.3.332,929151,929211,146962,146972,ref-t.4.4.13.9.55,ref-t.4.4.13.9.65,57253,57303,8176,8185,ref-sifre-n.31.3.323,ref-sifre-n.31.3.332,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,11,10,428,225,0.3728813559322034,0.5
226,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-sifre-n.31.3.323-ref-sifre-n.31.3.332,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,57253,57303,8176,8185,ref-sifre-n.31.3.323,ref-sifre-n.31.3.332,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן ,10,10,510,226,0.20408163265306123,0.4285714285714286
227,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-n.31.3.323-ref-sifre-n.31.3.347,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,57253,57381,8176,8192,ref-sifre-n.31.3.323,ref-sifre-n.31.3.347,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,15,25,310,227,0.5967741935483871,0.8333333333333334
228,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-n.31.3.323-ref-sifre-n.31.3.347,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,57253,57381,8176,8192,ref-sifre-n.31.3.323,ref-sifre-n.31.3.347,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,17,25,539,228,0.5645161290322581,0.7777777777777778
229,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-n.31.3.323-ref-sifre-n.31.3.347,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,57253,57381,8176,8192,ref-sifre-n.31.3.323,ref-sifre-n.31.3.347,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן נזיר ונאמר להלן נזיר מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,18,25,663,229,0.5,0.736842105263158
230,ref-t.5.1.1.8.58-ref-t.5.1.1.8.69,ref-sifre-n.31.3.329-ref-sifre-n.31.3.347,1018194,1018252,161155,161166,ref-t.5.1.1.8.58,ref-t.5.1.1.8.69,57284,57381,8182,8192,ref-sifre-n.31.3.329,ref-sifre-n.31.3.347,מה כהן האמור להלן בכהן תמים ובכלי שרת אף כהן האמור כאן ,מה נזיר האמור להלן עשה בו ימים שלאחר נזירות בימים שבתוך נזירות עד הבאת קרבן אף נזיר האמור כאן ,12,19,571,230,0.5425531914893617,0.75
232,ref-t.5.1.10.3.7-ref-t.5.1.10.3.16,ref-sifre-n.34.1.19-ref-sifre-n.34.1.35,1054329,1054378,166409,166418,ref-t.5.1.10.3.7,ref-t.5.1.10.3.16,58138,58231,8305,8321,ref-sifre-n.34.1.19,ref-sifre-n.34.1.35,טעונה ארבעה מיני לחם ואיל נזיר טעון שני מיני לחם ,טעונה לחם ואיל ונזיר טעון לחם אם למדתי לתודה שטעונה ארבעת מינים אף נזיר יטעון ארבעת מינים ,10,17,586,232,0.6333333333333333,0.6428571428571428
233,ref-t.2.12.1.6.19-ref-t.2.12.1.6.33,ref-sifre-n.34.1.114-ref-sifre-n.34.1.126,496925,497005,77469,77479,ref-t.2.12.1.6.19,ref-t.2.12.1.6.33,58655,58723,8391,8403,ref-sifre-n.34.1.114,ref-sifre-n.34.1.126,הסוכות ויוצא בה ידי חובתו ר' שמעון אומ' אין מביאין תודה בחג הסוכות שכל שבא ,נסכים כך כל הבא בנדר ונדבה טעון נסכים יצאו חטאת ואשם שאינם באים ,15,13,127,233,0.72,0.85
234,ref-t.1.4.4.4.3-ref-t.1.4.4.4.11,ref-sifre-n.36.1.5-ref-sifre-n.36.1.18,101146,101198,16171,16179,ref-t.1.4.4.4.3,ref-t.1.4.4.4.11,59674,59743,8524,8534,ref-sifre-n.36.1.5,ref-sifre-n.36.1.18,שאינו מבושל על המבושל ולא המבושל על שאינו מבושל ,הבשלה אין בשלה אלא שלמה ר' שמעון בן יוחאי אומר אין בשלה אלא שנתבשלה ,9,14,20,234,0.6911764705882353,0.8461538461538461
235,ref-t.3.4.2.6.23-ref-t.3.4.2.7.2,ref-sifre-n.38.1.21-ref-sifre-n.38.1.31,607671,607717,95274,95283,ref-t.3.4.2.6.23,ref-t.3.4.2.7.2,60900,60949,8732,8742,ref-sifre-n.38.1.21,ref-sifre-n.38.1.31,קרבנו לייי על נזרו ולא נזרו על קרבנו הרי עלי ,קרבנו לה' על נזרו ולא נזרו על קרבנו קרבנו לה' על ,10,11,194,235,0.24489795918367346,0.33333333333333337
238,ref-t.3.4.5.2.7-ref-t.3.4.5.2.62,ref-sifre-n.38.1.168-ref-sifre-n.38.1.234,616232,616506,96690,96741,ref-t.3.4.5.2.7,ref-t.3.4.5.2.62,61595,61933,8847,8909,ref-sifre-n.38.1.168,ref-sifre-n.38.1.234,הרי שהיה נזיר ומצורע מהו שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמ' להן אין מגלח אמרו לו למה אמ' להם אילו זה מגלח להעביר שער וזה מגלח להעביר שער יפה אתם אומ' אלא נזיר מגלח להעביר שער ומצורע מגלח לגדל שער אמרו לו אף אנו אומרין לא תעלה לו בימי גמרו תעלה לו בימי ספרו ,הרי שהיה נזיר טהור ומצורע מהו שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמר להם וכי אפשר אלו זה מגלח לגדל שער וזה מגלח לגדל שער יפה אתם אומרים אלא שהמצורע מגלח לגדל שער והנזיר מגלה להעביר שער איך אפשר לו לגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמרו לו אם כן לא עולה לו בטהור עולה לו בטטא לא תעלה לו לימי חליטו ותעלה לימי ספרו ,56,67,216,238,0.4485981308411215,0.3125
240,ref-t.3.4.5.2.140-ref-t.3.4.5.2.149,ref-sifre-n.38.1.172-ref-sifre-n.38.1.180,616866,616921,96811,96820,ref-t.3.4.5.2.140,ref-t.3.4.5.2.149,61615,61669,8851,8859,ref-sifre-n.38.1.172,ref-sifre-n.38.1.180,תעלה לו בטמא נזיר שנצטרע ומצורע שנזר מגלח תגלחת אחת ,ומצורע מהו שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,10,9,231,240,0.8461538461538461,0.6666666666666667
241,ref-t.3.4.5.2.63-ref-t.3.4.5.2.79,ref-sifre-n.38.1.181-ref-sifre-n.38.1.199,616507,616583,96742,96756,ref-t.3.4.5.2.63,ref-t.3.4.5.2.79,61670,61760,8860,8877,ref-sifre-n.38.1.181,ref-sifre-n.38.1.199,אמ' להם אילו זה מגלח לאחר ביאת וזה לאחר ביאת מים יפה אתם אומ' אלא נזיר מגלח ,אמר להם וכי אפשר אלו זה מגלח לגדל שער וזה מגלח לגדל שער יפה אתם אומרים אלא שהמצורע מגלח ,17,19,226,241,0.42045454545454547,0.625
242,ref-t.3.4.5.2.102-ref-t.3.4.5.2.116,ref-sifre-n.38.1.185-ref-sifre-n.38.1.199,616685,616754,96774,96788,ref-t.3.4.5.2.102,ref-t.3.4.5.2.116,61688,61760,8863,8877,ref-sifre-n.38.1.185,ref-sifre-n.38.1.199,אילו זה מגלח לאחר דמים וזה מגלח לאחר דמים יפה אתה אומ' אלא נזיר מגלח ,אלו זה מגלח לגדל שער וזה מגלח לגדל שער יפה אתם אומרים אלא שהמצורע מגלח ,15,15,228,242,0.352112676056338,0.7142857142857143
243,ref-t.3.4.5.2.12-ref-t.3.4.5.2.18,ref-sifre-n.38.1.209-ref-sifre-n.38.1.215,616259,616301,96695,96701,ref-t.3.4.5.2.12,ref-t.3.4.5.2.18,61806,61846,8887,8893,ref-sifre-n.38.1.209,ref-sifre-n.38.1.215,שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,לגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,7,7,219,243,0.05128205128205128,0.2857142857142857
244,ref-t.3.4.5.2.54-ref-t.3.4.5.2.149,ref-sifre-n.38.1.209-ref-sifre-n.38.1.259,616466,616921,96733,96820,ref-t.3.4.5.2.54,ref-t.3.4.5.2.149,61806,62060,8887,8934,ref-sifre-n.38.1.209,ref-sifre-n.38.1.259,לא תעלה לו בימי גמרו תעלה לו בימי ספרו אמ' להם אילו זה מגלח לאחר ביאת וזה לאחר ביאת מים יפה אתם אומ' אלא נזיר מגלח לאחר ביאת מים ומצורע מגלח לפני ביאת מים אמרו לו אף אנו אומ' לא תעלה לו בטהור תעלה לו בטמא אמ' להן אילו זה מגלח לאחר דמים וזה מגלח לאחר דמים יפה אתה אומ' אלא נזיר מגלח לאחר דמים ומצורע מגלח לפני דמים אמרו לו תקון הדבר לא תעלה לו בימי גמרו תעלה לו בימי ספרו לא תעלה לו בטהור תעלה לו בטמא נזיר שנצטרע ומצורע שנזר מגלח תגלחת אחת ,"לגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמרו לו אם כן לא עולה לו בטהור עולה לו בטטא לא תעלה לו לימי חליטו ותעלה לימי ספרו א""ל וכי אפשר אלו זה מגלח לפני דמים וזה מגלח לפני דמים יפה אתם אומרים אלא שהמצורע מגלח לפני דמים ונזיר מגלח לאחר זריקת דמים ",96,51,225,244,0.6477272727272727,0.5555555555555556
245,ref-t.3.4.5.2.106-ref-t.3.4.5.2.149,ref-sifre-n.38.1.209-ref-sifre-n.38.1.272,616703,616921,96778,96820,ref-t.3.4.5.2.106,ref-t.3.4.5.2.149,61806,62130,8887,8946,ref-sifre-n.38.1.209,ref-sifre-n.38.1.272,דמים וזה מגלח לאחר דמים יפה אתה אומ' אלא נזיר מגלח לאחר דמים ומצורע מגלח לפני דמים אמרו לו תקון הדבר לא תעלה לו בימי גמרו תעלה לו בימי ספרו לא תעלה לו בטהור תעלה לו בטמא נזיר שנצטרע ומצורע שנזר מגלח תגלחת אחת ,"לגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמרו לו אם כן לא עולה לו בטהור עולה לו בטטא לא תעלה לו לימי חליטו ותעלה לימי ספרו א""ל וכי אפשר אלו זה מגלח לפני דמים וזה מגלח לפני דמים יפה אתם אומרים אלא שהמצורע מגלח לפני דמים ונזיר מגלח לאחר זריקת דמים איך אפשר שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו אמרו לו ולא תעלה ",44,64,229,245,0.7077922077922078,0.6216216216216216
246,ref-t.3.4.5.2.74-ref-t.3.4.5.2.104,ref-sifre-n.38.1.221-ref-sifre-n.38.1.257,616557,616697,96751,96776,ref-t.3.4.5.2.74,ref-t.3.4.5.2.104,61864,62049,8896,8932,ref-sifre-n.38.1.221,ref-sifre-n.38.1.257,יפה אתם אומ' אלא נזיר מגלח לאחר ביאת מים ומצורע מגלח לפני ביאת מים אמרו לו אף אנו אומ' לא תעלה לו בטהור תעלה לו בטמא אמ' להן אילו זה מגלח ,"עולה לו בטהור עולה לו בטטא לא תעלה לו לימי חליטו ותעלה לימי ספרו א""ל וכי אפשר אלו זה מגלח לפני דמים וזה מגלח לפני דמים יפה אתם אומרים אלא שהמצורע מגלח לפני דמים ונזיר מגלח לאחר ",31,37,227,246,0.711864406779661,0.6296296296296297
247,ref-t.3.4.5.2.28-ref-t.3.4.5.2.42,ref-sifre-n.38.1.238-ref-sifre-n.38.1.252,616339,616410,96709,96723,ref-t.3.4.5.2.28,ref-t.3.4.5.2.42,61948,62022,8913,8927,ref-sifre-n.38.1.238,ref-sifre-n.38.1.252,אילו זה מגלח להעביר שער וזה מגלח להעביר שער יפה אתם אומ' אלא נזיר מגלח ,אלו זה מגלח לפני דמים וזה מגלח לפני דמים יפה אתם אומרים אלא שהמצורע מגלח ,15,15,221,247,0.3561643835616438,0.6153846153846154
248,ref-t.2.10.1.10.8-ref-t.2.10.1.10.22,ref-sifre-n.38.1.254-ref-sifre-n.38.1.262,475556,475633,74106,74117,ref-t.2.10.1.10.8,ref-t.2.10.1.10.22,62028,62076,8929,8937,ref-sifre-n.38.1.254,ref-sifre-n.38.1.262,שדם המת נזיר מגלח עליו וחייבין על טומאת מקדש וקדשיו דם תפיסה אין נזיר מגלח ,דמים ונזיר מגלח לאחר זריקת דמים איך אפשר שיגלח ,15,9,122,248,0.6266666666666667,0.875
249,ref-t.3.4.5.2.12-ref-t.3.4.5.2.18,ref-sifre-n.38.1.262-ref-sifre-n.38.1.268,616259,616301,96695,96701,ref-t.3.4.5.2.12,ref-t.3.4.5.2.18,62070,62112,8937,8943,ref-sifre-n.38.1.262,ref-sifre-n.38.1.268,שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,7,7,220,249,0.0,0.0
250,ref-t.3.4.5.2.140-ref-t.3.4.5.2.149,ref-sifre-n.38.1.262-ref-sifre-n.38.1.268,616866,616921,96811,96820,ref-t.3.4.5.2.140,ref-t.3.4.5.2.149,62070,62112,8937,8943,ref-sifre-n.38.1.262,ref-sifre-n.38.1.268,תעלה לו בטמא נזיר שנצטרע ומצורע שנזר מגלח תגלחת אחת ,שיגלח תגלחת אחת ותעלה לו לנזרו ולצרעתו ,10,7,232,250,0.7692307692307693,0.75
251,ref-t.3.4.5.2.125-ref-t.3.4.5.2.142,ref-sifre-n.38.1.303-ref-sifre-n.38.1.318,616796,616879,96796,96813,ref-t.3.4.5.2.125,ref-t.3.4.5.2.142,62294,62373,8975,8990,ref-sifre-n.38.1.303,ref-sifre-n.38.1.318,תקון הדבר לא תעלה לו בימי גמרו תעלה לו בימי ספרו לא תעלה לו בטהור תעלה לו בטמא ,תקון הדבר לא עולה בימי גמרו לא עולה בימי ספרו לא עולה בטהור ולא עולה בטמא ,18,16,230,251,0.27848101265822783,0.30000000000000004
252,ref-t.3.4.5.2.54-ref-t.3.4.5.2.62,ref-sifre-n.38.1.305-ref-sifre-n.38.1.312,616466,616506,96733,96741,ref-t.3.4.5.2.54,ref-t.3.4.5.2.62,62305,62342,8977,8984,ref-sifre-n.38.1.305,ref-sifre-n.38.1.312,לא תעלה לו בימי גמרו תעלה לו בימי ספרו ,לא עולה בימי גמרו לא עולה בימי ספרו ,9,8,224,252,0.28205128205128205,0.4
253,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-sifre-n.39.1.88-ref-sifre-n.39.1.97,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,62837,62888,9056,9065,ref-sifre-n.39.1.88,ref-sifre-n.39.1.97,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן ,10,10,511,253,0.22,0.4285714285714286
254,ref-t.4.4.13.9.55-ref-t.4.4.13.9.68,ref-sifre-n.39.1.88-ref-sifre-n.39.1.99,929151,929227,146962,146975,ref-t.4.4.13.9.55,ref-t.4.4.13.9.68,62837,62899,9056,9067,ref-sifre-n.39.1.88,ref-sifre-n.39.1.99,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן אבידה מתבקשת אף ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ,14,12,438,254,0.37333333333333335,0.5
255,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-n.39.1.88-ref-sifre-n.39.1.102,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,62837,62916,9056,9070,ref-sifre-n.39.1.88,ref-sifre-n.39.1.102,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,15,15,311,255,0.4342105263157895,0.75
256,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-n.39.1.88-ref-sifre-n.39.1.102,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,62837,62916,9056,9070,ref-sifre-n.39.1.88,ref-sifre-n.39.1.102,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,17,15,540,256,0.47368421052631576,0.6666666666666667
257,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-n.39.1.88-ref-sifre-n.39.1.102,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,62837,62916,9056,9070,ref-sifre-n.39.1.88,ref-sifre-n.39.1.102,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן ברכה ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ברכה האמורה כאן ,18,15,664,257,0.4186046511627907,0.7142857142857143
258,ref-t.4.6.3.1.52-ref-t.4.6.3.1.63,ref-sifre-n.39.1.91-ref-sifre-n.39.1.99,955677,955735,151181,151191,ref-t.4.6.3.1.52,ref-t.4.6.3.1.63,62851,62899,9059,9067,ref-sifre-n.39.1.91,ref-sifre-n.39.1.99,ונאמ' להלן עונו ישא מה עונו ישא האמור להלן נטילת נשמה אף ,ונאמר להלן ברכה מה ברכה האמורה להלן בעמידה אף ,12,9,476,258,0.47368421052631576,0.7272727272727273
259,ref-t.2.9.3.1.31-ref-t.2.9.3.1.43,ref-sifre-n.39.1.194-ref-sifre-n.39.1.203,468971,469039,73059,73069,ref-t.2.9.3.1.31,ref-t.2.9.3.1.43,63384,63432,9146,9153,ref-sifre-n.39.1.194,ref-sifre-n.39.1.203,מקיש בניו לו מה הוא מעומד ונשיאות כפים בבקר אף בניו מעומד ונשיאות ,מקיש בניו לו מה הוא בנשיאת כפים אף בניו בנשיאת ,13,10,118,259,0.3181818181818182,0.5714285714285714
260,ref-t.3.5.13.9.23-ref-t.3.5.13.9.32,ref-sifre-n.40.1.81-ref-sifre-n.40.1.88,677903,677947,107205,107213,ref-t.3.5.13.9.23,ref-t.3.5.13.9.32,64693,64732,9339,9346,ref-sifre-n.40.1.81,ref-sifre-n.40.1.88,נאמר הנה לא ינום ולא ישן אלא כל זמן שישראל ,ואומר הנה לא ינום ולא יישן שומר ישראל ,10,8,354,260,0.3023255813953488,0.4444444444444444
261,ref-t.3.7.5.16.69-ref-t.3.7.5.16.75,ref-sifre-n.40.1.221-ref-sifre-n.40.1.227,726936,726973,114855,114861,ref-t.3.7.5.16.69,ref-t.3.7.5.16.75,65412,65447,9449,9455,ref-sifre-n.40.1.221,ref-sifre-n.40.1.227,וקויי ייי יחליפו כח יעלו אבר כנשרים ,וקוי ה' יחליפו כח יעלו אבר כנשרים ,7,7,371,261,0.1111111111111111,0.1428571428571429
262,ref-t.2.4.2.2.45-ref-t.2.4.2.2.52,ref-sifre-n.41.1.103-ref-sifre-n.41.1.110,377359,377402,58697,58704,ref-t.2.4.2.2.45,ref-t.2.4.2.2.52,65967,66011,9543,9550,ref-sifre-n.41.1.103,ref-sifre-n.41.1.110,ואומ' ומצא חן ושכל טוב בעיני אלים ואדם ,ואומר ומצא חן ושכל טוב בעיני אלהים ואדם ,8,8,95,262,0.05,0.2222222222222222
263,ref-t.2.1.13.5.75-ref-t.2.1.13.5.87,ref-sifre-n.42.2.383-ref-sifre-n.42.2.395,273419,273488,42573,42585,ref-t.2.1.13.5.75,ref-t.2.1.13.5.87,68470,68541,9938,9950,ref-sifre-n.42.2.383,ref-sifre-n.42.2.395,להטיל שלום בין איש לאשתו אמ' המקום ספר שנכתב בקדושה ימחה על המים ,"שנכתב בקדושה נמחה ע""י המים מפני שלום בשביל להטיל שלום בין איש לאשתו ",13,13,57,263,0.8088235294117647,0.4666666666666667
264,ref-t.4.2.3.5.46-ref-t.4.2.3.5.53,ref-sifre-n.42.2.530-ref-sifre-n.42.2.548,795625,795662,125593,125600,ref-t.4.2.3.5.46,ref-t.4.2.3.5.53,69261,69373,10075,10093,ref-sifre-n.42.2.530,ref-sifre-n.42.2.548,אומ' מת מאתים שלי וזה אומ' מאתים שלי ,אומר ועתה השיבה אתהן בשלום גדול שלום שאפילו מתים צריכים שלום שנאמר ואתה תבוא אל אבותיך בשלום ואומר בשלום ,8,19,396,264,0.7428571428571429,0.9375
265,ref-t.4.4.4.5.18-ref-t.4.4.4.5.23,ref-sifre-n.42.3.290-ref-sifre-n.42.3.295,895641,895676,141665,141670,ref-t.4.4.4.5.18,ref-t.4.4.4.5.23,71878,71913,10473,10478,ref-sifre-n.42.3.290,ref-sifre-n.42.3.295,ויהי לשלמה ארבעים אלף ארוות סוסים ,ויהי לשלמה ארבעים אלף ארוות סוסים ,6,6,413,265,0.0,0.0
