,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
261,ref-t.4.5.4.7.23-ref-t.4.5.4.7.29,ref-sifre-d.76.7.12-ref-sifre-d.76.7.22,941169,941207,148893,148899,ref-t.4.5.4.7.23,ref-t.4.5.4.7.29,123508,123569,20627,20636,ref-sifre-d.76.7.12,ref-sifre-d.76.7.22,שחייבין על בישולו כך חייבין על אכילתו ,חייבים על בשולה חייבים על אכילתה בשר בחלב שחייבים על בשולו ,7,11,681,261,0.576271186440678,0.375
262,ref-t.4.5.4.7.23-ref-t.4.5.4.7.29,ref-sifre-d.76.7.17-ref-sifre-d.76.7.26,941169,941207,148893,148899,ref-t.4.5.4.7.23,ref-t.4.5.4.7.29,123535,123590,20632,20640,ref-sifre-d.76.7.17,ref-sifre-d.76.7.26,שחייבין על בישולו כך חייבין על אכילתו ,אכילתה בשר בחלב שחייבים על בשולו אינו דין שחייבים על ,7,10,676,262,0.6415094339622641,0.6
263,ref-t.4.5.4.7.23-ref-t.4.5.4.7.29,ref-sifre-d.76.7.37-ref-sifre-d.76.7.52,941169,941207,148893,148899,ref-t.4.5.4.7.23,ref-t.4.5.4.7.29,123651,123730,20651,20665,ref-sifre-d.76.7.37,ref-sifre-d.76.7.52,שחייבין על בישולו כך חייבין על אכילתו ,"אכילתן ואף אתה אל תתמה על בשר בחלב שאעפ""י שחייבים על בשולו לא יהיו חייבים על ",7,16,677,263,0.7142857142857143,0.7142857142857143
264,ref-t.2.3.4.6.61-ref-t.2.3.4.6.67,ref-sifre-d.76.7.38-ref-sifre-d.76.7.45,347761,347793,54093,54099,ref-t.2.3.4.6.61,ref-t.2.3.4.6.67,123658,123694,20652,20658,ref-sifre-d.76.7.38,ref-sifre-d.76.7.45,אף אתה אל תתמה על השלמים שאע'פ ,"ואף אתה אל תתמה על בשר בחלב שאעפ""י ",7,8,157,264,0.3142857142857143,0.5
265,ref-t.5.1.7.18.23-ref-t.5.1.7.18.29,ref-sifre-d.76.7.38-ref-sifre-d.76.7.45,1043938,1043964,164832,164838,ref-t.5.1.7.18.23,ref-t.5.1.7.18.29,123658,123694,20652,20658,ref-sifre-d.76.7.38,ref-sifre-d.76.7.45,אף אתה אל תתמה על זו שאע'פ ,"ואף אתה אל תתמה על בשר בחלב שאעפ""י ",7,8,821,265,0.34285714285714286,0.5
266,ref-t.5.1.7.20.21-ref-t.5.1.7.20.27,ref-sifre-d.76.7.38-ref-sifre-d.76.7.45,1044249,1044275,164876,164882,ref-t.5.1.7.20.21,ref-t.5.1.7.20.27,123658,123694,20652,20658,ref-sifre-d.76.7.38,ref-sifre-d.76.7.45,אף אתה אל תתמה על זו שאע'פ ,"ואף אתה אל תתמה על בשר בחלב שאעפ""י ",7,8,825,266,0.34285714285714286,0.5
267,ref-t.3.5.1.2.111-ref-t.3.5.1.2.141,ref-sifre-d.76.8.6-ref-sifre-d.76.8.20,622425,622581,97741,97767,ref-t.3.5.1.2.111,ref-t.3.5.1.2.141,123792,123876,20675,20688,ref-sifre-d.76.8.6,ref-sifre-d.76.8.20,עליה מקל וחומר ומה נדה שחייבין על ביאתה כרת בעלה נאמן עליה סוטה שאין חייבין על ביאתה כרת אינו דין שיהא בעלה נאמן עליה אמרו לו וכל שכן הואיל ואין חייבין ,שאין חייבים על בשולו חייבים על אכילתו בשר בחלב שחייבים על בשולו אינו דין שחייבים ,31,15,276,267,0.6710526315789473,0.7142857142857143
269,ref-t.4.5.4.7.23-ref-t.4.5.4.7.29,ref-sifre-d.76.8.15-ref-sifre-d.76.8.22,941169,941207,148893,148899,ref-t.4.5.4.7.23,ref-t.4.5.4.7.29,123841,123886,20683,20690,ref-sifre-d.76.8.15,ref-sifre-d.76.8.22,שחייבין על בישולו כך חייבין על אכילתו ,שחייבים על בשולו אינו דין שחייבים על אכילתו ,7,8,679,269,0.2727272727272727,0.5
270,ref-t.4.5.4.7.23-ref-t.4.5.4.7.29,ref-sifre-d.76.8.43-ref-sifre-d.76.8.50,941169,941207,148893,148899,ref-t.4.5.4.7.23,ref-t.4.5.4.7.29,123985,124028,20708,20715,ref-sifre-d.76.8.43,ref-sifre-d.76.8.50,שחייבין על בישולו כך חייבין על אכילתו ,שחייבים על בשולו שלא יהו חייבים על אכילתו ,7,8,680,270,0.23809523809523808,0.16666666666666663
271,ref-t.1.10.1.8.81-ref-t.1.11.1.1.10,ref-sifre-d.77.1.22-ref-sifre-d.77.2.7,223205,223273,34952,34963,ref-t.1.10.1.8.81,ref-t.1.11.1.1.10,124287,124340,20760,20768,ref-sifre-d.77.1.22,ref-sifre-d.77.2.7,בחוצה לארץ אין מביאין בכורים קודם לעצרת ואם הביא ימתין עד שתבוא ,חוצה לארץ תשא ובאת שחייב בטיפול הבאתו עד שיביאם ,12,9,120,271,0.546875,0.8
272,ref-t.1.11.1.5.4-ref-t.1.11.1.5.14,ref-sifre-d.77.2.13-ref-sifre-d.77.2.25,223979,224045,35077,35087,ref-t.1.11.1.5.4,ref-t.1.11.1.5.14,124369,124446,20772,20784,ref-sifre-d.77.2.13,ref-sifre-d.77.2.25,עד באר הגולה חייב באחריותן מבאר הגולה ואילך אין חייב באחריותן ,עד שיביאם עד באר הגולה חייב באחריותם מבאר הגולה ואילך אין חייב באחריותם ,11,13,121,272,0.16666666666666666,0.33333333333333337
274,ref-t.5.1.4.2.7-ref-t.5.1.4.2.60,ref-sifre-d.78.1.1-ref-sifre-d.78.3.13,1029129,1029388,162629,162674,ref-t.5.1.4.2.7,ref-t.5.1.4.2.60,125082,125393,20892,20947,ref-sifre-d.78.1.1,ref-sifre-d.78.3.13,ועשית עולתיך הבשר והדם אם אין דם אין בשר אם אין בשר אין דם אמ' לו ר' אליעזר הרי הוא אומ' ודם זבחיך ישפך על מזבח ייי אליך אע'פ שאין הכשר מה אני מקיים הבשר והדם מקיש בשר לדם מה הדם בזריקה אף הבשר בזריקה יכול יהא זורק ורובץ ת'ל וערך הכהן אותם זורק ,"ועשית עולותיך הבשר והדם מקיש דם לבשר רבי יהושע אומר אם אין דם אין בשר אם אין בשר אין דם ר' אליעזר אומר ודם זבחיך ישפך דם אעפ""י שאין בשר הא מה אני מקיים ועשית עולותיך הבשר והדם מקיש דם לבשר בשר לדם מה דם בזריקה אף בשר בזריקה יכול יהא עומד ברחוק ועומד וזורק ת""ל וערך הכהן אותם עומד בקרוב וזורק ",54,62,808,274,0.4143835616438356,0.45945945945945943
276,ref-t.5.1.4.1.6-ref-t.5.1.4.1.29,ref-sifre-d.78.1.6-ref-sifre-d.78.2.10,1028720,1028816,162574,162593,ref-t.5.1.4.1.6,ref-t.5.1.4.1.29,125114,125223,20897,20915,ref-sifre-d.78.1.6,ref-sifre-d.78.2.10,דם אין בשר אע'פ שאין בשר יש דם ר' יהושע או' אם אין דם אין בשר אם אין בשר אין דם כיצד ניטמא הדם ,"דם לבשר רבי יהושע אומר אם אין דם אין בשר אם אין בשר אין דם ר' אליעזר אומר ודם זבחיך ישפך דם אעפ""י שאין בשר ",24,25,805,276,0.6261682242990654,0.6470588235294117
277,ref-t.5.1.4.2.7-ref-t.5.1.4.2.20,ref-sifre-d.78.2.15-ref-sifre-d.78.2.23,1029129,1029190,162629,162640,ref-t.5.1.4.2.7,ref-t.5.1.4.2.20,125240,125289,20920,20928,ref-sifre-d.78.2.15,ref-sifre-d.78.2.23,ועשית עולתיך הבשר והדם אם אין דם אין בשר אם אין בשר אין דם ,ועשית עולותיך הבשר והדם מקיש דם לבשר בשר לדם ,14,9,806,277,0.3559322033898305,0.2857142857142857
278,ref-t.5.1.4.2.41-ref-t.5.1.4.2.60,ref-sifre-d.78.2.17-ref-sifre-d.78.3.13,1029283,1029388,162655,162674,ref-t.5.1.4.2.41,ref-t.5.1.4.2.60,125255,125393,20922,20947,ref-sifre-d.78.2.17,ref-sifre-d.78.3.13,הבשר והדם מקיש בשר לדם מה הדם בזריקה אף הבשר בזריקה יכול יהא זורק ורובץ ת'ל וערך הכהן אותם זורק ,"הבשר והדם מקיש דם לבשר בשר לדם מה דם בזריקה אף בשר בזריקה יכול יהא עומד ברחוק ועומד וזורק ת""ל וערך הכהן אותם עומד בקרוב וזורק ",20,26,809,278,0.30952380952380953,0.375
279,ref-t.5.7.1.15.1-ref-t.5.7.1.15.5,ref-sifre-d.78.4.9-ref-sifre-d.78.4.17,1220902,1220943,192518,192522,ref-t.5.7.1.15.1,ref-t.5.7.1.15.5,125459,125525,20957,20965,ref-sifre-d.78.4.9,ref-sifre-d.78.4.17,העצמות והגידים והקרנים והטלפים שפרשו ,העצמות ואת הגידים והקרביים והקרנים והטלפים יכול אפילו שפרשו ,5,9,991,279,0.38333333333333336,0.4444444444444444
280,ref-t.5.1.6.14.6-ref-t.5.1.6.15.3,ref-sifre-d.78.6.23-ref-sifre-d.78.7.10,1039485,1039565,164162,164175,ref-t.5.1.6.14.6,ref-t.5.1.6.15.3,125835,125897,21016,21026,ref-sifre-d.78.6.23,ref-sifre-d.78.7.10,המתנות או שלא נתן אלא אחת כשירה שירי הדם היה שופכן למטה הבכור והמעשר והפסח ,"ישפך ד""א ומנין למעשר ופסח לכל הקדשים שאם נתנו במתנה אחת ",15,11,818,280,0.7333333333333333,0.7222222222222222
281,ref-t.5.1.6.14.6-ref-t.5.1.6.15.3,ref-sifre-d.78.7.19-ref-sifre-d.78.8.11,1039485,1039565,164162,164175,ref-t.5.1.6.14.6,ref-t.5.1.6.15.3,125950,126013,21035,21046,ref-sifre-d.78.7.19,ref-sifre-d.78.8.11,המתנות או שלא נתן אלא אחת כשירה שירי הדם היה שופכן למטה הבכור והמעשר והפסח ,"ישפך ד""א ומנין למעשר ופסח שלא ינתנו אלא במתנה אחת ת""ל ודם ",15,12,819,281,0.7466666666666667,0.5882352941176471
283,ref-t.2.4.2.2.24-ref-t.2.4.2.2.52,ref-sifre-d.79.5.2-ref-sifre-d.79.5.34,377242,377402,58679,58704,ref-t.2.4.2.2.24,ref-t.2.4.2.2.52,126875,127054,21190,21216,ref-sifre-d.79.5.2,ref-sifre-d.79.5.34,ועשית הישר והטוב בעיני ייי הטוב בעיני שמים והישר בעיני אדם דברי ר' עקיב' ר' ישמעאל אומ' אף הישר בעיני שמים ואומ' ומצא חן ושכל טוב בעיני אלים ואדם ,תעשה הטוב והישר הטוב בעיני שמים והישר בעיני אדם דברי ר' עקיבא ר' ישמעאל אומר הישר בעיני אדם שמים והטוב בעיני שמים אדם וכן הוא אומר ומצא חן ושכל טוב בעיני אלהים ואדם ,29,33,171,283,0.3212121212121212,0.4
284,ref-t.3.5.8.5.14-ref-t.3.5.8.5.21,ref-sifre-d.80.2.15-ref-sifre-d.80.3.5,657548,657594,103734,103739,ref-t.3.5.8.5.14,ref-t.3.5.8.5.21,127212,127256,21246,21252,ref-sifre-d.80.2.15,ref-sifre-d.80.3.5,שתורישו את יושביה שנ' והורשתם את ישבי הארץ ,ותירש תירש שנאמר וירשת אותם וישבת בארצם ,8,7,405,284,0.5348837209302325,1.0
286,ref-t.2.1.17.17.2-ref-t.2.1.17.17.11,ref-sifre-d.80.3.10-ref-sifre-d.80.3.26,292557,292610,45510,45519,ref-t.2.1.17.17.2,ref-t.2.1.17.17.11,127285,127382,21257,21270,ref-sifre-d.80.3.10,ref-sifre-d.80.3.26,ששבתו בעיר וכן כלים של אחרים ששבתו בתוך העיר הרי ,"וישבת בעריהם ובבתיהם יכול אי אתה רשאי להוסיף על הבנין ת""ל וישבת בעריהם בארצם כל מקום שאתה ",10,17,137,286,0.7111111111111111,0.9523809523809523
287,ref-t.3.5.8.5.11-ref-t.3.5.8.5.21,ref-sifre-d.80.3.26-ref-sifre-d.80.4.4,657531,657594,103731,103739,ref-t.3.5.8.5.11,ref-t.3.5.8.5.21,127377,127423,21270,21277,ref-sifre-d.80.3.26,ref-sifre-d.80.4.4,אתם נכנסין לארץ שתורישו את יושביה שנ' והורשתם את ישבי הארץ ,שאתה רוצה לבנות בנה וירשת אותם וישבת בארצם ,11,8,401,287,0.6440677966101694,0.8571428571428572
288,ref-t.4.8.4.3.17-ref-t.4.8.4.3.24,ref-sifre-d.80.4.51-ref-sifre-d.80.4.58,991102,991146,156793,156799,ref-t.4.8.4.3.17,ref-t.4.8.4.3.24,127693,127737,21320,21326,ref-sifre-d.80.4.51,ref-sifre-d.80.4.58,שישיבת ארץ ישראל שקולה כנגד כל מצות שבתורה ,ישיבת ארץ ישראל שקולה כנגד כל המצות שבתורה ,8,8,721,288,0.046511627906976744,0.4
289,ref-t.4.8.4.3.17-ref-t.4.8.4.3.24,ref-sifre-d.80.5.45-ref-sifre-d.80.5.52,991102,991146,156793,156799,ref-t.4.8.4.3.17,ref-t.4.8.4.3.24,128008,128052,21368,21374,ref-sifre-d.80.5.45,ref-sifre-d.80.5.52,שישיבת ארץ ישראל שקולה כנגד כל מצות שבתורה ,ישיבת ארץ ישראל שקולה כנגד כל המצות שבתורה ,8,8,722,289,0.046511627906976744,0.4
291,ref-t.6.5.1.12.21-ref-t.6.5.1.13.1,ref-sifre-d.81.5.15-ref-sifre-d.81.5.34,1372088,1372146,215540,215550,ref-t.6.5.1.12.21,ref-t.6.5.1.13.1,128524,128643,21451,21468,ref-sifre-d.81.5.15,ref-sifre-d.81.5.34,שנ' והקריב אותה הכהן אחת הוא מקריב ואין מקריב שתים אין ,אמרו בדבר שמקריבים אותו לגבי מזבח אין מקריבים אותו לעבודה זרה ואם המקריב הקריב אותו לעבודה זרה חייב דבר שמקריבים ,11,20,1013,291,0.6991150442477876,0.875
292,ref-t.2.4.3.4.53-ref-t.2.4.3.4.66,ref-sifre-d.81.5.17-ref-sifre-d.81.5.55,383051,383131,59624,59637,ref-t.2.4.3.4.53,ref-t.2.4.3.4.66,128535,128764,21453,21487,ref-sifre-d.81.5.17,ref-sifre-d.81.5.55,ומקריבין אותן לגבי מזבח ואין ניאותין בהן אבל מועלין בהן ואם הקריבן בחוץ חייב ,שמקריבים אותו לגבי מזבח אין מקריבים אותו לעבודה זרה ואם המקריב הקריב אותו לעבודה זרה חייב דבר שמקריבים אותו לעבודה זרה אם הקריבו למזבח כיוצא בו פטור ודבר שאין מקריבים למזבח והקריבו לעבודה זרה אם מקריב כיוצא בו חייב ,14,39,174,292,0.7162790697674418,0.7142857142857143
293,ref-t.2.4.3.4.53-ref-t.2.4.3.4.66,ref-sifre-d.81.5.34-ref-sifre-d.81.5.55,383051,383131,59624,59637,ref-t.2.4.3.4.53,ref-t.2.4.3.4.66,128634,128764,21468,21487,ref-sifre-d.81.5.34,ref-sifre-d.81.5.55,ומקריבין אותן לגבי מזבח ואין ניאותין בהן אבל מועלין בהן ואם הקריבן בחוץ חייב ,שמקריבים אותו לעבודה זרה אם הקריבו למזבח כיוצא בו פטור ודבר שאין מקריבים למזבח והקריבו לעבודה זרה אם מקריב כיוצא בו חייב ,14,22,173,293,0.5950413223140496,0.8571428571428572
295,ref-t.2.5.3.2.47-ref-t.2.5.3.2.60,ref-sifre-d.82.3.6-ref-sifre-d.82.3.19,402451,402518,62845,62858,ref-t.2.5.3.2.47,ref-t.2.5.3.2.60,129267,129356,21570,21583,ref-sifre-d.82.3.6,ref-sifre-d.82.3.19,מן המתנות פסול הקדים מתן שבע למתן ארבע יחזור ויתן מתן שבע על מתן ,ממנו מכאן אמרו הניתנים במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה ,14,14,185,295,0.6746987951807228,0.8666666666666667
296,ref-t.5.1.8.23.18-ref-t.5.1.8.23.27,ref-sifre-d.82.3.9-ref-sifre-d.82.3.17,1049745,1049792,165677,165684,ref-t.5.1.8.23.18,ref-t.5.1.8.23.27,129282,129343,21573,21581,ref-sifre-d.82.3.9,ref-sifre-d.82.3.17,מתן ארבע במתנה אחת ר' ליעזר או' ינתנו מתן ארבע ,הניתנים במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ,10,9,841,296,0.5892857142857143,0.5555555555555556
298,ref-t.5.1.8.22.64-ref-t.5.1.8.23.21,ref-sifre-d.82.3.10-ref-sifre-d.82.3.20,1049623,1049764,165658,165680,ref-t.5.1.8.22.64,ref-t.5.1.8.23.21,129291,129360,21574,21584,ref-sifre-d.82.3.10,ref-sifre-d.82.3.20,מתנה לכל אחת ואחת הניתנין במתנה אחת שנתערבו בניתנין במתנה אחת ינתנו במתנה אחת מתן ארבע במתן ארבע ינתנו במתן ארבע מתן ארבע במתנה אחת ,במתנה אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה אחת ,25,11,840,298,0.5303030303030303,0.2857142857142857
299,ref-t.5.1.8.22.43-ref-t.5.1.8.22.52,ref-sifre-d.82.3.11-ref-sifre-d.82.3.19,1049512,1049568,165638,165647,ref-t.5.1.8.22.43,ref-t.5.1.8.22.52,129298,129356,21575,21583,ref-sifre-d.82.3.11,ref-sifre-d.82.3.19,שנתערבו שחוטין נותן ארבע מתנות מכולן ואם נתן מתנה אחת ,אחת שנתערבו בניתנים במתנה אחת במתנות ארבע ינתנו במתנה ,10,9,836,299,0.6296296296296297,0.6666666666666667
301,ref-t.1.5.2.14.28-ref-t.1.5.2.14.44,ref-sifre-d.82.4.3-ref-sifre-d.82.4.11,138834,138924,21851,21860,ref-t.1.5.2.14.28,ref-t.1.5.2.14.44,129368,129415,21587,21594,ref-sifre-d.82.4.3,ref-sifre-d.82.4.11,לא על המשפלות ולא על האשפות דברי ר' מאיר ר' יהודה או' מוסיפין על המשפלות ואין מוסיפין ,תוסף עליו מנין שאין מוסיפים לא על לולב ולא על ,17,10,94,301,0.7093023255813954,0.7857142857142857
302,ref-t.4.4.14.14.11-ref-t.4.4.14.14.23,ref-sifre-d.84.2.22-ref-sifre-d.84.3.5,934164,934242,147759,147771,ref-t.4.4.14.14.11,ref-t.4.4.14.14.23,130557,130643,21800,21815,ref-sifre-d.84.2.22,ref-sifre-d.84.3.5,כחנניה בן עזור שומע דברים מפי ירמיהו הנביא שהיה מתנבא בשוק העליון וחוזר ,שהיו נביאי אמת בתחלה וחזרו להיות נביאי השקר כחנניה בן עזור לא תשמע אל דברי הנביא ,13,16,664,302,0.7654320987654321,0.631578947368421
303,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-sifre-d.86.6.4-ref-sifre-d.86.6.13,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,131306,131359,21925,21934,ref-sifre-d.86.6.4,ref-sifre-d.86.6.13,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן ,10,10,741,303,0.25,0.4285714285714286
304,ref-t.4.4.13.9.55-ref-t.4.4.13.9.68,ref-sifre-d.86.6.4-ref-sifre-d.86.6.15,929151,929227,146962,146975,ref-t.4.4.13.9.55,ref-t.4.4.13.9.68,131306,131370,21925,21936,ref-sifre-d.86.6.4,ref-sifre-d.86.6.15,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן אבידה מתבקשת אף ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף ,14,12,634,304,0.4,0.5
305,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,131306,131387,21925,21939,ref-sifre-d.86.6.4,ref-sifre-d.86.6.18,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,15,15,377,305,0.3974358974358974,0.75
306,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,131306,131387,21925,21939,ref-sifre-d.86.6.4,ref-sifre-d.86.6.18,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,17,15,775,306,0.47435897435897434,0.6666666666666667
307,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,131306,131387,21925,21939,ref-sifre-d.86.6.4,ref-sifre-d.86.6.18,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,18,15,940,307,0.4418604651162791,0.7142857142857143
308,ref-t.4.6.3.1.52-ref-t.4.6.3.1.63,ref-sifre-d.86.6.7-ref-sifre-d.86.6.15,955677,955735,151181,151191,ref-t.4.6.3.1.52,ref-t.4.6.3.1.63,131321,131370,21928,21936,ref-sifre-d.86.6.7,ref-sifre-d.86.6.15,ונאמ' להלן עונו ישא מה עונו ישא האמור להלן נטילת נשמה אף ,ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף ,12,9,706,308,0.47368421052631576,0.7272727272727273
309,ref-t.4.9.1.7.68-ref-t.4.9.1.7.77,ref-sifre-d.90.2.4-ref-sifre-d.90.2.13,1009623,1009670,159765,159774,ref-t.4.9.1.7.68,ref-t.4.9.1.7.77,133293,133344,22275,22284,ref-sifre-d.90.2.4,ref-sifre-d.90.2.13,נאמ' כאן דבר ונאמר להלן דבר מה דבר האמור להלן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן ,10,10,742,309,0.22,0.4285714285714286
310,ref-t.4.4.13.9.55-ref-t.4.4.13.9.68,ref-sifre-d.90.2.4-ref-sifre-d.90.2.16,929151,929227,146962,146975,ref-t.4.4.13.9.55,ref-t.4.4.13.9.68,133293,133359,22275,22287,ref-sifre-d.90.2.4,ref-sifre-d.90.2.16,נאמ' כאן אבדה ונאמרה להלן אבדה מתבקשת מה אבידה האמורה להלן אבידה מתבקשת אף ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף ,14,13,635,310,0.4,0.5
311,ref-t.3.5.7.22.82-ref-t.3.5.7.22.96,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,655867,655937,103463,103477,ref-t.3.5.7.22.82,ref-t.3.5.7.22.96,133293,133376,22275,22290,ref-sifre-d.90.2.4,ref-sifre-d.90.2.19,נאמ' כאן אחר ונאמ' להלן אחר מה אחר שנאמ' להלן נכרי אף אחר שנאמ' כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,15,16,378,311,0.4125,0.75
313,ref-t.5.5.2.9.33-ref-t.5.5.2.9.50,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,1186160,1186253,187075,187092,ref-t.5.5.2.9.33,ref-t.5.5.2.9.50,133293,133376,22275,22290,ref-sifre-d.90.2.4,ref-sifre-d.90.2.19,נאמ' כאן וחשב ונאמ' להלן וחשב מה וחשב האמור להלן חמשים סלע לבית כור אף וחשב האמור כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,18,16,941,313,0.4186046511627907,0.7142857142857143
314,ref-t.3.5.10.8.42-ref-t.3.5.10.8.56,ref-sifre-d.90.2.4-ref-sifre-d.90.2.20,666570,666647,105245,105259,ref-t.3.5.10.8.42,ref-t.3.5.10.8.56,133293,133381,22275,22291,ref-sifre-d.90.2.4,ref-sifre-d.90.2.20,נאמ' כאן כלכול ונאמ' להלן כלכול מה כלכול האמור כאן רעב אף כלכול האמור להלן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן להלן ,15,17,428,314,0.4588235294117647,0.6363636363636364
315,ref-t.4.9.1.7.126-ref-t.4.9.1.7.142,ref-sifre-d.90.2.4-ref-sifre-d.90.2.20,1009895,1009972,159822,159838,ref-t.4.9.1.7.126,ref-t.4.9.1.7.142,133293,133381,22275,22291,ref-sifre-d.90.2.4,ref-sifre-d.90.2.20,נאמר כאן דבר ולהלן נאמ' דבר מה דבר אמור להלן מקצתו לא כולו אף דבר האמור כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן להלן ,17,17,789,315,0.4588235294117647,0.6666666666666667
316,ref-t.4.6.3.1.52-ref-t.4.6.3.1.63,ref-sifre-d.90.2.7-ref-sifre-d.90.2.16,955677,955735,151181,151191,ref-t.4.6.3.1.52,ref-t.4.6.3.1.63,133307,133359,22278,22287,ref-sifre-d.90.2.7,ref-sifre-d.90.2.16,ונאמ' להלן עונו ישא מה עונו ישא האמור להלן נטילת נשמה אף ,ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף ,12,10,707,316,0.47368421052631576,0.75
317,ref-t.4.4.11.7.94-ref-t.4.4.11.7.105,ref-sifre-d.91.1.1-ref-sifre-d.91.1.14,921939,922010,145867,145878,ref-t.4.4.11.7.94,ref-t.4.4.11.7.105,133465,133547,22305,22318,ref-sifre-d.91.1.1,ref-sifre-d.91.1.14,ומשמרין אותן עד הרגל וממיתין אותן ברגל שנ' וכל העם ישמעו וייראו ,וכל ישראל ישמעו ויראון משמרים אותו עד הרגל וממיתים אותו ברגל שנאמר וכל העם ,12,14,617,317,0.56,0.6
319,ref-t.4.4.11.7.130-ref-t.4.4.11.7.142,ref-sifre-d.91.2.12-ref-sifre-d.91.2.22,922132,922203,145897,145908,ref-t.4.4.11.7.130,ref-t.4.4.11.7.142,133650,133709,22333,22342,ref-sifre-d.91.2.12,ref-sifre-d.91.2.22,דינו של זה אלא ממיתין אותו מיד וכותבין ושולחין לכל המקומות איש פל' ,דינו של זה אלא ממיתין אותו מיד וכותבין ושולחין איש פלוני ,13,11,618,319,0.22388059701492538,0.2857142857142857
320,ref-t.4.4.10.3.30-ref-t.4.4.10.3.33,ref-sifre-d.91.4.6-ref-sifre-d.91.4.10,918002,918036,145228,145231,ref-t.4.4.10.3.30,ref-t.4.4.10.3.33,133987,134027,22391,22395,ref-sifre-d.91.4.6,ref-sifre-d.91.4.10,והמרביץ המלביש והמנעיל והמעטיף ,והמרבץ והסך והמלביש והמנעיל והמעטיף ,4,5,608,320,0.19444444444444445,0.19999999999999996
321,ref-t.4.4.14.1.21-ref-t.4.4.14.1.28,ref-sifre-d.92.3.8-ref-sifre-d.92.3.15,930294,930337,147134,147140,ref-t.4.4.14.1.21,ref-t.4.4.14.1.28,134283,134323,22438,22445,ref-sifre-d.92.3.8,ref-sifre-d.92.3.15,אין עושין שלש עיירות בארץ ישראל נדחות שלא ,ואין עושים שלש עיירות נידחות יכול אף לא ,8,8,650,321,0.40476190476190477,0.5555555555555556
322,ref-t.6.5.1.13.35-ref-t.6.5.1.13.42,ref-sifre-d.92.3.8-ref-sifre-d.92.3.15,1372322,1372369,215580,215586,ref-t.6.5.1.13.35,ref-t.6.5.1.13.42,134283,134323,22438,22445,ref-sifre-d.92.3.8,ref-sifre-d.92.3.15,ואין עושין שלש עיירות הנדחות בארץ ישראל שלא ,ואין עושים שלש עיירות נידחות יכול אף לא ,8,8,1017,322,0.2727272727272727,0.7
