,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
201,ref-m.5.3.8.4.30-ref-m.5.3.8.4.88,ref-sifre-d.104.8.4-ref-sifre-d.104.9.44,698559,698851,108755,108806,ref-m.5.3.8.4.30,ref-m.5.3.8.4.88,142170,142475,23777,23833,ref-sifre-d.104.8.4,ref-sifre-d.104.9.44,חיה ועוף אינם מן התורה שנאמר לא תבשל גדי בחלב אמו שלש פעמים פרט לחיה ולעוף ולבהמה טמאה רבי יוסי הגלילי אומר נאמר לא תאכלו כל נבלה ונאמר לא תבשל גדי בחלב אמו את שאסור משום נבלה אסור לבשל בחלב עוף שאסור משום נבלה יכול יהא אסור לבשל בחלב תלמוד לומר בחלב אמו יצא עוף שאין לו חלב אם ,"חיה ועוף אינם מן התורה שנאמר לא תבשל גדי בחלב אמו שלש פעמים פרט לחיה ועוף ובהמה טמאה רי יוסי הגלילי אומר נאמר לא תאכלו כל נבלה לגר אשר בשעריך תתננה ונאמר לא תבשל גדי בחלב אמו את שאסור משום נבלה אסור לבשל בחלב עוף שנאסר משום נבלה יכול יהא אסור לבשל בחלב ת""ל בחלב אמו יצא עוף שאין לו חלב אם ",59,62,729,201,0.11764705882352941,0.29268292682926833
202,ref-m.5.3.8.4.35-ref-m.5.3.8.4.40,ref-sifre-d.104.9.14-ref-sifre-d.104.9.19,698584,698612,108759,108764,ref-m.5.3.8.4.35,ref-m.5.3.8.4.40,142327,142355,23805,23810,ref-sifre-d.104.9.14,ref-sifre-d.104.9.19,שנאמר לא תבשל גדי בחלב אמו ,ונאמר לא תבשל גדי בחלב אמו ,6,6,730,202,0.037037037037037035,0.33333333333333337
203,ref-m.5.3.8.4.57-ref-m.5.3.8.4.88,ref-sifre-d.104.9.14-ref-sifre-d.104.9.44,698696,698851,108778,108806,ref-m.5.3.8.4.57,ref-m.5.3.8.4.88,142327,142475,23805,23833,ref-sifre-d.104.9.14,ref-sifre-d.104.9.44,ונאמר לא תבשל גדי בחלב אמו את שאסור משום נבלה אסור לבשל בחלב עוף שאסור משום נבלה יכול יהא אסור לבשל בחלב תלמוד לומר בחלב אמו יצא עוף שאין לו חלב אם ,"ונאמר לא תבשל גדי בחלב אמו את שאסור משום נבלה אסור לבשל בחלב עוף שנאסר משום נבלה יכול יהא אסור לבשל בחלב ת""ל בחלב אמו יצא עוף שאין לו חלב אם ",32,31,732,203,0.06756756756756757,0.21052631578947367
204,ref-m.5.3.8.4.36-ref-m.5.3.8.4.42,ref-sifre-d.104.10.3-ref-sifre-d.104.10.11,698591,698622,108760,108766,ref-m.5.3.8.4.36,ref-m.5.3.8.4.42,142484,142524,23835,23843,ref-sifre-d.104.10.3,ref-sifre-d.104.10.11,לא תבשל גדי בחלב אמו שלש פעמים ,לא תבשל גדי בחלב אמו למה נאמר שלש פעמים ,7,9,731,204,0.225,0.1428571428571429
205,ref-m.1.5.2.7.1-ref-m.1.5.2.7.4,ref-sifre-d.105.8.28-ref-sifre-d.105.8.34,53099,53133,8266,8269,ref-m.1.5.2.7.1,ref-m.1.5.2.7.4,143386,143433,23981,23987,ref-sifre-d.105.8.28,ref-sifre-d.105.8.34,האורז והדוחן והפרגין והשומשמין ,האורז ואת הדוחן ואת הפרגים ואת השומשומים ,4,7,75,205,0.2926829268292683,0.19999999999999996
206,ref-m.1.9.1.4.7-ref-m.1.9.1.4.11,ref-sifre-d.105.8.28-ref-sifre-d.105.8.38,109335,109379,16812,16816,ref-m.1.9.1.4.7,ref-m.1.9.1.4.11,143386,143455,23981,23989,ref-sifre-d.105.8.28,ref-sifre-d.105.8.38,האורז והדוחן והפרגים והשומשמין והקטניות ,האורז ואת הדוחן ואת הפרגים ואת השומשומים מנין לרבות שאר קטניות ,5,11,109,206,0.38095238095238093,0.4444444444444444
207,ref-m.1.7.5.8.33-ref-m.1.7.5.8.42,ref-sifre-d.105.11.4-ref-sifre-d.105.11.10,96107,96165,14815,14824,ref-m.1.7.5.8.33,ref-m.1.7.5.8.42,143810,143853,24043,24049,ref-sifre-d.105.11.4,ref-sifre-d.105.11.10,זרע בצלים זרע לפת וצנונות ושאר זרעוני גנה שאינן נאכלים ,זרע לפת צנונות וזרעוני גינה שאינן נאכלים ,10,7,97,207,0.2909090909090909,0.2222222222222222
208,ref-m.3.2.12.4.65-ref-m.3.2.13.1.10,ref-sifre-d.105.19.5-ref-sifre-d.105.19.13,342899,342960,53109,53119,ref-m.3.2.12.4.65,ref-m.3.2.13.1.10,144350,144396,24139,24146,ref-sifre-d.105.19.5,ref-sifre-d.105.19.13,שנים שני דייני גזירות היו בירושלם אדמון וחנן בן אבישלום חנן ,חנויות בני חנן שתי שנים קודם לארץ ישראל שהיו ,11,9,275,208,0.7166666666666667,0.7857142857142857
209,ref-m.1.11.2.2.8-ref-m.1.11.2.2.13,ref-sifre-d.106.3.26-ref-sifre-d.106.3.31,123721,123764,19019,19024,ref-m.1.11.2.2.8,ref-m.1.11.2.2.13,144942,144973,24227,24232,ref-sifre-d.106.3.26,ref-sifre-d.106.3.31,שהמעשר והבכורים טעונים הבאת מקום וטעונים ,בכור טעון הבאת מקום ומעשר טעון ,6,6,131,209,0.5365853658536586,0.5714285714285714
210,ref-m.1.8.3.9.40-ref-m.1.8.3.10.31,ref-sifre-d.107.8.16-ref-sifre-d.107.9.27,101909,102083,15671,15695,ref-m.1.8.3.9.40,ref-m.1.8.3.10.31,147040,147211,24561,24586,ref-sifre-d.107.8.16,ref-sifre-d.107.9.27,הטומאה בפנים הלקוח בכסף מעשר שני שנטמא יפדה רבי יהודה אומר יקבר אמרו לו לרבי יהודה ומה אם מעשר שני עצמו שנטמא הרי הוא נפדה הלקוח בכסף מעשר שני שנטמא אינו דין שיפדה ,טמא ואחד ללקוח בכסף מעשר ר' יהודה אומר יכול הלקוח בכסף מעשר שנטמא טעון פדיון יפדה ודין הוא ומה מעשר שני שנטמא הרי הוא נפדה הלקוח בכסף מעשר שנטמא אינו דין שיפדה ,33,32,100,210,0.4268292682926829,0.40909090909090906
211,ref-m.1.8.3.10.50-ref-m.1.8.3.11.23,ref-sifre-d.107.9.17-ref-sifre-d.107.9.27,102176,102321,15709,15731,ref-m.1.8.3.10.50,ref-m.1.8.3.11.23,147151,147211,24577,24586,ref-sifre-d.107.9.17,ref-sifre-d.107.9.27,שאינו נפדה בטהור ברחוק מקום צבי שלקחו בכסף מעשר ומת יקבר על ידי עורו רבי שמעון אומר יפדה לקחו חי ושחטו ונטמא יפדה רבי יוסי אומר יקבר לקחו ,שנטמא הרי הוא נפדה הלקוח בכסף מעשר שנטמא אינו דין שיפדה ,28,11,102,211,0.7463768115942029,0.8518518518518519
213,ref-m.6.12.3.5.3-ref-m.6.12.3.5.9,ref-sifre-d.107.12.19-ref-sifre-d.107.12.25,1033193,1033244,160875,160881,ref-m.6.12.3.5.3,ref-m.6.12.3.5.9,147495,147545,24633,24639,ref-sifre-d.107.12.19,ref-sifre-d.107.12.25,וראשי בשמים התיאה והחלתית והפלפלין וחלות חריע ,וראשי בשמים והתיאה והחלתית והפלפלים וחלת חריע ,7,7,840,213,0.06521739130434782,0.25
214,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-d.107.18.9-ref-sifre-d.107.18.25,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,147877,147963,24697,24713,ref-sifre-d.107.18.9,ref-sifre-d.107.18.25,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,19,17,653,214,0.4838709677419355,0.5833333333333333
215,ref-m.3.5.7.5.40-ref-m.3.5.7.5.50,ref-sifre-d.107.18.15-ref-sifre-d.107.18.36,395650,395702,61631,61641,ref-m.3.5.7.5.40,ref-m.3.5.7.5.50,147908,148022,24703,24724,ref-sifre-d.107.18.15,ref-sifre-d.107.18.36,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן שלמים אי מה שמחה האמורה להלן עולה ושלמים אף שמחה האמורה ,11,22,320,215,0.6545454545454545,0.5555555555555556
216,ref-m.3.5.7.5.40-ref-m.3.5.7.5.50,ref-sifre-d.109.2.9-ref-sifre-d.109.3.10,395650,395702,61631,61641,ref-m.3.5.7.5.40,ref-m.3.5.7.5.50,148458,148545,24800,24819,ref-sifre-d.109.2.9,ref-sifre-d.109.3.10,מה אלון מורה האמור להלן שכם אף אלון מורה האמור כאן ,מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג הסוכות אף קץ האמור ,11,20,321,216,0.6506024096385542,0.6
217,ref-m.4.9.5.9.40-ref-m.4.9.5.9.49,ref-sifre-d.109.3.41-ref-sifre-d.109.3.50,614751,614814,95598,95605,ref-m.4.9.5.9.40,ref-m.4.9.5.9.49,148688,148751,24848,24855,ref-sifre-d.109.3.41,ref-sifre-d.109.3.50,ברביעית מפני מעשר עני שבשלישית בשביעית מפני מעשר עני שבששית ,ברביעית מפני מעשר עני שבשלישית בשביעית מפני מעשר עני שבששית ,10,10,627,217,0.0,0.0
219,ref-m.6.7.6.5.6-ref-m.6.7.6.6.8,ref-sifre-d.109.4.11-ref-sifre-d.109.5.1,985827,985931,153574,153588,ref-m.6.7.6.5.6,ref-m.6.7.6.6.8,148804,148870,24866,24876,ref-sifre-d.109.4.11,ref-sifre-d.109.5.1,אוכלים ויש שמיטמא טומאת אוכלין ואינו חייב במעשרות כל שחייב בפאה חייב במעשרות ויש שחייב במעשרות ,המעשר שנה שחייבת במעשר יצאה שנה שביעית שאינה חייבת במעשר יכול ,16,11,832,219,0.6842105263157895,0.8666666666666667
221,ref-m.6.1.12.2.42-ref-m.6.1.12.2.60,ref-sifre-d.109.7.10-ref-sifre-d.109.8.12,823202,823299,128496,128512,ref-m.6.1.12.2.42,ref-m.6.1.12.2.60,149085,149176,24915,24931,ref-sifre-d.109.7.10,ref-sifre-d.109.8.12,אקון טהורה של שלחן טמא של מנורת העץ טהור זה הכלל כל המחובר לטמא טמא והמחובר לטהור טהור וכולן ,טומאה טהרה למקום טהרה טומאה יכול אף של שאר שנים יהיו מוציאים אותו ממקום טומאה טהרה למקום ,19,17,818,221,0.7526881720430108,0.8421052631578947
222,ref-m.6.7.5.6.18-ref-m.6.7.5.6.24,ref-sifre-d.109.10.2-ref-sifre-d.109.10.17,984189,984218,153313,153319,ref-m.6.7.5.6.18,ref-m.6.7.5.6.24,149394,149473,24972,24987,ref-sifre-d.109.10.2,ref-sifre-d.109.10.17,כל שתים עשרה בן שתים עשרה שנה ,"יכול יהיו שני מעשרות נוהגים בה ת""ל שנת המעשר מעשר אחד נוהג בה ואין שני מעשרות ",7,16,830,222,0.7051282051282052,0.8181818181818181
224,ref-m.4.2.9.13.57-ref-m.4.2.9.13.70,ref-sifre-d.110.1.17-ref-sifre-d.110.1.24,482080,482155,75324,75337,ref-m.4.2.9.13.57,ref-m.4.2.9.13.70,150016,150055,25075,25082,ref-sifre-d.110.1.17,ref-sifre-d.110.1.24,בין שהיא עניה בין שהיא עשירה אין ממשכנין אותה שנאמר ולא תחבול בגד אלמנה ,ולא תחבול בגד אלמנה בין עניה בין עשירה ,14,8,464,224,0.75,0.4
226,ref-m.1.2.8.5.2-ref-m.1.2.8.5.20,ref-sifre-d.110.3.10-ref-sifre-d.110.3.18,23426,23526,3576,3592,ref-m.1.2.8.5.2,ref-m.1.2.8.5.20,150219,150265,25116,25124,ref-sifre-d.110.3.10,ref-sifre-d.110.3.18,פוחתין לעניים בגורן מחצי קב חטים וקב שעורים רבי מאיר אומר חצי קב קב וחצי כוסמין וקב גרוגרות או ,פוחתים לעני בגורן מחצי קב חטים או קב שעורים ,19,9,63,226,0.5894736842105263,0.41666666666666663
227,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-d.111.1.12-ref-sifre-d.111.1.28,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,150485,150567,25160,25176,ref-sifre-d.111.1.12,ref-sifre-d.111.1.28,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן ,19,17,654,227,0.3548387096774194,0.6428571428571428
228,ref-m.5.5.4.4.114-ref-m.5.5.4.4.126,ref-sifre-d.111.3.18-ref-sifre-d.111.3.32,729250,729317,113535,113547,ref-m.5.5.4.4.114,ref-m.5.5.4.4.126,150732,150809,25202,25214,ref-sifre-d.111.3.18,ref-sifre-d.111.3.32,שנה לגזרה שוה מה שנה האמורה בשנת ששים כלמטה ממנה אף שנה האמורה ,שנים במלוה מה שבע שנים האמור בשמיטה שבע שנים לכל העולם אף שבע שנים האמור ,13,15,776,228,0.5068493150684932,0.7857142857142857
229,ref-m.5.5.4.4.114-ref-m.5.5.4.4.126,ref-sifre-d.111.4.12-ref-sifre-d.111.4.28,729250,729317,113535,113547,ref-m.5.5.4.4.114,ref-m.5.5.4.4.126,150888,150970,25226,25238,ref-sifre-d.111.4.12,ref-sifre-d.111.4.28,שנה לגזרה שוה מה שנה האמורה בשנת ששים כלמטה ממנה אף שנה האמורה ,שנים במלוה מה שבע שנים האמור בעבד עברי שבע שנים לכל אחד ואחד אף שבע שנים האמור ,13,17,777,229,0.5189873417721519,0.8
231,ref-m.3.7.1.9.6-ref-m.3.7.1.9.17,ref-sifre-d.111.6.9-ref-sifre-d.111.6.24,426602,426669,66456,66467,ref-m.3.7.1.9.6,ref-m.3.7.1.9.17,151156,151251,25265,25280,ref-sifre-d.111.6.9,ref-sifre-d.111.6.24,אינה נוהגת אלא בארץ ושאינה תלויה בארץ נוהגת בין בארץ בין בחוצה ,ובחוצה לארץ מדבר שנוהג בארץ ובחוצה לארץ ואל יוכיח השמטה השמטת קרקע שאין נוהג אלא בארץ ,12,16,415,231,0.7093023255813954,0.875
233,ref-m.1.5.10.8.2-ref-m.1.5.10.8.18,ref-sifre-d.112.1.1-ref-sifre-d.112.1.12,67863,67937,10483,10496,ref-m.1.5.10.8.2,ref-m.1.5.10.8.18,151747,151811,25363,25374,ref-sifre-d.112.1.1,ref-sifre-d.112.1.12,חוב בשביעית יאמר לו משמט אני אמר לו אף על פי כן יקבל ממנו שנאמר וזה דבר ,וזה דבר השמיטה מכאן אמרו המחזיר חוב בשביעית יאמר לו משמט אני ,17,12,92,233,0.7361111111111112,0.5
235,ref-m.1.5.10.1.1-ref-m.1.5.10.1.30,ref-sifre-d.112.1.8-ref-sifre-d.112.3.27,66511,66672,10278,10302,ref-m.1.5.10.1.1,ref-m.1.5.10.1.30,151786,152038,25370,25412,ref-sifre-d.112.1.8,ref-sifre-d.112.3.27,שביעית משמטת את המלוה בשטר ושלא בשטר הקפת החנות אינה משמטת ואם עשאה מלוה הרי זה משמט רבי יהודה אומר הראשון הראשון משמט שכר שכיר אינו משמט ואם עשאו מלוה ,"בשביעית יאמר לו משמט אני במתנה וזה דבר השמיטה מכאן אמרו שביעית משמטת מלוה ואין יובל משמט מלוה שהיה בדין ומה שמיטה שאינה מוציאה העבדים משמט מלוה יובל שמוציא העבדים אינו דין שישמט מלוה ת""ל וזה דבר השמיטה שמיטה משמטת מלוה ואין יובל משמט מלוה ",30,45,81,235,0.6234309623430963,0.7096774193548387
236,ref-m.1.5.10.2.25-ref-m.1.5.10.3.7,ref-sifre-d.112.1.11-ref-sifre-d.112.3.15,66891,66993,10332,10347,ref-m.1.5.10.2.25,ref-m.1.5.10.3.7,151803,151974,25373,25400,ref-sifre-d.112.1.11,ref-sifre-d.112.3.15,אין משמטין המלוה על המשכון והמוסר שטרותיו לבית דין אינן משמטין פרוזבול אינו משמט זה אחד מן הדברים ,משמט אני במתנה וזה דבר השמיטה מכאן אמרו שביעית משמטת מלוה ואין יובל משמט מלוה שהיה בדין ומה שמיטה שאינה מוציאה העבדים משמט מלוה יובל שמוציא העבדים אינו דין שישמט ,18,30,86,236,0.7037037037037037,0.8214285714285714
237,ref-m.1.5.10.2.25-ref-m.1.5.10.3.7,ref-sifre-d.112.2.1-ref-sifre-d.112.3.8,66891,66993,10332,10347,ref-m.1.5.10.2.25,ref-m.1.5.10.3.7,151819,151932,25376,25393,ref-sifre-d.112.2.1,ref-sifre-d.112.3.8,אין משמטין המלוה על המשכון והמוסר שטרותיו לבית דין אינן משמטין פרוזבול אינו משמט זה אחד מן הדברים ,וזה דבר השמיטה מכאן אמרו שביעית משמטת מלוה ואין יובל משמט מלוה שהיה בדין ומה שמיטה שאינה מוציאה העבדים משמט ,18,20,84,237,0.7129629629629629,0.84
238,ref-m.1.5.10.1.10-ref-m.1.5.10.1.27,ref-sifre-d.112.3.13-ref-sifre-d.112.3.26,66565,66657,10286,10299,ref-m.1.5.10.1.10,ref-m.1.5.10.1.27,151959,152033,25398,25411,ref-sifre-d.112.3.13,ref-sifre-d.112.3.26,אינה משמטת ואם עשאה מלוה הרי זה משמט רבי יהודה אומר הראשון הראשון משמט שכר שכיר אינו משמט ,"אינו דין שישמט מלוה ת""ל וזה דבר השמיטה שמיטה משמטת מלוה ואין יובל משמט ",18,14,83,238,0.6111111111111112,0.6470588235294117
239,ref-m.1.5.10.2.25-ref-m.1.5.10.3.7,ref-sifre-d.112.3.13-ref-sifre-d.112.3.26,66891,66993,10332,10347,ref-m.1.5.10.2.25,ref-m.1.5.10.3.7,151959,152033,25398,25411,ref-sifre-d.112.3.13,ref-sifre-d.112.3.26,אין משמטין המלוה על המשכון והמוסר שטרותיו לבית דין אינן משמטין פרוזבול אינו משמט זה אחד מן הדברים ,"אינו דין שישמט מלוה ת""ל וזה דבר השמיטה שמיטה משמטת מלוה ואין יובל משמט ",18,14,85,239,0.7040816326530612,0.736842105263158
241,ref-m.1.5.10.2.27-ref-m.1.5.10.3.3,ref-sifre-d.113.2.16-ref-sifre-d.113.3.8,66902,66975,10334,10344,ref-m.1.5.10.2.27,ref-m.1.5.10.3.3,152710,152793,25530,25543,ref-sifre-d.113.2.16,ref-sifre-d.113.3.8,המלוה על המשכון והמוסר שטרותיו לבית דין אינן משמטין פרוזבול אינו משמט ,המלוה על המשכון אין שביעית משמטת ואת אחיך תשמט ידך ולא המוסר שטרותיו לבית דין ,12,15,88,241,0.5897435897435898,0.6111111111111112
243,ref-m.3.6.4.3.28-ref-m.3.6.4.3.33,ref-sifre-d.113.3.12-ref-sifre-d.113.3.17,411250,411285,64064,64069,ref-m.3.6.4.3.28,ref-m.3.6.4.3.33,152804,152839,25546,25551,ref-sifre-d.113.3.12,ref-sifre-d.113.3.17,העולם הלל התקין פרוזבול מפני תיקון ,הלל התקין פרוזבול מפני תיקון העולם ,6,6,392,243,0.34285714285714286,0.0
244,ref-m.1.5.10.3.32-ref-m.1.5.10.4.26,ref-sifre-d.113.3.32-ref-sifre-d.113.3.58,67119,67283,10367,10394,ref-m.1.5.10.3.32,ref-m.1.5.10.4.26,152913,153071,25563,25588,ref-sifre-d.113.3.32,ref-sifre-d.113.3.58,התקין הלל לפרוזבול זהו גופו של פרוזבול מוסר אני לכם איש פלוני ופלוני הדיינים שבמקום פלוני שכל חוב שיש לי שאגבנו כל זמן שארצה והדיינים חותמין למטה או העדים ,והתקין פרוזבול וזהו גופו של פרוזבול מוסרני אני לכם פלוני ופלוני הדיינים שבמקום פלוני כל חוב שיש לי שאגבנו כל זמן שארצה והדיינים חותמים למטה או העדים ,29,27,90,244,0.0967741935483871,0.20833333333333337
245,ref-m.4.3.8.2.32-ref-m.4.3.8.2.41,ref-sifre-d.116.4.7-ref-sifre-d.116.5.14,500788,500843,78236,78245,ref-m.4.3.8.2.32,ref-m.4.3.8.2.41,153860,153944,25719,25733,ref-sifre-d.116.4.7,ref-sifre-d.116.5.14,קודמין לאחין אחין קודמין לאחי האב יוצאי ירכן של אחין ,קודם אחיך זה אחיך מאביך מאמך כשהוא אומר מאחד אחיך מלמד שאחיך מאביך קודם לאחיך ,10,15,477,245,0.6538461538461539,0.9333333333333333
246,ref-m.4.4.3.4.5-ref-m.4.4.3.4.11,ref-sifre-d.116.5.1-ref-sifre-d.116.6.1,513705,513744,80264,80270,ref-m.4.4.3.4.5,ref-m.4.4.3.4.11,153865,153956,25720,25735,ref-sifre-d.116.5.1,ref-sifre-d.116.6.1,ואחיו ואחי אביו ואחי אמו ובעל אחותו ,אחיך זה אחיך מאביך מאמך כשהוא אומר מאחד אחיך מלמד שאחיך מאביך קודם לאחיך מאמך באחת ,7,16,491,246,0.6987951807228916,0.9333333333333333
247,ref-m.1.5.10.3.23-ref-m.1.5.10.3.30,ref-sifre-d.117.1.1-ref-sifre-d.117.3.6,67077,67111,10358,10365,ref-m.1.5.10.3.23,ref-m.1.5.10.3.30,155134,155188,25933,25941,ref-sifre-d.117.1.1,ref-sifre-d.117.3.6,השמר לך פן יהיה דבר עם לבבך בליעל ,השמר לך בלא תעשה פן בלא תעשה פן יהיה דבר עם לבבך בליעל ,8,13,89,247,0.38181818181818183,0.2222222222222222
249,ref-m.3.6.7.5.13-ref-m.3.6.7.5.24,ref-sifre-d.117.6.2-ref-sifre-d.117.7.4,418381,418434,65179,65187,ref-m.3.6.7.5.13,ref-m.3.6.7.5.24,155733,155815,26035,26050,ref-sifre-d.117.6.2,ref-sifre-d.117.7.4,ותתן על מנת שתתני לי מכאן ועד שלשים יום אם נתנה לו ,"שאם נתת לו פעם אחת שאתה נותן לו אפילו מאה פעמים ת""ל נתון תתן לו בינך לבינו מכאן ",12,18,396,249,0.6625,0.8333333333333334
250,ref-m.3.7.3.2.9-ref-m.3.7.3.2.22,ref-sifre-d.117.6.3-ref-sifre-d.117.7.4,429538,429601,66915,66925,ref-m.3.7.3.2.9,ref-m.3.7.3.2.22,155738,155815,26036,26050,ref-sifre-d.117.6.3,ref-sifre-d.117.7.4,שאתן לך מאתים זוז הרי זו מקודשת והוא יתן על מנת שאתן לך מכאן ,"נתת לו פעם אחת שאתה נותן לו אפילו מאה פעמים ת""ל נתון תתן לו בינך לבינו מכאן ",14,17,418,250,0.6578947368421053,0.9
251,ref-m.4.6.7.6.54-ref-m.4.6.7.6.70,ref-sifre-d.118.3.13-ref-sifre-d.118.3.28,562398,562470,87750,87761,ref-m.4.6.7.6.54,ref-m.4.6.7.6.70,156480,156552,26163,26178,ref-sifre-d.118.3.13,ref-sifre-d.118.3.28,תן לי בדינר מעות ונתן לו אמר לו תן לי את הדינר אמר לו נתתיו לך ונתתו ,נותנים לו פת הראוי לתת לו עסה נותנים לו עסה הראוי לתת לו מעה נותנים לו ,17,16,598,251,0.6901408450704225,0.75
253,ref-m.3.2.11.2.24-ref-m.3.2.11.3.1,ref-sifre-d.118.4.21-ref-sifre-d.118.4.35,340575,340664,52738,52750,ref-m.3.2.11.2.24,ref-m.3.2.11.3.1,156698,156767,26206,26220,ref-sifre-d.118.4.21,ref-sifre-d.118.4.35,תמכור אלא בבית דין מפני שאין לה מזונות וכל שאין לה מזונות לא תמכור אלא בבית דין מכרה ,"לא ימכר אלא לך ת""ל ונמכר לך מנין כשב""ד מוכרים אותו אינו נמכר אלא לך ",18,15,274,253,0.6823529411764706,0.875
254,ref-m.5.5.9.2.1-ref-m.5.5.9.2.21,ref-sifre-d.118.4.22-ref-sifre-d.118.4.34,736326,736448,114695,114715,ref-m.5.5.9.2.1,ref-m.5.5.9.2.21,156701,156764,26207,26219,ref-sifre-d.118.4.22,ref-sifre-d.118.4.34,מכרה לראשון במנה ומכר הראשון לשני במאתים אינו מחשב אלא עם הראשון שנאמר לאיש אשר מכר לו מכרה לראשון במאתים ומכר ,"ימכר אלא לך ת""ל ונמכר לך מנין כשב""ד מוכרים אותו אינו נמכר אלא ",21,13,787,254,0.7207207207207207,0.7777777777777778
255,ref-m.3.7.1.2.15-ref-m.3.7.1.2.29,ref-sifre-d.119.1.19-ref-sifre-d.119.1.24,425296,425388,66262,66274,ref-m.3.7.1.2.15,ref-m.3.7.1.2.29,157620,157662,26364,26369,ref-sifre-d.119.1.19,ref-sifre-d.119.1.24,אמה העבריה שקונה את עצמה בסימנין הנרצע נקנה ברציעה וקונה את עצמו ביובל ובמיתת האדון ,ביובל ובמיתת אדון ואמה העבריה בסימנים ,15,6,409,255,0.7857142857142857,0.5
256,ref-m.2.12.1.5.41-ref-m.2.12.1.5.46,ref-sifre-d.119.4.31-ref-sifre-d.119.4.35,279348,279374,43185,43190,ref-m.2.12.1.5.41,ref-m.2.12.1.5.46,158357,158377,26484,26488,ref-sifre-d.119.4.31,ref-sifre-d.119.4.35,כברכת ה' אלהיך אשר נתן לך ,ברכך ה' אלהיך תתן לו ,6,5,198,256,0.3076923076923077,0.75
257,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifre-d.122.3.2-ref-sifre-d.122.3.16,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,159893,159968,26768,26782,ref-sifre-d.122.3.2,ref-sifre-d.122.3.16,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,19,15,655,257,0.45161290322580644,0.5833333333333333
259,ref-m.5.5.8.7.63-ref-m.5.5.8.7.98,ref-sifre-d.124.4.7-ref-sifre-d.124.4.24,735867,736051,114614,114646,ref-m.5.5.8.7.63,ref-m.5.5.8.7.98,161635,161729,27050,27064,ref-sifre-d.124.4.7,ref-sifre-d.124.4.24,כתוב אחד אומר תקדיש וכתוב אחר אומר אל תקדיש אי אפשר לומר תקדיש שכבר נאמר אל תקדיש ואי אפשר לומר אל תקדיש שכבר נאמר תקדיש אמור מעתה מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח ,כתוב אחד אומר תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח ,36,18,780,259,0.4860335195530726,0.3571428571428571
260,ref-m.3.7.3.7.9-ref-m.3.7.3.7.21,ref-sifre-d.124.4.8-ref-sifre-d.124.4.18,430991,431054,67139,67151,ref-m.3.7.3.7.9,ref-m.3.7.3.7.21,161640,161695,27051,27059,ref-sifre-d.124.4.8,ref-sifre-d.124.4.18,אחד ואמר אני קדשתיה נאמן זה אמר אני קדשתיה וזה אמר אני קדשתיה ,אחד אומר תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש ,13,11,419,260,0.5806451612903226,0.8
261,ref-m.5.5.8.7.86-ref-m.5.5.8.7.98,ref-sifre-d.124.4.9-ref-sifre-d.124.4.24,735981,736051,114635,114646,ref-m.5.5.8.7.86,ref-m.5.5.8.7.98,161644,161729,27052,27064,ref-sifre-d.124.4.9,ref-sifre-d.124.4.24,נאמר תקדיש אמור מעתה מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח ,אומר תקדיש וכתוב אחד אומר לא יקדיש מקדישו אתה הקדש עילוי ואין אתה מקדישו הקדש מזבח ,13,16,786,261,0.25301204819277107,0.33333333333333337
