,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
115,ref-bible.0101.1.28.1-ref-bible.0101.1.28.8,ref-m.3.1.6.6.69-ref-m.3.1.6.6.75,1894,1937,309,316,ref-bible.101.1.28.1,ref-bible.101.1.28.8,295036,295074,45713,45719,ref-m.3.1.6.6.69,ref-m.3.1.6.6.75,ויברך אתם אלהים ויאמר להם אלהים פרו ורבו ,ויברך אותם אלהים ויאמר להם פרו ורבו ,8,7,3,115,0.17073170731707318,0.0
116,ref-bible.0103.22.13.10-ref-bible.0103.22.13.17,ref-m.3.1.9.6.56-ref-m.3.1.9.6.63,237534,237576,40979,40986,ref-bible.103.22.13.10,ref-bible.103.22.13.17,300773,300815,46590,46597,ref-m.3.1.9.6.56,ref-m.3.1.9.6.63,ושבה אל בית אביה כנעוריה מלחם אביה תאכל ,ושבה אל בית אביה כנעוריה מלחם אביה תאכל ,8,8,137,116,0.0,0.0
118,ref-bible.0105.25.7.15-ref-bible.0105.25.10.1,ref-m.3.1.12.6.15-ref-m.3.1.12.6.69,389401,389627,65182,65221,ref-bible.105.25.7.15,ref-bible.105.25.10.1,307087,307383,47593,47641,ref-m.3.1.12.6.15,ref-m.3.1.12.6.69,יבמי להקים לאחיו שם בישראל לא אבה יבמי וקראו לו זקני עירו ודברו אליו ועמד ואמר לא חפצתי לקחתה ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו וענתה ואמרה ככה יעשה לאיש אשר לא יבנה את בית אחיו ונקרא ,וקראו לו זקני עירו ודברו אליו והיא אומרת מאן יבמי להקים לאחיו שם בישראל לא אבה יבמי והוא אומר לא חפצתי לקחתה ובלשון הקדש היו אומרים ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו רוק הנראה לדיינים וענתה ואמרה ככה יעשה לאיש אשר לא יבנה את בית אחיו עד כאן היו מקרין ,42,55,254,118,0.41935483870967744,0.23684210526315785
119,ref-bible.0105.25.10.1-ref-bible.0105.25.10.6,ref-m.3.1.12.6.86-ref-m.3.1.12.6.91,389621,389654,65221,65226,ref-bible.105.25.10.1,ref-bible.105.25.10.6,307475,307508,47657,47662,ref-m.3.1.12.6.86,ref-m.3.1.12.6.91,ונקרא שמו בישראל בית חלוץ הנעל ,ונקרא שמו בישראל בית חלוץ הנעל ,6,6,255,119,0.0,0.0
120,ref-bible.0209.4.6.10-ref-bible.0209.4.6.22,ref-m.3.2.1.1.2-ref-m.3.2.1.1.20,986621,986684,167076,167086,ref-bible.209.4.6.10,ref-bible.209.4.6.22,318143,318262,49305,49322,ref-m.3.2.1.1.2,ref-m.3.2.1.1.20,ונשאת את עון בית יהודה ארבעים יום יום לשנה יום לשנה נתתיו לך ,נשאת ליום הרביעי ואלמנה ליום החמישי שפעמים בשבת בתי דינין יושבין בעיירות ביום השני וביום החמישי שאם היה לו ,13,19,339,120,0.6822429906542056,0.7894736842105263
121,ref-bible.0102.21.22.9-ref-bible.0102.21.22.13,ref-m.3.2.3.2.69-ref-m.3.2.3.2.73,147643,147667,25957,25960,ref-bible.102.21.22.9,ref-bible.102.21.22.13,322856,322880,50029,50032,ref-m.3.2.3.2.69,ref-m.3.2.3.2.73,ולא יהיה אסון ענוש יענש ,ולא יהיה אסון ענוש יענש ,5,5,32,121,0.0,0.0
122,ref-bible.0105.32.40.2-ref-bible.0105.32.41.2,ref-m.3.2.8.1.55-ref-m.3.2.8.1.65,407822,407868,68151,68160,ref-bible.105.32.40.2,ref-bible.105.32.41.2,333527,333590,51682,51691,ref-m.3.2.8.1.55,ref-m.3.2.8.1.65,אשא אל שמים ידי ואמרתי חי אנכי לעלם אם שנותי ,שאתם מגלגלין עלינו את הישנים נפלו לה משנישאת אלו ואלו מודים ,10,11,266,122,0.7,0.8823529411764706
123,ref-bible.0208.9.25.18-ref-bible.0208.9.25.26,ref-m.3.3.3.11.75-ref-m.3.3.3.11.83,886577,886618,150638,150643,ref-bible.208.9.25.18,ref-bible.208.9.25.26,350461,350502,54320,54326,ref-m.3.3.3.11.75,ref-m.3.3.3.11.83,כי כל הגוים ערלים וכל בית ישראל ערלי לב ,כי כל הגוים ערלים וכל בית ישראל ערלי לב ,9,9,327,123,0.0,0.0
124,ref-bible.0204.1.20.8-ref-bible.0204.1.20.15,ref-m.3.3.3.11.90-ref-m.3.3.3.11.97,588882,588926,99102,99109,ref-bible.204.1.20.8,ref-bible.204.1.20.15,350542,350587,54333,54340,ref-m.3.3.3.11.90,ref-m.3.3.3.11.97,פן תשמחנה בנות פלשתים פן תעלזנה בנות הערלים ,פן תשמחנה בנות פלשתים פן תעלוזנה בנות הערלים ,8,8,283,124,0.022222222222222223,0.0
125,ref-bible.0208.33.25.6-ref-bible.0208.33.25.13,ref-m.3.3.3.11.193-ref-m.3.3.3.11.200,936525,936566,158793,158800,ref-bible.208.33.25.6,ref-bible.208.33.25.13,351075,351117,54414,54421,ref-m.3.3.3.11.193,ref-m.3.3.3.11.200,בריתי יומם ולילה חקות שמים וארץ לא שמתי ,בריתי יומם ולילה חוקות שמים וארץ לא שמתי ,8,8,333,125,0.024390243902439025,0.0
127,ref-bible.0103.19.17.2-ref-bible.0103.19.18.10,ref-m.3.3.9.4.18-ref-m.3.3.9.4.31,231774,231876,39956,39974,ref-bible.103.19.17.2,ref-bible.103.19.18.10,362227,362293,56235,56247,ref-m.3.3.9.4.18,ref-m.3.3.9.4.31,תשנא את אחיך בלבבך הוכח תוכיח את עמיתך ולא תשא עליו חטא לא תקם ולא תטר את בני עמך ואהבת לרעך כמוך ,לא תקום ועל לא תטור ועל לא תשנא את אחיך בלבבך ואהבת לרעך כמוך ,22,14,133,127,0.5816326530612245,0.4444444444444444
128,ref-bible.0104.30.14.8-ref-bible.0104.30.14.11,ref-m.3.3.10.7.49-ref-m.3.3.10.7.52,323251,323275,54210,54213,ref-bible.104.30.14.8,ref-bible.104.30.14.11,365737,365762,56796,56799,ref-m.3.3.10.7.49,ref-m.3.3.10.7.52,אישה יקימנו ואישה יפרנו ,אישה יקימינו ואישה יפרנו ,4,4,200,128,0.04,0.0
129,ref-bible.0102.2.7.14-ref-bible.0102.2.9.11,ref-m.3.4.2.7.4-ref-m.3.4.2.7.17,107573,107695,19222,19243,ref-bible.102.2.7.14,ref-bible.102.2.9.11,371037,371103,57653,57663,ref-m.3.4.2.7.4,ref-m.3.4.2.7.17,לך את הילד ותאמר לה בת פרעה לכי ותלך העלמה ותקרא את אם הילד ותאמר לה בת פרעה היליכי את הילד הזה והינקהו לי ואני ,לי בן ונולד לו בן הרי זה נזיר נולד לו בת טומטום ואנדרוגינוס אינו ,25,14,22,129,0.7053571428571429,0.7777777777777778
130,ref-bible.0309.2.3.5-ref-bible.0309.2.5.3,ref-m.3.4.3.6.38-ref-m.3.4.3.6.49,1374831,1374887,236249,236259,ref-bible.309.2.3.5,ref-bible.309.2.5.3,372918,372979,57963,57974,ref-m.3.4.3.6.38,ref-m.3.4.3.6.49,שבעים ושנים בני שפטיה שלש מאות שבעים ושנים בני ארח שבע ,שבע שנים ובא בנה מן המלחמה והיתה נזירה שבע שנים ובסוף שבע ,11,12,450,130,0.6206896551724138,0.7272727272727273
131,ref-bible.0312.24.15.6-ref-bible.0312.24.17.6,ref-m.3.4.5.3.46-ref-m.3.4.5.3.51,1505369,1505444,258652,258663,ref-bible.312.24.15.6,ref-bible.312.24.17.6,375962,375999,58440,58445,ref-m.3.4.5.3.46,ref-m.3.4.5.3.51,עשר לפתחיה תשעה עשר ליחזקאל העשרים ליכין אחד ועשרים לגמול שנים ועשרים ,עשירי ולעשירי תשיעי ולאחד עשר עשירי ,12,6,489,131,0.6571428571428571,0.8
132,ref-bible.0104.6.19.2-ref-bible.0104.6.19.19,ref-m.3.4.6.9.7-ref-m.3.4.6.9.25,267918,268004,45679,45695,ref-bible.104.6.19.2,ref-bible.104.6.19.19,379453,379545,58960,58977,ref-m.3.4.6.9.7,ref-m.3.4.6.9.25,הכהן את הזרע בשלה מן האיל וחלת מצה אחת מן הסל ורקיק מצה אחד ונתן על כפי הנזיר ,הכהן נוטל את הזרוע בשלה מן האיל וחלת מצה אחת מן הסל ורקיק מצה אחת ונותן על כפי הנזיר ,18,19,169,132,0.09411764705882353,0.11764705882352944
133,ref-bible.0103.8.26.7-ref-bible.0103.8.27.5,ref-m.3.4.6.9.14-ref-m.3.4.6.9.24,206195,206289,35605,35623,ref-bible.103.8.26.7,ref-bible.103.8.27.5,379488,379538,58966,58976,ref-m.3.4.6.9.14,ref-m.3.4.6.9.24,חלת מצה אחת וחלת לחם שמן אחת ורקיק אחד וישם על החלבים ועל שוק הימין ויתן את הכל על כפי ,וחלת מצה אחת מן הסל ורקיק מצה אחת ונותן על כפי ,20,11,95,133,0.5862068965517241,0.6842105263157895
134,ref-bible.0102.29.23.7-ref-bible.0102.29.24.9,ref-m.3.4.6.9.16-ref-m.3.4.6.9.26,164992,165076,28956,28970,ref-bible.102.29.23.7,ref-bible.102.29.24.9,379498,379553,58968,58978,ref-m.3.4.6.9.16,ref-m.3.4.6.9.26,אחת ורקיק אחד מסל המצות אשר לפני יהוה ושמת הכל על כפי אהרן ועל כפי בניו והנפת ,אחת מן הסל ורקיק מצה אחת ונותן על כפי הנזיר ומניפן ,17,11,58,134,0.6282051282051282,0.6666666666666667
135,ref-bible.0203.16.2.1-ref-bible.0203.16.2.7,ref-m.3.4.9.5.46-ref-m.3.4.9.5.52,550470,550509,92278,92284,ref-bible.203.16.2.1,ref-bible.203.16.2.7,384712,384751,59847,59853,ref-m.3.4.9.5.46,ref-m.3.4.9.5.52,ויאמר שמואל איך אלך ושמע שאול והרגני ,ויאמר שמואל איך אלך ושמע שאול והרגני ,7,7,281,135,0.0,0.0
136,ref-bible.0202.16.21.1-ref-bible.0202.16.21.5,ref-m.3.5.1.8.11-ref-m.3.5.1.8.15,503656,503689,84188,84191,ref-bible.202.16.21.1,ref-bible.202.16.21.5,386544,386577,60145,60148,ref-m.3.5.1.8.11,ref-m.3.5.1.8.15,ויאחזוהו פלשתים וינקרו את עיניו ,ויאחזוהו פלשתים וינקרו את עיניו ,5,5,274,136,0.0,0.0
137,ref-bible.0204.18.14.7-ref-bible.0204.18.14.12,ref-m.3.5.1.8.64-ref-m.3.5.1.8.69,627817,627852,105947,105952,ref-bible.204.18.14.7,ref-bible.204.18.14.12,386839,386874,60195,60200,ref-m.3.5.1.8.64,ref-m.3.5.1.8.69,ויקח שלשה שבטים בכפו ויתקעם בלב ,ויקח שלשה שבטים בכפו ויתקעם בלב ,6,6,285,137,0.0,0.0
138,ref-bible.0104.12.15.6-ref-bible.0104.12.15.12,ref-m.3.5.1.9.18-ref-m.3.5.1.9.26,283212,283243,47721,47727,ref-bible.104.12.15.6,ref-bible.104.12.15.12,386981,387026,60218,60226,ref-m.3.5.1.9.18,ref-m.3.5.1.9.26,ימים והעם לא נסע עד האסף מרים ,ימים במדבר שנאמר והעם לא נסע עד האסף מרים ,7,9,176,138,0.2857142857142857,0.25
139,ref-bible.0101.50.6.1-ref-bible.0101.50.7.5,ref-m.3.5.1.9.31-ref-m.3.5.1.9.42,104278,104344,18648,18658,ref-bible.101.50.6.1,ref-bible.101.50.7.5,387045,387110,60230,60240,ref-m.3.5.1.9.31,ref-m.3.5.1.9.42,ויאמר פרעה עלה וקבר את אביך כאשר השביעך ויעל יוסף לקבר את אביו ,אביו ואין באחיו גדול ממנו שנאמר ויעל יוסף לקבור את אביו ויעל ,13,12,20,139,0.6031746031746031,0.6428571428571428
140,ref-bible.0101.50.9.1-ref-bible.0101.50.9.6,ref-m.3.5.1.9.42-ref-m.3.5.1.9.47,104467,104492,18681,18686,ref-bible.101.50.9.1,ref-bible.101.50.9.6,387105,387130,60240,60245,ref-m.3.5.1.9.42,ref-m.3.5.1.9.47,ויעל עמו גם רכב גם פרשים ,ויעל עמו גם רכב גם פרשים ,6,6,21,140,0.0,0.0
141,ref-bible.0207.58.8.8-ref-bible.0207.58.8.13,ref-m.3.5.1.9.94-ref-m.3.5.1.9.99,855909,855941,145248,145253,ref-bible.207.58.8.8,ref-bible.207.58.8.13,387363,387393,60287,60292,ref-m.3.5.1.9.94,ref-m.3.5.1.9.99,והלך לפניך צדקך כבוד יהוה יאספך ,והלך לפניך צדקך כבוד ה' יאספך ,6,6,320,141,0.09375,0.16666666666666663
143,ref-bible.0104.5.17.7-ref-bible.0104.5.17.17,ref-m.3.5.2.2.52-ref-m.3.5.2.2.62,265406,265464,45250,45260,ref-bible.104.5.17.7,ref-bible.104.5.17.17,388036,388094,60406,60416,ref-m.3.5.2.2.52,ref-m.3.5.2.2.62,ומן העפר אשר יהיה בקרקע המשכן יקח הכהן ונתן אל המים ,ומן העפר אשר יהיה בקרקע המשכן יקח הכהן ונתן אל המים ,11,11,160,143,0.0,0.0
145,ref-bible.0104.5.19.3-ref-bible.0104.5.20.2,ref-m.3.5.2.3.10-ref-m.3.5.2.3.43,265609,265714,45285,45304,ref-bible.104.5.19.3,ref-bible.104.5.20.2,388139,388327,60425,60456,ref-m.3.5.2.3.10,ref-m.3.5.2.3.43,הכהן ואמר אל האשה אם לא שכב איש אתך ואם לא שטית טמאה תחת אישך הנקי ממי המרים המאררים האלה ואת כי ,מאם לא שכב איש וגומר ואת כי שטית תחת אישך ואינו כותב והשביע הכהן את האשה וכותב יתן ה' אותך לאלה ולשבועה ובאו המים המאררים האלה במעיך לצבות בטן ולנפיל ירך ואינו כותב ואמרה ,22,34,161,145,0.6783625730994152,0.5714285714285714
146,ref-bible.0104.5.20.14-ref-bible.0104.5.21.14,ref-m.3.5.2.3.19-ref-m.3.5.2.3.31,265769,265855,45315,45328,ref-bible.104.5.20.14,ref-bible.104.5.21.14,388179,388252,60433,60444,ref-m.3.5.2.3.19,ref-m.3.5.2.3.31,אישך והשביע הכהן את האשה בשבעת האלה ואמר הכהן לאשה יתן יהוה אותך לאלה ולשבעה ,אישך ואינו כותב והשביע הכהן את האשה וכותב יתן ה' אותך לאלה ולשבועה ,15,13,163,146,0.4675324675324675,0.4
147,ref-bible.0104.5.21.22-ref-bible.0104.5.22.12,ref-m.3.5.2.3.29-ref-m.3.5.2.3.45,265887,265976,45335,45349,ref-bible.104.5.21.22,ref-bible.104.5.22.12,388233,388341,60442,60458,ref-m.3.5.2.3.29,ref-m.3.5.2.3.45,ואת בטנך צבה ובאו המים המאררים האלה במעיך לצבות בטן ולנפל ירך ואמרה האשה אמן אמן ,אותך לאלה ולשבועה ובאו המים המאררים האלה במעיך לצבות בטן ולנפיל ירך ואינו כותב ואמרה האשה אמן אמן ,16,18,164,147,0.23469387755102042,0.33333333333333337
148,ref-bible.0104.5.27.10-ref-bible.0104.5.27.18,ref-m.3.5.2.3.32-ref-m.3.5.2.3.40,266311,266365,45402,45410,ref-bible.104.5.27.10,ref-bible.104.5.27.18,388253,388308,60445,60453,ref-m.3.5.2.3.32,ref-m.3.5.2.3.40,ובאו בה המים המאררים למרים וצבתה בטנה ונפלה ירכה ,ובאו המים המאררים האלה במעיך לצבות בטן ולנפיל ירך ,9,9,167,148,0.4,0.5833333333333333
149,ref-bible.0104.5.22.1-ref-bible.0104.5.23.1,ref-m.3.5.2.3.67-ref-m.3.5.2.4.2,265901,265982,45338,45350,ref-bible.104.5.22.1,ref-bible.104.5.23.1,388440,388523,60473,60485,ref-m.3.5.2.3.67,ref-m.3.5.2.4.2,ובאו המים המאררים האלה במעיך לצבות בטן ולנפל ירך ואמרה האשה אמן אמן וכתב ,ובאו המים המאררים האלה במעיך וגומר ואינו כותב ואמרה האשה אמן אמן אינו כותב ,14,14,165,149,0.28,0.5
150,ref-bible.0104.5.26.9-ref-bible.0104.5.27.5,ref-m.3.5.3.2.26-ref-m.3.5.3.2.33,266232,266286,45390,45397,ref-bible.104.5.26.9,ref-bible.104.5.27.5,389305,389341,60614,60619,ref-m.3.5.3.2.26,ref-m.3.5.3.2.33,ואחר ישקה את האשה את המים והשקה את המים והיתה אם ,ואחר ישקה את האשה את המים אם השקה ,11,8,166,150,0.3469387755102041,0.0
151,ref-bible.0104.18.9.19-ref-bible.0104.18.10.3,ref-m.3.5.3.7.37-ref-m.3.5.3.8.2,296468,296513,49903,49910,ref-bible.104.18.9.19,ref-bible.104.18.10.3,390871,390920,60872,60880,ref-m.3.5.3.7.37,ref-m.3.5.3.8.2,קדש קדשים לך הוא ולבניך בקדש הקדשים תאכלנו ,בקדשי קדשים ואין כהנת אוכלת בקדשי קדשים מה בין ,8,9,181,151,0.48936170212765956,0.8333333333333334
152,ref-bible.0103.11.33.1-ref-bible.0103.11.33.12,ref-m.3.5.5.2.6-ref-m.3.5.5.2.17,212436,212486,36621,36631,ref-bible.103.11.33.1,ref-bible.103.11.33.12,392595,392646,61143,61153,ref-m.3.5.5.2.6,ref-m.3.5.5.2.17,וכל כלי חרש אשר יפל מהם אל תוכו כל אשר בתוכו יטמא ,וכל כלי חרש אשר יפול מהם אל תוכו כל אשר בתוכו יטמא ,12,12,99,152,0.0196078431372549,0.0
153,ref-bible.0104.35.4.6-ref-bible.0104.35.5.8,ref-m.3.5.5.3.7-ref-m.3.5.5.3.23,334419,334493,56011,56023,ref-bible.104.35.4.6,ref-bible.104.35.5.8,392949,393039,61202,61217,ref-m.3.5.5.3.7,ref-m.3.5.5.3.23,מקיר העיר וחוצה אלף אמה סביב ומדתם מחוץ לעיר את פאת קדמה אלפים באמה ,מחוץ לעיר את פאת קדמה אלפים באמה וגומר ומקרא אחר אומר מקיר העיר וחוצה אלף אמה סביב ,14,17,205,153,0.6385542168674698,0.3571428571428571
154,ref-bible.0102.15.1.1-ref-bible.0102.15.1.11,ref-m.3.5.5.4.6-ref-m.3.5.5.4.16,135315,135374,23795,23803,ref-bible.102.15.1.1,ref-bible.102.15.1.11,393268,393324,61256,61265,ref-m.3.5.5.4.6,ref-m.3.5.5.4.16,אז ישיר משה ובני ישראל את השירה הזאת ליהוה ויאמרו לאמר ,אז ישיר משה ובני ישראל את השירה הזאת לה' ויאמרו לאמר ,11,11,27,154,0.05454545454545454,0.11111111111111116
155,ref-bible.0303.27.5.6-ref-bible.0303.27.5.11,ref-m.3.5.5.5.33-ref-m.3.5.5.5.38,1317668,1317694,225766,225771,ref-bible.303.27.5.6,ref-bible.303.27.5.11,393661,393688,61316,61321,ref-m.3.5.5.5.33,ref-m.3.5.5.5.38,עד אגוע לא אסיר תמתי ממני ,עד אגוע לא אסיר תומתי ממני ,6,6,442,155,0.037037037037037035,0.0
156,ref-bible.0303.1.1.8-ref-bible.0303.1.1.15,ref-m.3.5.5.5.65-ref-m.3.5.5.5.71,1292725,1292767,221018,221025,ref-bible.303.1.1.8,ref-bible.303.1.1.15,393820,393852,61342,61348,ref-m.3.5.5.5.65,ref-m.3.5.5.5.71,האיש ההוא תם וישר וירא אלהים וסר מרע ,איש תם וישר ירא אלהים וסר מרע ,8,7,436,156,0.1891891891891892,0.0
158,ref-bible.0303.2.3.14-ref-bible.0303.2.3.20,ref-m.3.5.5.5.65-ref-m.3.5.5.5.71,1294724,1294756,221364,221370,ref-bible.303.2.3.14,ref-bible.303.2.3.20,393820,393852,61342,61348,ref-m.3.5.5.5.65,ref-m.3.5.5.5.71,איש תם וישר ירא אלהים וסר מרע ,איש תם וישר ירא אלהים וסר מרע ,7,7,439,158,0.0,0.0
159,ref-bible.0303.1.8.14-ref-bible.0303.1.10.1,ref-m.3.5.5.5.65-ref-m.3.5.5.5.72,1293384,1293468,221130,221144,ref-bible.303.1.8.14,ref-bible.303.1.10.1,393820,393858,61342,61349,ref-m.3.5.5.5.65,ref-m.3.5.5.5.72,איש תם וישר ירא אלהים וסר מרע ויען השטן את יהוה ויאמר החנם ירא איוב אלהים הלא ,איש תם וישר ירא אלהים וסר מרע והלא ,17,8,438,159,0.5512820512820513,0.46153846153846156
160,ref-bible.0101.12.6.1-ref-bible.0101.12.6.9,ref-m.3.5.7.5.31-ref-m.3.5.7.5.39,19721,19763,3370,3378,ref-bible.101.12.6.1,ref-bible.101.12.6.9,395607,395649,61622,61630,ref-m.3.5.7.5.31,ref-m.3.5.7.5.39,ויעבר אברם בארץ עד מקום שכם עד אלון מורה ,ויעבר אברם בארץ עד מקום שכם עד אלון מורה ,9,9,7,160,0.0,0.0
161,ref-bible.0201.8.33.1-ref-bible.0201.8.33.9,ref-m.3.5.7.5.82-ref-m.3.5.7.5.90,428360,428418,71555,71563,ref-bible.201.8.33.1,ref-bible.201.8.33.9,395885,395946,61671,61679,ref-m.3.5.7.5.82,ref-m.3.5.7.5.90,וכל ישראל וזקניו ושטרים ושפטיו עמדים מזה ומזה לארון ,וכל ישראל וזקניו ושוטריו ושופטיו עומדים מזה ומזה לארון ,9,9,271,161,0.07272727272727272,0.0
162,ref-bible.0105.27.15.1-ref-bible.0105.27.15.6,ref-m.3.5.7.5.117-ref-m.3.5.7.5.122,393011,393041,65719,65723,ref-bible.105.27.15.1,ref-bible.105.27.15.6,396088,396118,61705,61709,ref-m.3.5.7.5.117,ref-m.3.5.7.5.122,ארור האיש אשר יעשה פסל ומסכה ,ארור האיש אשר יעשה פסל ומסכה ,6,6,265,162,0.0,0.0
163,ref-bible.0103.9.22.1-ref-bible.0103.9.22.8,ref-m.3.5.7.6.52-ref-m.3.5.7.6.58,208558,208596,35973,35979,ref-bible.103.9.22.1,ref-bible.103.9.22.8,396601,396635,61782,61787,ref-m.3.5.7.6.52,ref-m.3.5.7.6.58,וישא אהרן את ידו ידיו אל העם ויברכם ,וישא אהרן את ידיו אל העם ויברכם ,8,7,96,163,0.1111111111111111,0.0
165,ref-bible.0105.20.9.4-ref-bible.0105.20.10.5,ref-m.3.5.8.1.4-ref-m.3.5.8.1.15,380678,380739,63612,63624,ref-bible.105.20.9.4,ref-bible.105.20.10.5,397722,397790,61965,61976,ref-m.3.5.8.1.4,ref-m.3.5.8.1.15,לדבר אל העם ופקדו שרי צבאות בראש העם כי תקרב אל עיר להלחם ,שמדבר אל העם בלשון הקדש היה מדבר שנאמר והיה כקרבכם אל המלחמה ,13,12,239,165,0.5901639344262295,0.8125
166,ref-bible.0105.20.2.1-ref-bible.0105.20.3.4,ref-m.3.5.8.1.6-ref-m.3.5.8.1.30,380060,380131,63501,63513,ref-bible.105.20.2.1,ref-bible.105.20.3.4,397732,397870,61967,61990,ref-m.3.5.8.1.6,ref-m.3.5.8.1.30,והיה כקרבכם אל המלחמה ונגש הכהן ודבר אל העם ואמר אלהם שמע ישראל ,העם בלשון הקדש היה מדבר שנאמר והיה כקרבכם אל המלחמה ונגש הכהן זה כהן משוח מלחמה ודבר אל העם בלשון הקודש ואמר אליהם שמע ישראל ,13,25,229,166,0.488,0.38888888888888884
167,ref-bible.0313.28.15.2-ref-bible.0313.28.15.28,ref-m.3.5.8.1.53-ref-m.3.5.8.1.79,1568624,1568806,268943,268969,ref-bible.313.28.15.2,ref-bible.313.28.15.28,397989,398178,62012,62038,ref-m.3.5.8.1.53,ref-m.3.5.8.1.79,האנשים אשר נקבו בשמות ויחזיקו בשביה וכל מערמיהם הלבישו מן השלל וילבשום וינעלום ויאכלום וישקום ויסכום וינהלום בחמרים לכל כושל ויביאום ירחו עיר התמרים אצל אחיהם וישובו ,האנשים אשר נקבו בשמות ויחזיקו בשביה וכל מערומיהם הלבישו מן השלל וילבישום וינעילום ויאכילום וישקום ויסכום וינהלום בחמורים לכל כושל ויביאום יריחו עיר התמרים אצל אחיהם וישובו ,27,27,520,167,0.03488372093023256,0.0
168,ref-bible.0105.20.4.4-ref-bible.0105.20.5.16,ref-m.3.5.8.1.173-ref-m.3.5.8.2.17,380231,380353,63529,63551,ref-bible.105.20.4.4,ref-bible.105.20.5.16,398660,398786,62131,62153,ref-m.3.5.8.1.173,ref-m.3.5.8.2.17,ההלך עמכם להלחם לכם עם איביכם להושיע אתכם ודברו השטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישב לביתו ,ההולך עמכם להלחם לכם וגומר זה מחנה הארון  ודברו השוטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,24,24,231,168,0.19658119658119658,0.29166666666666663
169,ref-bible.0105.20.8.2-ref-bible.0105.20.8.14,ref-m.3.5.8.2.2-ref-m.3.5.8.2.17,380559,380629,63591,63603,ref-bible.105.20.8.2,ref-bible.105.20.8.14,398705,398786,62139,62153,ref-m.3.5.8.2.2,ref-m.3.5.8.2.17,השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ילך וישב לביתו ,ודברו השוטרים אל העם לאמר מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,13,16,236,169,0.44,0.47058823529411764
170,ref-bible.0105.20.6.1-ref-bible.0105.20.6.10,ref-m.3.5.8.2.7-ref-m.3.5.8.2.17,380387,380436,63558,63567,ref-bible.105.20.6.1,ref-bible.105.20.6.10,398734,398786,62144,62153,ref-m.3.5.8.2.7,ref-m.3.5.8.2.17,ומי האיש אשר נטע כרם ולא חללו ילך וישב לביתו ,מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,10,11,233,170,0.2653061224489796,0.5714285714285714
171,ref-bible.0105.20.7.1-ref-bible.0105.20.7.10,ref-m.3.5.8.2.7-ref-m.3.5.8.2.17,380470,380519,63574,63583,ref-bible.105.20.7.1,ref-bible.105.20.7.10,398734,398786,62144,62153,ref-m.3.5.8.2.7,ref-m.3.5.8.2.17,ומי האיש אשר ארש אשה ולא לקחה ילך וישב לביתו ,מי האיש אשר בנה בית חדש ולא חנכו ילך וישוב לביתו ,10,11,234,171,0.32653061224489793,0.5384615384615384
172,ref-bible.0105.20.6.1-ref-bible.0105.20.6.7,ref-m.3.5.8.2.39-ref-m.3.5.8.2.45,380387,380419,63558,63564,ref-bible.105.20.6.1,ref-bible.105.20.6.7,398907,398939,62175,62181,ref-m.3.5.8.2.39,ref-m.3.5.8.2.45,ומי האיש אשר נטע כרם ולא חללו ,ומי האיש אשר נטע כרם ולא חללו ,7,7,232,172,0.0,0.0
173,ref-bible.0105.20.8.1-ref-bible.0105.20.8.11,ref-m.3.5.8.5.2-ref-m.3.5.8.5.13,380552,380612,63590,63600,ref-bible.105.20.8.1,ref-bible.105.20.8.11,399870,399937,62321,62330,ref-m.3.5.8.5.2,ref-m.3.5.8.5.13,ויספו השטרים לדבר אל העם ואמרו מי האיש הירא ורך הלבב ,ויספו השוטרים לדבר אל העם וגומר רבי עקיבא אומר הירא ורך הלבב ,11,12,235,173,0.2459016393442623,0.3076923076923077
175,ref-bible.0105.20.8.4-ref-bible.0105.20.9.11,ref-m.3.5.8.5.63-ref-m.3.5.8.6.12,380572,380718,63593,63619,ref-bible.105.20.8.4,ref-bible.105.20.9.11,400219,400299,62362,62375,ref-m.3.5.8.5.63,ref-m.3.5.8.6.12,אל העם ואמרו מי האיש הירא ורך הלבב ילך וישב לביתו ולא ימס את לבב אחיו כלבבו והיה ככלת השטרים לדבר אל העם ופקדו שרי צבאות בראש העם ,הירא ורך הלבב  והיה ככלות השוטרים לדבר אל העם ופקדו שרי צבאות בראש העם ,28,14,238,175,0.4846153846153846,0.5
