,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
678,ref-sifre-d.55.2.42-ref-sifre-d.55.2.91,ref-b.3.05.37b.242-ref-b.3.05.37b.290,104448,104714,17495,17544,ref-sifre-d.55.2.42,ref-sifre-d.55.2.91,3909557,3909810,569926,569970,ref-b.3.5.37b.242,ref-b.3.5.37b.290,שיכול שיהו כל הברכות קודמות לקללות אלא להקיש קללות לברכות מה קללות בלוים אף ברכות בלוים מה קללות בקול רם אף ברכות בקול רם ומה קללות בלשון קודש אף ברכות בלשון קודש ומה קללות בכלל ופרט אף ברכות בכלל ופרט ומה קללות אלו ואלו עונים אמן אף ברכות אלו ואלו ,"כל הברכות קודמות לקללות ולהקיש ברכה לקללה לומר לך מה קללה בלוים אף ברכה בלוים ומה קללה בקול רם אף ברכה בקול רם ומה קללה בלשון הקודש אף ברכה בלה""ק ומה קללה בכלל ופרט אף ברכה בכלל ופרט ומה קללה אלו ואלו עונין ואומרים אמן אף ברכה אלו ואלו ",50,49,678,1364,0.26104417670682734,0.19029850746268662,0.1927710843373494
679,ref-sifre-d.56.1.1-ref-sifre-d.56.1.16,ref-b.3.05.33a.399-ref-b.3.05.33a.420,104785,104870,17559,17572,ref-sifre-d.56.1.1,ref-sifre-d.56.1.16,3892366,3892488,567153,567173,ref-b.3.5.33a.399,ref-b.3.5.33a.420,הלא המה בעבר הירדן מעבר הירדן ואילך דברי ר' יהודה אחרי דרך מבוא השמש מקום שחמה ,הלא המה בעבר הירדן סמוך לירדן דאי מעבר הירדן ואילך הלא כתיב והיה בעברכם את הירדן אחרי דרך מבוא השמש מקום שהחמה ,16,22,679,1337,0.34234234234234234,0.3035714285714286,0.34234234234234234
680,ref-sifre-d.56.1.1-ref-sifre-d.56.1.17,ref-b.3.05.33a.301-ref-b.3.05.33a.317,104785,104876,17559,17573,ref-sifre-d.56.1.1,ref-sifre-d.56.1.17,3891846,3891938,567066,567080,ref-b.3.5.33a.301,ref-b.3.5.33a.317,הלא המה בעבר הירדן מעבר הירדן ואילך דברי ר' יהודה אחרי דרך מבוא השמש מקום שחמה זורחת ,הלא המה בעבר הירדן מעבר לירדן ואילך דברי רבי יהודה אחרי דרך מבוא השמש מקום שחמה זורחת ,17,17,680,1325,0.03488372093023256,0.05681818181818177,0.03488372093023256
681,ref-sifre-d.56.1.18-ref-sifre-d.56.1.35,ref-b.3.05.33a.338-ref-b.3.05.33a.356,104877,104963,17574,17589,ref-sifre-d.56.1.18,ref-sifre-d.56.1.35,3892053,3892143,567101,567117,ref-b.3.5.33a.338,ref-b.3.5.33a.356,ולהלן הוא אומר ויעבר אברהם בארץ עד מקום שכם עד אלון מורה מה אלון האמור להלן שכם אף ,ולהלן הוא אומר ויעבר אברם בארץ עד מקום שכם עד אלון מורה מה אלון מורה האמור להלן שכם אף ,18,19,681,1329,0.06896551724137931,0.04597701149425293,0.05747126436781609
683,ref-sifre-d.56.1.26-ref-sifre-d.56.1.37,ref-b.4.02.61a.7-ref-b.4.02.61a.16,104920,104975,17580,17591,ref-sifre-d.56.1.26,ref-sifre-d.56.1.37,5161674,5161726,750115,750124,ref-b.4.2.61a.7,ref-b.4.2.61a.16,שכם עד אלון מורה מה אלון האמור להלן שכם אף אלון האמור ,נאמר נשך בלוה ונאמר נשך במלוה מה נשך האמור בלוה ,12,10,683,1866,0.6851851851851852,0.4776119402985075,0.5740740740740741
684,ref-sifre-d.56.1.28-ref-sifre-d.56.1.38,ref-b.4.06.35b.453-ref-b.4.06.35b.459,104927,104979,17582,17592,ref-sifre-d.56.1.28,ref-sifre-d.56.1.38,6455491,6455523,940512,940518,ref-b.4.6.35b.453,ref-b.4.6.35b.459,אלון מורה מה אלון האמור להלן שכם אף אלון האמור כאן ,אלה נאמר כאן אלה ונאמר להלן אלה ,11,7,684,2656,0.6274509803921569,0.4339622641509434,0.5490196078431373
687,ref-sifre-d.56.1.31-ref-sifre-d.56.1.62,ref-b.3.05.33a.368-ref-b.3.05.33a.385,104940,105103,17585,17612,ref-sifre-d.56.1.31,ref-sifre-d.56.1.62,3892197,3892297,567124,567141,ref-b.3.5.33a.368,ref-b.3.5.33a.385,אלון האמור להלן שכם אף אלון האמור כאן שכם אמר ר' אלעזר ברבי יוסי אמרתי להם לסופרי כותים זייפתם את התורה ולא הנחתם בה כלום שכתבתם אצל אלוני מורה אף אנו מודים ,ספרי כותיים אמרתי להם זייפתם תורתכם ולא העליתם בידכם כלום שאתם אומרים אלוני מורה שכם אף אנו מודים ,32,18,687,1331,0.6114649681528662,0.4161490683229814,0.535031847133758
688,ref-sifre-d.56.1.45-ref-sifre-d.56.1.55,ref-b.4.04.90b.445-ref-b.4.04.90b.458,105008,105067,17596,17605,ref-sifre-d.56.1.45,ref-sifre-d.56.1.55,6138280,6138359,893216,893225,ref-b.4.4.90b.445,ref-b.4.4.90b.458,אמרתי להם לסופרי כותים זייפתם את התורה ולא הנחתם בה כלום ,אומרים אין תחיית המתים מן התורה אמרתי להן זייפתם תורתכם ולא העליתם בידכם כלום ,11,14,688,2408,0.5384615384615384,0.33333333333333337,0.47435897435897434
689,ref-sifre-d.56.1.71-ref-sifre-d.56.1.79,ref-b.3.05.33a.393-ref-b.3.05.33a.402,105147,105195,17621,17628,ref-sifre-d.56.1.71,ref-sifre-d.56.1.79,3892336,3892387,567149,567156,ref-b.3.5.33a.393,ref-b.3.5.33a.402,אנו למדנו מגזירה שוה שנא' הלא המה בעבר הירדן ,אתם במה למדתום רבי אלעזר אמר הלא המה בעבר הירדן ,9,10,689,1335,0.4375,0.39655172413793105,0.3541666666666667
690,ref-sifre-d.56.1.80-ref-sifre-d.56.1.95,ref-b.3.05.33a.335-ref-b.3.05.33a.356,105196,105277,17629,17642,ref-sifre-d.56.1.80,ref-sifre-d.56.1.95,3892038,3892143,567098,567117,ref-b.3.5.33a.335,ref-b.3.5.33a.356,ולהלן הוא אומר ויעבר אברם בארץ וגו' מה אלון מורה האמור להלן שכם אף אלון מורה ,אלוני מורה שכם ולהלן הוא אומר ויעבר אברם בארץ עד מקום שכם עד אלון מורה מה אלון מורה האמור להלן שכם אף ,16,22,690,1327,0.46078431372549017,0.27884615384615385,0.3627450980392157
692,ref-sifre-d.56.1.88-ref-sifre-d.56.2.4,ref-b.3.05.33a.379-ref-b.3.05.33a.399,105239,105325,17635,17650,ref-sifre-d.56.1.88,ref-sifre-d.56.2.4,3892263,3892370,567135,567153,ref-b.3.5.33a.379,ref-b.3.5.33a.399,אלון מורה האמור להלן שכם אף אלון מורה האמור כאן שכם אתם במה למדתם ר' אליעזר אומר לא ,אומרים אלוני מורה שכם אף אנו מודים שאלוני מורה שכם אנו למדנוה בגזרה שוה אתם במה למדתום רבי אלעזר אמר הלא ,18,21,692,1332,0.4857142857142857,0.3125,0.4
694,ref-sifre-d.56.2.13-ref-sifre-d.56.2.18,ref-b.3.05.33a.399-ref-b.3.05.33a.404,105370,105407,17659,17664,ref-sifre-d.56.2.13,ref-sifre-d.56.2.18,3892366,3892399,567153,567158,ref-b.3.5.33a.399,ref-b.3.5.33a.404,הלא המה בעבר הירדן הסמוכים לירדן ,הלא המה בעבר הירדן סמוך לירדן ,6,6,694,1336,0.12121212121212122,0.1470588235294118,0.12121212121212122
695,ref-sifre-d.56.2.13-ref-sifre-d.56.2.27,ref-b.3.05.33a.301-ref-b.3.05.33a.319,105370,105458,17659,17673,ref-sifre-d.56.2.13,ref-sifre-d.56.2.27,3891846,3891952,567066,567082,ref-b.3.5.33a.301,ref-b.3.5.33a.319,הלא המה בעבר הירדן הסמוכים לירדן אחרי דרך מבוא השמש מקום שחמה שוקעת בארץ הכנעני ,הלא המה בעבר הירדן מעבר לירדן ואילך דברי רבי יהודה אחרי דרך מבוא השמש מקום שחמה זורחת בארץ הכנעני ,15,19,695,1326,0.2857142857142857,0.27184466019417475,0.2755102040816326
698,ref-sifre-d.57.1.21-ref-sifre-d.57.1.27,ref-b.3.07.26a.197-ref-b.3.07.26a.203,105830,105870,17730,17736,ref-sifre-d.57.1.21,ref-sifre-d.57.1.27,4344889,4344931,632539,632545,ref-b.3.7.26a.197,ref-b.3.7.26a.203,וירשתם אותה וישבתם בה בשכר שתירש תשב ,וירשתם אותה וישבתם בה במה ירשתם בישיבה ,7,7,698,1612,0.28205128205128205,0.2727272727272727,0.20512820512820512
699,ref-sifre-d.58.1.1-ref-sifre-d.58.1.16,ref-b.3.07.37a.53-ref-b.3.07.37a.67,105871,105956,17737,17751,ref-sifre-d.58.1.1,ref-sifre-d.58.1.16,4383776,4383862,638280,638294,ref-b.3.7.37a.53,ref-b.3.7.37a.67,ושמרתם זו משנה לעשות זו מעשה את כל החקים אלו המדרשות ואת המשפטים אלו הדינים אשר ,החוקים אלו המדרשות והמשפטים אלו הדינים אשר תשמרון זו משנה לעשות זו מעשה בארץ יכול ,16,15,699,1656,0.6951219512195121,0.13793103448275867,0.4878048780487805
700,ref-sifre-d.58.1.2-ref-sifre-d.58.1.11,ref-b.5.07.13b.286-ref-b.5.07.13b.299,105879,105926,17738,17746,ref-sifre-d.58.1.2,ref-sifre-d.58.1.11,8387994,8388055,1219227,1219239,ref-b.5.7.13b.286,ref-b.5.7.13b.299,זו משנה לעשות זו מעשה את כל החקים אלו המדרשות ,זו הוראה את כל החוקים אלו מדרשות אשר דבר ה' זו הלכה ביד משה ,10,14,700,3282,0.6333333333333333,0.3939393939393939,0.5
702,ref-sifre-d.59.1.1-ref-sifre-d.59.5.12,ref-b.3.07.37a.52-ref-b.3.07.37a.79,106075,106219,17773,17798,ref-sifre-d.59.1.1,ref-sifre-d.59.5.12,4383772,4383918,638279,638303,ref-b.3.7.37a.52,ref-b.3.7.37a.79,"אלה החקים אלו המדרשות והמשפטים אלו הדינים אשר תשמרון זו משנה לעשות זה מעשה בארץ יכול כל המצות כולם נוהגות בחוצה לארץ ת""ל לעשות בארץ אשר ","אלה החוקים אלו המדרשות והמשפטים אלו הדינים אשר תשמרון זו משנה לעשות זו מעשה בארץ יכול כל המצות כולן לא יהו נוהגים אלא בארץ ת""ל כל הימים אשר ",26,28,702,1655,0.2,0.1476510067114094,0.15
703,ref-sifre-d.59.5.9-ref-sifre-d.59.5.15,ref-b.1.01.48b.382-ref-b.1.01.48b.387,106200,106231,17795,17801,ref-sifre-d.59.5.9,ref-sifre-d.59.5.15,246828,246851,36239,36244,ref-b.1.1.48b.382,ref-b.1.1.48b.387,"ת""ל לעשות בארץ אשר נתן ה' אלהי ","ת""ל אשר נתן לך ה' אלהיך ",7,6,703,119,0.4838709677419355,0.33333333333333337,0.3548387096774194
704,ref-sifre-d.59.5.12-ref-sifre-d.59.5.18,ref-b.4.01.82b.121-ref-b.4.01.82b.126,106216,106247,17798,17804,ref-sifre-d.59.5.12,ref-sifre-d.59.5.18,4810840,4810866,699559,699564,ref-b.4.1.82b.121,ref-b.4.1.82b.126,אשר נתן ה' אלהי אבותיך לך לרשתה ,אשר ה' אלהיך נותן לך לרשתה ,7,6,704,1760,0.28125,0.15625,0.25
705,ref-sifre-d.59.5.24-ref-sifre-d.59.5.35,ref-b.3.07.37a.73-ref-b.3.07.37a.87,106271,106329,17810,17820,ref-sifre-d.59.5.24,ref-sifre-d.59.5.35,4383884,4383955,638298,638310,ref-b.3.7.37a.73,ref-b.3.7.37a.87,"כולן נוהגות אלא בארץ ת""ל כל הימים אשר אתם חיים על האדמה ","נוהגים אלא בארץ ת""ל כל הימים אשר אתם חיים על האדמה אי כל הימים יכול ",12,15,705,1658,0.35294117647058826,0.2535211267605634,0.27941176470588236
707,ref-sifre-d.59.5.42-ref-sifre-d.59.5.65,ref-b.3.07.37a.101-ref-b.3.07.37a.120,106363,106493,17827,17848,ref-sifre-d.59.5.42,ref-sifre-d.59.5.65,4384020,4384128,638318,638334,ref-b.3.7.37a.101,ref-b.3.7.37a.120,לומדים אותם מן האמור בענין ומה אמור בענין אבד תאבדון את כל המקומות אשר עבדו שם הגוים מה עבודת כוכבים מיוחדת שהיא מצות הגוף ,ולמד ממה שאמור בענין אבד תאבדון את כל המקומות אשר עבדו שם וגו' מה עבודת כוכבים מיוחדת שהיא חובת הגוף ,24,20,707,1659,0.25203252032520324,0.2222222222222222,0.22764227642276422
708,ref-sifre-d.59.5.50-ref-sifre-d.59.5.58,ref-b.4.08.51b.328-ref-b.4.08.51b.336,106409,106453,17835,17842,ref-sifre-d.59.5.50,ref-sifre-d.59.5.58,6685736,6685780,974058,974065,ref-b.4.8.51b.328,ref-b.4.8.51b.336,אבד תאבדון את כל המקומות אשר עבדו שם הגוים ,אבד תאבדון את כל המקומות אשר עבדו שם הגוים ,9,9,708,2713,0.0,0.0,0.0
709,ref-sifre-d.59.5.66-ref-sifre-d.59.5.84,ref-b.2.09.9b.178-ref-b.2.09.9b.190,106494,106611,17849,17867,ref-sifre-d.59.5.66,ref-sifre-d.59.5.84,2201415,2201492,319086,319098,ref-b.2.9.9b.178,ref-b.2.9.9b.190,שאינה תלויה בארץ ונוהגת בארץ ובחוצה לארץ כך כל מצוה שאינה תלויה בארץ נוהגת בארץ ובחוצה לארץ ושתלויה בארץ ,בארץ ההוא בזמן שנוהג דרור בארץ נוהג בחוצה לארץ בזמן שאינו נוהג בארץ ,19,13,709,609,0.6285714285714286,0.4553571428571429,0.5523809523809524
710,ref-sifre-d.59.5.66-ref-sifre-d.59.5.84,ref-b.3.07.38b.78-ref-b.3.07.38b.105,106494,106611,17849,17867,ref-sifre-d.59.5.66,ref-sifre-d.59.5.84,4388883,4389026,639014,639032,ref-b.3.7.38b.78,ref-b.3.7.38b.105,שאינה תלויה בארץ ונוהגת בארץ ובחוצה לארץ כך כל מצוה שאינה תלויה בארץ נוהגת בארץ ובחוצה לארץ ושתלויה בארץ ,בארץ אין בחוצה לארץ לא תלמוד לומר יובל היא מכל מקום אם כן מה תלמוד לומר בארץ בזמן שהדרור נוהג בארץ נוהג בחוצה לארץ אין דרור נוהג בארץ ,19,28,710,1667,0.5746268656716418,0.363013698630137,0.4925373134328358
711,ref-sifre-d.59.5.68-ref-sifre-d.59.5.89,ref-b.4.04.14a.192-ref-b.4.04.14a.206,106507,106636,17851,17872,ref-sifre-d.59.5.68,ref-sifre-d.59.5.89,5828039,5828132,847461,847475,ref-b.4.4.14a.192,ref-b.4.4.14a.206,בארץ ונוהגת בארץ ובחוצה לארץ כך כל מצוה שאינה תלויה בארץ נוהגת בארץ ובחוצה לארץ ושתלויה בארץ אינה נוהגת אלא בארץ חוץ ,לארץ פשיטא סומכין בחוצה לארץ ונסמכין בארץ הא אמרינן דלא אלא סומכין בארץ ונסמכין בחוצה ,22,15,711,2059,0.6410256410256411,0.5182481751824817,0.5726495726495726
715,ref-sifre-d.60.1.17-ref-sifre-d.60.2.6,ref-b.3.07.37a.105-ref-b.3.07.37a.112,106772,106809,17894,17900,ref-sifre-d.60.1.17,ref-sifre-d.60.2.6,4384045,4384082,638322,638328,ref-b.3.7.37a.105,ref-b.3.7.37a.112,אבד תאבדון את כל המקומות אשר עבדו שם ,אבד תאבדון את כל המקומות אשר עבדו שם ,8,8,715,1660,0.0,0.0,0.0
716,ref-sifre-d.60.1.17-ref-sifre-d.60.2.17,ref-b.4.08.51b.328-ref-b.4.08.51b.344,106772,106880,17894,17911,ref-sifre-d.60.1.17,ref-sifre-d.60.2.17,6685736,6685832,974058,974073,ref-b.4.8.51b.328,ref-b.4.8.51b.344,אבד תאבדון את כל המקומות אשר עבדו שם הגוים מגיד הכתוב שהיו הכנענים שטופי בזמה בעבודת כוכבים יותר מכל ,אבד תאבדון את כל המקומות אשר עבדו שם הגוים בכלים שנשתמשו בהן לעבודת כוכבים הכתוב מדבר יכול ,19,17,716,2714,0.36633663366336633,0.18867924528301883,0.27722772277227725
717,ref-sifre-d.60.4.14-ref-sifre-d.60.4.29,ref-b.4.04.47b.122-ref-b.4.04.47b.131,107030,107119,17934,17949,ref-sifre-d.60.4.14,ref-sifre-d.60.4.29,5973482,5973541,869020,869029,ref-b.4.4.47b.122,ref-b.4.4.47b.131,אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן אלהיהם על ההרים ולא ההרים אלהיהם ,אלהיהם על ההרים הרמים על ההרים אלהיהם ולא ההרים אלהיהם ,16,10,717,2190,0.36585365853658536,0.3292682926829268,0.36585365853658536
718,ref-sifre-d.60.4.14-ref-sifre-d.60.4.29,ref-b.4.08.46b.53-ref-b.4.08.46b.58,107030,107119,17934,17949,ref-sifre-d.60.4.14,ref-sifre-d.60.4.29,6667953,6667988,971491,971496,ref-b.4.8.46b.53,ref-b.4.8.46b.58,אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן אלהיהם על ההרים ולא ההרים אלהיהם ,אלהיהם על ההרים ולא ההרים אלהיהם ,16,6,718,2707,0.5975609756097561,0.5975609756097561,0.5975609756097561
719,ref-sifre-d.60.4.14-ref-sifre-d.60.4.29,ref-b.4.08.51b.419-ref-b.4.08.51b.424,107030,107119,17934,17949,ref-sifre-d.60.4.14,ref-sifre-d.60.4.29,6686242,6686277,974132,974137,ref-b.4.8.51b.419,ref-b.4.8.51b.424,אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן אלהיהם על ההרים ולא ההרים אלהיהם ,אלהיהם על ההרים ולא ההרים אלהיהם ,16,6,719,2715,0.5975609756097561,0.5975609756097561,0.5975609756097561
720,ref-sifre-d.60.4.14-ref-sifre-d.60.4.29,ref-b.5.03.16a.122-ref-b.5.03.16a.127,107030,107119,17934,17949,ref-sifre-d.60.4.14,ref-sifre-d.60.4.29,7522462,7522497,1094780,1094785,ref-b.5.3.16a.122,ref-b.5.3.16a.127,אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן אלהיהם על ההרים ולא ההרים אלהיהם ,אלהיהם על ההרים ולא ההרים אלהיהם ,16,6,720,3033,0.5975609756097561,0.5975609756097561,0.5975609756097561
721,ref-sifre-d.60.4.14-ref-sifre-d.60.4.44,ref-b.4.08.45b.53-ref-b.4.08.45b.74,107030,107197,17934,17964,ref-sifre-d.60.4.14,ref-sifre-d.60.4.44,6664355,6664474,970999,971020,ref-b.4.8.45b.53,ref-b.4.8.45b.74,אלהיהם על ההרים הרמים ועל הגבעות ותחת כל עץ רענן אלהיהם על ההרים ולא ההרים אלהיהם אלהיהם על הגבעות ולא גבעות אלהיהם אלהיהם תחת כל עץ רענן ולא עץ רענן אלהיהם ,אלהיהם על ההרים ולא ההרים אלהיהם אלהיהם על הגבעות ולא גבעות אלהיהם שומע אני תחת כל עץ רענן אלהיהם ולא רענן אלהיהם ,31,22,721,2700,0.4140127388535032,0.28481012658227844,0.35668789808917195
723,ref-sifre-d.60.4.15-ref-sifre-d.60.4.23,ref-b.6.07.12b.545-ref-b.6.07.12b.553,107037,107083,17935,17943,ref-sifre-d.60.4.15,ref-sifre-d.60.4.23,8530008,8530053,1239927,1239935,ref-b.6.7.12b.545,ref-b.6.7.12b.553,על ההרים הרמים ועל הגבעות ותחת כל עץ רענן ,עץ רענן וכתיב התם על ההרים הרמים ותחת כל ,9,9,723,3302,0.7619047619047619,0.19565217391304346,0.4523809523809524
728,ref-sifre-d.60.4.55-ref-sifre-d.60.4.63,ref-b.4.08.45b.98-ref-b.4.08.45b.107,107254,107302,17972,17980,ref-sifre-d.60.4.55,ref-sifre-d.60.4.63,6664592,6664645,971039,971048,ref-b.4.8.45b.98,ref-b.4.8.45b.107,הר גבוה וגבעה ועץ רענן דע שיש שם עבודת כוכבים ,הר גבוה וגבעה נשאה ועץ רענן דע שיש שם עבודת כוכבים ,10,11,728,2702,0.09803921568627451,0.0980392156862745,0.09803921568627451
729,ref-sifre-d.60.4.66-ref-sifre-d.60.4.75,ref-b.4.08.45b.52-ref-b.4.08.45b.70,107308,107359,17982,17991,ref-sifre-d.60.4.66,ref-sifre-d.60.4.75,6664348,6664450,970998,971016,ref-b.4.8.45b.52,ref-b.4.8.45b.70,נאמר על ההרים הרמים ועל הגבעות ותחת כל עץ רענן ,שנאמר אלהיהם על ההרים ולא ההרים אלהיהם אלהיהם על הגבעות ולא גבעות אלהיהם שומע אני תחת כל עץ רענן ,10,19,729,2699,0.5360824742268041,0.5154639175257731,0.5360824742268041
730,ref-sifre-d.60.4.67-ref-sifre-d.60.4.75,ref-b.6.07.12b.543-ref-b.6.07.12b.551,107313,107359,17983,17991,ref-sifre-d.60.4.67,ref-sifre-d.60.4.75,8530001,8530044,1239925,1239933,ref-b.6.7.12b.543,ref-b.6.7.12b.551,על ההרים הרמים ועל הגבעות ותחת כל עץ רענן ,תחת כל עץ רענן וכתיב התם על ההרים הרמים ,9,9,730,3301,0.7857142857142857,0.21739130434782605,0.6190476190476191
732,ref-sifre-d.61.6.11-ref-sifre-d.61.6.23,ref-b.4.08.45b.173-ref-b.4.08.45b.178,107671,107749,18035,18046,ref-sifre-d.61.6.11,ref-sifre-d.61.6.23,6664989,6665028,971085,971090,ref-b.4.8.45b.173,ref-b.4.8.45b.178,אילן שנטעו מתחלה לעבודת כוכבים הרי זה אסור שנאמר ואשריהם תשרפון באש גדעו ,אומר אשריהם תגדעון באילן שנטעו מתחילה ,13,6,732,2703,0.7945205479452054,0.4794520547945206,0.6986301369863014
733,ref-sifre-d.61.6.23-ref-sifre-d.61.6.30,ref-b.4.08.47b.213-ref-b.4.08.47b.220,107745,107795,18046,18053,ref-sifre-d.61.6.23,ref-sifre-d.61.6.30,6671870,6671922,972076,972083,ref-b.4.8.47b.213,ref-b.4.8.47b.220,גדעו ופסלו לעבודת כוכבים והחליף נוטל מה שהחליף ,גידעו ופיסלו לעבודת כוכבים והחליף נוטל מה שהחליף ,8,8,733,2711,0.04081632653061224,0.04081632653061229,0.04081632653061224
734,ref-sifre-d.61.8.1-ref-sifre-d.61.9.5,ref-b.4.08.45b.225-ref-b.4.08.45b.232,108194,108264,18116,18125,ref-sifre-d.61.8.1,ref-sifre-d.61.9.5,6665294,6665342,971118,971123,ref-b.4.8.45b.225,ref-b.4.8.45b.232,ונתצתם את מזבחותם נתצתה את המזבח הנח לו ושברתם שיברתה את המצבה הנח ,ונתצתם את מזבחותם והנח ושברתם את מצבותם והנח ,13,8,734,2704,0.44776119402985076,0.4,0.40298507462686567
735,ref-sifre-d.61.11.4-ref-sifre-d.61.11.17,ref-b.4.08.45b.292-ref-b.4.08.45b.320,108373,108447,18143,18153,ref-sifre-d.61.11.4,ref-sifre-d.61.11.17,6665644,6665786,971160,971176,ref-b.4.8.45b.292,ref-b.4.8.45b.320,"מנין לקוצץ את האשרה שצריך לשרש אחריה ת""ל ואבדתם את שמם מן המקום ההוא ","מנין לעוקר עבודת כוכבים שצריך לשרש אחריה ת""ל ואבדתם את שמם אמר לו ר""ע והלא כבר נאמר אבד תאבדון אם כן מה ת""ל ואבדתם את שמם מן המקום ההוא ",14,29,735,2705,0.5588235294117647,0.5144927536231885,0.5588235294117647
736,ref-sifre-d.61.11.28-ref-sifre-d.61.11.43,ref-b.4.08.45b.309-ref-b.4.08.46a.13,108490,108566,18162,18174,ref-sifre-d.61.11.28,ref-sifre-d.61.11.43,6665732,6665864,971170,971192,ref-b.4.8.45b.309,ref-b.4.8.46a.13,"אבד תאבדון ומה ת""ל ואבדתם את שמם לשנות את שמם או יכול לשבח ת""ל שקץ תשקצנו ","אבד תאבדון אם כן מה ת""ל ואבדתם את שמם מן המקום ההוא לכנות לה שם יכול לשבח לשבח ס""ד אלא יכול לא לשבח ולא לגנאי ת""ל שקץ תשקצנו ",16,28,736,2706,0.464,0.4206349206349206,0.456
737,ref-sifre-d.62.1.37-ref-sifre-d.62.1.60,ref-b.5.01.54b.118-ref-b.5.01.54b.141,109121,109228,18256,18278,ref-sifre-d.62.1.37,ref-sifre-d.62.1.60,6962028,6962139,1013774,1013796,ref-b.5.1.54b.118,ref-b.5.1.54b.141,זכור ה' לדוד את כל ענותו אשר נשבע לה' נדר לאביר יעקב אם אבא באהל ביתי אם אתן שנת לעיני עד אמצא מקום לה' ,זכור ה' לדוד את כל ענותו אשר נשבע לה' וגו' אם אבא באהל ביתי אם אתן שנת לעיני לעפעפי תנומה עד אמצא מקום לה' ,24,24,737,2821,0.2523364485981308,0.16521739130434787,0.1588785046728972
738,ref-sifre-d.62.2.39-ref-sifre-d.62.2.55,ref-b.4.04.106a.119-ref-b.4.04.106a.125,109657,109742,18354,18369,ref-sifre-d.62.2.39,ref-sifre-d.62.2.55,6233782,6233819,908372,908378,ref-b.4.4.106a.119,ref-b.4.4.106a.125,בני קיני חותן משה אכלוהו ד' מאות ומ' שנה שנאמר ובני קיני חותן משה עלו מעיר התמרים ,ובני קיני חותן משה עלו מעיר התמרים ,17,7,738,2483,0.573170731707317,0.5731707317073171,0.573170731707317
739,ref-sifre-d.62.2.39-ref-sifre-d.62.2.57,ref-b.4.04.103b.625-ref-b.4.04.103b.633,109657,109754,18354,18371,ref-sifre-d.62.2.39,ref-sifre-d.62.2.57,6220901,6220945,906302,906309,ref-b.4.4.103b.625,ref-b.4.4.103b.633,בני קיני חותן משה אכלוהו ד' מאות ומ' שנה שנאמר ובני קיני חותן משה עלו מעיר התמרים אבל משנבנה ,ובני קיני חותן משה עלו מעיר התמרים את בני ,19,9,739,2470,0.5698924731182796,0.5483870967741935,0.5698924731182796
740,ref-sifre-d.62.3.5-ref-sifre-d.62.3.27,ref-b.4.04.16b.133-ref-b.4.04.16b.143,109921,110049,18399,18417,ref-sifre-d.62.3.5,ref-sifre-d.62.3.27,5839120,5839181,849063,849071,ref-b.4.4.16b.133,ref-b.4.4.16b.143,שבטיך וכתוב אחד אומר מכל שבטיכם הכסף מכל השבטים באחד שבטיך זה שילה מכל שבטיכם זה ירושלים ר' יהודה אומר הכסף מכל השבטים ,לכל שבט ושבט מניין תלמוד לומר שופטים לשבטיך שוטרים לכל שבט ,23,11,740,2067,0.7310924369747899,0.5528455284552846,0.680672268907563
741,ref-sifre-d.62.3.9-ref-sifre-d.62.3.20,ref-b.4.04.17a.27-ref-b.4.04.17a.48,109943,110008,18401,18412,ref-sifre-d.62.3.9,ref-sifre-d.62.3.20,5840780,5840895,849320,849341,ref-b.4.4.17a.27,ref-b.4.4.17a.48,מכל שבטיכם הכסף מכל השבטים באחד שבטיך זה שילה מכל שבטיכם זה ,מכל שבט ושבט נמצאו שנים יתירים אברור חמשה חמשה מכל שבט ושבט נמצאו עשרה חסרים אברור ששה משבט זה וחמשה משבט זה ,12,22,741,2073,0.6788990825688074,0.5677966101694916,0.6146788990825688
744,ref-sifre-d.62.3.26-ref-sifre-d.62.3.57,ref-b.5.01.116b.163-ref-b.5.01.116b.188,110037,110207,18416,18442,ref-sifre-d.62.3.26,ref-sifre-d.62.3.57,7122454,7122587,1037131,1037154,ref-b.5.1.116b.163,ref-b.5.1.116b.188,"מכל השבטים והמקום משבט אחד וכן הוא אומר ש""א כד ויקן דוד את הגורן ואת הבקר בכסף שקלים חמשים וכתוב אחד אומר דה""א כב ויתן דוד לארונה במקום שקלי זהב משקל שש מאות ",ויתן דוד לארנן במקום שקלי זהב משקל שש מאות וגו' וכתיב ויקן דוד את הגרן ואת הבקר בכסף שקלים חמשים הא כיצד גובה מכל שבט ושבט ,33,26,744,2871,0.5759493670886076,0.2760736196319018,0.4936708860759494
