,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
233,ref-mek.1.10.1.191-ref-mek.1.10.1.216,ref-b.2.13.18a.154-ref-b.2.13.18a.180,34071,34207,5318,5338,ref-mek.1.10.1.191,ref-mek.1.10.1.216,2738205,2738340,399480,399502,ref-b.2.13.18a.154,ref-b.2.13.18a.180,שיש בו קרבן מוסף יהא מותר במלאכה לא אם אמרת בראשי חדשים שאין קרויין מקרא קדש לכך מותרין במלאכה תאמר בחולו של מועד שהוא קרוי מקרא ,שיש בו קרבן מוסף ראש חדש יוכיח שיש בו קרבן מוסף ומותר בעשיית מלאכה מה לראש חדש שאין קרוי מקרא קדש תאמר בחולו של מועד שקרוי מקרא ,26,27,233,885,0.5193798449612403,0.2152777777777778,0.3023255813953488
234,ref-mek.1.10.1.304-ref-mek.1.10.1.332,ref-b.2.06.81a.290-ref-b.2.06.81a.304,34624,34766,5394,5413,ref-mek.1.10.1.304,ref-mek.1.10.1.332,1870043,1870124,271587,271599,ref-b.2.6.81a.290,ref-b.2.6.81a.304,שבת חמורה אינו מוזהר על מלאכת גוי במלאכתך יום טוב הקל דין הוא שלא יהא מוזהר על מלאכת גוי במלאכתך תלמוד לומר כל מלאכה לא יעשה בהם אם יום טוב ,"יהא מוזהר על תוספת עינוי ודין הוא ומה מלאכה שנוהגת בשבתות וי""ט אינו מוזהר עליה ",30,15,234,580,0.6785714285714286,0.4896551724137931,0.6285714285714286
235,ref-mek.1.10.1.466-ref-mek.1.10.1.477,ref-b.2.08.21a.336-ref-b.2.08.21a.353,35399,35449,5502,5510,ref-mek.1.10.1.466,ref-mek.1.10.1.477,2118213,2118298,307198,307213,ref-b.2.8.21a.336,ref-b.2.8.21a.353,אך אשר יאכל לכל נפש וגו'  שומע אני אף נפשות בהמה ,אך אשר יאכל לכל נפש הוא לבדו יעשה לכם ממשמע שנאמר לכל נפש שומע אני אפילו נפש בהמה ,11,18,235,673,0.4878048780487805,0.4767441860465116,0.4634146341463415
236,ref-mek.1.10.1.497-ref-mek.1.10.1.505,ref-b.2.08.21a.336-ref-b.2.08.21a.354,35554,35595,5522,5530,ref-mek.1.10.1.497,ref-mek.1.10.1.505,2118213,2118305,307198,307214,ref-b.2.8.21a.336,ref-b.2.8.21a.354,אך אשר יאכל לכל נפש אף נפשות בהמה במשמע ,אך אשר יאכל לכל נפש הוא לבדו יעשה לכם ממשמע שנאמר לכל נפש שומע אני אפילו נפש בהמה במשמע ,9,19,236,674,0.5681818181818182,0.5777777777777777,0.5681818181818182
237,ref-mek.1.10.1.520-ref-mek.1.10.1.528,ref-b.2.08.21a.336-ref-b.2.08.21a.354,35667,35706,5541,5549,ref-mek.1.10.1.520,ref-mek.1.10.1.528,2118213,2118305,307198,307214,ref-b.2.8.21a.336,ref-b.2.8.21a.354,אך אשר יאכל לכל נפש אף נפש בהמה במשמע ,אך אשר יאכל לכל נפש הוא לבדו יעשה לכם ממשמע שנאמר לכל נפש שומע אני אפילו נפש בהמה במשמע ,9,19,237,675,0.5795454545454546,0.5842696629213483,0.5795454545454546
238,ref-mek.1.10.2.26-ref-mek.1.10.2.32,ref-b.2.04.48b.218-ref-b.2.04.48b.224,35979,36025,5597,5603,ref-mek.1.10.2.26,ref-mek.1.10.2.32,1378438,1378485,199500,199506,ref-b.2.4.48b.218,ref-b.2.4.48b.224,שאור כקרני חגבים סידוק שנתערבו סדקיו זה בזה ,שיאור כקרני חגבים סידוק שנתערבו סדקין זה בזה ,8,8,238,383,0.044444444444444446,0.06521739130434778,0.044444444444444446
239,ref-mek.1.10.2.46-ref-mek.1.10.2.52,ref-b.2.04.48b.202-ref-b.2.04.48b.208,36088,36130,5612,5618,ref-mek.1.10.2.46,ref-mek.1.10.2.52,1378342,1378385,199488,199494,ref-b.2.4.48b.202,ref-b.2.4.48b.208,שאור כל שהכסיפו פניו כאדם שעמדו שערותיו ,שיאור כל שהכסיפו פניו כאדם שעמדו שערותיו ,7,7,239,382,0.024390243902439025,0.024390243902439046,0.024390243902439025
240,ref-mek.1.11.1.8-ref-mek.1.11.1.36,ref-b.5.05.18a.194-ref-b.5.05.18a.200,37023,37170,5743,5760,ref-mek.1.11.1.8,ref-mek.1.11.1.36,8166108,8166145,1187037,1187043,ref-b.5.5.18a.194,ref-b.5.5.18a.200,עד יום האחד ועשרים לחדש בערב מה תלמוד לומר לפי שהוא אומר שבעת ימים מצות תאכלו אין לי אלא ימים לילות מנין תלמוד לומר עד יום האחד ועשרים לרבות ,עד יום האחד ועשרים לחודש בערב רבי ,29,7,240,2625,0.7730496453900709,0.7588652482269503,0.7659574468085106
241,ref-mek.1.11.2.4-ref-mek.1.11.2.20,ref-b.2.04.5b.14-ref-b.2.04.5b.45,37198,37272,5765,5775,ref-mek.1.11.2.4,ref-mek.1.11.2.20,1236390,1236544,180016,180037,ref-b.2.4.5b.14,ref-b.2.4.5b.45,לא ימצא אין לי אלא בל ימצא בל יראה מנין תלמוד לומר לא יראה שאור בכל גבולך ,"יראה לך שאור בכל גבולך לפי שנא' לא יראה לך שאור שלך אי אתה רואה אבל אתה רואה של אחרים ושל גבוה יכול יטמין ויקבל פקדונות מן הנכרי ת""ל לא ימצא אין לי אלא ",17,34,241,324,0.7236842105263158,0.5419354838709678,0.6907894736842105
243,ref-mek.1.11.2.37-ref-mek.1.11.2.46,ref-b.2.08.7b.82-ref-b.2.08.7b.100,37347,37397,5788,5797,ref-mek.1.11.2.37,ref-mek.1.11.2.46,2072803,2072895,300886,300900,ref-b.2.8.7b.82,ref-b.2.8.7b.100,חמץ ולא יראה לך שאור הקיש שאור לחמץ וחמץ לשאור ,חמץ ולא בעי שאור ואנא אמינא ומה חמץ שאין חמוצו קשה בכזית שאור שחמוצו קשה לא כל שכן שאור ,10,19,243,669,0.5909090909090909,0.5326086956521738,0.5909090909090909
244,ref-mek.1.11.3.1-ref-mek.1.11.3.22,ref-b.2.04.43a.336-ref-b.2.04.43a.360,38942,39041,6022,6034,ref-mek.1.11.3.1,ref-mek.1.11.3.22,1362254,1362376,197307,197323,ref-b.2.4.43a.336,ref-b.2.4.43a.360,כל מחמצת לא תאכלו למה נאמר לפי שנאמר כי כל אוכל חמץ ונכרתה כי כל אוכל מחמצת ונכרתה אין לי אלא אלו ,כל מחמצת לא תאכלו אי הכי כרת נמי לחייב דהא כתיב כי כל אוכל מחמצת ונכרתה ההוא מיבעי ליה לכדתניא אין לי אלא שנתחמץ מאליו ,22,25,244,380,0.453781512605042,0.25,0.3949579831932773
245,ref-mek.1.11.3.1-ref-mek.1.11.3.24,ref-b.2.04.28b.97-ref-b.2.04.28b.115,38942,39065,6022,6036,ref-mek.1.11.3.1,ref-mek.1.11.3.24,1312386,1312481,190490,190500,ref-b.2.4.28b.97,ref-b.2.4.28b.115,כל מחמצת לא תאכלו למה נאמר לפי שנאמר כי כל אוכל חמץ ונכרתה כי כל אוכל מחמצת ונכרתה אין לי אלא אלו תערובתן מנין תלמוד לומר ,מחמצת מבעי ליה לכדתניא אין לי אלא שנתחמץ מאליו מחמת דבר אחר מנין תלמוד לומר כל מחמצת לא תאכלו ,26,19,245,350,0.6639344262295082,0.32558139534883723,0.5573770491803278
246,ref-mek.1.11.3.1-ref-mek.1.11.3.34,ref-b.2.04.4b.175-ref-b.2.04.4b.200,38942,39109,6022,6044,ref-mek.1.11.3.1,ref-mek.1.11.3.34,1234146,1234285,179725,179743,ref-b.2.4.4b.175,ref-b.2.4.4b.200,כל מחמצת לא תאכלו למה נאמר לפי שנאמר כי כל אוכל חמץ ונכרתה כי כל אוכל מחמצת ונכרתה אין לי אלא אלו תערובתן מנין תלמוד לומר כל מחמצת לא תאכלו בכל מושבותיכם תאכלו מצות ,חמץ דכתיב שבעת ימים שאור לא ימצא בבתיכם כי כל אוכל מחמצת ונכרתה ואכילת חמץ לאכילת מצה דכתיב כל מחמצת לא תאכלו בכל מושבותיכם תאכלו מצות ,34,26,246,315,0.43636363636363634,0.3146067415730337,0.3939393939393939
249,ref-mek.1.11.3.30-ref-mek.1.11.3.39,ref-b.2.04.36a.340-ref-b.2.04.36a.351,39078,39135,6040,6046,ref-mek.1.11.3.30,ref-mek.1.11.3.39,1338002,1338079,193819,193830,ref-b.2.4.36a.340,ref-b.2.4.36a.351,תאכלו בכל מושבותיכם תאכלו מצות למה נאמר לפי שנאמר ואכלת ,בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבותיכם יצאו בכורים שאין נאכלין ,10,12,249,362,0.5405405405405406,0.33333333333333337,0.44594594594594594
250,ref-mek.1.11.3.30-ref-mek.1.11.3.39,ref-b.2.04.36b.9-ref-b.2.04.36b.20,39078,39135,6040,6046,ref-mek.1.11.3.30,ref-mek.1.11.3.39,1338410,1338486,193879,193890,ref-b.2.4.36b.9,ref-b.2.4.36b.20,תאכלו בכל מושבותיכם תאכלו מצות למה נאמר לפי שנאמר ואכלת ,בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבות יצאו ביכורים שאינן נאכלין ,10,12,250,366,0.547945205479452,0.3246753246753247,0.4383561643835616
251,ref-mek.1.11.3.59-ref-mek.1.11.3.67,ref-b.2.04.36a.338-ref-b.2.04.36a.351,39235,39283,6064,6071,ref-mek.1.11.3.59,ref-mek.1.11.3.67,1337991,1338079,193818,193830,ref-b.2.4.36a.338,ref-b.2.4.36a.351,מצה תלמוד לומר בכל מושבותיכם יצא זה שאינו נאכל ,תלמוד לומר בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבותיכם יצאו בכורים שאין נאכלין ,9,14,251,361,0.5647058823529412,0.4651162790697675,0.5411764705882353
252,ref-mek.1.11.3.59-ref-mek.1.11.3.67,ref-b.2.04.36b.8-ref-b.2.04.36b.20,39235,39283,6064,6071,ref-mek.1.11.3.59,ref-mek.1.11.3.67,1338406,1338486,193878,193890,ref-b.2.4.36b.8,ref-b.2.4.36b.20,מצה תלמוד לומר בכל מושבותיכם יצא זה שאינו נאכל ,"ת""ל בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבות יצאו ביכורים שאינן נאכלין ",9,13,252,365,0.5714285714285714,0.430379746835443,0.5454545454545454
253,ref-mek.1.11.3.80-ref-mek.1.11.3.89,ref-b.5.01.36a.76-ref-b.5.01.36a.83,39349,39408,6083,6091,ref-mek.1.11.3.80,ref-mek.1.11.3.89,6913446,6913494,1007213,1007220,ref-b.5.1.36a.76,ref-b.5.1.36a.83,בחלות תודה ולא ברקיקי נזיר ולא בבכורים תלמוד לומר בכל ,"תודה וחלות ורקיקים שבנזיר מנין ת""ל קרבנו כולן ",10,8,253,2304,0.6296296296296297,0.360655737704918,0.46296296296296297
254,ref-mek.1.11.3.85-ref-mek.1.11.3.96,ref-b.2.04.4b.195-ref-b.2.04.4b.200,39379,39452,6088,6098,ref-mek.1.11.3.85,ref-mek.1.11.3.96,1234251,1234285,179738,179743,ref-b.2.4.4b.195,ref-b.2.4.4b.200,ולא בבכורים תלמוד לומר בכל מושבותיכם תאכלו מצות יצאו אלו שאינן נאכלין ,לא תאכלו בכל מושבותיכם תאכלו מצות ,12,6,254,317,0.5428571428571428,0.5142857142857142,0.5428571428571428
255,ref-mek.1.11.3.86-ref-mek.1.11.3.98,ref-b.2.04.36a.337-ref-b.2.04.36a.352,39384,39467,6089,6100,ref-mek.1.11.3.86,ref-mek.1.11.3.98,1337982,1338084,193817,193831,ref-b.2.4.36a.337,ref-b.2.4.36a.352,בבכורים תלמוד לומר בכל מושבותיכם תאכלו מצות יצאו אלו שאינן נאכלין בכל מושבותיכם ,בבכורים תלמוד לומר בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבותיכם יצאו בכורים שאין נאכלין בכל ,13,16,255,360,0.4020618556701031,0.17525773195876293,0.30927835051546393
256,ref-mek.1.11.3.86-ref-mek.1.11.3.98,ref-b.2.04.36b.7-ref-b.2.04.36b.21,39384,39467,6089,6100,ref-mek.1.11.3.86,ref-mek.1.11.3.98,1338396,1338491,193877,193891,ref-b.2.4.36b.7,ref-b.2.4.36b.21,בבכורים תלמוד לומר בכל מושבותיכם תאכלו מצות יצאו אלו שאינן נאכלין בכל מושבותיכם ,"בביכורים ת""ל בכל מושבותיכם תאכלו מצות מצה הנאכלת בכל מושבות יצאו ביכורים שאינן נאכלין בכל ",13,15,256,364,0.5222222222222223,0.19148936170212771,0.3333333333333333
259,ref-mek.1.11.3.89-ref-mek.1.11.3.101,ref-b.2.04.36b.50-ref-b.2.04.36b.60,39404,39482,6091,6103,ref-mek.1.11.3.89,ref-mek.1.11.3.101,1338640,1338703,193908,193918,ref-b.2.4.36b.50,ref-b.2.4.36b.60,בכל מושבותיכם תאכלו מצות יצאו אלו שאינן נאכלין בכל מושבותיכם משמע מוציא אני ,בכל מושבות כדר' ומוציא אני ביכורים שאין להן היתר בכל מושבות ,13,11,259,367,0.618421052631579,0.38095238095238093,0.47368421052631576
260,ref-mek.1.11.3.190-ref-mek.1.11.3.197,ref-b.2.04.36b.108-ref-b.2.04.36b.118,39938,39976,6165,6172,ref-mek.1.11.3.190,ref-mek.1.11.3.197,1338962,1339017,193955,193963,ref-b.2.4.36b.108,ref-b.2.4.36b.118,לחם עוני יצא זה שאינו נאכל אלא בשמחה ,מלחם עוני מי שנאכל באוני יצא זה שאין נאכל אלא בשמחה ,8,11,260,368,0.34615384615384615,0.28846153846153844,0.3269230769230769
261,ref-mek.1.12.1.74-ref-mek.1.12.1.80,ref-b.3.07.32b.247-ref-b.3.07.32b.256,40357,40395,6240,6245,ref-mek.1.12.1.74,ref-mek.1.12.1.80,4368988,4369037,636163,636172,ref-b.3.7.32b.247,ref-b.3.7.32b.256,לזקנים שנאמר לך ואספת את זקני ישראל ,זקן אלא חכם שנאמר אספה לי שבעים איש מזקני ישראל ,7,10,261,1404,0.4791666666666667,0.41509433962264153,0.4375
262,ref-mek.1.12.1.120-ref-mek.1.12.1.129,ref-b.2.04.89a.247-ref-b.2.04.89a.255,40592,40648,6274,6282,ref-mek.1.12.1.120,ref-mek.1.12.1.129,1528065,1528114,221164,221171,ref-b.2.4.89a.247,ref-b.2.4.89a.255,העולין למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,עליו חבורה אחרת נמנין ומושכין את ידיהן עד שישחט ,10,9,262,436,0.4423076923076923,0.27586206896551724,0.34615384615384615
263,ref-mek.1.12.1.121-ref-mek.1.12.1.129,ref-b.2.04.89a.216-ref-b.2.04.89a.221,40600,40648,6275,6282,ref-mek.1.12.1.121,ref-mek.1.12.1.129,1527896,1527931,221139,221144,ref-b.2.4.89a.216,ref-b.2.4.89a.221,למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,נמנין ומושכין ידיהן ממנו עד שישחט ,9,6,263,434,0.28888888888888886,0.3191489361702128,0.28888888888888886
264,ref-mek.1.12.1.121-ref-mek.1.12.1.129,ref-b.2.04.89a.272-ref-b.2.04.89a.289,40600,40648,6275,6282,ref-mek.1.12.1.121,ref-mek.1.12.1.129,1528203,1528300,221186,221198,ref-b.2.4.89a.272,ref-b.2.4.89a.289,למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,לימנות דברי הכל עד שישחט דאמר קרא במכסת נפשות והדר תכוסו תניא נמי הכי נמנין ומושכין את ידיהן ,9,18,264,440,0.7419354838709677,0.5625,0.7204301075268817
266,ref-mek.1.12.1.121-ref-mek.1.12.1.129,ref-b.2.06.49b.100-ref-b.2.06.49b.105,40600,40648,6275,6282,ref-mek.1.12.1.121,ref-mek.1.12.1.129,1767036,1767071,256560,256565,ref-b.2.6.49b.100,ref-b.2.6.49b.105,למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,נמנין ומושכין ידיהן ממנו עד שישחט ,9,6,266,537,0.28888888888888886,0.3191489361702128,0.28888888888888886
267,ref-mek.1.12.1.121-ref-mek.1.12.1.129,ref-b.3.06.25a.166-ref-b.3.06.25a.171,40600,40648,6275,6282,ref-mek.1.12.1.121,ref-mek.1.12.1.129,4028120,4028155,587095,587100,ref-b.3.6.25a.166,ref-b.3.6.25a.171,למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,נמנין ומושכין ידיהן ממנו עד שישחט ,9,6,267,1291,0.28888888888888886,0.3191489361702128,0.28888888888888886
268,ref-mek.1.12.1.121-ref-mek.1.12.1.133,ref-b.2.04.60b.204-ref-b.2.04.60b.213,40600,40671,6275,6285,ref-mek.1.12.1.121,ref-mek.1.12.1.133,1423606,1423660,206044,206052,ref-b.2.4.60b.204,ref-b.2.4.60b.213,למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ובלבד שיניח את הפסח ,נמנין ומושכין את ידיהם ממנו עד שישחט איבעיא להו פסח ,13,10,268,393,0.3384615384615385,0.2272727272727273,0.3076923076923077
269,ref-mek.1.12.1.156-ref-mek.1.12.1.165,ref-b.2.04.61a.95-ref-b.2.04.61a.103,40787,40840,6305,6314,ref-mek.1.12.1.156,ref-mek.1.12.1.165,1424682,1424730,206207,206215,ref-b.2.4.61a.95,ref-b.2.4.61a.103,שחטו שלא לשמו עבר על מצוה שומע אני יוכשר תלמוד לומר ,"שחטו שלא למנויו יהא כעובר על המצוה וכשר ת""ל ",11,9,269,396,0.5576923076923077,0.2857142857142857,0.36538461538461536
270,ref-mek.1.12.1.156-ref-mek.1.12.1.165,ref-b.2.04.78b.87-ref-b.2.04.78b.95,40787,40840,6305,6314,ref-mek.1.12.1.156,ref-mek.1.12.1.165,1485348,1485396,215075,215083,ref-b.2.4.78b.87,ref-b.2.4.78b.95,שחטו שלא לשמו עבר על מצוה שומע אני יוכשר תלמוד לומר ,"שחטו שלא למנויו יהא כעובר על המצוה וכשר ת""ל ",11,9,270,410,0.5576923076923077,0.2857142857142857,0.36538461538461536
271,ref-mek.1.12.1.179-ref-mek.1.12.1.192,ref-b.5.02.4b.77-ref-b.5.02.4b.90,40904,40978,6325,6337,ref-mek.1.12.1.179,ref-mek.1.12.1.192,7143443,7143520,1040381,1040389,ref-b.5.2.4b.77,ref-b.5.2.4b.90,נזבחו לשמן כשרין אלא שלא עלו לשום חובה לבעלים חוץ מן הפסח ומן החטאת ,הזבחים ששחטן שלא לשמן כשרין אלא שלא עלו לבעלים לשום חובה חוץ מפסח וחטאת ,14,14,271,2369,0.4722222222222222,0.18181818181818177,0.2777777777777778
272,ref-mek.1.12.2.34-ref-mek.1.12.2.50,ref-b.2.07.13a.115-ref-b.2.07.13a.130,41163,41248,6371,6387,ref-mek.1.12.2.34,ref-mek.1.12.2.50,1931993,1932073,280730,280745,ref-b.2.7.13a.115,ref-b.2.7.13a.130,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש ,אזוב ולא אזוב יון ולא אזוב כוחלי ולא אזוב מדברי ולא אזוב רומי ולא אזוב שיש ,17,16,272,634,0.20253164556962025,0.07499999999999996,0.16455696202531644
273,ref-mek.1.12.2.34-ref-mek.1.12.2.50,ref-b.5.03.62b.16-ref-b.5.03.62b.31,41163,41248,6371,6387,ref-mek.1.12.2.34,ref-mek.1.12.2.50,7666328,7666406,1115585,1115600,ref-b.5.3.62b.16,ref-b.5.3.62b.31,אזוב ולא אזוב יון ולא אזוב רומי ולא אזוב כחלית ולא אזוב מדברית ולא כל אזוב שיש ,אזוב ולא אזוב יון ולא אזוב כוחלי ולא אזוב רומי ולא מדברי ולא כל אזוב שיש ,17,16,273,2505,0.16455696202531644,0.07594936708860756,0.1518987341772152
274,ref-mek.1.12.2.83-ref-mek.1.12.2.98,ref-b.3.07.30b.33-ref-b.3.07.30b.41,41425,41511,6420,6430,ref-mek.1.12.2.83,ref-mek.1.12.2.98,4358336,4358383,634546,634553,ref-b.3.7.30b.33,ref-b.3.7.30b.41,הספים דברי ר' ישמעאל ר' עקיבא אומר אין סף אלא כלי שנאמר והספים והמזמרות והגעתם אל ,שנאמר את והב בסופה אל תקרי בסופה אלא בסופה ,16,9,274,1397,0.7804878048780488,0.5294117647058824,0.7317073170731707
275,ref-mek.1.12.2.218-ref-mek.1.12.2.230,ref-b.4.01.60a.311-ref-b.4.01.60a.327,42132,42201,6522,6534,ref-mek.1.12.2.218,ref-mek.1.12.2.230,4740154,4740243,689726,689742,ref-b.4.1.60a.311,ref-b.4.1.60a.327,ואתם לא תצאו מגיד משנתנה רשות למשחית לחבל אינו מבחין בן צדיק לרשע ,ואתם לא תצאו איש מפתח ביתו עד בקר כיון שניתן רשות למשחית אינו מבחין בין צדיקים לרשעים ,13,17,275,1523,0.4069767441860465,0.34782608695652173,0.3372093023255814
276,ref-mek.1.12.2.231-ref-mek.1.12.2.240,ref-b.4.01.60a.393-ref-b.4.01.60a.403,42202,42257,6535,6544,ref-mek.1.12.2.231,ref-mek.1.12.2.240,4740568,4740624,689799,689809,ref-b.4.1.60a.393,ref-b.4.1.60a.403,שנאמר לך עמי בא בחדריך וסגור דלתך בעדך וגו' ואומר ,עד בקר ואומר לך עמי בא בחדריך וסגור דלתיך בעדך ואומר ,10,11,276,1525,0.2830188679245283,0.19298245614035092,0.18867924528301888
277,ref-mek.1.12.2.232-ref-mek.1.12.2.237,ref-b.4.01.60b.12-ref-b.4.01.60b.17,42209,42238,6536,6541,ref-mek.1.12.2.232,ref-mek.1.12.2.237,4740706,4740736,689821,689826,ref-b.4.1.60b.12,ref-b.4.1.60b.17,לך עמי בא בחדריך וסגור דלתך ,לך עמי בא בחדריך וסגור דלתיך ,6,6,277,1526,0.034482758620689655,0.03448275862068961,0.034482758620689655
278,ref-mek.1.12.2.232-ref-mek.1.12.2.237,ref-b.4.04.105b.163-ref-b.4.04.105b.168,42209,42238,6536,6541,ref-mek.1.12.2.232,ref-mek.1.12.2.237,6230643,6230673,907875,907880,ref-b.4.4.105b.163,ref-b.4.4.105b.168,לך עמי בא בחדריך וסגור דלתך ,לך עמי בא בחדריך וסגור דלתיך ,6,6,278,2072,0.034482758620689655,0.03448275862068961,0.034482758620689655
280,ref-mek.1.12.2.257-ref-mek.1.12.2.264,ref-b.2.10.10b.280-ref-b.2.10.10b.286,42351,42390,6561,6568,ref-mek.1.12.2.257,ref-mek.1.12.2.264,2326048,2326078,337905,337911,ref-b.2.10.10b.280,ref-b.2.10.10b.286,כשתצא לדרך הכנס בכי טוב וצא בכי טוב ,יצא אדם בכי טוב ויכנס בכי טוב ,8,7,280,759,0.4166666666666667,0.3076923076923077,0.3611111111111111
281,ref-mek.1.12.2.328-ref-mek.1.12.2.340,ref-b.4.02.82b.573-ref-b.4.02.82b.585,42742,42817,6616,6628,ref-mek.1.12.2.328,ref-mek.1.12.2.340,5233020,5233096,760588,760600,ref-b.4.2.82b.573,ref-b.4.2.82b.585,ואומר תזרח השמש יאספון וגו' מכאן ואילך יצא אדם לפעלו ולעבודתו עדי ערב ,שנאמר תזרח השמש יאספון ואל מעונתם ירבצון יצא אדם לפעלו ולעבודתו עדי ערב ,13,13,281,1648,0.2361111111111111,0.20253164556962022,0.19444444444444445
282,ref-mek.1.12.2.335-ref-mek.1.12.2.340,ref-b.4.02.83b.73-ref-b.4.02.83b.82,42785,42817,6623,6628,ref-mek.1.12.2.335,ref-mek.1.12.2.340,5233539,5233593,760674,760683,ref-b.4.2.83b.73,ref-b.4.2.83b.82,יצא אדם לפעלו ולעבודתו עדי ערב ,יצא אדם לפעלו יצאו צדיקים לקבל שכרן ולעבודתו עדי ערב ,6,10,282,1649,0.41509433962264153,0.41509433962264153,0.41509433962264153
283,ref-mek.1.12.2.341-ref-mek.1.12.2.345,ref-b.5.03.127a.137-ref-b.5.03.127a.141,42818,42840,6629,6633,ref-mek.1.12.2.341,ref-mek.1.12.2.345,7862884,7862904,1143538,1143542,ref-b.5.3.127a.137,ref-b.5.3.127a.141,ואומר מה רבו מעשיך ה' ,אומר מה רבו מעשיך ה' ,5,5,283,2554,0.045454545454545456,0.045454545454545414,0.045454545454545456
284,ref-mek.1.12.3.94-ref-mek.1.12.3.104,ref-b.2.09.17a.119-ref-b.2.09.17a.133,43327,43385,6716,6726,ref-mek.1.12.3.94,ref-mek.1.12.3.104,2223122,2223196,322396,322409,ref-b.2.9.17a.119,ref-b.2.9.17a.133,עליהם שנאמר ופסח ה' על הפתח ואין פסיחה אלא חיים שנאמר ,ואין זבול אלא בית המקדש שנאמר בנה בניתי בית זבול לך ועליהם אמרה חנה ה' ,11,15,284,709,0.7605633802816901,0.45679012345679015,0.6338028169014085
285,ref-mek.1.12.3.105-ref-mek.1.12.3.109,ref-b.1.01.56b.330-ref-b.1.01.56b.336,43386,43408,6727,6731,ref-mek.1.12.3.105,ref-mek.1.12.3.109,290293,290326,42935,42941,ref-b.1.1.56b.330,ref-b.1.1.56b.336,כצפרים עפות כן יגן ה' ,צפור דכתיב כצפרים עפות כן יגן ה' ,5,7,285,161,0.3333333333333333,0.33333333333333337,0.3333333333333333
286,ref-mek.1.12.3.142-ref-mek.1.12.3.148,ref-b.1.01.61b.1632-ref-b.1.01.61b.1639,43573,43606,6763,6769,ref-mek.1.12.3.142,ref-mek.1.12.3.148,333438,333475,49606,49613,ref-b.1.1.61b.1632,ref-b.1.1.61b.1639,של יצחק שנאמר אלהים יראה לו השה ,של יצחק ראה שנאמר אלהים יראה לו השה ,7,8,286,174,0.1111111111111111,0.11111111111111116,0.1111111111111111
287,ref-mek.1.12.3.201-ref-mek.1.12.3.210,ref-b.4.04.65b.249-ref-b.4.04.65b.259,43888,43951,6814,6823,ref-mek.1.12.3.201,ref-mek.1.12.3.210,6046430,6046499,879596,879606,ref-b.4.4.65b.249,ref-b.4.4.65b.259,גרם עונותינו שנאמר כי עונותיכם היו מבדילים ביניכם ובין אלהיהם ,שעונותינו גרמו לנו שנאמר כי עונותיכם היו מבדילים ביניכם לבין אלהיכם ,10,11,287,1908,0.22058823529411764,0.1428571428571429,0.17647058823529413
288,ref-mek.1.12.3.201-ref-mek.1.12.3.213,ref-b.2.10.22b.493-ref-b.2.10.22b.501,43888,43972,6814,6826,ref-mek.1.12.3.201,ref-mek.1.12.3.213,2376253,2376306,345411,345419,ref-b.2.10.22b.493,ref-b.2.10.22b.501,גרם עונותינו שנאמר כי עונותיכם היו מבדילים ביניכם ובין אלהיהם וחטאתיכם הסתירו מכם ,גורם שנאמר עונותיכם הטו אלה וחטאתיכם מנעו הטוב מכם ,13,9,288,772,0.5487804878048781,0.41666666666666663,0.4878048780487805
289,ref-mek.1.13.1.68-ref-mek.1.13.1.73,ref-b.3.05.36a.33-ref-b.3.05.36a.38,44551,44581,6907,6911,ref-mek.1.13.1.68,ref-mek.1.13.1.73,3901771,3901801,568679,568683,ref-b.3.5.36a.33,ref-b.3.5.36a.38,אימתי אשלח לפניך והמותי את כל ,אימתי אשלח לפניך והמותי את כל ,6,6,289,1202,0.0,0.0,0.0
290,ref-mek.1.13.1.80-ref-mek.1.13.1.85,ref-b.5.03.84a.273-ref-b.5.03.84a.278,44615,44641,6914,6918,ref-mek.1.13.1.80,ref-mek.1.13.1.85,7731923,7731949,1124893,1124897,ref-b.5.3.84a.273,ref-b.5.3.84a.278,כי ירחיב ה' אלהיך את גבולך ,כי ירחיב ה' אלהיך את גבולך ,6,6,290,2525,0.0,0.0,0.0
