,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
221,ref-bible.0104.5.6.8-ref-bible.0104.5.6.14,ref-sifre-n.2.1.176-ref-sifre-n.2.1.189,264575,264607,45106,45112,ref-bible.104.5.6.8,ref-bible.104.5.6.14,6149,6215,891,902,ref-sifre-n.2.1.176,ref-sifre-n.2.1.189,כי יעשו מכל חטאת האדם למעל מעל ,כי יעשו מכל חטאת האדם למה נאמר לפי שנאמר נפש כי תחטא ומעלה מעל ,7,14,221,19,0.5079365079365079,0.5079365079365079,0.5079365079365079
222,ref-bible.0104.5.6.8-ref-bible.0104.5.6.14,ref-sifre-n.2.1.207-ref-sifre-n.2.1.213,264575,264607,45106,45112,ref-bible.104.5.6.8,ref-bible.104.5.6.14,6300,6332,915,921,ref-sifre-n.2.1.207,ref-sifre-n.2.1.213,כי יעשו מכל חטאת האדם למעל מעל ,כי יעשו מכל חטאת האדם למעל מעל ,7,7,222,20,0.0,0.0,0.0
223,ref-bible.0104.5.7.3-ref-bible.0104.5.7.9,ref-sifre-n.3.1.38-ref-sifre-n.3.1.49,264645,264680,45118,45123,ref-bible.104.5.7.3,ref-bible.104.5.7.9,7618,7675,1122,1131,ref-sifre-n.3.1.38,ref-sifre-n.3.1.49,חטאתם אשר עשו והשיב את אשמו בראשו ,חטאתם אשר עשו ולא על מה שעשה אביו והשיב את אשמו בראשו ,7,12,223,22,0.37037037037037035,0.37037037037037035,0.37037037037037035
224,ref-bible.0104.5.7.13-ref-bible.0104.5.8.4,ref-sifre-n.3.1.151-ref-sifre-n.4.1.4,264699,264736,45127,45133,ref-bible.104.5.7.13,ref-bible.104.5.8.4,8190,8238,1211,1218,ref-sifre-n.3.1.151,ref-sifre-n.4.1.4,ונתן לאשר אשם לו ואם אין לאיש גאל ,ונתן לאשר אשם לו מכל מקום ואם אין לאיש גואל ,8,10,224,23,0.22727272727272727,0.2272727272727273,0.22727272727272727
225,ref-bible.0104.5.7.15-ref-bible.0104.5.8.7,ref-sifre-n.4.1.36-ref-sifre-n.4.1.55,264711,264753,45129,45136,ref-bible.104.5.7.15,ref-bible.104.5.8.7,8397,8493,1242,1254,ref-sifre-n.4.1.36,ref-sifre-n.4.1.55,אשם לו ואם אין לאיש גאל להשיב האשם אליו ,ואשם למזבח ר' נתן אומר ואם אין לאיש גואל אין לי אלא איש אשה מנין תלמוד לומר להשיב האשם אליו ,9,20,225,24,0.5652173913043478,0.5652173913043479,0.5652173913043478
227,ref-bible.0104.5.8.3-ref-bible.0104.5.8.18,ref-sifre-n.4.1.74-ref-sifre-n.4.1.104,264727,264813,45132,45147,ref-bible.104.5.8.3,ref-bible.104.5.8.18,8588,8751,1262,1284,ref-sifre-n.4.1.74,ref-sifre-n.4.1.104,לאיש גאל להשיב האשם אליו האשם המושב ליהוה לכהן מלבד איל הכפרים אשר יכפר בו עליו ,אליו הא בנגזל הכתוב מדבר אשם המושב לה' לכהן בכסף הכתוב מדבר אתה אומר בכסף הכתוב מדבר או אינו מדבר אלא באשם כשהוא אומר מלבד איל הכפורים אשר יכפר בו עליו ,16,31,227,26,0.5986842105263158,0.5128205128205128,0.5855263157894737
228,ref-bible.0104.5.8.6-ref-bible.0104.5.8.18,ref-sifre-n.4.1.98-ref-sifre-n.4.1.113,264743,264813,45135,45147,ref-bible.104.5.8.6,ref-bible.104.5.8.18,8716,8794,1278,1290,ref-sifre-n.4.1.98,ref-sifre-n.4.1.113,האשם אליו האשם המושב ליהוה לכהן מלבד איל הכפרים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו הרי אשם אמור הא מה תלמוד לומר האשם המושב ,13,16,228,27,0.7466666666666667,0.25,0.56
229,ref-bible.0104.5.8.11-ref-bible.0104.5.8.18,ref-sifre-n.4.1.133-ref-sifre-n.4.1.143,264774,264813,45140,45147,ref-bible.104.5.8.11,ref-bible.104.5.8.18,8898,8954,1305,1314,ref-sifre-n.4.1.133,ref-sifre-n.4.1.143,לכהן מלבד איל הכפרים אשר יכפר בו עליו ,כהן שירצה תלמוד לומר מלבד איל הכפורים אשר יכפר בו עליו ,8,11,229,29,0.34545454545454546,0.3090909090909091,0.32727272727272727
230,ref-bible.0104.5.8.12-ref-bible.0104.5.8.18,ref-sifre-n.4.3.1-ref-sifre-n.4.3.7,264780,264813,45141,45147,ref-bible.104.5.8.12,ref-bible.104.5.8.18,9383,9418,1393,1399,ref-sifre-n.4.3.1,ref-sifre-n.4.3.7,מלבד איל הכפרים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו ,7,7,230,30,0.029411764705882353,0.02941176470588236,0.029411764705882353
231,ref-bible.0104.5.8.12-ref-bible.0104.5.8.18,ref-sifre-n.4.3.31-ref-sifre-n.4.3.37,264780,264813,45141,45147,ref-bible.104.5.8.12,ref-bible.104.5.8.18,9542,9577,1418,1424,ref-sifre-n.4.3.31,ref-sifre-n.4.3.37,מלבד איל הכפרים אשר יכפר בו עליו ,מלבד איל הכפורים אשר יכפר בו עליו ,7,7,231,31,0.029411764705882353,0.02941176470588236,0.029411764705882353
232,ref-bible.0104.5.12.12-ref-bible.0104.5.13.4,ref-sifre-n.7.1.136-ref-sifre-n.7.1.151,264992,265028,45174,45180,ref-bible.104.5.12.12,ref-bible.104.5.13.4,14320,14397,2103,2116,ref-sifre-n.7.1.136,ref-sifre-n.7.1.151,ומעלה בו מעל ושכב איש אתה שכבת זרע ,ומעלה בו מעל על דבר ערווה או על דבר ממון כשהוא אומר ושכב איש אותה שכבת זרע ,8,17,232,38,0.5333333333333333,0.5333333333333333,0.5333333333333333
233,ref-bible.0104.5.13.10-ref-bible.0104.5.14.20,ref-sifre-n.7.3.347-ref-sifre-n.7.3.363,265056,265190,45185,45209,ref-bible.104.5.13.10,ref-bible.104.5.14.20,16979,17058,2496,2512,ref-sifre-n.7.3.347,ref-sifre-n.7.3.363,והיא נטמאה ועד אין בה והוא לא נתפשה ועבר עליו רוח קנאה וקנא את אשתו והוא נטמאה או עבר עליו רוח קנאה וקנא את אשתו והיא לא נטמאה ,"והוא נטמאה או עבר עליו וגו' הי' ר ישמעאל אומר מה ת""ל היא נטמאה והיא לא נטמאה ",28,17,233,44,0.5748031496062992,0.4776119402985075,0.5590551181102362
234,ref-bible.0104.5.14.1-ref-bible.0104.5.14.7,ref-sifre-n.7.3.191-ref-sifre-n.7.3.197,265095,265128,45192,45197,ref-bible.104.5.14.1,ref-bible.104.5.14.7,16185,16218,2384,2389,ref-sifre-n.7.3.191,ref-sifre-n.7.3.197,ועבר עליו רוח קנאה וקנא את אשתו ,ועבר עליו רוח קנאה וקנא את אשתו ,7,7,234,41,0.0,0.0,0.0
235,ref-bible.0104.5.14.11-ref-bible.0104.5.14.17,ref-sifre-n.7.3.191-ref-sifre-n.7.3.197,265144,265175,45201,45206,ref-bible.104.5.14.11,ref-bible.104.5.14.17,16185,16218,2384,2389,ref-sifre-n.7.3.191,ref-sifre-n.7.3.197,עבר עליו רוח קנאה וקנא את אשתו ,ועבר עליו רוח קנאה וקנא את אשתו ,7,7,235,42,0.03125,0.03125,0.03125
236,ref-bible.0104.5.15.15-ref-bible.0104.5.15.22,ref-sifre-n.8.1.277-ref-sifre-n.8.1.285,265265,265299,45222,45229,ref-bible.104.5.15.15,ref-bible.104.5.15.22,18904,18944,2809,2817,ref-sifre-n.8.1.277,ref-sifre-n.8.1.285,לא יצק עליו שמן ולא יתן עליו לבנה ,לא ישים יצק עליו שמן ולא יתן עליו לבונה ,8,9,236,47,0.15,0.15000000000000002,0.15
238,ref-bible.0104.5.15.20-ref-bible.0104.5.15.26,ref-sifre-n.8.1.288-ref-sifre-n.8.1.304,265286,265316,45227,45233,ref-bible.104.5.15.20,ref-bible.104.5.15.26,18955,19032,2820,2833,ref-sifre-n.8.1.288,ref-sifre-n.8.1.304,יתן עליו לבנה כי מנחת קנאת הוא ,נתן עליו שמן ולבונה עובר בלא תעשה מפני מה טעמו של דבר מגיד כי מנחת קנאות הוא ,7,17,238,50,0.6103896103896104,0.5974025974025974,0.6103896103896104
239,ref-bible.0104.5.17.1-ref-bible.0104.5.17.6,ref-sifre-n.10.1.1-ref-sifre-n.10.1.16,265374,265405,45244,45249,ref-bible.104.5.17.1,ref-bible.104.5.17.6,20755,20839,3128,3143,ref-sifre-n.10.1.1,ref-sifre-n.10.1.16,ולקח הכהן מים קדשים בכלי חרש ,ולקח הכהן מים קדושים אין מים קדושים אלא שקדשו בכלי ואליהם אלו מי כיור בכלי חרש ,6,16,239,51,0.6329113924050633,0.6329113924050633,0.6329113924050633
240,ref-bible.0104.5.18.1-ref-bible.0104.5.18.10,ref-sifre-n.11.1.1-ref-sifre-n.11.1.15,265465,265516,45261,45268,ref-bible.104.5.18.1,ref-bible.104.5.18.10,22032,22114,3323,3335,ref-sifre-n.11.1.1,ref-sifre-n.11.1.15,והעמיד הכהן את האשה לפני יהוה ופרע את ראש האשה ,והעמיד הכהן את האשה לפני ה' מקום שמעמידה בתחלה מעמידה בסוף ופרע את ראש האשה ,10,15,240,52,0.39473684210526316,0.381578947368421,0.39473684210526316
241,ref-bible.0104.5.18.1-ref-bible.0104.5.18.21,ref-sifre-n.21.1.38-ref-sifre-n.21.1.59,265465,265572,45261,45278,ref-bible.104.5.18.1,ref-bible.104.5.18.21,31725,31833,4834,4852,ref-sifre-n.21.1.38,ref-sifre-n.21.1.59,והעמיד הכהן את האשה לפני יהוה ופרע את ראש האשה ונתן על כפיה את מנחת הזכרון מנחת קנאת הוא וביד הכהן ,והעמיד הכהן את האשה לפני ה' ופרע את ראש האשה ונתן על כפיה את מנחה הזכרון מנחת קנאו היא ועשה לה הכהן ,21,22,241,80,0.12,0.12264150943396224,0.1
242,ref-bible.0104.5.18.20-ref-bible.0104.5.19.3,ref-sifre-n.11.1.223-ref-sifre-n.12.1.3,265561,265614,45277,45285,ref-bible.104.5.18.20,ref-bible.104.5.19.3,23177,23273,3514,3527,ref-sifre-n.11.1.223,ref-sifre-n.12.1.3,וביד הכהן יהיו מי המרים המאררים והשביע אתה הכהן ,ביד הכהן דבר אחר נקראו מרים על שם סופם שממררין את הגוף ומערערים את העין והשביע אותה הכהן ,9,18,242,54,0.550561797752809,0.4945054945054945,0.5393258426966292
243,ref-bible.0104.5.19.4-ref-bible.0104.5.19.11,ref-sifre-n.12.1.125-ref-sifre-n.12.1.141,265615,265647,45286,45292,ref-bible.104.5.19.4,ref-bible.104.5.19.11,23914,23991,3625,3637,ref-sifre-n.12.1.125,ref-sifre-n.12.1.141,ואמר אל האשה אם לא שכב איש אתך ,אמורה הא מה תלמוד לומר ואמר אל האשה למדה הכהן סדר שבועה אם לא שכב איש אותך ,8,17,243,58,0.5866666666666667,0.5866666666666667,0.5866666666666667
244,ref-bible.0104.5.19.19-ref-bible.0104.5.20.10,ref-sifre-n.12.1.241-ref-sifre-n.13.1.17,265680,265752,45299,45312,ref-bible.104.5.19.19,ref-bible.104.5.20.10,24514,24623,3732,3748,ref-sifre-n.12.1.241,ref-sifre-n.13.1.17,ממי המרים המאררים האלה ואת כי שטית תחת אישך וכי נטמאת ויתן איש בך ,ממי המרים המאררים האלה ואת כי שטית אין לי אלא כדרכה שלא כדרכה מנין תלמוד לומר וכי נטמאת ויתן איש בך ,14,21,244,59,0.39,0.38834951456310685,0.39
245,ref-bible.0104.5.21.1-ref-bible.0104.5.21.9,ref-sifre-n.12.1.22-ref-sifre-n.12.1.43,265774,265827,45316,45323,ref-bible.104.5.21.1,ref-bible.104.5.21.9,23377,23505,3546,3566,ref-sifre-n.12.1.22,ref-sifre-n.12.1.43,והשביע הכהן את האשה בשבעת האלה ואמר הכהן לאשה ,נשבעת מאליה אף שבועה האמורה כאן היא נשבעת מאליה תלמוד לומר והשביע אותה הכהן הכהן משביעה ואינה נשבעת מאליה ואמר אל האשה ,9,22,245,55,0.7142857142857143,0.6134453781512605,0.6974789915966386
247,ref-bible.0104.5.21.6-ref-bible.0104.5.21.16,ref-sifre-n.12.1.113-ref-sifre-n.12.1.122,265804,265864,45320,45330,ref-bible.104.5.21.6,ref-bible.104.5.21.16,23850,23903,3613,3622,ref-sifre-n.12.1.113,ref-sifre-n.12.1.122,האלה ואמר הכהן לאשה יתן יהוה אותך לאלה ולשבעה בתוך עמך ,האלה כשהוא אומר יתן ה' אותך לאלה ולשבועה בתוך עמך ,11,10,247,57,0.2909090909090909,0.1578947368421053,0.23636363636363636
248,ref-bible.0104.5.21.10-ref-bible.0104.5.21.16,ref-sifre-n.14.1.56-ref-sifre-n.14.1.62,265828,265864,45324,45330,ref-bible.104.5.21.10,ref-bible.104.5.21.16,25025,25060,3804,3810,ref-sifre-n.14.1.56,ref-sifre-n.14.1.62,יתן יהוה אותך לאלה ולשבעה בתוך עמך ,יתן ה' אותך לאלה ולשבועה בתוך עמך ,7,7,248,60,0.11428571428571428,0.08333333333333337,0.08571428571428572
249,ref-bible.0104.5.21.17-ref-bible.0104.5.22.7,ref-sifre-n.15.1.1-ref-sifre-n.15.1.15,265865,265944,45331,45344,ref-bible.104.5.21.17,ref-bible.104.5.22.7,25545,25620,3889,3899,ref-sifre-n.15.1.1,ref-sifre-n.15.1.15,בתת יהוה את ירכך נפלת ואת בטנך צבה ובאו המים המאררים האלה במעיך לצבות בטן ,בתת ה' את ירכך נופלת ובאו המים המאררים האלה ר' יוסי הגלילי אומר זה בטנו ,15,15,249,64,0.5,0.2823529411764706,0.32432432432432434
250,ref-bible.0104.5.22.6-ref-bible.0104.5.22.9,ref-sifre-n.15.1.49-ref-sifre-n.15.1.52,265935,265955,45343,45346,ref-bible.104.5.22.6,ref-bible.104.5.22.9,25783,25803,3925,3928,ref-sifre-n.15.1.49,ref-sifre-n.15.1.52,לצבות בטן ולנפל ירך ,לצבות בטן ונפול ירך ,4,4,250,68,0.1,0.09523809523809523,0.05
252,ref-bible.0104.5.25.8-ref-bible.0104.5.27.1,ref-sifre-n.17.1.174-ref-sifre-n.18.1.1,266135,266267,45375,45394,ref-bible.104.5.25.8,ref-bible.104.5.27.1,28607,28813,4365,4397,ref-sifre-n.17.1.174,ref-sifre-n.18.1.1,והניף את המנחה לפני יהוה והקריב אתה אל המזבח וקמץ הכהן מן המנחה את אזכרתה והקטיר המזבחה ואחר ישקה את האשה את המים והשקה ,והניף את המנחה לפני ה' והקריב אותה אל המזבח למד על מנחת סוטה שטעונה הנפה והגשה וקמץ הכהן מן המנחה את אזכרתה והקטיר המזבחה זו הקטרת הקומץ שקרויה אזכרה ואחר ישקה את האשה לענין שאמרנו והשקה ,24,36,252,69,0.4117647058823529,0.3670212765957447,0.40106951871657753
253,ref-bible.0104.5.27.14-ref-bible.0104.5.27.18,ref-sifre-n.15.1.34-ref-sifre-n.15.1.51,266335,266365,45406,45410,ref-bible.104.5.27.14,ref-bible.104.5.27.18,25708,25799,3916,3927,ref-sifre-n.15.1.34,ref-sifre-n.15.1.51,למרים וצבתה בטנה ונפלה ירכה ,אומר וצבתה בטנה ונפלה ירכה הרי בטנה וירכה של נבעלת אמור הא מה תלמוד לומר לצבות בטן ונפול ,5,18,253,65,0.7415730337078652,0.7,0.7191011235955056
255,ref-bible.0104.5.29.4-ref-bible.0104.5.29.9,ref-sifre-n.20.1.22-ref-sifre-n.20.1.27,266460,266489,45427,45432,ref-bible.104.5.29.4,ref-bible.104.5.29.9,31124,31153,4736,4741,ref-sifre-n.20.1.22,ref-sifre-n.20.1.27,אשר תשטה אשה תחת אישה ונטמאה ,אשר תשטה אשה תחת אישה ונטמאה ,6,6,255,77,0.0,0.0,0.0
256,ref-bible.0104.5.29.7-ref-bible.0104.5.30.7,ref-sifre-n.20.1.101-ref-sifre-n.21.1.6,266473,266519,45430,45439,ref-bible.104.5.29.7,ref-bible.104.5.30.7,31529,31583,4798,4807,ref-sifre-n.20.1.101,ref-sifre-n.21.1.6,תחת אישה ונטמאה או איש אשר תעבר עליו רוח קנאה ,תחת אישה להוציא את הארוסה איש אשר תעבור עליו רוח קנאה ,10,11,256,78,0.2222222222222222,0.24561403508771928,0.2222222222222222
257,ref-bible.0104.5.30.1-ref-bible.0104.5.30.14,ref-sifre-n.21.1.30-ref-sifre-n.21.1.42,266490,266555,45433,45444,ref-bible.104.5.30.1,ref-bible.104.5.30.14,31688,31752,4826,4837,ref-sifre-n.21.1.30,ref-sifre-n.21.1.42,או איש אשר תעבר עליו רוח קנאה וקנא את אשתו והעמיד את האשה לפני ,או איש אשר תעבור עליו חובה ולא רשות והעמיד הכהן את האשה לפני ,14,13,257,79,0.31746031746031744,0.22857142857142854,0.20634920634920634
258,ref-bible.0104.5.30.4-ref-bible.0104.5.30.10,ref-sifre-n.7.3.191-ref-sifre-n.7.3.197,266501,266533,45436,45441,ref-bible.104.5.30.4,ref-bible.104.5.30.10,16185,16218,2384,2389,ref-sifre-n.7.3.191,ref-sifre-n.7.3.197,תעבר עליו רוח קנאה וקנא את אשתו ,ועבר עליו רוח קנאה וקנא את אשתו ,7,7,258,43,0.03125,0.06060606060606055,0.03125
259,ref-bible.0104.5.31.1-ref-bible.0104.5.31.8,ref-sifre-n.21.1.97-ref-sifre-n.21.1.105,266595,266636,45452,45458,ref-bible.104.5.31.1,ref-bible.104.5.31.8,32002,32049,4886,4893,ref-sifre-n.21.1.97,ref-sifre-n.21.1.105,ונקה האיש מעון והאשה ההוא תשא את עונה ,ונקה ונקה האיש מעון והאשה ההיא תשא את עונה ,8,9,259,81,0.13953488372093023,0.11627906976744184,0.13953488372093023
260,ref-bible.0104.5.31.1-ref-bible.0104.5.31.8,ref-sifre-n.21.1.150-ref-sifre-n.21.1.158,266595,266636,45452,45458,ref-bible.104.5.31.1,ref-bible.104.5.31.8,32286,32337,4929,4937,ref-sifre-n.21.1.150,ref-sifre-n.21.1.158,ונקה האיש מעון והאשה ההוא תשא את עונה ,ונקה האיש מעון כשהאיש מנוקה מעון האשה ההיא תשא ,8,9,260,82,0.46808510638297873,0.26530612244897955,0.3829787234042553
262,ref-bible.0104.5.31.1-ref-bible.0104.6.2.15,ref-sifre-n.21.1.201-ref-sifre-n.22.1.29,266595,266728,45452,45469,ref-bible.104.5.31.1,ref-bible.104.6.2.15,32551,32711,4977,4996,ref-sifre-n.21.1.201,ref-sifre-n.22.1.29,ונקה האיש מעון והאשה ההוא תשא את עונה וידבר יהוה אל משה לאמר דבר אל בני ישראל ואמרת אלהם איש או אשה כי יפלא לנדר נדר נזיר להזיר ,ונקה האיש מעון מעון ההוא וידבר ה' אל משה לאמר דבר אל בני ישראל ואמרת אליהם איש או אשה כי יפליא לנדר נדר נזיר להזיר לה' למה נאמרה פרשה זו לפי שהוא אומר איש ,28,34,262,86,0.4,0.197452229299363,0.2967741935483871
263,ref-bible.0104.6.2.10-ref-bible.0104.6.2.15,ref-sifre-n.22.1.223-ref-sifre-n.22.1.228,266700,266728,45464,45469,ref-bible.104.6.2.10,ref-bible.104.6.2.15,33705,33734,5151,5156,ref-sifre-n.22.1.223,ref-sifre-n.22.1.228,כי יפלא לנדר נדר נזיר להזיר ,כי יפליא לנדור נדר נזיר להזיר ,6,6,263,91,0.06666666666666667,0.06666666666666665,0.06666666666666667
264,ref-bible.0104.6.2.10-ref-bible.0104.6.3.9,ref-sifre-n.22.1.392-ref-sifre-n.23.1.9,266700,266778,45464,45479,ref-bible.104.6.2.10,ref-bible.104.6.3.9,34584,34661,5304,5317,ref-sifre-n.22.1.392,ref-sifre-n.23.1.9,כי יפלא לנדר נדר נזיר להזיר ליהוה מיין ושכר יזיר חמץ יין וחמץ שכר לא ישתה ,כי יפליא לנדר נדר נזיר להזיר לה' מיין ושכר יזיר חומץ יין וחומץ שכר לא ישתה ,16,16,264,92,0.08,0.03947368421052633,0.05333333333333334
265,ref-bible.0104.6.5.1-ref-bible.0104.6.5.9,ref-sifre-n.25.1.15-ref-sifre-n.25.1.30,266895,266930,45498,45505,ref-bible.104.6.5.1,ref-bible.104.6.5.9,39713,39795,6035,6049,ref-sifre-n.25.1.15,ref-sifre-n.25.1.30,כל ימי נדר נזרו תער לא יעבר על ראשו ,כל ימי נדר נזרו נדרו תלוי בנזירותו ולא נזירותו תלויה בנדרו תער לא יעבור על ראשו ,9,16,265,97,0.55,0.55,0.55
266,ref-bible.0104.6.5.14-ref-bible.0104.6.5.21,ref-sifre-n.25.1.365-ref-sifre-n.25.1.371,266949,266986,45510,45517,ref-bible.104.6.5.14,ref-bible.104.6.5.21,41426,41457,6285,6291,ref-sifre-n.25.1.365,ref-sifre-n.25.1.371,יזיר ליהוה קדש יהיה גדל פרע שער ראשו ,נזיר קדוש יהיה גדל פרע שער ראשו ,8,7,266,101,0.21621621621621623,0.1842105263157895,0.1891891891891892
267,ref-bible.0104.6.5.16-ref-bible.0104.6.5.21,ref-sifre-n.25.1.236-ref-sifre-n.25.1.246,266961,266986,45512,45517,ref-bible.104.6.5.16,ref-bible.104.6.5.21,40808,40857,6195,6201,ref-sifre-n.25.1.236,ref-sifre-n.25.1.246,קדש יהיה גדל פרע שער ראשו ,קדוש יהיה למה נאמר לפי שהוא אומר גדל פרע שער ראשו ,6,11,267,98,0.48,0.48,0.48
268,ref-bible.0104.6.5.18-ref-bible.0104.6.6.3,ref-sifre-n.25.1.332-ref-sifre-n.25.1.338,266970,266999,45514,45519,ref-bible.104.6.5.18,ref-bible.104.6.6.3,41262,41296,6257,6263,ref-sifre-n.25.1.332,ref-sifre-n.25.1.338,גדל פרע שער ראשו כל ימי הזירו ,גדל פרע שער ראשו בשאר כל הנזירים ,7,7,268,100,0.30303030303030304,0.25,0.24242424242424243
269,ref-bible.0104.6.6.1-ref-bible.0104.6.6.8,ref-sifre-n.26.1.1-ref-sifre-n.26.1.8,266987,267019,45518,45524,ref-bible.104.6.6.1,ref-bible.104.6.6.8,43320,43349,6476,6482,ref-sifre-n.26.1.1,ref-sifre-n.26.1.8,כל ימי הזירו ליהוה על נפש מת לא ,כל ימי הזירו לה' על נפש מת לא ,8,8,269,103,0.09375,0.12121212121212122,0.09375
270,ref-bible.0104.6.9.1-ref-bible.0104.6.9.6,ref-sifre-n.28.1.1-ref-sifre-n.28.1.6,267119,267147,45544,45549,ref-bible.104.6.9.1,ref-bible.104.6.9.6,45932,45961,6873,6878,ref-sifre-n.28.1.1,ref-sifre-n.28.1.6,וכי ימות מת עליו בפתע פתאם ,וכי ימות מת עליו בפתע פתאום ,6,6,270,104,0.03571428571428571,0.0357142857142857,0.03571428571428571
271,ref-bible.0104.6.9.1-ref-bible.0104.6.9.6,ref-sifre-n.28.1.33-ref-sifre-n.28.1.41,267119,267147,45544,45549,ref-bible.104.6.9.1,ref-bible.104.6.9.6,46097,46142,6897,6904,ref-sifre-n.28.1.33,ref-sifre-n.28.1.41,וכי ימות מת עליו בפתע פתאם ,וכי ימות מת עליו להוציא את הספק בפתע פתאום ,6,9,271,105,0.37209302325581395,0.37209302325581395,0.37209302325581395
272,ref-bible.0104.6.9.10-ref-bible.0104.6.10.2,ref-sifre-n.28.2.149-ref-sifre-n.28.2.163,267163,267221,45553,45561,ref-bible.104.6.9.10,ref-bible.104.6.10.2,47611,47697,7129,7143,ref-sifre-n.28.2.149,ref-sifre-n.28.2.163,וגלח ראשו ביום טהרתו ביום השביעי יגלחנו וביום השמיני ,מגלח כל שערו ביום טהרתו ביום הזיתו בשביעי אתה אומר ביום הזייתו בשביעי או בשמיני ,9,15,272,110,0.4625,0.3975903614457831,0.45
273,ref-bible.0104.6.10.10-ref-bible.0104.6.11.6,ref-sifre-n.29.2.33-ref-sifre-n.30.1.10,267251,267310,45565,45573,ref-bible.104.6.10.10,ref-bible.104.6.11.6,49157,49234,7343,7354,ref-sifre-n.29.2.33,ref-sifre-n.30.1.10,אל הכהן אל פתח אהל מועד ועשה הכהן אחד לחטאת ואחד לעלה ,אל פתח אהל מועד ועשה הכהן אחד לחטאת שיפרישם הכהן אחד לחטאת ואחד לעולה ,12,14,273,116,0.45714285714285713,0.22857142857142854,0.34285714285714286
274,ref-bible.0104.6.11.4-ref-bible.0104.6.11.12,ref-sifre-n.30.1.61-ref-sifre-n.30.1.71,267292,267339,45571,45579,ref-bible.104.6.11.4,ref-bible.104.6.11.12,49514,49563,7396,7406,ref-sifre-n.30.1.61,ref-sifre-n.30.1.71,לחטאת ואחד לעלה וכפר עליו מאשר חטא על הנפש ,וכפר עליו מאשר חטא על הנפש וכי על איזו נפש חטא ,9,11,274,117,0.7446808510638298,0.30188679245283023,0.425531914893617
275,ref-bible.0104.6.11.7-ref-bible.0104.6.11.12,ref-sifre-n.28.1.155-ref-sifre-n.28.1.160,267311,267339,45574,45579,ref-bible.104.6.11.7,ref-bible.104.6.11.12,46728,46756,6982,6987,ref-sifre-n.28.1.155,ref-sifre-n.28.1.160,וכפר עליו מאשר חטא על הנפש ,וכפר עליו מאשר חטא על הנפש ,6,6,275,106,0.0,0.0,0.0
276,ref-bible.0104.6.11.7-ref-bible.0104.6.12.5,ref-sifre-n.30.1.107-ref-sifre-n.30.1.124,267311,267391,45574,45587,ref-bible.104.6.11.7,ref-bible.104.6.12.5,49740,49831,7435,7450,ref-sifre-n.30.1.107,ref-sifre-n.30.1.124,וכפר עליו מאשר חטא על הנפש וקדש את ראשו ביום ההוא והזיר ליהוה את ימי נזרו ,וכפר עליו מאשר חטא על הנפש שמטמא למתים וקדש את ראשו ביום ההוא והזיר לה' את ימי נזרו ,16,18,276,118,0.17857142857142858,0.16279069767441856,0.15476190476190477
277,ref-bible.0104.6.12.1-ref-bible.0104.6.12.10,ref-sifre-n.30.1.140-ref-sifre-n.30.1.149,267366,267416,45584,45592,ref-bible.104.6.12.1,ref-bible.104.6.12.10,49922,49969,7466,7474,ref-sifre-n.30.1.140,ref-sifre-n.30.1.149,והזיר ליהוה את ימי נזרו והביא כבש בן שנתו לאשם ,והזיר לה' את ימי נזרו והביא כבש בן שנתו לאשם ,10,10,277,120,0.06382978723404255,0.08333333333333337,0.06382978723404255
278,ref-bible.0104.6.12.5-ref-bible.0104.6.12.10,ref-sifre-n.30.1.169-ref-sifre-n.30.1.175,267387,267416,45587,45592,ref-bible.104.6.12.5,ref-bible.104.6.12.10,50070,50107,7493,7499,ref-sifre-n.30.1.169,ref-sifre-n.30.1.175,נזרו והביא כבש בן שנתו לאשם ,והזיר בזמן שהביא כבש בן שנתו לאשם ,6,7,278,121,0.2647058823529412,0.2777777777777778,0.2647058823529412
279,ref-bible.0104.6.12.5-ref-bible.0104.6.12.10,ref-sifre-n.31.1.23-ref-sifre-n.31.1.29,267387,267416,45587,45592,ref-bible.104.6.12.5,ref-bible.104.6.12.10,53811,53848,7853,7859,ref-sifre-n.31.1.23,ref-sifre-n.31.1.29,נזרו והביא כבש בן שנתו לאשם ,והזיר בזמן שהביא כבש בן שנתו לאשם ,6,7,279,122,0.2647058823529412,0.2777777777777778,0.2647058823529412
280,ref-bible.0104.6.13.3-ref-bible.0104.6.14.7,ref-sifre-n.30.1.140-ref-sifre-n.30.1.148,267462,267549,45601,45614,ref-bible.104.6.13.3,ref-bible.104.6.14.7,49922,49963,7466,7473,ref-sifre-n.30.1.140,ref-sifre-n.30.1.148,הנזיר ביום מלאת ימי נזרו יביא אתו אל פתח אהל מועד והקריב את קרבנו ליהוה כבש בן שנתו ,והזיר לה' את ימי נזרו והביא כבש בן שנתו ,18,9,280,119,0.5952380952380952,0.5411764705882354,0.5833333333333334
