,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
62,ref-m.2.3.6.2.74-ref-m.2.3.6.2.101,ref-mek.9.1.2.13-ref-mek.9.1.2.31,188817,188950,28991,29012,ref-m.2.3.6.2.74,ref-m.2.3.6.2.101,381880,381978,61600,61613,ref-mek.9.1.2.13,ref-mek.9.1.2.31,שהן מצוה והן משום שבות לא ידחו את השבת אמר לו רבי אליעזר ועליה אני דן ומה אם שחיטה שהיא משום מלאכה דוחה את השבת הזאה שהיא משום ,מלאכה אין לי אלא דברים שהם משום מלאכה משום שבות מנין תלמוד לומר את שבתותי תשמורו להביא דברים שהן ,28,19,62,382,0.7244094488188977,0.3407407407407408,0.6220472440944882
63,ref-m.2.3.6.2.93-ref-m.2.3.6.2.102,ref-mek.1.10.2.148-ref-mek.1.10.2.154,188905,188955,29006,29013,ref-m.2.3.6.2.93,ref-m.2.3.6.2.102,36610,36646,5682,5688,ref-mek.1.10.2.148,ref-mek.1.10.2.154,שהיא משום מלאכה דוחה את השבת הזאה שהיא משום שבות ,שהם משום מלאכה דברים שהם משום שבות ,10,7,63,49,0.3877551020408163,0.41509433962264153,0.3877551020408163
64,ref-m.2.3.6.2.117-ref-m.2.3.6.2.127,ref-mek.1.10.2.148-ref-mek.1.10.2.154,189016,189072,29023,29031,ref-m.2.3.6.2.117,ref-m.2.3.6.2.127,36610,36646,5682,5688,ref-mek.1.10.2.148,ref-mek.1.10.2.154,שהיא משום שבות אינה דוחה את השבת שחיטה שהיא משום מלאכה ,שהם משום מלאכה דברים שהם משום שבות ,11,7,64,50,0.5636363636363636,0.47457627118644063,0.5636363636363636
65,ref-m.2.3.6.2.117-ref-m.2.3.6.2.127,ref-mek.8.4.1.63-ref-mek.8.4.1.69,189016,189072,29023,29031,ref-m.2.3.6.2.117,ref-m.2.3.6.2.127,373348,373384,60306,60312,ref-mek.8.4.1.63,ref-mek.8.4.1.69,שהיא משום שבות אינה דוחה את השבת שחיטה שהיא משום מלאכה ,שהן משום מלאכה דברים שהן משום שבות ,11,7,65,366,0.5636363636363636,0.47457627118644063,0.5636363636363636
66,ref-m.2.3.6.2.117-ref-m.2.3.6.2.133,ref-mek.9.1.2.18-ref-mek.9.1.2.33,189016,189099,29023,29034,ref-m.2.3.6.2.117,ref-m.2.3.6.2.133,381903,381988,61603,61615,ref-mek.9.1.2.18,ref-mek.9.1.2.33,שהיא משום שבות אינה דוחה את השבת שחיטה שהיא משום מלאכה אינו דין שלא תדחה את השבת ,שהם משום מלאכה משום שבות מנין תלמוד לומר את שבתותי תשמורו להביא דברים שהן משום שבות ,17,16,66,383,0.6904761904761905,0.3980582524271845,0.4523809523809524
67,ref-m.2.3.8.1.37-ref-m.2.3.8.1.51,ref-mek.7.7.1.139-ref-mek.7.7.1.148,192885,192961,29626,29639,ref-m.2.3.8.1.37,ref-m.2.3.8.1.51,312284,312338,50736,50745,ref-mek.7.7.1.139,ref-mek.7.7.1.148,שהוא רוצה עבד של שני שותפין לא יאכל משל שניהן מי שחציו עבד וחציו בן חורין ,אני עבד של שני שותפין ועבד שחציו עבד וחציו בן חורין ,16,11,67,238,0.3783783783783784,0.36363636363636365,0.3783783783783784
68,ref-m.2.3.8.1.39-ref-m.2.3.8.1.51,ref-mek.7.7.1.215-ref-mek.7.7.1.223,192896,192961,29628,29639,ref-m.2.3.8.1.39,ref-m.2.3.8.1.51,312668,312718,50798,50806,ref-mek.7.7.1.215,ref-mek.7.7.1.223,עבד של שני שותפין לא יאכל משל שניהן מי שחציו עבד וחציו בן חורין ,עבד של שני שותפין ועבד שחציו עבד וחציו בן חורין ,14,10,68,240,0.3125,0.3529411764705882,0.3125
69,ref-m.2.3.8.1.39-ref-m.2.3.8.1.55,ref-mek.7.7.1.164-ref-mek.7.7.1.176,192896,192973,29628,29641,ref-m.2.3.8.1.39,ref-m.2.3.8.1.55,312409,312473,50758,50769,ref-mek.7.7.1.164,ref-mek.7.7.1.176,עבד של שני שותפין לא יאכל משל שניהן מי שחציו עבד וחציו בן חורין לא יאכל משל ,עבד של שני שותפין ועבד שחציו עבד וחציו בן חורין שאין כלו שלו ,17,13,69,239,0.35526315789473684,0.3292682926829268,0.3157894736842105
70,ref-m.2.3.8.3.24-ref-m.2.3.8.3.40,ref-mek.1.4.3.9-ref-mek.1.4.3.17,193394,193482,29721,29732,ref-m.2.3.8.3.24,ref-m.2.3.8.3.40,11980,12032,1954,1962,ref-mek.1.4.3.9,ref-mek.1.4.3.17,לעולם נימנין עליו עד שיהא בו כזית לכל אחד ואחד נימנין ומושכין את ידיהן ממנו עד שישחט ,שלעולם נמנין על הפסח ומושכים ידיהם ממנו עד שישחט ,17,9,70,8,0.49411764705882355,0.4943820224719101,0.4823529411764706
71,ref-m.2.3.8.3.24-ref-m.2.3.8.3.40,ref-mek.1.12.1.120-ref-mek.1.12.1.129,193394,193482,29721,29732,ref-m.2.3.8.3.24,ref-m.2.3.8.3.40,40592,40648,6274,6282,ref-mek.1.12.1.120,ref-mek.1.12.1.129,לעולם נימנין עליו עד שיהא בו כזית לכל אחד ואחד נימנין ומושכין את ידיהן ממנו עד שישחט ,העולין למנין על הפסח ומושכין את ידיהם ממנו עד שישחט ,17,10,71,52,0.4823529411764706,0.44318181818181823,0.47058823529411764
72,ref-m.2.3.8.3.34-ref-m.2.3.8.3.40,ref-mek.1.4.3.210-ref-mek.1.4.3.218,193443,193482,29727,29732,ref-m.2.3.8.3.34,ref-m.2.3.8.3.40,13039,13088,2109,2116,ref-mek.1.4.3.210,ref-mek.1.4.3.218,נימנין ומושכין את ידיהן ממנו עד שישחט ,שנמנים על הפסח ומושכים את ידיהם ממנו עד שישחט ,7,9,72,13,0.2826086956521739,0.31999999999999995,0.2608695652173913
73,ref-m.2.3.8.6.11-ref-m.2.3.8.6.21,ref-mek.1.4.3.167-ref-mek.1.4.3.186,193851,193914,29793,29803,ref-m.2.3.8.6.11,ref-m.2.3.8.6.21,12813,12928,2076,2093,ref-mek.1.4.3.167,ref-mek.1.4.3.186,והחולה והזקן שהן יכולין לאכול כזית שוחטין עליהן על כולן אין ,יכולין לאכול כזית תלמוד לומר איש לפי אכלו יצאו החולה והקטן שאינן יכולין לאכול כזית שאין שוחטין עליהן תכוסו על ,11,20,73,11,0.5818181818181818,0.46846846846846846,0.5454545454545454
75,ref-m.2.3.8.7.17-ref-m.2.3.8.8.3,ref-mek.1.4.3.165-ref-mek.1.4.3.184,194131,194228,29842,29857,ref-m.2.3.8.7.17,ref-m.2.3.8.8.3,12800,12919,2074,2091,ref-mek.1.4.3.165,ref-mek.1.4.3.184,שאין יכולין לאכול כזית אין שוחטין עליהן ואין עושין חבורת נשים ועבדים וקטנים אונן טובל ואוכל ,הקטן שאינן יכולין לאכול כזית תלמוד לומר איש לפי אכלו יצאו החולה והקטן שאינן יכולין לאכול כזית שאין שוחטין עליהן ,16,20,75,9,0.5982142857142857,0.3278688524590164,0.5178571428571429
77,ref-m.2.3.9.5.3-ref-m.2.3.9.5.10,ref-mek.1.4.2.66-ref-mek.1.4.2.72,195138,195182,30002,30009,ref-m.2.3.9.5.3,ref-m.2.3.9.5.10,11580,11620,1883,1889,ref-mek.1.4.2.66,ref-mek.1.4.2.72,פסח מצרים לפסח דורות פסח מצרים מקחו מבעשור ,פסח דורות שפסח מצרים מקחו מבעשור ופסח ,8,7,77,6,0.3953488372093023,0.19999999999999996,0.2558139534883721
79,ref-m.2.3.9.5.3-ref-m.2.3.9.5.10,ref-mek.1.6.1.603-ref-mek.1.6.1.609,195138,195182,30002,30009,ref-m.2.3.9.5.3,ref-m.2.3.9.5.10,18280,18319,2935,2941,ref-mek.1.6.1.603,ref-mek.1.6.1.609,פסח מצרים לפסח דורות פסח מצרים מקחו מבעשור ,פסח דורות שפסח מצרים מקחו בעשור ופסח ,8,7,79,21,0.4186046511627907,0.2222222222222222,0.27906976744186046
81,ref-m.2.3.10.5.62-ref-m.2.3.10.5.69,ref-mek.1.19.4.103-ref-mek.1.19.4.111,198425,198464,30563,30570,ref-m.2.3.10.5.62,ref-m.2.3.10.5.69,82137,82181,12877,12885,ref-mek.1.19.4.103,ref-mek.1.19.4.111,לאמר בעבור זה עשה ה' לי בצאתי ממצרים ,ואמור לו בעבור זה עשה ה' לי בצאתי ממצרים ,8,9,81,98,0.12195121951219512,0.09756097560975607,0.12195121951219512
82,ref-m.2.3.10.5.63-ref-m.2.3.10.5.69,ref-mek.1.18.2.551-ref-mek.1.18.2.557,198430,198464,30564,30570,ref-m.2.3.10.5.63,ref-m.2.3.10.5.69,73184,73218,11441,11447,ref-mek.1.18.2.551,ref-mek.1.18.2.557,בעבור זה עשה ה' לי בצאתי ממצרים ,בעבור זה עשה ה' לי בצאתי ממצרים ,7,7,82,88,0.0,0.0,0.0
83,ref-m.2.4.1.1.5-ref-m.2.4.1.1.20,ref-mek.6.1.1.214-ref-mek.6.1.1.227,199515,199613,30733,30746,ref-m.2.4.1.1.5,ref-m.2.4.1.1.20,236197,236283,38745,38758,ref-mek.6.1.1.214,ref-mek.6.1.1.227,השקלים ועל הכלאים בחמשה עשר בו קורין את המגילה בכרכין ומתקנין את הדרכים ואת הרחובות ואת ,שוקלים חמשה עשר שקלים במלכות אויביכם לא רציתם לתקן הדרכים והרחובות לעולי רגלים הרי ,16,14,83,181,0.6818181818181818,0.29000000000000004,0.45454545454545453
84,ref-m.2.5.1.5.14-ref-m.2.5.1.5.34,ref-mek.1.19.7.564-ref-mek.1.19.7.576,213784,213889,32993,33009,ref-m.2.5.1.5.14,ref-m.2.5.1.5.34,89155,89231,14049,14061,ref-mek.1.19.7.564,ref-mek.1.19.7.576,להם ואמרו לו אישי כהן גדול אנו שלוחי בית דין ואתה שלוחנו ושליח בית דין משביעין אנו עליך במי ששכן שמו ,השביעני משביע אני עליכם ממקום שגנבתוני שם תחזירוני וכן עשו לו שנאמר ואת ,21,13,84,107,0.7425742574257426,0.4414414414414415,0.6732673267326733
85,ref-m.2.5.8.9.1-ref-m.2.5.8.9.13,ref-mek.6.7.1.220-ref-mek.6.7.1.234,228051,228131,35357,35369,ref-m.2.5.8.9.1,ref-m.2.5.8.9.13,263386,263465,43248,43260,ref-mek.6.7.1.220,ref-mek.6.7.1.234,האומר אחטא ואשוב אחטא ואשוב אין מספיקין בידו לעשות תשובה אחטא ויום הכפורים ,נאמר שובו בנים שובבים והעובר על מצוות לא תעשה ועשה תשובה אין כאן בתשובה לכפר ,13,15,85,194,0.6493506493506493,0.4329896907216495,0.5194805194805194
86,ref-m.2.8.1.1.28-ref-m.2.8.1.1.32,ref-mek.1.2.1.202-ref-mek.1.2.1.209,248676,248719,38494,38498,ref-m.2.8.1.1.28,ref-m.2.8.1.1.32,7666,7720,1279,1286,ref-mek.1.2.1.202,ref-mek.1.2.1.209,לשנים ולשמיטין וליובלות לנטיעה ולירקות ,לשנים ולא לשמטין ויובלות ולא לנטיעה ולא לירקות ,5,8,86,3,0.2553191489361702,0.20833333333333337,0.2127659574468085
87,ref-m.2.8.1.1.28-ref-m.2.8.1.1.32,ref-mek.1.2.1.232-ref-mek.1.2.1.237,248676,248719,38494,38498,ref-m.2.8.1.1.28,ref-m.2.8.1.1.32,7835,7880,1307,1312,ref-mek.1.2.1.232,ref-mek.1.2.1.237,לשנים ולשמיטין וליובלות לנטיעה ולירקות ,לשנים ולא לשמטין ויובלות לנטיעה ולירקות ,5,6,87,5,0.125,0.07317073170731703,0.075
88,ref-m.2.8.1.9.38-ref-m.2.8.1.9.42,ref-mek.9.1.5.73-ref-mek.9.1.5.82,250259,250281,38742,38746,ref-m.2.8.1.9.38,ref-m.2.8.1.9.42,385187,385234,62070,62075,ref-mek.9.1.5.73,ref-mek.9.1.5.82,אלה מועדי ה' אשר תקראו ,אלהיך למה נאמר לפי שהוא אומר אלה מועדי ה' מקראי ,5,10,88,385,0.6666666666666666,0.5510204081632653,0.6458333333333334
90,ref-m.2.8.1.9.38-ref-m.2.8.1.9.43,ref-mek.1.10.1.27-ref-mek.1.10.1.32,250259,250286,38742,38747,ref-m.2.8.1.9.38,ref-m.2.8.1.9.43,33193,33220,5200,5205,ref-mek.1.10.1.27,ref-mek.1.10.1.32,אלה מועדי ה' אשר תקראו אותם ,אלה מועדי ה' אשר תקראו אותם ,6,6,90,41,0.0,0.0,0.0
91,ref-m.2.8.2.9.33-ref-m.2.8.2.9.37,ref-mek.9.1.5.73-ref-mek.9.1.5.83,252545,252568,39104,39108,ref-m.2.8.2.9.33,ref-m.2.8.2.9.37,385187,385238,62070,62076,ref-mek.9.1.5.73,ref-mek.9.1.5.83,אלה מועדי ה' מקראי קודש ,אלהיך למה נאמר לפי שהוא אומר אלה מועדי ה' מקראי קדש ,5,11,91,386,0.5769230769230769,0.5384615384615384,0.5576923076923077
93,ref-m.2.8.2.9.33-ref-m.2.8.2.9.40,ref-mek.1.10.1.27-ref-mek.1.10.1.32,252545,252582,39104,39111,ref-m.2.8.2.9.33,ref-m.2.8.2.9.40,33193,33220,5200,5205,ref-mek.1.10.1.27,ref-mek.1.10.1.32,אלה מועדי ה' מקראי קודש אשר תקראו אתם ,אלה מועדי ה' אשר תקראו אותם ,8,6,93,42,0.3157894736842105,0.26315789473684215,0.2894736842105263
95,ref-m.2.8.2.9.84-ref-m.2.8.2.9.92,ref-mek.5.3.7.5-ref-mek.5.3.7.12,252780,252837,39144,39152,ref-m.2.8.2.9.84,ref-m.2.8.2.9.92,224988,225035,36855,36862,ref-mek.5.3.7.5,ref-mek.5.3.7.12,שנאמר ויעל משה ואהרן נדב ואביהוא ושבעים מזקני ישראל ,אמרו יצא אהרן נדב ואביהוא ושבעים מזקני ישראל ,9,8,95,178,0.19230769230769232,0.20370370370370372,0.19230769230769232
96,ref-m.2.8.3.8.1-ref-m.2.8.3.8.25,ref-mek.5.1.4.1-ref-mek.5.1.4.26,254234,254360,39378,39401,ref-m.2.8.3.8.1,ref-m.2.8.3.8.25,208355,208486,34079,34103,ref-mek.5.1.4.1,ref-mek.5.1.4.26,והיה כאשר ירים משה ידו וגבר ישראל וגומר וכי ידיו של משה עושות מלחמה או שוברות מלחמה אלא לומר לך כל זמן שהיו ישראל מסתכלים ,והיה כאשר ירים משה ידו וגבר וכי ידיו של משה מגברות ישראל או ידיו שוברות עמלק אלא כל זמן שמגביה ידו כלפי מעלה היו ישראל מסתכלין ,25,26,96,168,0.4094488188976378,0.19565217391304346,0.2755905511811024
97,ref-m.2.9.2.3.37-ref-m.2.9.2.3.46,ref-mek.1.1.1.481-ref-mek.1.1.1.500,259309,259352,40139,40148,ref-m.2.9.2.3.37,ref-m.2.9.2.3.46,2467,2564,380,398,ref-mek.1.1.1.481,ref-mek.1.1.1.500,יהיה בארץ דבר כי יהיה בארץ אשר היה דבר ה' ,היה היה דבר ה' וגו' ויש אומרים נדבר עמו בארץ ונדבר עמו בחוצה לארץ שנאמר היה היה דבר ה' היה ,10,20,97,0,0.6153846153846154,0.5543478260869565,0.6153846153846154
99,ref-m.2.9.2.3.37-ref-m.2.9.2.3.46,ref-mek.1.13.1.111-ref-mek.1.13.1.127,259309,259352,40139,40148,ref-m.2.9.2.3.37,ref-m.2.9.2.3.46,44763,44851,6941,6953,ref-mek.1.13.1.111,ref-mek.1.13.1.127,יהיה בארץ דבר כי יהיה בארץ אשר היה דבר ה' ,והיכן דבר ברוך תהיה מכל העמים כיוצא בדבר אתה אומר וה' האמירך היום והיכן דבר את ה' ,10,17,99,63,0.6341463414634146,0.5411764705882354,0.6097560975609756
100,ref-m.2.9.2.8.7-ref-m.2.9.2.8.16,ref-mek.1.10.1.108-ref-mek.1.10.1.134,261169,261226,40367,40374,ref-m.2.9.2.8.7,ref-m.2.9.2.8.16,33610,33774,5248,5271,ref-mek.1.10.1.108,ref-mek.1.10.1.134,לפניו אסור לאחריו מותר רבי יוסי אומר לפניו ולאחריו אסור ,לפניהם ולא לאחריהם הרי הן אסורין במלאכה חולו של מועד שיש קדושה לפניו ולאחריו אינו דין שיאסר במלאכה ו' ימי בראשית יוכיחו שיש קדושה לפניהם ולאחריהם ומותרים ,10,27,100,44,0.7077922077922078,0.6451612903225806,0.7012987012987013
102,ref-m.2.9.4.2.6-ref-m.2.9.4.2.14,ref-mek.1.6.1.695-ref-mek.1.6.1.703,264147,264189,40854,40859,ref-m.2.9.4.2.6,ref-m.2.9.4.2.14,18742,18784,3010,3015,ref-mek.1.6.1.695,ref-mek.1.6.1.703,צו את בני ישראל ואמרת אליהם את קרבני לחמי ,צו את בני ישראל ואמרת אליהם את קרבני לחמי ,9,9,102,23,0.0,0.0,0.0
103,ref-m.2.10.3.6.17-ref-m.2.10.3.6.28,ref-mek.4.1.1.572-ref-mek.4.1.1.582,271641,271712,42026,42036,ref-m.2.10.3.6.17,ref-m.2.10.3.6.28,180188,180257,29409,29419,ref-mek.4.1.1.572,ref-mek.4.1.1.582,מפסיקין בקללות אלא אחד קורא את כולן בשני ובחמישי ובשבת במנחה קורין ,קורין בתורה בשבת בשני ובחמישי הא כיצד קורין בשבת ומפסיקים באחד ,12,11,103,156,0.7761194029850746,0.3116883116883117,0.4925373134328358
105,ref-m.2.11.1.2.31-ref-m.2.11.1.2.37,ref-mek.6.1.1.222-ref-mek.6.1.1.232,274376,274419,42458,42463,ref-m.2.11.1.2.31,ref-m.2.11.1.2.37,236244,236312,38753,38762,ref-mek.6.1.1.222,ref-mek.6.1.1.232,אותן ומתקנין את הדרכים ואת הרחובות ואת ,לתקן הדרכים והרחובות לעולי רגלים הרי אתם מתקנין את הבורגסין ואת ,7,11,105,182,0.703125,0.41538461538461535,0.625
107,ref-m.2.12.1.1.1-ref-m.2.12.1.1.17,ref-mek.8.4.2.95-ref-mek.8.4.2.107,278444,278565,43058,43072,ref-m.2.12.1.1.1,ref-m.2.12.1.1.17,374640,374731,60524,60534,ref-mek.8.4.2.95,ref-mek.8.4.2.107,הכל חייבין בראיה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינוס ונשים ועבדים שאינם משוחררים החיגר והסומא והחולה והזקן ,הכל חייבין בראייה חוץ מחרש שוטה וקטן וטומטום ואנדרוגינוס החגר והסומא והחולה והזקן ,17,13,107,367,0.2727272727272727,0.2545454545454545,0.2636363636363636
108,ref-m.2.12.1.5.42-ref-m.2.12.1.5.46,ref-mek.3.10.1.109-ref-mek.3.10.1.113,279355,279374,43186,43190,ref-m.2.12.1.5.42,ref-m.2.12.1.5.46,174344,174364,28413,28417,ref-mek.3.10.1.109,ref-mek.3.10.1.113,ה' אלהיך אשר נתן לך ,אשר ה' אלהיך נותן לך ,5,5,108,152,0.42857142857142855,0.04761904761904767,0.23809523809523808
109,ref-m.3.1.4.13.53-ref-m.3.1.4.13.73,ref-mek.2.3.2.520-ref-mek.2.3.2.537,292182,292304,45226,45246,ref-m.3.1.4.13.53,ref-m.3.1.4.13.73,105609,105718,16815,16832,ref-mek.2.3.2.520,ref-mek.2.3.2.537,שמתה מותר באחותה גרשה ומתה מותר באחותה נשאת לאחר ומתה מותר באחותה יבמתו שמתה מותר באחותה חלץ לה ומתה מותר באחותה ,אחינו באפלה קשה לנו משעבודנו במצרים היינו מצטערים על מיתת אחינו באפילה מיתתנו במדבר קשה לנו ממיתת אחינו ,21,18,109,116,0.7079646017699115,0.5136986301369864,0.5752212389380531
111,ref-m.3.1.15.5.4-ref-m.3.1.15.5.16,ref-mek.3.7.1.291-ref-mek.3.7.1.333,313793,313859,48634,48646,ref-m.3.1.15.5.4,ref-m.3.1.15.5.16,163841,164086,26617,26659,ref-mek.3.7.1.291,ref-mek.3.7.1.333,ואחת אומרת לא מת זו שאומרת מת תנשא ותטול כתובתה וזו שאומרת לא ,אחת אומרת ניטול ממונם ולא נהרגם ואחת אומרת נהרגם ולא ניטול ממונם ואחת אומרת נהרגם וניטול ממונם זו שאומרת ביטול ממונם ולא נהרגם אחלק שלל זו שאומרת נהרגם ולא ניטול ממונם תמלאמו נפשי זו שאומרת נהרגם ולא ניטול ממונם תמלאמו נפשי זו שאומרת ,13,43,111,140,0.7692307692307693,0.7404255319148936,0.7692307692307693
113,ref-m.3.2.1.9.1-ref-m.3.2.1.9.7,ref-mek.1.19.7.286-ref-mek.1.19.7.298,319667,319699,49525,49531,ref-m.3.2.1.9.1,ref-m.3.2.1.9.7,87766,87835,13802,13814,ref-mek.1.19.7.286,ref-mek.1.19.7.298,היתה מעוברת ואמרו לה מה טיבו של ,והיו עוברים ושבים אומרים מה טיבן של שני ארונות הללו והם אומרים להם ,7,13,113,104,0.7164179104477612,0.5441176470588236,0.6567164179104478
114,ref-m.3.2.5.2.11-ref-m.3.2.5.2.16,ref-mek.7.17.1.157-ref-mek.7.17.1.171,327059,327095,50687,50692,ref-m.3.2.5.2.11,ref-m.3.2.5.2.16,349478,349556,56498,56509,ref-mek.7.17.1.157,ref-mek.7.17.1.171,וכשם שנותנין לאשה כך נותנין לאיש ,לאשה למה נאמר לפי שנאמר ונתן האיש השוכב עמה יכול כשם שבתפוסה נותן מיד כך ,6,15,114,334,0.7534246575342466,0.547945205479452,0.7123287671232876
116,ref-m.3.2.5.8.74-ref-m.3.2.5.8.95,ref-mek.7.3.2.329-ref-mek.7.3.2.347,328990,329118,50989,51010,ref-m.3.2.5.8.74,ref-m.3.2.5.8.95,297674,297773,48545,48563,ref-mek.7.3.2.329,ref-mek.7.3.2.347,לא חדשים בימות החמה ולא שחקים בימות הגשמים אלא נותן לה כלים של חמשים זוז בימות הגשמים והיא מתכסה בבלאותיהן בימות החמה ,לה של ילדה ועונתה שלא יתן של ימות החמה בימות הגשמים ולא של ימות הגשמים בימות החמה אלא נותן ,22,19,116,226,0.6016949152542372,0.2727272727272727,0.5084745762711864
118,ref-m.3.2.11.4.4-ref-m.3.2.11.4.11,ref-mek.7.12.1.175-ref-mek.7.12.1.186,340916,340957,52787,52794,ref-m.3.2.11.4.4,ref-m.3.2.11.4.11,331710,331768,53662,53673,ref-mek.7.12.1.175,ref-mek.7.12.1.186,מאתים ומכרה שוה מנה במאתים או שוה מאתים ,מאתים נוטל כלו שוה מאתים שנגח שוה מנה נוטל רבעו שוה מאתים ,8,12,118,284,0.4827586206896552,0.3666666666666667,0.46551724137931033
119,ref-m.3.2.11.4.4-ref-m.3.2.11.4.19,ref-mek.7.12.1.155-ref-mek.7.12.1.166,340916,341004,52787,52802,ref-m.3.2.11.4.4,ref-m.3.2.11.4.19,331619,331673,53642,53653,ref-mek.7.12.1.155,ref-mek.7.12.1.166,מאתים ומכרה שוה מנה במאתים או שוה מאתים במנה נתקבלה כתובתה היתה כתובתה מנה ומכרה שוה ,מנה שנגח שור שוה מנה או שוה מאתים שנגח שור שוה מאתים ,16,12,119,279,0.6235294117647059,0.5161290322580645,0.5882352941176471
121,ref-m.3.2.11.5.31-ref-m.3.2.11.5.36,ref-mek.7.12.1.158-ref-mek.7.12.1.166,341467,341495,52880,52885,ref-m.3.2.11.5.31,ref-m.3.2.11.5.36,331633,331673,53645,53653,ref-mek.7.12.1.158,ref-mek.7.12.1.166,שוה מנה במאתים או שוה מאתים ,שוה מנה או שוה מאתים שנגח שור שוה מאתים ,6,9,121,283,0.35,0.3414634146341463,0.35
123,ref-m.3.2.11.5.31-ref-m.3.2.11.5.38,ref-mek.7.12.1.219-ref-mek.7.12.1.228,341467,341506,52880,52887,ref-m.3.2.11.5.31,ref-m.3.2.11.5.38,331911,331963,53695,53704,ref-mek.7.12.1.219,ref-mek.7.12.1.228,שוה מנה במאתים או שוה מאתים במנה מכרן ,שוה מאתים שנגח שור שוה מאתים והנבלה שוה מנה מוכרין ,8,10,123,287,0.45098039215686275,0.35185185185185186,0.37254901960784315
124,ref-m.3.2.13.1.26-ref-m.3.2.13.1.37,ref-mek.1.19.7.513-ref-mek.1.19.7.523,343043,343109,53134,53145,ref-m.3.2.13.1.26,ref-m.3.2.13.1.37,88909,88958,14006,14014,ref-mek.1.19.7.513,ref-mek.1.19.7.523,תשבע בסוף ולא תשבע בתחלה נחלקו עליו בני כהנים גדולים ואמרו תשבע ,השביע את אחיו ולא השביע את בניו אמר אם אני משביע ,12,11,124,105,0.65625,0.4305555555555556,0.53125
125,ref-m.3.3.3.11.74-ref-m.3.3.3.11.83,ref-mek.5.3.3.124-ref-mek.5.3.3.133,350454,350502,54319,54326,ref-m.3.3.3.11.74,ref-m.3.3.3.11.83,222643,222691,36464,36471,ref-mek.5.3.3.124,ref-mek.5.3.3.133,שנאמר כי כל הגוים ערלים וכל בית ישראל ערלי לב ,שנאמר כי כל הגוים ערלים וכל בית ישראל ערלי לב ,10,10,125,177,0.0,0.0,0.0
126,ref-m.3.3.3.11.103-ref-m.3.3.3.11.159,ref-mek.5.3.3.119-ref-mek.5.3.3.183,350613,350914,54342,54386,ref-m.3.3.3.11.103,ref-m.3.3.3.11.159,222615,222952,36459,36509,ref-mek.5.3.3.119,ref-mek.5.3.3.183,מאוסה ערלה שנתגנו בה הרשעים שנאמר כי כל הגוים ערלים רבי ישמעאל אומר גדולה מילה שנכרתו עליה שלש עשרה בריתות רבי יוסי אומר גדולה מילה שדוחה את השבת החמורה רבי יהושע בן קרחה אומר גדולה מילה שלא נתלה לו למשה הצדיק עליה מלא שעה רבי נחמיה אומר גדולה מילה שדוחה את הנגעים רבי אומר גדולה מילה שכל ,מאוסה ערלה שנתגנו בה רשעים שנאמר כי כל הגוים ערלים וכל בית ישראל ערלי לב ר' ישמעאל אומר גדולה מילה ששלש עשרה בריתות נכרתו עליה ר' יוסי הגלילי אומר גדולה מילה שדוחה את השבת החמורה שחייבין עליה כרת ר' יהושע בן קרחא אומר גדולה מילה שלא נתלה זכות למשה עליה מלא שעה ר' נחמיה אומר גדולה מילה שדוחה את הנגעים ר' אומר גדולה מילה שכל ,57,65,126,176,0.2553846153846154,0.14501510574018128,0.19384615384615383
127,ref-m.3.3.3.11.191-ref-m.3.3.4.1.1,ref-mek.2.4.1.273-ref-mek.2.4.1.284,351069,351121,54413,54422,ref-m.3.3.3.11.191,ref-m.3.3.4.1.1,110592,110648,17620,17630,ref-mek.2.4.1.273,ref-mek.2.4.1.284,אם לא בריתי יומם ולילה חוקות שמים וארץ לא שמתי אין ,אם לא בריתי יומם ולילה חוקות שמים וארץ לא שמתי אמרת אי ,11,12,127,117,0.10909090909090909,0.1071428571428571,0.09090909090909091
128,ref-m.3.4.9.5.4-ref-m.3.4.9.5.21,ref-mek.4.1.4.139-ref-mek.4.1.4.157,384487,384592,59812,59829,ref-m.3.4.9.5.4,ref-m.3.4.9.5.21,181387,181492,29599,29614,ref-mek.4.1.4.139,ref-mek.4.1.4.157,כדברי רבי נהוראי שנאמר ומורה לא יעלה על ראשו נאמר בשמשון ומורה ונאמר בשמואל ומורה מה מורה האמורה ,דבר מן התורה הראהו שנאמר ויורהו ה' עץ ויראהו ה' עץ אינו אומר אלא ויורהו כענין שנאמר ויורני ויאמר ,18,19,128,158,0.6494845360824743,0.2831858407079646,0.44329896907216493
129,ref-m.3.5.1.7.1-ref-m.3.5.1.7.6,ref-mek.1.19.7.156-ref-mek.1.19.7.161,386282,386311,60100,60105,ref-m.3.5.1.7.1,ref-m.3.5.1.7.6,87071,87103,13682,13687,ref-mek.1.19.7.156,ref-mek.1.19.7.161,במדה שאדם מודד בה מודדין לו ,שבמידה שהאדם מודד בה מודדים לו ,6,6,129,101,0.12903225806451613,0.15625,0.12903225806451613
