,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
157,ref-t.5.3.6.9.15-ref-t.5.3.6.10.3,ref-sifra.2.12-00.2.15-ref-sifra.2.12-00.2.22,1120316,1120366,176399,176407,ref-t.5.3.6.9.15,ref-t.5.3.6.10.3,60246,60283,9005,9011,ref-sifra.2.12-00.2.15,ref-sifra.2.12-00.2.22,המנחה אשר תקריבו לייי לא תעשה חמץ רקיקי מנחת ישר ,המנחה אשר תקריבו לה' לא תעשה חמץ אשר ,10,8,1583,157,0.30612244897959184,0.375
158,ref-t.5.3.7.13.38-ref-t.5.3.7.13.66,ref-sifra.2.12-00.3.11-ref-sifra.2.12-00.3.42,1126909,1127067,177445,177471,ref-t.5.3.7.13.38,ref-t.5.3.7.13.66,60495,60667,9037,9065,ref-sifra.2.12-00.3.11,ref-sifra.2.12-00.3.42,תאפה אפייה בכלל היתה ולמה יצאת להקיש אליה מה אפייה מיוחדת מעשה יחידי וחייבין עליה בעצמה אף אני מרבה את לישתה ועריכתה ואפייתה וכל מעשיה שיש בה לחוב עליו ,תאפה חמץ אפיה בכלל היתה ולמה יצאת להקיש אליה ולומר מה אפיה מיוחדת שהיא מעשה יחידי וחייבים עליה בפני עצמה אף אני ארבה לישתה ועריכתה וכל מעשה ומעשה שיש בה לחייב עליו ,29,32,1610,158,0.23170731707317074,0.23076923076923073
159,ref-t.4.1.6.18.62-ref-t.4.1.6.18.68,ref-sifra.2.12-00.3.14-ref-sifra.2.12-00.3.21,750043,750077,118437,118443,ref-t.4.1.6.18.62,ref-t.4.1.6.18.68,60509,60550,9040,9047,ref-sifra.2.12-00.3.14,ref-sifra.2.12-00.3.21,בכלל היו ולמה יצאו להקיש עליהן מה ,בכלל היתה ולמה יצאת להקיש אליה ולומר מה ,7,8,741,159,0.25,0.6666666666666667
160,ref-t.3.5.7.20.53-ref-t.3.5.7.20.63,ref-sifra.2.12-00.3.14-ref-sifra.2.12-00.3.23,654571,654621,103242,103252,ref-t.3.5.7.20.53,ref-t.3.5.7.20.63,60509,60562,9040,9049,ref-sifra.2.12-00.3.14,ref-sifra.2.12-00.3.23,בכלל היה ולמה יצאה להקיש עליו לומר לך מה זה מיוחד ,בכלל היתה ולמה יצאת להקיש אליה ולומר מה אפיה מיוחדת ,11,10,633,160,0.23076923076923078,0.8
161,ref-t.5.3.6.7.8-ref-t.5.3.6.8.21,ref-sifra.2.12-00.5.32-ref-sifra.2.12-00.6.37,1120080,1120244,176363,176387,ref-t.5.3.6.7.8,ref-t.5.3.6.8.21,61299,61639,9158,9207,ref-sifra.2.12-00.5.32,ref-sifra.2.12-00.6.37,חטאת ומבשר אשם מבשר קדשי קדשים ומבשר קדשים קלים מותר העומר ושתי הלחם ולחם הפנים ושירי מנחות משאר ומדבש עובר בלא תעשה שנ' כי כל שאר וכל דבש לא תקטירו ממנו ,בשירי מנחות ושאור לא הותר בשירי מנחות הא לפי שיש בשאור מה שאין בדבש ובדבש מה שאין בשאור צריך לומר כל שאר וצריך לומר וכל דבש ומנין המעלה מבשר חטאת ומבשר אשם ומבשר קדשי קדשים ומבשר קדשים קלים ומותר העומר ושתי הלחם ולחם הפנים ושירי מנחות והקטירם מן השאור ומן הדבש עובר בלא תעשה תלמוד לומר כי כל שאר וכל דבש לא תקטירו ,31,63,1582,161,0.5509554140127388,0.3939393939393939
163,ref-t.4.5.5.3.6-ref-t.4.5.5.3.25,ref-sifra.2.12-00.6.2-ref-sifra.2.12-00.6.23,944803,944920,149422,149440,ref-t.4.5.5.3.6,ref-t.4.5.5.3.25,61441,61574,9179,9197,ref-sifra.2.12-00.6.2,ref-sifra.2.12-00.6.23,המעלה מבשר חטאת מבשר אשם מבשר קדשי קדשים מבשר קדשים קלים ממותר העומר משתי הלחם מלחם הפנים משירי מנחות משאר ,המעלה מבשר חטאת ומבשר אשם ומבשר קדשי קדשים ומבשר קדשים קלים ומותר העומר ושתי הלחם ולחם הפנים ושירי מנחות והקטירם מן השאור ,20,22,900,163,0.1557377049180328,0.1875
164,ref-t.1.3.1.28.6-ref-t.1.3.1.28.13,ref-sifra.2.12-00.6.13-ref-sifra.2.12-00.6.20,55275,55322,8953,8958,ref-t.1.3.1.28.6,ref-t.1.3.1.28.13,61506,61555,9189,9194,ref-sifra.2.12-00.6.13,ref-sifra.2.12-00.6.20,מותר העומר ושתי הלחם ולחם הפנים ושירי מנחות ,ומותר העומר ושתי הלחם ולחם הפנים ושירי מנחות ,8,8,42,164,0.022222222222222223,0.25
165,ref-t.5.3.6.5.10-ref-t.5.3.6.5.23,ref-sifra.2.12-14.3.37-ref-sifra.2.12-14.3.52,1119580,1119663,176291,176298,ref-t.5.3.6.5.10,ref-t.5.3.6.5.23,63369,63462,9462,9471,ref-sifra.2.12-14.3.37,ref-sifra.2.12-14.3.52,קדשי קדשים ואימורי קדשים קלים ומנחת כהנים ומנחת כהן משיח ומנחת נסכים ועולת העוף ,קדשי קדשים ואמורי קדשים קלים מנחת כהנים ומנחת כהן משיח ומנחת נסכים ואיברי עולה ועולת העוף ,14,16,1577,165,0.15555555555555556,0.25
166,ref-t.5.3.9.15.12-ref-t.5.3.9.16.2,ref-sifra.2.12-14.4.41-ref-sifra.2.12-14.4.77,1137902,1137993,179273,179290,ref-t.5.3.9.15.12,ref-t.5.3.9.16.2,63698,63887,9501,9533,ref-sifra.2.12-14.4.41,ref-sifra.2.12-14.4.77,שובתת ואי זו זו מלח סדומית ומנין אם לא מצא סודמית יביא אסתרקנית ת'ל מלח מלח ריבה תכלת אין ,תלמוד לומר תמלח אי תמלח יכול במי מלח תלמוד לומר במלח לא תשבית מלח לא תשבית מלח הבא מלח שאינה שובתת ואיזו זו מלח סדומית ומנין אם לא מצא סדומית יביא אסתרוקנית תלמוד לומר תקריב מלח' ריבה ,19,37,1711,166,0.6141304347826086,0.5238095238095238
168,ref-t.5.3.9.15.3-ref-t.5.3.9.15.14,ref-sifra.2.12-14.4.48-ref-sifra.2.12-14.4.65,1137855,1137915,179264,179275,ref-t.5.3.9.15.3,ref-t.5.3.9.15.14,63732,63821,9507,9523,ref-sifra.2.12-14.4.48,ref-sifra.2.12-14.4.65,מלח סדומית שנ' ולא תשבית מלח הבא מלח שאינה שובתת ואי זו ,מלח תלמוד לומר במלח לא תשבית מלח לא תשבית מלח הבא מלח שאינה שובתת ואיזו זו מלח סדומית ,12,18,1709,168,0.4186046511627907,0.41666666666666663
170,ref-t.5.3.9.15.4-ref-t.5.3.9.15.28,ref-sifra.2.12-14.4.94-ref-sifra.2.12-14.4.112,1137859,1137984,179265,179288,ref-t.5.3.9.15.4,ref-t.5.3.9.15.28,63971,64074,9547,9563,ref-sifra.2.12-14.4.94,ref-sifra.2.12-14.4.112,סדומית שנ' ולא תשבית מלח הבא מלח שאינה שובתת ואי זו זו מלח סדומית ומנין אם לא מצא סודמית יביא אסתרקנית ת'ל מלח מלח ריבה ,מלח שאינה שובתת ואיזו זו מלח סדומית ומנין אם לא מצא סדומית יביא אסתרוקנית תלמוד לומר תקריב מלח' ריבה ,25,19,1710,170,0.38333333333333336,0.42105263157894735
171,ref-t.5.3.7.14.4-ref-t.5.3.7.14.18,ref-sifra.2.12-14.4.129-ref-sifra.2.12-14.4.134,1127204,1127273,177493,177505,ref-t.5.3.7.14.4,ref-t.5.3.7.14.18,64158,64190,9577,9582,ref-sifra.2.12-14.4.129,ref-sifra.2.12-14.4.134,מנחת כהן גדול לבין מנחת כהן הדיוט מנחת כהן גדול באה תמיד באה תדיר באה ,מנחה והבא לבונה הבא מנחה והבא ,15,6,1617,171,0.6714285714285714,0.8888888888888888
172,ref-t.5.3.10.24.7-ref-t.5.3.10.24.20,ref-sifra.2.13-00.6.7-ref-sifra.2.13-00.6.21,1143994,1144066,180292,180300,ref-t.5.3.10.24.7,ref-t.5.3.10.24.20,66525,66604,9958,9968,ref-sifra.2.13-00.6.7,ref-sifra.2.13-00.6.21,מהבהבין אותו באור כדי לקיים מצות קלייה דברי ר' מאיר וחכמים או' אין לשון ,שמהבהבין אותו באור כדי לקיים בו מצות קלוי דברי ר' מאיר וחכמים אומרים אין לשון ,14,15,1729,172,0.1282051282051282,0.2857142857142857
173,ref-t.3.5.1.10.2-ref-t.3.5.1.10.20,ref-sifra.2.13-15.4.15-ref-sifra.2.13-15.5.16,624016,624120,98006,98024,ref-t.3.5.1.10.2,ref-t.3.5.1.10.20,69112,69301,10210,10240,ref-sifra.2.13-15.4.15,ref-sifra.2.13-15.5.16,המנחות שבתורה טעונות שמן ולבונה חוץ ממנחת חוטא ומנחת קנאות שנ' לא יצק עליה שמן ולא יתן עליה לבונה ,טעון שמן טעון לבונה מנחת נסכים שהיא טעונה שמן אינו דין שתטעון לבונה תלמוד לומר עליה לבונה לא על מנחת נסכים מנחה לרבות מנחת יום השמיני ללבונה  פרט לשתי הלחם שלא יטענו לא שמן ולא לבונה ,19,36,613,173,0.6612021857923497,0.8
174,ref-t.5.1.8.9.14-ref-t.5.1.8.10.1,ref-sifra.2.13-16.1.2-ref-sifra.2.13-16.1.12,1046560,1046630,165204,165214,ref-t.5.1.8.9.14,ref-t.5.1.8.10.1,69741,69796,10317,10325,ref-sifra.2.13-16.1.2,ref-sifra.2.13-16.1.12,זבח ובדמי יפה שבהן שלמים כבר קרבו שלמיו יביא בדמיו שלמים אחרים שלמים ,זבח שלמים קרבנו ר' יהודה אומר כל המביא שלמים מביא שלום ,13,11,1271,174,0.5942028985507246,0.8125
175,ref-t.2.3.9.7.15-ref-t.2.3.9.8.1,ref-sifra.2.13-16.1.3-ref-sifra.2.13-16.1.12,368550,368625,57334,57347,ref-t.2.3.9.7.15,ref-t.2.3.9.8.1,69745,69796,10318,10325,ref-sifra.2.13-16.1.3,ref-sifra.2.13-16.1.12,שלמים קרב פסחו יביא בדמיו פסח אחר קרבו שלמים יביא בדמיו שלמים אחרים שלמים ,שלמים קרבנו ר' יהודה אומר כל המביא שלמים מביא שלום ,14,10,268,175,0.5405405405405406,0.8333333333333334
176,ref-t.5.1.11.1.26-ref-t.5.1.11.1.35,ref-sifra.2.13-16.1.75-ref-sifra.2.13-16.2.9,1057743,1057793,166963,166970,ref-t.5.1.11.1.26,ref-t.5.1.11.1.35,70138,70200,10369,10378,ref-sifra.2.13-16.1.75,ref-sifra.2.13-16.2.9,שלמים ר' שמעון או' שלמים שהכל שלום בהן מהן למזבח ,שלום לעולם דבר אחר שלמים שהכל שלום בהן הדם והאימורין למזבח ,10,11,1390,176,0.4067796610169492,0.6666666666666667
177,ref-t.3.7.4.13.26-ref-t.3.7.4.13.36,ref-sifra.2.13-16.9.31-ref-sifra.2.13-16.9.42,721499,721563,114014,114024,ref-t.3.7.4.13.26,ref-t.3.7.4.13.36,72080,72150,10639,10650,ref-sifra.2.13-16.9.31,ref-sifra.2.13-16.9.42,בגדולה לגדול ובקטנה אומ' אני אמרתי גדולה לא נתקדשה אלא לגדול ,גידול הקדש תאמר בתמורה שאינה גדולי הקדש הואיל ואינה גידול הקדש לא ,11,12,727,177,0.696969696969697,0.7
178,ref-t.5.6.1.12.13-ref-t.5.6.1.12.28,ref-sifra.2.13-16.10.28-ref-sifra.2.13-16.10.41,1205200,1205284,190164,190177,ref-t.5.6.1.12.13,ref-t.5.6.1.12.28,72327,72384,10678,10690,ref-sifra.2.13-16.10.28,ref-sifra.2.13-16.10.41,הללו והרי הן כבעלי מומין שקדם הקדישן את מומן ואין יוצאין לחולין אלא על מום קבוע ,אלו הן בעלי מום כל שקדם הקדשן את מומן הא אם קדם מום קבוע ,16,14,2007,178,0.425,0.4
179,ref-t.4.5.5.4.13-ref-t.4.5.5.4.25,ref-sifra.2.13-16.10.30-ref-sifra.2.13-16.10.41,945136,945204,149471,149481,ref-t.4.5.5.4.13,ref-t.4.5.5.4.25,72334,72384,10680,10690,ref-sifra.2.13-16.10.30,ref-sifra.2.13-16.10.41,בבעלי מומין שקדם הקדישן את מומן ואין יוצא לחולין אלא על מום קבוע ,בעלי מום כל שקדם הקדשן את מומן הא אם קדם מום קבוע ,13,12,903,179,0.38461538461538464,0.33333333333333337
181,ref-t.5.2.10.3.1-ref-t.5.2.10.3.14,ref-sifra.2.13-16.10.32-ref-sifra.2.13-16.10.43,1098869,1098948,173449,173461,ref-t.5.2.10.3.1,ref-t.5.2.10.3.14,72343,72399,10682,10692,ref-sifra.2.13-16.10.32,ref-sifra.2.13-16.10.43,כל הקדשים שקדם מומן קבוע להקדישן ונפדו חייבין מראשית הגז אבל אם קדם הקדישן ,כל שקדם הקדשן את מומן הא אם קדם מום קבוע להקדשן ונפדו ,14,12,1531,181,0.7066666666666667,0.4285714285714286
182,ref-t.5.4.2.3.1-ref-t.5.4.2.3.7,ref-sifra.2.13-16.10.32-ref-sifra.2.13-16.10.43,1161569,1161610,183185,183191,ref-t.5.4.2.3.1,ref-t.5.4.2.3.7,72343,72399,10682,10692,ref-sifra.2.13-16.10.32,ref-sifra.2.13-16.10.43,כל הקדשים שקדם מומן קבוע להקדשן ונפדו ,כל שקדם הקדשן את מומן הא אם קדם מום קבוע להקדשן ונפדו ,7,12,1794,182,0.4074074074074074,0.4
183,ref-t.5.3.8.13.17-ref-t.5.3.8.13.23,ref-sifra.2.13-17.1.42-ref-sifra.2.13-17.1.49,1130851,1130889,178111,178117,ref-t.5.3.8.13.17,ref-t.5.3.8.13.23,72727,72775,10739,10746,ref-sifra.2.13-17.1.42,ref-sifra.2.13-17.1.49,טעון סמיכה ותנופה חי ואין טעון תנופה ,שאינו טעון תנופה טעון סמיכה החזה שטעונה תנופה ,7,8,1666,183,0.5652173913043478,0.5714285714285714
184,ref-t.5.6.1.19.68-ref-t.5.6.1.19.74,ref-sifra.2.13-17.1.45-ref-sifra.2.13-17.1.49,1207059,1207106,190428,190434,ref-t.5.6.1.19.68,ref-t.5.6.1.19.74,72745,72775,10742,10746,ref-sifra.2.13-17.1.45,ref-sifra.2.13-17.1.49,וטעונה סמיכה ונסכים ותנופת חזה ושוק וטעונה ,טעון סמיכה החזה שטעונה תנופה ,7,5,2022,184,0.6046511627906976,0.625
185,ref-t.5.1.7.1.48-ref-t.5.1.7.1.54,ref-sifra.2.13-17.11.21-ref-sifra.2.13-17.11.28,1040644,1040688,164338,164343,ref-t.5.1.7.1.48,ref-t.5.1.7.1.54,74388,74435,10975,10981,ref-sifra.2.13-17.11.21,ref-sifra.2.13-17.11.28,כשירה לאכילת קדשי קדשים ולשחיטת קדשים קלים ,כשרו לשחיטת קדשי קדשים כשרו לשחיטת קדשים קלים ,7,8,1251,185,0.1956521739130435,0.5
187,ref-t.5.1.5.13.1-ref-t.5.1.5.13.45,ref-sifra.2.14-00.1.22-ref-sifra.2.14-00.2.45,1036017,1036222,163578,163618,ref-t.5.1.5.13.1,ref-t.5.1.5.13.45,74838,75137,11039,11088,ref-sifra.2.14-00.1.22,ref-sifra.2.14-00.2.45,לשם ו' דברים הזבח נזבח לשם זבח לשם זובח לשם זבח לשם אשם לשם אישים לשם ריח לשם ניחוח וחטאת ואשם לשם חטאת אמ' ר' יוסי אף מי שלא היה בלבו לשם אחד מכל אלה כשר שאין תניי בית דין שאין מחשבה הולכת אלא אחר ,לשם אישים לה'  לשם מי שעשה את העולם לשם אישים לה'  לשם מי שעשה את העולם לשם מי שעשה את העולם מיכן אמרו לשם ששה דברים הזבח נזבח לשם זבח לשם זובח לשם השם לשם אשים לשם ריח לשם נחוח חטאת ואשם לשם חטא אמר ר' יוסי אף מי שלא היה בלבו לשם אחד מכל אלו כשר שהוא תנאי בית דין ואין המחשבה הולכת אלא אחר ,45,66,1225,187,0.41580756013745707,0.29032258064516125
188,ref-t.5.2.9.14.65-ref-t.5.2.9.14.73,ref-sifra.2.14-00.7.41-ref-sifra.2.14-00.7.51,1098498,1098542,173393,173399,ref-t.5.2.9.14.65,ref-t.5.2.9.14.73,76627,76680,11271,11277,ref-sifra.2.14-00.7.41,ref-sifra.2.14-00.7.51,חלב תותב קרום נקלף ר' עקיבא אומ' קרום ונקלף ,חלב המכסה את הקרב קרום ונקלף אין לי אלא קרום ונקלף ,9,11,1529,188,0.43137254901960786,0.75
189,ref-t.5.1.6.12.13-ref-t.5.1.6.12.22,ref-sifra.2.14-18.4.14-ref-sifra.2.14-18.4.20,1039044,1039102,164085,164094,ref-t.5.1.6.12.13,ref-t.5.1.6.12.22,78568,78608,11533,11539,ref-sifra.2.14-18.4.14,ref-sifra.2.14-18.4.20,ושלמים הבאים מחמת פסח ואחד עשר שבמעשר ופסח שעבר זמנו ,פסח שעבר זמנו ושלמים הבאים מחמת הפסח ,10,7,1239,189,0.7924528301886793,0.33333333333333337
190,ref-t.5.1.6.12.13-ref-t.5.1.6.12.22,ref-sifra.2.14-18.4.58-ref-sifra.2.14-18.4.64,1039044,1039102,164085,164094,ref-t.5.1.6.12.13,ref-t.5.1.6.12.22,78814,78854,11563,11569,ref-sifra.2.14-18.4.58,ref-sifra.2.14-18.4.64,ושלמים הבאים מחמת פסח ואחד עשר שבמעשר ופסח שעבר זמנו ,פסח שעבר זמנו ושלמים הבאים מחמת הפסח ,10,7,1240,190,0.7924528301886793,0.33333333333333337
191,ref-t.5.1.8.10.1-ref-t.5.1.8.10.18,ref-sifra.2.14-18.4.61-ref-sifra.2.14-18.4.79,1046625,1046735,165214,165224,ref-t.5.1.8.10.1,ref-t.5.1.8.10.18,78829,78940,11566,11580,ref-sifra.2.14-18.4.61,ref-sifra.2.14-18.4.79,שלמים שנתערבו בשלמים הבאין מחמת הפסח ירעו עד שיסתאבו וימכרו ויביא בדמי יפה שבהן שלמים ויאכלו ליום ולילה ,ושלמים הבאים מחמת הפסח לכל מצות שלמים שיטענו סמיכה ונסכים ותנופת חזה ושוק אבל אינן נאכלים אלא ליום ולילה ,18,19,1275,191,0.6190476190476191,0.72
192,ref-t.2.3.5.2.28-ref-t.2.3.5.2.39,ref-sifra.2.14-18.4.75-ref-sifra.2.14-18.4.92,351613,351677,54707,54718,ref-t.2.3.5.2.28,ref-t.2.3.5.2.39,78912,79012,11576,11591,ref-sifra.2.14-18.4.75,ref-sifra.2.14-18.4.92,ואין נאכל אלא בלילה ואין נאכל אלא למנוייו ואין נאכל אלא צלי ,אינן נאכלים אלא ליום ולילה כתחלת הקדשן בן עזאי אומר אינן נאכלים אלא בלילה ואינן נאכלים אלא צלי ,12,18,239,192,0.4842105263157895,0.6666666666666667
194,ref-t.5.1.5.13.10-ref-t.5.1.5.13.22,ref-sifra.2.14-19.1.19-ref-sifra.2.14-19.1.32,1036058,1036118,163587,163599,ref-t.5.1.5.13.10,ref-t.5.1.5.13.22,79391,79448,11645,11653,ref-sifra.2.14-19.1.19,ref-sifra.2.14-19.1.32,לשם זבח לשם אשם לשם אישים לשם ריח לשם ניחוח וחטאת ואשם לשם ,לשם אשים לשם אשים לה'  לשם מי שעשה את העולם לשם אשים לה'  ,13,13,1231,194,0.576271186440678,0.8
195,ref-t.5.4.1.5.8-ref-t.5.4.1.5.20,ref-sifra.2.14-20.5.8-ref-sifra.2.14-20.5.20,1158527,1158576,182670,182682,ref-t.5.4.1.5.8,ref-t.5.4.1.5.20,81087,81136,11891,11903,ref-sifra.2.14-20.5.8,ref-sifra.2.14-20.5.20,אך בכור שור או בכור כשב או בכור עז לא תפדה קדש הם ,אך בכור שור או בכור כשב או בכור עז לא תפדה קדש הם ,13,13,1780,195,0.0,0.0
196,ref-t.1.4.8.22.45-ref-t.1.4.8.22.55,ref-sifra.3.01-00.8.74-ref-sifra.3.01-00.8.84,125059,125121,19743,19752,ref-t.1.4.8.22.45,ref-t.1.4.8.22.55,84521,84586,12375,12385,ref-sifra.3.1-00.8.74,ref-sifra.3.1-00.8.84,במינו בנותן טעם ושאר כל האסורין בין במינן בין שלא במינן ,בין במינו בין שלא במינו אסור והבהמה במינה מותרת ושלא במינה ,11,11,86,196,0.5423728813559322,0.7
197,ref-t.3.1.3.1.14-ref-t.3.1.3.1.28,ref-sifra.3.01-00.13.7-ref-sifra.3.01-00.14.14,514675,514745,80239,80253,ref-t.3.1.3.1.14,ref-t.3.1.3.1.28,85396,85767,12489,12542,ref-sifra.3.1-00.13.7,ref-sifra.3.1-00.14.14,אשת אחי אמו מאביו ואשת אחי אביו מאמו ואשת בן בנו ואשת בן בתו מותר ,אשת אחיו ואשת אחי אביו אלא שיש באשת אחיו מה שאין באשת אחי אביו ובאשת אחי אביו מה שאין באשת אחיו אשת אחיו אם יש לו בנים אסורה אין לו בנים מותרת ואשת אחי אביו בין שיש לו בנים בין שאין לו בנים אסורה אשת אחיו עשה בה אח מן האם כאח מן האב ואשת אחי אביו לא עשה בה אח מן האם כאח מן האב וכשהוא אומר מכל מצות השם לרבות אשת אחיו מאמו אחותו ואחות אביו ואחות אמו ,15,80,531,197,0.8142857142857143,0.7619047619047619
199,ref-t.3.1.3.1.11-ref-t.3.1.3.1.19,ref-sifra.3.01-00.13.72-ref-sifra.3.01-00.14.12,514661,514703,80236,80244,ref-t.3.1.3.1.11,ref-t.3.1.3.1.19,85687,85756,12533,12540,ref-sifra.3.1-00.13.72,ref-sifra.3.1-00.14.12,ואשת אבי אמו אשת אחי אמו מאביו ואשת אחי ,האב וכשהוא אומר מכל מצות השם לרבות אשת אחיו מאמו אחותו ואחות אביו ,9,13,528,199,0.5606060606060606,0.6363636363636364
200,ref-t.3.1.3.1.106-ref-t.3.1.3.1.125,ref-sifra.3.01-00.14.8-ref-sifra.3.01-00.14.14,515158,515260,80318,80332,ref-t.3.1.3.1.106,ref-t.3.1.3.1.125,85728,85767,12536,12542,ref-sifra.3.1-00.14.8,ref-sifra.3.1-00.14.14,לאחיו ולה אחות בין מאב בין מאם נשואה לאחיו השני ומת בלא ולד או חולצת או מתיבמת אחותו מאמו אחות ,אחיו מאמו אחותו ואחות אביו ואחות אמו ,20,7,535,200,0.6631578947368421,0.6363636363636364
201,ref-t.4.4.11.7.77-ref-t.4.4.11.7.82,ref-sifra.3.01-01.2.26-ref-sifra.3.01-01.2.32,921833,921875,145851,145856,ref-t.4.4.11.7.77,ref-t.4.4.11.7.82,86171,86218,12596,12602,ref-sifra.3.1-01.2.26,ref-sifra.3.1-01.2.32,והמסית והמדיח ונביא השקר ועדים זוממין ,המסית והמדיח והמכשף ונביא שקר ועדים זוממין ,6,7,839,201,0.20930232558139536,0.1428571428571429
202,ref-t.5.8.1.3.9-ref-t.5.8.1.3.14,ref-sifra.3.01-01.2.26-ref-sifra.3.01-01.2.32,1228750,1228793,193772,193777,ref-t.5.8.1.3.9,ref-t.5.8.1.3.14,86171,86218,12596,12602,ref-sifra.3.1-01.2.26,ref-sifra.3.1-01.2.32,והמסית והמדיח ונביאי השקר ועדים זוממין ,המסית והמדיח והמכשף ונביא שקר ועדים זוממין ,6,7,2106,202,0.23255813953488372,0.1428571428571429
203,ref-t.4.4.11.7.77-ref-t.4.4.11.7.82,ref-sifra.3.01-01.2.58-ref-sifra.3.01-01.2.64,921833,921875,145851,145856,ref-t.4.4.11.7.77,ref-t.4.4.11.7.82,86340,86387,12617,12623,ref-sifra.3.1-01.2.58,ref-sifra.3.1-01.2.64,והמסית והמדיח ונביא השקר ועדים זוממין ,המסית והמדיח והמכשף ונביא שקר ועדים זוממין ,6,7,840,203,0.20930232558139536,0.1428571428571429
205,ref-t.5.8.1.3.9-ref-t.5.8.1.4.21,ref-sifra.3.01-01.2.58-ref-sifra.3.01-01.3.20,1228750,1228961,193772,193802,ref-t.5.8.1.3.9,ref-t.5.8.1.4.21,86340,86529,12617,12642,ref-sifra.3.1-01.2.58,ref-sifra.3.1-01.3.20,והמסית והמדיח ונביאי השקר ועדים זוממין אע'פ שיש בהן מיתת בית דין אין בהן קרבן לפי שאין בהן מעשה המכה אביו ואמו וגונב נפש מבני ישראל וזקן ממרא על פי בית דין ובן סורר ומורה והרוצח אע'פ שיש בהן מעשה ,המסית והמדיח והמכשף ונביא שקר ועדים זוממין תלמוד לומר ועשה יצאו אלו שאין בם מעשה אוציא את אלו שאין בם מעשה ולא אוציא את המכה אביו ואמו וגונב נפש מישראל וזקן ממרא על פי בית דין ,40,36,2108,205,0.5561224489795918,0.375
206,ref-t.2.1.11.6.21-ref-t.2.1.11.6.31,ref-sifra.3.01-01.5.31-ref-sifra.3.01-01.5.40,264531,264582,41177,41187,ref-t.2.1.11.6.21,ref-t.2.1.11.6.31,87155,87206,12752,12761,ref-sifra.3.1-01.5.31,ref-sifra.3.1-01.5.40,רושם שכן רושמין על קרשי המשכן לידע אי זהו בן זוגו ,רושם שהן רושמין על קרשי המשכן לידע איזהו בן זוגו ,11,10,165,206,0.04,0.19999999999999996
207,ref-t.5.8.2.12.1-ref-t.5.8.2.12.11,ref-sifra.3.01-01.8.22-ref-sifra.3.01-01.8.39,1237172,1237224,195109,195116,ref-t.5.8.2.12.1,ref-t.5.8.2.12.11,89743,89824,13062,13076,ref-sifra.3.1-01.8.22,ref-sifra.3.1-01.8.39,הבא על אחותו ועל אחות אביו ועל אחות אמו ועל אחות ,הבא על אחותו ועל אחות אביו ועל אחות אמו בהעלם אחד מהו חייב אחת על כולם או אחת ,11,18,2172,207,0.38461538461538464,0.4444444444444444
208,ref-t.5.8.2.3b.17-ref-t.5.8.2.3b.28,ref-sifra.3.02-00.7.16-ref-sifra.3.02-00.7.29,1235705,1235757,194876,194885,ref-t.5.8.2.3b.17,ref-t.5.8.2.3b.28,93892,93965,13541,13552,ref-sifra.3.2-00.7.16,ref-sifra.3.2-00.7.29,ונודע לו חטאו ושכח באי זה חטא חטא הרי זה מביא חטאת ,נודע לו פטור משיח יחטא' יכול גזירה עליו שיחטא תלמוד לומר אם יחטא כשיחטא ,12,14,2155,208,0.5694444444444444,0.9444444444444444
209,ref-t.4.9.1.10.61-ref-t.4.9.1.10.73,ref-sifra.3.02-02.2.5-ref-sifra.3.02-02.2.21,1011124,1011202,160005,160016,ref-t.4.9.1.10.61,ref-t.4.9.1.10.73,94258,94345,13576,13587,ref-sifra.3.2-02.2.5,ref-sifra.3.2-02.2.21,נשיא כיוצא בו ומשוח ובית דין פטורין כשהן בקבועה יחיד ונשיא ומשיח מביאין ,נשיא מוצא מכלל היחיד ומשיח מוצא מכלל היחיד מה נשיא מביא על שגגת המעשה אף משיח יביא ,13,17,1097,209,0.6144578313253012,0.7058823529411764
210,ref-t.5.1.1.1.35-ref-t.5.1.1.1.49,ref-sifra.3.02-02.6.23-ref-sifra.3.02-02.7.5,1015039,1015101,160654,160666,ref-t.5.1.1.1.35,ref-t.5.1.1.1.49,95177,95342,13687,13708,ref-sifra.3.2-02.6.23,ref-sifra.3.2-02.7.5,בכל זמן ר' ליעזר או' חטאת באה על חטא ואשם בא על אשמה מה חטאת ,מביא על חטאתו משעבר משיח שאינו מביא על שגגת המעשה אינו דין שלא יביא חטאתו משעבר תלמוד לומר והקריב על חטאתו מלמד שהוא מביא על חטאתו משעבר יכול חטא עם הצבור יביא ,15,32,1109,210,0.73125,0.84
211,ref-t.2.5.4.16.9-ref-t.2.5.4.16.27,ref-sifra.3.02-02.8.9-ref-sifra.3.02-02.8.22,412635,412749,64438,64456,ref-t.2.5.4.16.9,ref-t.2.5.4.16.27,95595,95678,13749,13760,ref-sifra.3.2-02.8.9,ref-sifra.3.2-02.8.22,שאין ביום הכפורים וביום הכפורים שאין בשעיר שיום הכפורים מכפר בלא שעיר ושעיר אין מכפר אלא עם יום הכפורים ,ביום הכפורים תאמר במשיח שאין מתכפר לו עם הצבור ביום הכפורים הואיל ואין מתכפר ,19,14,450,211,0.6057692307692307,0.5833333333333333
