,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
1028,ref-m.1.8.5.9.20-ref-m.1.8.5.9.43,ref-y.01.08.5.00.2577-ref-y.01.08.5.00.2592,107035,107166,16455,16477,ref-m.1.8.5.9.20,ref-m.1.8.5.9.43,741211,741296,113256,113270,ref-y.1.8.5..2577,ref-y.1.8.5..2592,עשור שאני עתיד למוד נתון ליהושע ומקומו מושכר לו עשור אחר שאני עתיד למוד נתון לעקיבא בן יוסף שיזכה בו לעניים ומקומו מושכר לו ,עישור אחר שאני עתיד למוד נתון לעקיבה בן יוסף כדי שיזכה בו לעניים ומושכר לו מקומו ,24,16,1028,1323,0.5,0.3467741935483871,0.43548387096774194
1031,ref-m.1.8.5.9.29-ref-m.1.8.5.9.43,ref-y.01.02.4.00.1127-ref-y.01.02.4.00.1137,107086,107166,16464,16477,ref-m.1.8.5.9.29,ref-m.1.8.5.9.43,240534,240593,38025,38034,ref-y.1.2.4..1127,ref-y.1.2.4..1137,עשור אחר שאני עתיד למוד נתון לעקיבא בן יוסף שיזכה בו לעניים ומקומו מושכר לו ,עישור שאני עתיד למוד נתון לעקיבה בן יוסף ומקומו מושכר לו ,15,11,1031,290,0.2894736842105263,0.25,0.27631578947368424
1032,ref-m.1.8.5.9.47-ref-m.1.8.5.9.51,ref-y.01.07.3.00.966-ref-y.01.07.3.00.971,107181,107206,16479,16483,ref-m.1.8.5.9.47,ref-m.1.8.5.9.51,661334,661364,101730,101735,ref-y.1.7.3..966,ref-y.1.7.3..971,עשור שאני עתיד למוד נתון ,עישור אחר שאני עתיד למוד נתון ,5,6,1032,1121,0.16666666666666666,0.16666666666666663,0.16666666666666666
1033,ref-m.1.8.5.9.47-ref-m.1.8.5.9.51,ref-y.01.08.5.00.2577-ref-y.01.08.5.00.2582,107181,107206,16479,16483,ref-m.1.8.5.9.47,ref-m.1.8.5.9.51,741211,741241,113256,113261,ref-y.1.8.5..2577,ref-y.1.8.5..2582,עשור שאני עתיד למוד נתון ,עישור אחר שאני עתיד למוד נתון ,5,6,1033,1321,0.16666666666666666,0.16666666666666663,0.16666666666666666
1034,ref-m.1.8.5.9.47-ref-m.1.8.5.9.57,ref-y.01.02.4.00.1127-ref-y.01.02.4.00.1137,107181,107240,16479,16487,ref-m.1.8.5.9.47,ref-m.1.8.5.9.57,240534,240593,38025,38034,ref-y.1.2.4..1127,ref-y.1.2.4..1137,עשור שאני עתיד למוד נתון לאלעזר בן עזריה ומקומו מושכר לו ,עישור שאני עתיד למוד נתון לעקיבה בן יוסף ומקומו מושכר לו ,11,11,1034,291,0.19298245614035087,0.21875,0.14035087719298245
1035,ref-m.1.8.5.11.17-ref-m.1.8.5.11.42,ref-y.01.11.1.00.2120-ref-y.01.11.1.00.2129,107603,107731,16545,16569,ref-m.1.8.5.11.17,ref-m.1.8.5.11.42,848850,848893,128704,128713,ref-y.1.11.1..2120,ref-y.1.11.1..2129,לא הפרשתי ממין על שאינו מינו ולא מן התלוש על המחובר ולא מן המחובר על התלוש ולא מן החדש על הישן ולא מן הישן על החדש ,לא מן החדש על הישן ולא מן הישן על החדש ,26,10,1035,1599,0.6608695652173913,0.6608695652173913,0.6608695652173913
1037,ref-m.1.8.5.15.4-ref-m.1.8.5.15.18,ref-y.01.08.5.00.3388-ref-y.01.08.5.00.3403,108493,108573,16694,16707,ref-m.1.8.5.15.4,ref-m.1.8.5.15.18,745431,745522,113851,113865,ref-y.1.8.5..3388,ref-y.1.8.5..3403,העביר הודיות המעשר אף הוא בטל את המעוררים ואת הנוקפים ועד ימיו היה פטיש מכה ,והעביר הודיית מעשר וזו לגנאי את המעוררין לשבח ואת הנוקפין לשבח עד ימיו היה פטיש מכה ,15,16,1037,1330,0.2976190476190476,0.2417582417582418,0.23809523809523808
1038,ref-m.1.8.5.15.4-ref-m.1.8.5.15.18,ref-y.03.05.9.00.2686-ref-y.03.05.9.00.2701,108493,108573,16694,16707,ref-m.1.8.5.15.4,ref-m.1.8.5.15.18,2640815,2640908,401385,401399,ref-y.3.5.9..2686,ref-y.3.5.9..2701,העביר הודיות המעשר אף הוא בטל את המעוררים ואת הנוקפים ועד ימיו היה פטיש מכה ,והעביר הודיית המעשר וזו לגנאי את המעוריין לשבח ואת הנוקפין לשבח עד ימיו היה פטיש מכה ,15,16,1038,5400,0.29411764705882354,0.25,0.24705882352941178
1039,ref-m.1.8.5.15.14-ref-m.1.8.5.15.26,ref-y.01.08.5.00.3281-ref-y.01.08.5.00.3296,108551,108620,16703,16714,ref-m.1.8.5.15.14,ref-m.1.8.5.15.26,744857,744938,113774,113788,ref-y.1.8.5..3281,ref-y.1.8.5..3296,ועד ימיו היה פטיש מכה בירושלים ובימיו אין אדם צריך לשאול על הדמאי ,עד ימיו היה פטיש מכה בירושלים עד תחילת ימיו ובימיו אין אדם צריך לשאול על הדמאי ,13,16,1039,1328,0.189873417721519,0.16455696202531644,0.17721518987341772
1040,ref-m.1.8.5.15.14-ref-m.1.8.5.15.26,ref-y.03.05.9.00.2592-ref-y.03.05.9.00.2606,108551,108620,16703,16714,ref-m.1.8.5.15.14,ref-m.1.8.5.15.26,2640299,2640376,401309,401322,ref-y.3.5.9..2592,ref-y.3.5.9..2606,ועד ימיו היה פטיש מכה בירושלים ובימיו אין אדם צריך לשאול על הדמאי ,עד ימיו היה פטיש מכה בירושלים עד תחילת ימיו ובימיו אין צריך לשאול על הדמאי ,13,15,1040,5398,0.22666666666666666,0.16883116883116878,0.18666666666666668
1041,ref-m.1.9.1.1.5-ref-m.1.9.1.1.9,ref-y.01.09.1.00.409-ref-y.01.09.1.00.422,108645,108684,16719,16723,ref-m.1.9.1.1.5,ref-m.1.9.1.1.9,747746,747824,114185,114198,ref-y.1.9.1..409,ref-y.1.9.1..422,החטים והשעורים והכוסמין ושבולת שועל ,חיטה שורה ושעורה נסמן וכוסמת גבולתו ושם חיטה אלו החיטים שורה זו שבולת שועל ,5,14,1041,1339,0.6533333333333333,0.52,0.6133333333333333
1042,ref-m.1.9.1.1.5-ref-m.1.9.1.1.10,ref-y.01.09.1.00.33-ref-y.01.09.1.00.39,108645,108692,16719,16724,ref-m.1.9.1.1.5,ref-m.1.9.1.1.10,745865,745909,113918,113924,ref-y.1.9.1..33,ref-y.1.9.1..39,החטים והשעורים והכוסמין ושבולת שועל ושיפון ,חטין ושעורין בלבד כוסמין שבולת שועל ושיפון ,6,7,1042,1335,0.23255813953488372,0.28,0.16279069767441862
1043,ref-m.1.9.1.1.5-ref-m.1.9.1.1.10,ref-y.01.09.1.00.574-ref-y.01.09.1.00.580,108645,108692,16719,16724,ref-m.1.9.1.1.5,ref-m.1.9.1.1.10,748643,748691,114328,114334,ref-y.1.9.1..574,ref-y.1.9.1..580,החטים והשעורים והכוסמין ושבולת שועל ושיפון ,החיטים מן הכתוב וכוסמין ושבולת שועל והשיפון ,6,7,1043,1343,0.25,0.22448979591836737,0.18181818181818182
1044,ref-m.1.9.1.1.26-ref-m.1.9.1.1.31,ref-y.01.09.1.00.1302-ref-y.01.09.1.00.1307,108784,108820,16735,16740,ref-m.1.9.1.1.26,ref-m.1.9.1.1.31,752412,752445,114913,114918,ref-y.1.9.1..1302,ref-y.1.9.1..1307,ואם השרישו קודם לעומר העומר מתירן ,אם השרישו קודם לעומר העומר מתיר ,6,6,1044,1357,0.058823529411764705,0.05882352941176472,0.058823529411764705
1045,ref-m.1.9.1.2.22-ref-m.1.9.1.2.35,ref-y.03.03.7.00.359-ref-y.03.03.7.00.371,108966,109040,16763,16772,ref-m.1.9.1.2.22,ref-m.1.9.1.2.35,2400122,2400185,364765,364775,ref-y.3.3.7..359,ref-y.3.3.7..371,הנודר מן הפת ומן התבואה אסור בהם דברי רבי מאיר וחכמים אומרים הנודר מן ,הנודר מן הפת ומן התבואה אסור בהן דברי רבי מאיר הא הנודר מן ,14,13,1045,4711,0.18571428571428572,0.20833333333333337,0.18571428571428572
1046,ref-m.1.9.1.2.22-ref-m.1.9.1.2.37,ref-y.03.03.7.00.372-ref-y.03.03.7.00.393,108966,109060,16763,16774,ref-m.1.9.1.2.22,ref-m.1.9.1.2.37,2400186,2400296,364776,364789,ref-y.3.3.7..372,ref-y.3.3.7..393,הנודר מן הפת ומן התבואה אסור בהם דברי רבי מאיר וחכמים אומרים הנודר מן הדגן אינו אסור אלא ,הפת ומן התבואה יהא אסור בכל כרבנין ר' חייה בשם ר' יוחנן מתניתא אמרה כן שהנודר מן הדגן אינו אסור אלא מהן ,18,22,1046,4715,0.4519230769230769,0.2767857142857143,0.3557692307692308
1047,ref-m.1.9.1.2.22-ref-m.1.9.1.2.40,ref-y.01.09.1.00.1637-ref-y.01.09.1.00.1658,108966,109064,16763,16775,ref-m.1.9.1.2.22,ref-m.1.9.1.2.40,754170,754283,115172,115185,ref-y.1.9.1..1637,ref-y.1.9.1..1658,הנודר מן הפת ומן התבואה אסור בהם דברי רבי מאיר וחכמים אומרים הנודר מן הדגן אינו אסור אלא מהן ,הנודר מן הפת ומן התבואה אסור בכל כרבנן רבי חייא בשם רבי יוחנן כיני מתניתא הנודר מן הדגן אינו אסור אלא מהם ,19,22,1047,1362,0.2830188679245283,0.23893805309734517,0.25471698113207547
1049,ref-m.1.9.1.2.35-ref-m.1.9.1.3.9,ref-y.01.04.6.00.447-ref-y.01.04.6.00.453,109038,109148,16772,16787,ref-m.1.9.1.2.35,ref-m.1.9.1.3.9,398566,398603,62268,62274,ref-y.1.4.6..447,ref-y.1.4.6..453,מן הדגן אינו אסור אלא מהן וחייבין בחלה ובמעשרות אלו חייבין בחלה ופטורים מן המעשרות הלקט והשכחה והפאה ,מן הלקט ומן השכחה ומן הפיאה חייב ,18,7,1049,586,0.7722772277227723,0.6732673267326732,0.7722772277227723
1050,ref-m.1.9.1.2.40-ref-m.1.9.1.3.5,ref-y.01.09.1.00.1729-ref-y.01.09.1.00.1740,109061,109118,16775,16783,ref-m.1.9.1.2.40,ref-m.1.9.1.3.5,754638,754705,115248,115259,ref-y.1.9.1..1729,ref-y.1.9.1..1740,מהן וחייבין בחלה ובמעשרות אלו חייבין בחלה ופטורים מן ,מה ארבע עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ,9,12,1050,1363,0.5625,0.25373134328358204,0.390625
1052,ref-m.1.9.1.2.40-ref-m.1.9.1.3.6,ref-y.02.12.1.00.1730-ref-y.02.12.1.00.1743,109061,109127,16775,16784,ref-m.1.9.1.2.40,ref-m.1.9.1.3.6,1946753,1946825,297525,297538,ref-y.2.12.1..1730,ref-y.2.12.1..1743,מהן וחייבין בחלה ובמעשרות אלו חייבין בחלה ופטורים מן המעשרות ,מן המעשר אמרו להן אילו בחול שמא אינו מביא אחת מן החולין וטופל למעשר ,10,14,1052,3495,0.7058823529411765,0.34615384615384615,0.5294117647058824
1053,ref-m.1.9.1.2.40-ref-m.1.9.1.3.6,ref-y.03.03.7.00.187-ref-y.03.03.7.00.197,109061,109127,16775,16784,ref-m.1.9.1.2.40,ref-m.1.9.1.3.6,2399160,2399224,364633,364641,ref-y.3.3.7..187,ref-y.3.3.7..197,מהן וחייבין בחלה ובמעשרות אלו חייבין בחלה ופטורים מן המעשרות ,מהו שיהו חייבין במעשרות תני בר קפרא קרמולין פטורין מן המעשרות ,10,11,1053,4709,0.46774193548387094,0.29166666666666663,0.3387096774193548
1054,ref-m.1.9.1.3.7-ref-m.1.9.1.3.24,ref-y.01.06.1.00.2345-ref-y.01.06.1.00.2363,109128,109243,16785,16797,ref-m.1.9.1.3.7,ref-m.1.9.1.3.24,533331,533426,82757,82773,ref-y.1.6.1..2345,ref-y.1.6.1..2363,הלקט והשכחה והפאה וההפקר ומעשר ראשון שנטלה תרומתו ומעשר שני והקדש שנפדו ומותר העומר ותבואה שלא הביאה שליש ,לקט היא שכחה היא פיאה היא הפקר ולא כבר תניית הן כולהון כן היא מתניתא ולא מפירות שהביאו שליש ,18,19,1054,838,0.6320754716981132,0.4285714285714286,0.49056603773584906
1055,ref-m.1.9.1.3.32-ref-m.1.9.1.4.4,ref-y.01.09.1.00.1731-ref-y.01.09.1.00.1741,109282,109325,16803,16809,ref-m.1.9.1.3.32,ref-m.1.9.1.4.4,754646,754714,115250,115260,ref-y.1.9.1..1731,ref-y.1.9.1..1741,פטורה מן החלה אלו חייבין במעשרות ופטורים ,עשרה חייבין בחלה ופטורים מן המעשרות אף אילו חייבין בחלה ופטורין ,7,11,1055,1365,0.578125,0.359375,0.53125
1056,ref-m.1.9.1.4.16-ref-m.1.9.1.4.21,ref-y.01.09.1.00.2451-ref-y.01.09.1.00.2456,109408,109462,16821,16826,ref-m.1.9.1.4.16,ref-m.1.9.1.4.21,758376,758431,115764,115769,ref-y.1.9.1..2451,ref-y.1.9.1..2456,הסופגנין והדובשנין והאסקריטין וחלת המשרת והמדומע ,הסופגנין והדובשנין והאיסקריטין וחלת המשרת והמדומע ,6,6,1056,1372,0.02,0.020000000000000018,0.02
1057,ref-m.1.9.1.6.19-ref-m.1.9.1.6.24,ref-y.01.09.1.00.2889-ref-y.01.09.1.00.2900,109724,109757,16864,16869,ref-m.1.9.1.6.19,ref-m.1.9.1.6.24,760668,760737,116089,116100,ref-y.1.9.1..2889,ref-y.1.9.1..2900,עשאן לעצמו פטור למכור בשוק חייב ,עשאן לעצמו פטור דכתיב ראשית עריסותיכם ולא של הקדש למכור בשוק חייב ,6,12,1057,1373,0.5151515151515151,0.5151515151515151,0.5151515151515151
1058,ref-m.1.9.1.7.1-ref-m.1.9.1.7.6,ref-y.01.09.1.00.2978-ref-y.01.09.1.00.2983,109758,109790,16870,16875,ref-m.1.9.1.7.1,ref-m.1.9.1.7.6,761135,761167,116154,116159,ref-y.1.9.1..2978,ref-y.1.9.1..2983,נחתום שעשה שאור לחלק חייב בחלה ,נחתום שעשה שאור לחלק חייב בחלה ,6,6,1058,1376,0.0,0.0,0.0
1059,ref-m.1.9.1.7.1-ref-m.1.9.1.7.9,ref-y.01.07.5.00.1192-ref-y.01.07.5.00.1202,109758,109810,16870,16878,ref-m.1.9.1.7.1,ref-m.1.9.1.7.9,679355,679413,104326,104334,ref-y.1.7.5..1192,ref-y.1.7.5..1202,נחתום שעשה שאור לחלק חייב בחלה נשים שנתנו לנחתום ,נחתום שעשה עיסה לחלקה חייב בחלה אמר ליה לא תתיביני נחתום ,9,11,1059,1155,0.3508771929824561,0.36923076923076925,0.3333333333333333
1060,ref-m.1.9.1.7.1-ref-m.1.9.1.7.17,ref-y.01.07.5.00.1160-ref-y.01.07.5.00.1170,109758,109845,16870,16885,ref-m.1.9.1.7.1,ref-m.1.9.1.7.17,679187,679241,104301,104310,ref-y.1.7.5..1160,ref-y.1.7.5..1170,נחתום שעשה שאור לחלק חייב בחלה נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן ,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן ,17,11,1060,1153,0.37349397590361444,0.37349397590361444,0.37349397590361444
1061,ref-m.1.9.1.7.1-ref-m.1.9.1.7.18,ref-y.01.09.1.00.2944-ref-y.01.09.1.00.2955,109758,109853,16870,16886,ref-m.1.9.1.7.1,ref-m.1.9.1.7.18,760959,761021,116128,116138,ref-y.1.9.1..2944,ref-y.1.9.1..2955,נחתום שעשה שאור לחלק חייב בחלה נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן כשיעור ,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן כשיעור ,18,12,1061,1374,0.34444444444444444,0.34444444444444444,0.34444444444444444
1062,ref-m.1.9.1.7.7-ref-m.1.9.1.7.17,ref-y.01.07.5.00.1160-ref-y.01.07.5.00.1170,109791,109845,16876,16885,ref-m.1.9.1.7.7,ref-m.1.9.1.7.17,679187,679241,104301,104310,ref-y.1.7.5..1160,ref-y.1.7.5..1170,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן ,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן ,11,11,1062,1154,0.0,0.0,0.0
1063,ref-m.1.9.1.7.7-ref-m.1.9.1.7.18,ref-y.01.09.1.00.2944-ref-y.01.09.1.00.2955,109791,109853,16876,16886,ref-m.1.9.1.7.7,ref-m.1.9.1.7.18,760959,761021,116128,116138,ref-y.1.9.1..2944,ref-y.1.9.1..2955,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן כשיעור ,נשים שנתנו לנחתום לעשות להן שאור אם אין בשל אחת מהן כשיעור ,12,12,1063,1375,0.0,0.0,0.0
1064,ref-m.1.9.1.8.9-ref-m.1.9.1.8.16,ref-y.03.05.8.00.1907-ref-y.03.05.8.00.1914,109921,109973,16898,16905,ref-m.1.9.1.8.9,ref-m.1.9.1.8.16,2623310,2623360,398745,398752,ref-y.3.5.8..1907,ref-y.3.5.8..1914,ומערבין בה ומשתתפין בה ומברכין עליה ומזמנין עליה ,מערבין בו ומשתתפין בו ומברכין עליו ומזמנין עליו ,8,8,1064,5359,0.10204081632653061,0.13461538461538458,0.10204081632653061
1065,ref-m.1.9.1.8.35-ref-m.1.9.1.8.45,ref-y.03.05.8.00.1907-ref-y.03.05.8.00.1914,110072,110134,16920,16930,ref-m.1.9.1.8.35,ref-m.1.9.1.8.45,2623310,2623360,398745,398752,ref-y.3.5.8..1907,ref-y.3.5.8..1914,מערבין בה ואין משתתפין בה ואין מברכין עליה ואין מזמנין עליה ,מערבין בו ומשתתפין בו ומברכין עליו ומזמנין עליו ,11,8,1065,5360,0.26666666666666666,0.3125,0.26666666666666666
1066,ref-m.1.9.1.9.1-ref-m.1.9.1.9.6,ref-y.01.09.1.00.3327-ref-y.01.09.1.00.3332,110225,110263,16941,16946,ref-m.1.9.1.9.1,ref-m.1.9.1.9.6,762933,762972,116420,116425,ref-y.1.9.1..3327,ref-y.1.9.1..3332,החלה והתרומה חייבין עליה מיתה וחומש ,החלה והתרומה חייבים עליהן מיתה וחומש ,6,6,1066,1381,0.05405405405405406,0.027027027027026973,0.05405405405405406
1067,ref-m.1.9.1.9.2-ref-m.1.9.1.9.19,ref-y.02.12.2.00.4294-ref-y.02.12.2.00.4312,110231,110344,16942,16959,ref-m.1.9.1.9.2,ref-m.1.9.1.9.19,1977818,1977941,302595,302613,ref-y.2.12.2..4294,ref-y.2.12.2..4312,והתרומה חייבין עליה מיתה וחומש ואסורים לזרים והם נכסי כהן ועולין באחד ומאה וטעונין רחיצת ידים והערב שמש ,התרומה והבכורים חייבין עליהן מיתה וחומש ואסורין לזרים והן נכסי כהן ועולין באחד ומאה וטעונין רחיצת ידים והערב שמש ,18,19,1067,3522,0.11504424778761062,0.0964912280701754,0.10619469026548672
1068,ref-m.1.9.1.9.32-ref-m.1.9.1.9.44,ref-y.01.02.1.00.98-ref-y.01.02.1.00.110,110409,110472,16972,16982,ref-m.1.9.1.9.32,ref-m.1.9.1.9.44,191336,191399,30108,30118,ref-y.1.2.1..98,ref-y.1.2.1..110,האומר כל גרני תרומה וכל עיסתי חלה לא אמר כלום עד שישייר מקצת ,האומר כל גרני תרומה וכל עיסתי חלה לא אמר כלום עד שישייר מקצת ,13,13,1068,220,0.0,0.0,0.0
1069,ref-m.1.9.1.9.33-ref-m.1.9.2.1.3,ref-y.01.09.1.00.3372-ref-y.01.09.2.00.3,110416,110489,16973,16985,ref-m.1.9.1.9.33,ref-m.1.9.2.1.3,763168,763289,116462,116483,ref-y.1.9.1..3372,ref-y.1.9.2..3,כל גרני תרומה וכל עיסתי חלה לא אמר כלום עד שישייר מקצת פירות חוצה לארץ ,"הכל תרומה על הכל תרומה לה' זה שם המיוחד מניין שלא עשה כלום עד שישייר מקצת ת""ל מראשית ולא כל ראשית פירות חוצה לארץ ",15,24,1069,1382,0.5175438596491229,0.4051724137931034,0.5
1070,ref-m.1.9.2.1.1-ref-m.1.9.2.1.7,ref-y.01.07.5.00.954-ref-y.01.07.5.00.960,110473,110516,16983,16989,ref-m.1.9.2.1.1,ref-m.1.9.2.1.7,678115,678158,104167,104173,ref-y.1.7.5..954,ref-y.1.7.5..960,פירות חוצה לארץ שנכנסו לארץ חייבים בחלה ,פירות חוצה לארץ שנכנסו לארץ חייבין בחלה ,7,7,1070,1147,0.025,0.04878048780487809,0.025
1071,ref-m.1.9.2.3.1-ref-m.1.9.2.3.5,ref-y.01.09.2.00.929-ref-y.01.09.2.00.933,110723,110752,17017,17021,ref-m.1.9.2.3.1,ref-m.1.9.2.3.5,767981,768010,117178,117182,ref-y.1.9.2..929,ref-y.1.9.2..933,האשה יושבת וקוצה חלתה ערומה ,האשה יושבת וקוצה חלתה ערומה ,5,5,1071,1388,0.0,0.0,0.0
1072,ref-m.1.9.2.3.1-ref-m.1.9.2.3.13,ref-y.01.01.8.00.659-ref-y.01.01.8.00.672,110723,110793,17017,17028,ref-m.1.9.2.3.1,ref-m.1.9.2.3.13,149660,149733,23538,23549,ref-y.1.1.8..659,ref-y.1.1.8..672,האשה יושבת וקוצה חלתה ערומה מפני שהיא יכולה לכסות עצמה אבל לא האיש ,האשה יושבת וקוצה חלתה ערומה מפני שהיא יכולה לכסות את עצמה אבל לא האיש ,13,14,1072,179,0.04285714285714286,0.042857142857142816,0.04285714285714286
1073,ref-m.1.9.2.3.6-ref-m.1.9.2.3.19,ref-y.01.09.3.00.70-ref-y.01.09.3.00.82,110753,110827,17022,17033,ref-m.1.9.2.3.6,ref-m.1.9.2.3.19,772741,772806,117871,117880,ref-y.1.9.3..70,ref-y.1.9.3..82,מפני שהיא יכולה לכסות עצמה אבל לא האיש מי שאינו יכול לעשות עיסתו בטהרה ,מי שאינו יכול לעשות עיסתו בטהרה מפני שאינו יכול הא אם היה יכול ,14,13,1073,1397,0.5211267605633803,0.21333333333333337,0.4507042253521127
1075,ref-m.1.9.2.3.17-ref-m.1.9.2.3.28,ref-y.01.09.3.00.603-ref-y.01.09.3.00.627,110809,110880,17031,17040,ref-m.1.9.2.3.17,ref-m.1.9.2.3.28,775506,775640,118283,118297,ref-y.1.9.3..603,ref-y.1.9.3..627,לעשות עיסתו בטהרה יעשנה קבין ואל יעשנה בטומאה ורבי עקיבא אומר יעשנה ,בטומאה משגילגלה תיעשה בטהרה אמר רב ששת דרבי עקיבה היא דרבי עקיבה אמר יעשנה בטומאה ולא יעשנה קבין אמר רבי זעירא דברי הכל היא יעשנה ,12,25,1075,1407,0.6461538461538462,0.5223880597014925,0.6153846153846154
1076,ref-m.1.9.2.3.28-ref-m.1.9.2.3.32,ref-y.01.09.2.00.1185-ref-y.01.09.2.00.1189,110875,110904,17040,17044,ref-m.1.9.2.3.28,ref-m.1.9.2.3.32,769312,769341,117385,117389,ref-y.1.9.2..1185,ref-y.1.9.2..1189,יעשנה בטומאה ואל יעשנה קבים ,יעשנה בטומאה ואל יעשנה קבין ,5,5,1076,1389,0.03571428571428571,0.06896551724137934,0.03571428571428571
1077,ref-m.1.9.2.4.21-ref-m.1.9.2.5.8,ref-y.01.09.1.00.2007-ref-y.01.09.1.00.2017,111121,111167,17080,17088,ref-m.1.9.2.4.21,ref-m.1.9.2.5.8,756076,756130,115460,115470,ref-y.1.9.1..2007,ref-y.1.9.1..2017,לחלה המפריש חלתו קמח אינה חלה וגזל ביד כהן ,חלה דתנינן תמן המפריש חלה קמח אינה חלה וגזל ביד כהן ,9,11,1077,1367,0.2692307692307692,0.2407407407407407,0.23076923076923078
1079,ref-m.1.9.2.6.13-ref-m.1.9.2.6.16,ref-y.01.09.2.00.1409-ref-y.01.09.2.00.1412,111400,111423,17124,17127,ref-m.1.9.2.6.13,ref-m.1.9.2.6.16,770487,770512,117555,117558,ref-y.1.9.2..1409,ref-y.1.9.2..1412,ניטל מורסנן מתוכן וחזר ,שניטל מורסנן וחזר לתוכן ,4,4,1079,1390,0.4583333333333333,0.12,0.2916666666666667
1081,ref-m.1.9.2.7.2-ref-m.1.9.2.7.14,ref-y.01.09.4.00.1624-ref-y.01.09.4.00.1635,111451,111534,17131,17143,ref-m.1.9.2.7.2,ref-m.1.9.2.7.14,792079,792152,120691,120702,ref-y.1.9.4..1624,ref-y.1.9.4..1635,החלה אחד מעשרים וארבעה העושה עיסה לעצמו והעושה למשתה בנו אחד מעשרים וארבעה ,נחלה לאנשי משמר עשרים וארבעה מתנות ניתנו לאהרן ולבניו עשר במקדש ארבע ,13,12,1081,1449,0.5866666666666667,0.3820224719101124,0.4533333333333333
1082,ref-m.1.9.2.7.6-ref-m.1.9.2.7.11,ref-y.01.09.2.00.1481-ref-y.01.09.2.00.1486,111477,111514,17135,17140,ref-m.1.9.2.7.6,ref-m.1.9.2.7.11,770880,770917,117608,117613,ref-y.1.9.2..1481,ref-y.1.9.2..1486,העושה עיסה לעצמו והעושה למשתה בנו ,העושה עיסה לעצמו והעושה למשתה בנו ,6,6,1082,1392,0.0,0.0,0.0
1083,ref-m.1.9.2.7.12-ref-m.1.9.2.7.23,ref-y.01.09.2.00.1496-ref-y.01.09.2.00.1507,111515,111585,17141,17152,ref-m.1.9.2.7.12,ref-m.1.9.2.7.23,770973,771044,117620,117631,ref-y.1.9.2..1496,ref-y.1.9.2..1507,אחד מעשרים וארבעה נחתום שהוא עושה למכור בשוק וכן האשה שהיא עושה ,וכן האשה שהיא עושה למכור בשוק אחד מארבעי' ושמונה בשעה שהיא עושה ,12,12,1083,1393,0.609375,0.17142857142857137,0.390625
1084,ref-m.1.9.2.7.16-ref-m.1.9.2.7.27,ref-y.01.09.2.00.1496-ref-y.01.09.2.00.1507,111541,111610,17145,17156,ref-m.1.9.2.7.16,ref-m.1.9.2.7.27,770973,771044,117620,117631,ref-y.1.9.2..1496,ref-y.1.9.2..1507,שהוא עושה למכור בשוק וכן האשה שהיא עושה למכור בשוק אחד מארבעים ,וכן האשה שהיא עושה למכור בשוק אחד מארבעי' ושמונה בשעה שהיא עושה ,12,12,1084,1394,0.609375,0.18571428571428572,0.359375
1085,ref-m.1.9.2.8.8-ref-m.1.9.2.8.20,ref-y.01.09.2.00.1560-ref-y.01.09.2.00.1572,111754,111822,17179,17191,ref-m.1.9.2.8.8,ref-m.1.9.2.8.20,771350,771422,117675,117685,ref-y.1.9.2..1560,ref-y.1.9.2..1572,הטמא כיצד עיסה טהורה ועיסה טמאה נוטל כדי חלה מעיסה שלא הורם חלתה ,טמאה עיסה טהורה עשו כדבר שהוא מקפיד על תערובתו ועיסתה חלה ועיסה תחלה ,13,13,1085,1395,0.6086956521739131,0.32499999999999996,0.463768115942029
1086,ref-m.1.9.2.8.12-ref-m.1.9.2.8.20,ref-y.02.03.3.00.811-ref-y.02.03.3.00.829,111776,111822,17183,17191,ref-m.1.9.2.8.12,ref-m.1.9.2.8.20,1244710,1244808,188120,188134,ref-y.2.3.3..811,ref-y.2.3.3..829,ועיסה טמאה נוטל כדי חלה מעיסה שלא הורם חלתה ,"בעיסה טמיאה שאינו מפריש חלתה אלא בסוף א""ר יוסה בי רבי בון בדין היה בעיסה טהורה שלא יפריש חלתה ",9,19,1086,2306,0.6276595744680851,0.5625,0.6276595744680851
1087,ref-m.1.9.2.8.14-ref-m.1.9.2.8.20,ref-y.01.09.3.00.1914-ref-y.01.09.3.00.1922,111788,111822,17185,17191,ref-m.1.9.2.8.14,ref-m.1.9.2.8.20,782257,782300,119208,119216,ref-y.1.9.3..1914,ref-y.1.9.3..1922,נוטל כדי חלה מעיסה שלא הורם חלתה ,נוטל אדם כדו כדי חלה מעיסה שלא הורמה חלתה ,7,9,1087,1421,0.23809523809523808,0.2142857142857143,0.23809523809523808
