,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,lev,jac,lcsseq
1205,ref-m.4.10.1.1.46-ref-m.4.10.1.1.61,ref-sifra.3.07-00.2.12-ref-sifra.3.07-00.2.29,623074,623156,97014,97029,ref-m.4.10.1.1.46,ref-m.4.10.1.1.61,117617,117711,17112,17129,ref-sifra.3.7-00.2.12,ref-sifra.3.7-00.2.29,והלך ועשה על פיהן בין שעשו ועשה עמהן בין שעשו ועשה אחריהן בין שלא עשו ועשה ,והלך היחיד ועשה שוגג על פיהם בין שעשו ועשה עמהם בין שעשו ועשה אחריהם בין שלא עשו ועשה ,16,18,1205,459,0.16279069767441862,0.1910112359550562,0.16279069767441862
1207,ref-m.4.10.1.1.64-ref-m.4.10.1.2.5,ref-sifra.3.07-00.3.35-ref-sifra.3.07-00.4.8,623164,623269,97031,97046,ref-m.4.10.1.1.64,ref-m.4.10.1.2.5,118017,118108,17177,17190,ref-sifra.3.7-00.3.35,ref-sifra.3.7-00.4.8,חייב מפני שלא תלה בבית דין זה הכלל התולה בעצמו חייב והתולה בבית דין פטור הורו בית דין וידעו שטעו ,תלוי בעשותה התולה בעצמו חייב התולה בבית דין פטור כיצד הורו בית דין וידע אחד מהם שטעו ,20,17,1207,463,0.44329896907216493,0.19801980198019797,0.30927835051546393
1209,ref-m.4.10.1.1.76-ref-m.4.10.1.2.18,ref-sifra.3.07-00.3.5-ref-sifra.3.07-00.3.22,623229,623341,97042,97059,ref-m.4.10.1.1.76,ref-m.4.10.1.2.18,117861,117959,17152,17168,ref-sifra.3.7-00.3.5,ref-sifra.3.7-00.3.22,בבית דין פטור הורו בית דין וידעו שטעו וחזרו בהן בין שהביאו כפרתן ובין שלא הביאו כפרתן והלך ועשה על פיהן ,בית דין וידעו שטעו וחזרו בהן בין משהביאו כפרתן בין שלא הביאו כפרתן והלך היחיד ועשה על פיהם ,21,18,1209,461,0.2692307692307692,0.17757009345794394,0.20192307692307693
1211,ref-m.4.10.1.3.6-ref-m.4.10.1.3.15,ref-sifra.3.04-00.7.8-ref-sifra.3.04-00.7.17,623616,623663,97103,97112,ref-m.4.10.1.3.6,ref-m.4.10.1.3.15,103475,103523,14951,14960,ref-sifra.3.4-00.7.8,ref-sifra.3.4-00.7.17,כל הגוף אמרו אין נדה בתורה אין שבת בתורה אין ,כולה כיצד אמרו אין נדה בתורה אין שבת בתורה אין ,10,10,1211,386,0.1276595744680851,0.12244897959183676,0.1276595744680851
1213,ref-m.4.10.1.3.31-ref-m.4.10.1.3.68,ref-sifra.3.04-00.7.33-ref-sifra.3.04-00.8.24,623744,623940,97123,97154,ref-m.4.10.1.3.31,ref-m.4.10.1.3.68,103607,103763,14968,14995,ref-sifra.3.4-00.7.33,ref-sifra.3.4-00.8.24,אמרו יש נדה בתורה אבל הבא על שומרת יום כנגד יום פטור יש שבת בתורה אבל המוציא מרשות היחיד לרשות הרבים פטור יש עבודה זרה בתורה אבל המשתחוה פטור הרי אלו חייבין שנאמר ונעלם דבר דבר ולא כל ,ונעלם דבר דבר לא שתתעלם מצוה כולה אבל אמרו יש נדה בתורה אבל הבא על שומרת יום כנגד יום פטור יש שבת בתורה אבל המוציא מרשות היחיד לרשות הרבים פטור יש ,38,31,1213,388,0.6032608695652174,0.22043010752688175,0.4076086956521739
1214,ref-m.4.10.1.3.32-ref-m.4.10.1.3.69,ref-sifra.3.04-00.8.25-ref-sifra.3.04-00.8.55,623749,623946,97124,97155,ref-m.4.10.1.3.32,ref-m.4.10.1.3.69,103764,103935,14996,15021,ref-sifra.3.4-00.8.25,ref-sifra.3.4-00.8.55,יש נדה בתורה אבל הבא על שומרת יום כנגד יום פטור יש שבת בתורה אבל המוציא מרשות היחיד לרשות הרבים פטור יש עבודה זרה בתורה אבל המשתחוה פטור הרי אלו חייבין שנאמר ונעלם דבר דבר ולא כל הגוף ,שבת בתורה אבל המוציא מרשות היחיד לרשות הרבים פטור יש עכום בתורה אבל המשתחוה פטור יכול יהיו פטורים תלמוד לומר יכול יהיו פטורים תלמוד לומר ונעלם דבר דבר לא כל הגוף ,38,31,1214,390,0.5054347826086957,0.24365482233502533,0.358695652173913
1216,ref-m.4.10.1.3.36-ref-m.4.10.1.3.41,ref-sifra.9.05-09.13.60-ref-sifra.9.05-09.13.65,623767,623793,97128,97132,ref-m.4.10.1.3.36,ref-m.4.10.1.3.41,424919,424945,64533,64537,ref-sifra.9.5-09.13.60,ref-sifra.9.5-09.13.65,הבא על שומרת יום כנגד יום ,הבא על שומרת יום כנגד יום ,6,6,1216,2718,0.0,0.0,0.0
1218,ref-m.4.10.1.4.8-ref-m.4.10.1.4.20,ref-sifra.3.04-00.4.3-ref-sifra.3.04-00.4.18,623980,624034,97160,97170,ref-m.4.10.1.4.8,ref-m.4.10.1.4.20,102925,102992,14889,14901,ref-sifra.3.4-00.4.3,ref-sifra.3.4-00.4.18,ואמר להן טועין אתם או שלא היה מופלא של בית דין שם או ,מופלא של בית דין שם או אמר אחד מהם איני יודע או שאמר להם טועים אתם ,13,16,1218,384,0.6417910447761194,0.3098591549295775,0.5671641791044776
1219,ref-m.4.10.1.4.8-ref-m.4.10.1.4.58,ref-Sifra.3.04-00.3.1-ref-Sifra.3.04-00.4.17,623980,624215,97160,97204,ref-m.4.10.1.4.8,ref-m.4.10.1.4.58,102724,102988,14854,14900,ref-Sifra.3.4-00.3.1,ref-Sifra.3.4-00.4.17,ואמר להן טועין אתם או שלא היה מופלא של בית דין שם או שהיה אחד מהן גר או ממזר או נתין או זקן שלא ראה לו בנים הרי אלו פטורין שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן עד שיהיו ,היה אחד מהם גר או ממזר או נתין או זקן שלא ראה לו בנים יכול יהיו חייבים תלמוד לומר כאן עדה' ולהלן נאמר עדה' מה עדה' אמורה להלן כולם ראוים להוריה אף עדה' אמורה כאן עד שיהיו כולם ראוים להוריה לא היה מופלא של בית דין שם או אמר אחד מהם איני יודע או שאמר להם טועים ,51,57,1219,382,0.6718146718146718,0.2007434944237918,0.4555984555984556
1220,ref-m.4.10.1.4.21-ref-m.4.10.1.4.56,ref-sifra.3.04-00.3.1-ref-sifra.3.04-00.3.38,624035,624205,97171,97202,ref-m.4.10.1.4.21,ref-m.4.10.1.4.56,102724,102903,14854,14885,ref-sifra.3.4-00.3.1,ref-sifra.3.4-00.3.38,שהיה אחד מהן גר או ממזר או נתין או זקן שלא ראה לו בנים הרי אלו פטורין שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,היה אחד מהם גר או ממזר או נתין או זקן שלא ראה לו בנים יכול יהיו חייבים תלמוד לומר כאן עדה' ולהלן נאמר עדה' מה עדה' אמורה להלן כולם ראוים להוריה אף עדה' אמורה כאן עד שיהיו כולם ,36,38,1220,381,0.35795454545454547,0.21578947368421053,0.2556818181818182
1221,ref-m.4.10.1.4.32-ref-m.4.10.1.4.47,ref-sifra.14.04-11.5.5-ref-sifra.14.04-11.5.15,624080,624156,97181,97193,ref-m.4.10.1.4.32,ref-m.4.10.1.4.47,680271,680330,103632,103642,ref-sifra.14.4-11.5.5,ref-sifra.14.4-11.5.15,ראה לו בנים הרי אלו פטורין שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,וראה נאמר כאן וחשב ונאמר להלן וחשב מה וחשב האמור להלן ,16,11,1221,3937,0.4864864864864865,0.4390243902439024,0.44594594594594594
1223,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.3.04-00.15.17-ref-sifra.3.04-00.15.26,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,105133,105180,15206,15215,ref-sifra.3.4-00.15.17,ref-sifra.3.4-00.15.26,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,שנאמר כאן קהל ונאמר להלן קהל מה קהל אמור להלן ,10,10,1223,405,0.2127659574468085,0.24528301886792447,0.14893617021276595
1225,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-Sifra.3.04-00.16.16-ref-Sifra.3.04-00.16.25,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,105279,105326,15231,15240,ref-Sifra.3.4-00.16.16,ref-Sifra.3.4-00.16.25,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,שנאמר כאן קהל ולהלן נאמר קהל מה קהל אמור להלן ,10,10,1225,409,0.3829787234042553,0.24528301886792447,0.23404255319148937
1226,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.7.03-05.1.75-ref-sifra.7.03-05.1.87,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,335960,336016,50165,50177,ref-sifra.7.3-05.1.75,ref-sifra.7.3-05.1.87,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן בשר חי ולהלן נאמר בשר חי מה בשר חי האמור להלן ,10,13,1226,2094,0.45454545454545453,0.40625,0.4
1228,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.7.05-14.9.18-ref-sifra.7.05-14.9.27,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,360584,360631,54218,54227,ref-sifra.7.5-14.9.18,ref-sifra.7.5-14.9.27,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,10,10,1228,2325,0.2127659574468085,0.24528301886792447,0.14893617021276595
1230,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.8.06-00.9.21-ref-sifra.8.06-00.9.30,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,386436,386483,58571,58580,ref-sifra.8.6-00.9.21,ref-sifra.8.6-00.9.30,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן ,10,10,1230,2462,0.2127659574468085,0.24528301886792447,0.14893617021276595
1232,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.11.02-05.6.11-ref-sifra.11.02-05.6.22,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,498207,498262,75965,75976,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.22,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן ,10,12,1232,3118,0.3333333333333333,0.39682539682539686,0.3148148148148148
1234,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.11.04-11.1.31-ref-sifra.11.04-11.1.40,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,518927,518981,79147,79156,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.40,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן ,10,10,1234,3205,0.2641509433962264,0.33333333333333337,0.24528301886792453
1236,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.11.04-12.6.134-ref-sifra.11.04-12.6.143,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,525116,525166,80096,80105,ref-sifra.11.4-12.6.134,ref-sifra.11.4-12.6.143,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן דודו ונאמר להלן דודו מה דודו שנאמר להלן ,10,10,1236,3213,0.2653061224489796,0.2857142857142857,0.22448979591836735
1238,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.11.04-12.10.28-ref-sifra.11.04-12.10.37,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,526313,526363,80285,80294,ref-sifra.11.4-12.10.28,ref-sifra.11.4-12.10.37,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן עליה ונאמר להלן עליה מה עליה שנאמר להלן ,10,10,1238,3227,0.20408163265306123,0.2222222222222222,0.16326530612244897
1240,ref-m.4.10.1.4.38-ref-m.4.10.1.4.47,ref-sifra.14.03-00.11.63-ref-sifra.14.03-00.11.72,624107,624156,97184,97193,ref-m.4.10.1.4.38,ref-m.4.10.1.4.47,669425,669481,101925,101934,ref-sifra.14.3-00.11.63,ref-sifra.14.3-00.11.72,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן ,נאמר כאן ומעלה ונאמר להלן ומעלה מה ומעלה האמור להלן ,10,10,1240,3817,0.19230769230769232,0.2321428571428571,0.17307692307692307
1242,ref-m.4.10.1.4.38-ref-m.4.10.1.4.50,ref-sifra.3.03-00.5.2-ref-sifra.3.03-00.5.12,624107,624171,97184,97196,ref-m.4.10.1.4.38,ref-m.4.10.1.4.50,98155,98218,14106,14116,ref-sifra.3.3-00.5.2,ref-sifra.3.3-00.5.12,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ,נאמרה כאן לקיחה' ונאמרה להלן לקיחה' מה לקיחה' אמורה להלן בכלי ,13,11,1242,369,0.5,0.4025974025974026,0.3225806451612903
1244,ref-m.4.10.1.4.38-ref-m.4.10.1.4.53,ref-sifra.12.04-00.2.3-ref-sifra.12.04-00.2.15,624107,624189,97184,97199,ref-m.4.10.1.4.38,ref-m.4.10.1.4.53,546840,546907,83377,83389,ref-sifra.12.4-00.2.3,ref-sifra.12.4-00.2.15,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף ,אף בפסול זמן נאמר כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן ,16,13,1244,3334,0.6794871794871795,0.44565217391304346,0.5512820512820513
1245,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.3.03-00.8.11-ref-sifra.3.03-00.8.27,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,98669,98765,14191,14207,ref-sifra.3.3-00.8.11,ref-sifra.3.3-00.8.27,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו אמורה להלן הימנית המיומנת שבימין אף אצבעו אמורה כאן ,19,17,1245,375,0.4731182795698925,0.368421052631579,0.3225806451612903
1247,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.3.04-06.4.7-ref-sifra.3.04-06.4.26,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,105973,106076,15339,15358,ref-sifra.3.4-06.4.7,ref-sifra.3.4-06.4.26,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן פני פרוכת' ונאמר להלן פני פרוכת' מה פני פרוכת' אמור להלן פרוכת הקדש אף פני פרוכת' האמור כאן ,19,20,1247,412,0.6039603960396039,0.44799999999999995,0.45544554455445546
1249,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.3.10-00.1.17-ref-sifra.3.10-00.1.33,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,136781,136868,19620,19636,ref-sifra.3.10-00.1.17,ref-sifra.3.10-00.1.33,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן וידוי ונאמר להלן וידוי מה וידוי האמור להלן וידויו על חי אף וידוי האמור כאן ,19,17,1249,624,0.41935483870967744,0.36111111111111116,0.3225806451612903
1251,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.3.10-00.2.5-ref-sifra.3.10-00.2.20,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,136905,136987,19644,19659,ref-sifra.3.10-00.2.5,ref-sifra.3.10-00.2.20,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן עליה ונאמר להלן עליה' מה עליה' האמור להלן טעון סמיכה אף עליה האמור כאן ,19,16,1251,626,0.3763440860215054,0.28712871287128716,0.3010752688172043
1253,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.3.10-00.3.7-ref-sifra.3.10-00.3.22,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,137032,137110,19668,19683,ref-sifra.3.10-00.3.7,ref-sifra.3.10-00.3.22,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן אשמו ונאמר להלן אשמו' מה אשמו' אמור להלן מותרו נדבה אף אשמו אמור כאן ,19,16,1253,628,0.4731182795698925,0.4311926605504587,0.40860215053763443
1255,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.4.04-08.4.31-ref-sifra.4.04-08.4.46,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,185629,185715,26805,26820,ref-sifra.4.4-08.4.31,ref-sifra.4.4-08.4.46,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן וכפר' ונאמר להלן וכפר' מה וכפר' האמור להלן שלא כפר אף וכפר' האמור כאן ,19,16,1255,971,0.4731182795698925,0.42201834862385323,0.3870967741935484
1257,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.5.1.11.7-ref-sifra.5.1.11.22,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,240159,240244,35167,35182,ref-sifra.5.1.11.7,ref-sifra.5.1.11.22,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן מלוי' ונאמר להלן מילוי' מה מילוי האמור להלן מלא קומצו אף מילוי' האמור כאן ,19,16,1257,1305,0.4946236559139785,0.4285714285714286,0.3978494623655914
1259,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.8.07-00.1.33-ref-sifra.8.07-00.1.48,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,388393,388469,58908,58923,ref-sifra.8.7-00.1.33,ref-sifra.8.7-00.1.48,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן נגע ונאמר להלן נגע מה נגע האמור להלן כב' גריסין אף נגע האמור כאן ,19,16,1259,2478,0.3978494623655914,0.4095238095238095,0.3333333333333333
1261,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.10.02-03.11.16-ref-sifra.10.02-03.11.32,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,437022,437120,66502,66518,ref-sifra.10.2-03.11.16,ref-sifra.10.2-03.11.32,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן אצבעו ונאמר להלן אצבעו מה אצבעו האמור להלן הימנית המיומנת שבימין אף אצבעו האמור כאן ,19,17,1261,2782,0.45161290322580644,0.368421052631579,0.3118279569892473
1263,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-sifra.11.04-10.13.19-ref-sifra.11.04-10.13.37,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,518126,518218,79022,79040,ref-sifra.11.4-10.13.19,ref-sifra.11.4-10.13.37,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,אומר כאן זימה ונאמר להלן זימה מה זימה האמורה להלן בתה ובת בתה ובת בנה אף זימה שנאמר כאן ,19,19,1263,3200,0.45161290322580644,0.36936936936936937,0.3548387096774194
1265,ref-m.4.10.1.4.38-ref-m.4.10.1.4.56,ref-Sifra.14.03-00.3.53-ref-Sifra.14.03-00.3.83,624107,624205,97184,97202,ref-m.4.10.1.4.38,ref-m.4.10.1.4.56,667487,667632,101642,101672,ref-Sifra.14.3-00.3.53,ref-Sifra.14.3-00.3.83,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,נאמר כאן נאמר כאן נדר ונאמר להלן נדר מה נדר האמור כאן כי יפליא אף נדר האמור להלן כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן ,19,31,1265,3810,0.5214285714285715,0.45695364238410596,0.5
1266,ref-m.4.10.1.4.38-ref-m.4.10.1.4.59,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.61,624107,624220,97184,97205,ref-m.4.10.1.4.38,ref-m.4.10.1.4.59,24807,24921,3732,3752,ref-sifra.2.4-00.4.41,ref-sifra.2.4-00.4.61,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן עד שיהיו כולם ,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן כשר ובכלי ,22,21,1266,46,0.48148148148148145,0.33333333333333337,0.35185185185185186
1268,ref-m.4.10.1.4.38-ref-m.4.10.1.4.59,ref-sifra.10.05-07.4.5-ref-sifra.10.05-07.5.1,624107,624220,97184,97205,ref-m.4.10.1.4.38,ref-m.4.10.1.4.59,451816,451927,68836,68854,ref-sifra.10.5-07.4.5,ref-sifra.10.5-07.5.1,שנאמר כאן עדה ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן עד שיהיו כולם ,נאמר כאן תענו את נפשותיכם ונאמר להלן ויענך וירעיבך מה עינוי האמור להלן רעבון אף עינוי האמור כאן רעבון וכל ,22,20,1268,2872,0.6448598130841121,0.34883720930232553,0.3925233644859813
1270,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.2.04-00.10.7-ref-sifra.2.04-00.10.20,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,26359,26430,3969,3982,ref-sifra.2.4-00.10.7,ref-sifra.2.4-00.10.20,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן סביב מה סביב האמור להלן הפסק ארבע מתנות אף סביב האמור כאן ,16,14,1270,50,0.45569620253164556,0.45833333333333337,0.4050632911392405
1272,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.2.09-00.12.14-ref-sifra.2.09-00.12.26,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,51087,51161,7700,7712,ref-sifra.2.9-00.12.14,ref-sifra.2.9-00.12.26,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,16,13,1272,160,0.4810126582278481,0.4042553191489362,0.35443037974683544
1274,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.4.04-08.4.56-ref-sifra.4.04-08.4.71,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,185759,185842,26826,26841,ref-sifra.4.4-08.4.56,ref-sifra.4.4-08.4.71,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף לכפר בקדש האמור כאן ,16,16,1274,975,0.5189873417721519,0.4554455445544554,0.3670886075949367
1275,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.5.1.40.18-ref-sifra.5.1.40.30,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,252702,252773,37185,37197,ref-sifra.5.1.40.18,ref-sifra.5.1.40.30,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן פריעה' מה פריעה האמורה להלן גידול שער אף פריעה האמורה כאן ,16,13,1275,1331,0.4430379746835443,0.2790697674418605,0.31645569620253167
1277,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.5.03-05.3.7-ref-sifra.5.03-05.3.22,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,271577,271651,40123,40137,ref-sifra.5.3-05.3.7,ref-sifra.5.3-05.3.22,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן איה' מה איה האמור להלן עשה את הדאה מין איה אף איה האמור כאן ,16,16,1277,1408,0.34177215189873417,0.27586206896551724,0.2911392405063291
1279,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.11.04-00.3.80-ref-sifra.11.04-00.3.91,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,509319,509390,77653,77664,ref-sifra.11.4-00.3.80,ref-sifra.11.4-00.3.91,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,האמורה להלן למולך ומה העברה האמורה להלן באש אף העברה האמורה כאן ,16,12,1279,3170,0.5316455696202531,0.3176470588235294,0.4177215189873418
1281,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.11.04-10.14.42-ref-sifra.11.04-10.14.55,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,518450,518523,79076,79089,ref-sifra.11.4-10.14.42,ref-sifra.11.4-10.14.55,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,16,14,1281,3203,0.46835443037974683,0.3978494623655914,0.379746835443038
1283,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.12.01-01.15.11-ref-sifra.12.01-01.15.25,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,535935,536009,81777,81791,ref-sifra.12.1-01.15.11,ref-sifra.12.1-01.15.25,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,16,15,1283,3273,0.3924050632911392,0.33333333333333337,0.34177215189873417
1285,ref-m.4.10.1.4.41-ref-m.4.10.1.4.56,ref-sifra.12.12-17.5.29-ref-sifra.12.12-17.5.45,624122,624205,97187,97202,ref-m.4.10.1.4.41,ref-m.4.10.1.4.56,598509,598602,90898,90914,ref-sifra.12.12-17.5.29,ref-sifra.12.12-17.5.45,ונאמר להלן עדה מה עדה האמור להלן עד שיהיו כולם ראויין להוראה אף עדה האמורה כאן ,ונאמר שבעה' באהל מועד מה שבעה' האמור באהל מועד עשה בהן לילות כימים אף שבעה' האמורים כאן ,16,17,1285,3570,0.5340909090909091,0.31313131313131315,0.375
