,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
122,ref-bible.0102.39.3.9-ref-bible.0102.39.3.18,ref-t.2.4.3.13.10-ref-t.2.4.3.13.17,186850,186911,32575,32584,ref-bible.102.39.3.9,ref-bible.102.39.3.18,384377,384420,59833,59840,ref-t.2.4.3.13.10,ref-t.2.4.3.13.17,התכלת ובתוך הארגמן ובתוך תולעת השני ובתוך השש מעשה חשב ,תכלת וארגמן ותולעת שני ושש משזר מעשה חשב ,10,8,125,122,0.36363636363636365,0.2222222222222222
123,ref-bible.0102.26.1.8-ref-bible.0102.26.2.9,ref-t.2.4.3.13.10-ref-t.2.4.3.13.26,156099,156203,27486,27503,ref-bible.102.26.1.8,ref-bible.102.26.2.9,384377,384464,59833,59849,ref-t.2.4.3.13.10,ref-t.2.4.3.13.26,ותכלת וארגמן ותלעת שני כרבים מעשה חשב תעשה אתם ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה ,תכלת וארגמן ותולעת שני ושש משזר מעשה חשב אחרת היתה שם ארכה עשרים אמה ורחבה עשר אמות ,18,17,87,123,0.4105263157894737,0.5454545454545454
124,ref-bible.0102.36.8.11-ref-bible.0102.36.9.9,ref-t.2.4.3.13.14-ref-t.2.4.3.13.26,180393,180503,31535,31551,ref-bible.102.36.8.11,ref-bible.102.36.9.9,384402,384464,59837,59849,ref-t.2.4.3.13.14,ref-t.2.4.3.13.26,שש משזר ותכלת וארגמן ותולעת שני כרבים מעשה חשב עשה אתם ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה ,ושש משזר מעשה חשב אחרת היתה שם ארכה עשרים אמה ורחבה עשר אמות ,20,13,120,124,0.5825242718446602,0.6190476190476191
126,ref-bible.0205.6.2.6-ref-bible.0205.6.3.14,ref-t.2.4.3.13.19-ref-t.2.4.3.13.26,659685,659804,111597,111617,ref-bible.205.6.2.6,ref-bible.205.6.3.14,384426,384464,59842,59849,ref-t.2.4.3.13.19,ref-t.2.4.3.13.26,ליהוה ששים אמה ארכו ועשרים רחבו ושלשים אמה קומתו והאולם על פני היכל הבית עשרים אמה ארכו על פני רחב הבית עשר באמה ,היתה שם ארכה עשרים אמה ורחבה עשר אמות ,23,8,509,126,0.7079646017699115,0.7142857142857143
128,ref-bible.0205.6.20.5-ref-bible.0205.6.20.10,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,661030,661061,111819,111824,ref-bible.205.6.20.5,ref-bible.205.6.20.10,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,ארך ועשרים אמה רחב ועשרים אמה ,ארכה עשרים אמה ורחבה עשר אמות ,6,6,512,128,0.3333333333333333,0.0
129,ref-bible.0209.40.11.3-ref-bible.0209.40.11.12,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1060426,1060473,179088,179097,ref-bible.209.40.11.3,ref-bible.209.40.11.12,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,רחב פתח השער עשר אמות ארך השער שלוש עשרה אמות ,ארכה עשרים אמה ורחבה עשר אמות ,10,6,659,129,0.5869565217391305,0.4285714285714286
130,ref-bible.0209.40.29.16-ref-bible.0209.40.30.6,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1061977,1062041,179349,179360,ref-bible.209.40.29.16,ref-bible.209.40.30.6,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,אמה ארך ורחב עשרים וחמש אמות ואלמות סביב סביב ארך חמש ועשרים ,ארכה עשרים אמה ורחבה עשר אמות ,12,6,660,130,0.6721311475409836,0.4285714285714286
131,ref-bible.0209.40.49.1-ref-bible.0209.40.49.8,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1063594,1063633,179630,179637,ref-bible.209.40.49.1,ref-bible.209.40.49.8,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,ארך האלם עשרים אמה ורחב עשתי עשרה אמה ,ארכה עשרים אמה ורחבה עשר אמות ,8,6,663,131,0.34210526315789475,0.33333333333333337
132,ref-bible.0209.41.4.3-ref-bible.0209.41.4.8,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1063964,1063994,179698,179703,ref-bible.209.41.4.3,ref-bible.209.41.4.8,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,ארכו עשרים אמה ורחב עשרים אמה ,ארכה עשרים אמה ורחבה עשר אמות ,6,6,665,132,0.2,0.0
133,ref-bible.0220.5.2.11-ref-bible.0220.5.2.16,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1136838,1136871,192312,192317,ref-bible.220.5.2.11,ref-bible.220.5.2.16,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,ארכה עשרים באמה ורחבה עשר באמה ,ארכה עשרים אמה ורחבה עשר אמות ,6,6,694,133,0.12903225806451613,0.0
135,ref-bible.0313.4.1.6-ref-bible.0313.4.1.11,ref-t.2.4.3.13.21-ref-t.2.4.3.13.26,1521804,1521836,261282,261287,ref-bible.313.4.1.6,ref-bible.313.4.1.11,384434,384464,59844,59849,ref-t.2.4.3.13.21,ref-t.2.4.3.13.26,ארכו ועשרים אמה רחבו ועשר אמות ,ארכה עשרים אמה ורחבה עשר אמות ,6,6,920,135,0.16129032258064516,0.0
136,ref-bible.0102.35.25.10-ref-bible.0102.35.25.17,ref-t.2.4.3.13.29-ref-t.2.4.3.13.33,178992,179036,31298,31304,ref-bible.102.35.25.10,ref-bible.102.35.25.17,384478,384507,59852,59856,ref-t.2.4.3.13.29,ref-t.2.4.3.13.33,התכלת ואת הארגמן את תולעת השני ואת השש ,תכלת וארגמן ותולעת שני ושש ,8,5,114,136,0.3333333333333333,0.16666666666666663
137,ref-bible.0102.38.23.10-ref-bible.0102.38.23.14,ref-t.2.4.3.13.29-ref-t.2.4.3.13.33,185909,185945,32435,32439,ref-bible.102.38.23.10,ref-bible.102.38.23.14,384478,384507,59852,59856,ref-t.2.4.3.13.29,ref-t.2.4.3.13.33,בתכלת ובארגמן ובתולעת השני ובשש ,תכלת וארגמן ותולעת שני ושש ,5,5,122,137,0.15625,0.75
138,ref-bible.0102.28.5.6-ref-bible.0102.28.6.1,ref-t.2.4.3.13.29-ref-t.2.4.3.13.35,160556,160608,28221,28229,ref-bible.102.28.5.6,ref-bible.102.28.6.1,384478,384517,59852,59858,ref-t.2.4.3.13.29,ref-t.2.4.3.13.35,התכלת ואת הארגמן ואת תולעת השני ואת השש ועשו ,תכלת וארגמן ותולעת שני ושש משזר מעשה ,9,7,95,138,0.35555555555555557,0.25
139,ref-bible.0102.35.35.11-ref-bible.0102.35.35.17,ref-t.2.4.3.13.29-ref-t.2.4.3.13.35,179627,179672,31406,31412,ref-bible.102.35.35.11,ref-bible.102.35.35.17,384478,384517,59852,59858,ref-t.2.4.3.13.29,ref-t.2.4.3.13.35,בתכלת ובארגמן בתולעת השני ובשש וארג עשי ,תכלת וארגמן ותולעת שני ושש משזר מעשה ,7,7,118,139,0.275,0.6
140,ref-bible.0102.26.1.8-ref-bible.0102.26.1.14,ref-t.2.4.3.13.29-ref-t.2.4.3.13.36,156099,156140,27486,27492,ref-bible.102.26.1.8,ref-bible.102.26.1.14,384478,384521,59852,59859,ref-t.2.4.3.13.29,ref-t.2.4.3.13.36,ותכלת וארגמן ותלעת שני כרבים מעשה חשב ,תכלת וארגמן ותולעת שני ושש משזר מעשה חשב ,7,8,85,140,0.24390243902439024,0.33333333333333337
141,ref-bible.0102.39.3.9-ref-bible.0102.39.3.18,ref-t.2.4.3.13.29-ref-t.2.4.3.13.36,186850,186911,32575,32584,ref-bible.102.39.3.9,ref-bible.102.39.3.18,384478,384521,59852,59859,ref-t.2.4.3.13.29,ref-t.2.4.3.13.36,התכלת ובתוך הארגמן ובתוך תולעת השני ובתוך השש מעשה חשב ,תכלת וארגמן ותולעת שני ושש משזר מעשה חשב ,10,8,126,141,0.36363636363636365,0.2222222222222222
142,ref-bible.0102.23.19.1-ref-bible.0102.23.19.5,ref-t.2.4.3.24.12-ref-t.2.4.3.24.16,151392,151418,26704,26708,ref-bible.102.23.19.1,ref-bible.102.23.19.5,386371,386397,60154,60158,ref-t.2.4.3.24.12,ref-t.2.4.3.24.16,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,83,142,0.0,0.0
143,ref-bible.0102.34.26.1-ref-bible.0102.34.26.5,ref-t.2.4.3.24.12-ref-t.2.4.3.24.16,176605,176631,30921,30925,ref-bible.102.34.26.1,ref-bible.102.34.26.5,386371,386397,60154,60158,ref-t.2.4.3.24.12,ref-t.2.4.3.24.16,ראשית בכורי אדמתך תביא בית ,ראשית בכורי אדמתך תביא בית ,5,5,111,143,0.0,0.0
146,ref-bible.0309.2.10.6-ref-bible.0309.2.13.1,ref-t.2.4.3.26.19-ref-t.2.4.3.26.47,1375076,1375148,236295,236307,ref-bible.309.2.10.6,ref-bible.309.2.13.1,386812,386959,60229,60254,ref-t.2.4.3.26.19,ref-t.2.4.3.26.47,ושנים בני בבי שש מאות עשרים ושלשה בני עזגד אלף מאתים עשרים ושנים בני ,ועשרים שנה ולהלן הוא אומ' ומבן שלשים שנה אם נאמ' מבן חמש ועשרים למה נאמ' מבן שלשים ואם נאמ' מבן שלשים למה נאמ' מבן חמש ועשרים אלא כל אותן ,14,29,812,146,0.717391304347826,0.8235294117647058
147,ref-bible.0103.27.4.6-ref-bible.0103.27.5.8,ref-t.2.4.3.26.20-ref-t.2.4.3.26.38,250403,250449,43071,43080,ref-bible.103.27.4.6,ref-bible.103.27.5.8,386820,386915,60230,60246,ref-t.2.4.3.26.20,ref-t.2.4.3.26.38,שלשים שקל ואם מבן חמש שנים ועד בן עשרים שנה ,שנה ולהלן הוא אומ' ומבן שלשים שנה אם נאמ' מבן חמש ועשרים למה נאמ' מבן שלשים ואם נאמ' מבן ,10,19,238,147,0.651685393258427,0.5
148,ref-bible.0309.2.10.6-ref-bible.0309.2.12.5,ref-t.2.4.3.26.38-ref-t.2.4.3.26.51,1375076,1375137,236295,236305,ref-bible.309.2.10.6,ref-bible.309.2.12.5,386911,386982,60246,60258,ref-t.2.4.3.26.38,ref-t.2.4.3.26.51,ושנים בני בבי שש מאות עשרים ושלשה בני עזגד אלף מאתים עשרים ,מבן שלשים למה נאמ' מבן חמש ועשרים אלא כל אותן שנים שבין חמש ועשרים ,12,14,811,148,0.6567164179104478,0.8125
149,ref-bible.0103.27.4.6-ref-bible.0103.27.5.9,ref-t.2.4.3.26.39-ref-t.2.4.3.26.55,250403,250455,43071,43081,ref-bible.103.27.4.6,ref-bible.103.27.5.9,386916,386998,60247,60262,ref-t.2.4.3.26.39,ref-t.2.4.3.26.55,שלשים שקל ואם מבן חמש שנים ועד בן עשרים שנה והיה ,שלשים למה נאמ' מבן חמש ועשרים אלא כל אותן שנים שבין חמש ועשרים עד בן שלשים היה ,11,17,240,149,0.5316455696202531,0.3846153846153846
150,ref-bible.0103.2.3.1-ref-bible.0103.2.3.7,ref-t.2.5.1.5.32-ref-t.2.5.1.5.46,193276,193319,33574,33580,ref-bible.103.2.3.1,ref-bible.103.2.3.7,388748,388837,60547,60559,ref-t.2.5.1.5.32,ref-t.2.5.1.5.46,והנותרת מן המנחה לאהרן ולבניו קדש קדשים ,והנותרת מן המנחה לאהרן ולבניו שיהא אהרן שקול כנגד בניו במי דברים אמורים בקדשי מקדש ,7,15,142,150,0.5421686746987951,0.5
151,ref-bible.0103.2.10.1-ref-bible.0103.2.10.7,ref-t.2.5.1.5.32-ref-t.2.5.1.5.46,193680,193723,33640,33646,ref-bible.103.2.10.1,ref-bible.103.2.10.7,388748,388837,60547,60559,ref-t.2.5.1.5.32,ref-t.2.5.1.5.46,והנותרת מן המנחה לאהרן ולבניו קדש קדשים ,והנותרת מן המנחה לאהרן ולבניו שיהא אהרן שקול כנגד בניו במי דברים אמורים בקדשי מקדש ,7,15,143,151,0.5421686746987951,0.5
152,ref-bible.0301.127.1.1-ref-bible.0301.127.1.8,ref-t.2.5.1.9.18-ref-t.2.5.1.9.25,1245447,1245485,212037,212044,ref-bible.301.127.1.1,ref-bible.301.127.1.8,390069,390106,60769,60776,ref-t.2.5.1.9.18,ref-t.2.5.1.9.25,שיר המעלות לשלמה אם יהוה לא יבנה בית ,שיר המעלות לשלמה אם ייי לא יבנה בית ,8,8,742,152,0.08108108108108109,0.0
153,ref-bible.0105.21.2.1-ref-bible.0105.21.2.4,ref-t.2.5.1.12.41-ref-t.2.5.1.12.44,381632,381659,63784,63787,ref-bible.105.21.2.1,ref-bible.105.21.2.4,390789,390817,60885,60888,ref-t.2.5.1.12.41,ref-t.2.5.1.12.44,ויצאו זקניך ושפטיך ומדדו ,ויצאו זקיניך ושפטיך ומדדו ,4,4,376,153,0.038461538461538464,0.0
154,ref-bible.0206.21.16.1-ref-bible.0206.21.16.14,ref-t.2.5.1.12.90-ref-t.2.5.1.12.103,767170,767228,129446,129458,ref-bible.206.21.16.1,ref-bible.206.21.16.14,391049,391107,60928,60940,ref-t.2.5.1.12.90,ref-t.2.5.1.12.103,וגם דם נקי שפך מנשה הרבה מאד עד אשר מלא את ירושלם פה לפה ,וגם דם נקי שפך מנשה הרבה מאד עד אשר מלא את ירושלם פה לפה ,14,14,577,154,0.0,0.0
155,ref-bible.0308.9.18.6-ref-bible.0308.9.18.14,ref-t.2.5.1.13.55-ref-t.2.5.1.13.69,1371755,1371801,235744,235752,ref-bible.308.9.18.6,ref-bible.308.9.18.14,391467,391537,60997,61011,ref-t.2.5.1.13.55,ref-t.2.5.1.13.69,בשלשה עשר בו ובארבעה עשר בו ונוח בחמשה עשר ,שלשה עשר זכין בו פעמים שלשה עשר זכין בו פעמים ארבעה עשר פעמים חמשה עשר ,9,15,806,155,0.5633802816901409,0.625
156,ref-bible.0103.16.30.1-ref-bible.0103.16.30.12,ref-t.2.5.2.1.30-ref-t.2.5.2.1.41,227535,227598,39213,39224,ref-bible.103.16.30.1,ref-bible.103.16.30.12,393716,393778,61375,61386,ref-t.2.5.2.1.30,ref-t.2.5.2.1.41,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יהוה תטהרו ,כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני ייי תטהרו ,12,12,205,156,0.04918032786885246,0.0
157,ref-bible.0103.16.21.12-ref-bible.0103.16.21.22,ref-t.2.5.2.1.36-ref-t.2.5.2.1.53,226785,226836,39092,39100,ref-bible.103.16.21.12,ref-bible.103.16.21.22,393746,393840,61381,61396,ref-t.2.5.2.1.36,ref-t.2.5.2.1.53,עליו את כל עונת בני ישראל ואת כל פשעיהם לכל חטאתם ,אתכם מכל חטאתיכם לפני ייי תטהרו ואומ' והתודה עליו את כל עונות בני ישראל ואת כל פשעיהם לכל ,11,18,204,157,0.5777777777777777,0.5625
158,ref-bible.0103.16.21.12-ref-bible.0103.16.21.22,ref-t.2.5.2.1.44-ref-t.2.5.2.1.54,226785,226836,39092,39100,ref-bible.103.16.21.12,ref-bible.103.16.21.22,393794,393846,61389,61397,ref-t.2.5.2.1.44,ref-t.2.5.2.1.54,עליו את כל עונת בני ישראל ואת כל פשעיהם לכל חטאתם ,עליו את כל עונות בני ישראל ואת כל פשעיהם לכל חטאתם ,11,11,203,158,0.0196078431372549,0.19999999999999996
159,ref-bible.0301.106.6.1-ref-bible.0301.106.6.5,ref-t.2.5.2.1.103-ref-t.2.5.2.1.107,1228595,1228625,209001,209005,ref-bible.301.106.6.1,ref-bible.301.106.6.5,394118,394151,61442,61446,ref-t.2.5.2.1.103,ref-t.2.5.2.1.107,חטאנו עם אבותינו העוינו הרשענו ,חטאנו עם אבותינו העוינו והרשענו ,5,5,741,159,0.03125,0.0
161,ref-bible.0102.34.7.4-ref-bible.0102.34.7.8,ref-t.2.5.2.1.115-ref-t.2.5.2.1.126,175239,175265,30690,30694,ref-bible.102.34.7.4,ref-bible.102.34.7.8,394193,394258,61454,61465,ref-t.2.5.2.1.115,ref-t.2.5.2.1.126,נשא עון ופשע וחטאה ונקה ,חטאנו ועוינו הרשענו אלא מהו שמשה אמ' נושא עון ופשע וחטאה ונקה ,5,12,107,161,0.6129032258064516,0.5
162,ref-bible.0302.10.7.1-ref-bible.0302.10.7.6,ref-t.2.5.2.8.90-ref-t.2.5.2.8.98,1267108,1267139,215997,216002,ref-bible.302.10.7.1,ref-bible.302.10.7.6,398345,398391,62163,62171,ref-t.2.5.2.8.90,ref-t.2.5.2.8.98,זכר צדיק לברכה ושם רשעים ירקב ,זכר צדיק לברכה ועל אילו נאמ' ושם רשעים ירקב ,6,9,755,162,0.3181818181818182,0.33333333333333337
163,ref-bible.0220.4.3.1-ref-bible.0220.4.3.9,ref-t.2.5.2.9.3-ref-t.2.5.2.9.12,1135964,1136012,192158,192166,ref-bible.220.4.3.1,ref-bible.220.4.3.9,398403,398461,62174,62183,ref-t.2.5.2.9.3,ref-t.2.5.2.9.12,ושנים זיתים עליה אחד מימין הגלה ואחד על שמאלה ,והעלה שני גורלות אחד בימינו ואחד בשמאלו אם בימינו עלה ,9,10,693,163,0.6296296296296297,0.4444444444444444
164,ref-bible.0102.26.33.13-ref-bible.0102.26.33.19,ref-t.2.5.2.12.62-ref-t.2.5.2.12.67,158410,158449,27852,27858,ref-bible.102.26.33.13,ref-bible.102.26.33.19,399818,399855,62401,62406,ref-t.2.5.2.12.62,ref-t.2.5.2.12.67,והבדילה הפרכת לכם בין הקדש ובין קדש ,הפרכות המבדילות בין הקדש ובין קדש ,7,6,90,164,0.3611111111111111,0.7142857142857143
166,ref-bible.0102.26.33.9-ref-bible.0102.26.33.20,ref-t.2.5.2.12.83-ref-t.2.5.2.12.100,158388,158457,27849,27859,ref-bible.102.26.33.9,ref-bible.102.26.33.20,399930,400019,62417,62431,ref-t.2.5.2.12.83,ref-t.2.5.2.12.100,לפרכת את ארון העדות והבדילה הפרכת לכם בין הקדש ובין קדש הקדשים ,פרכת אחת שנ' והבדילה הפרכת לכם וגו' אמרו לו מה ת'ל בין הקדש לקדש הקדשים אמ' להם בין ,12,18,89,166,0.5595238095238095,0.7333333333333334
167,ref-bible.0205.8.8.3-ref-bible.0205.8.8.13,ref-t.2.5.2.15.46-ref-t.2.5.2.15.57,667408,667466,112882,112891,ref-bible.205.8.8.3,ref-bible.205.8.8.13,401029,401093,62596,62606,ref-t.2.5.2.15.46,ref-t.2.5.2.15.57,ויראו ראשי הבדים מן הקדש על פני הדביר ולא יראו החוצה ,ולא יראו החוצה יכול לא היו נראין מתוכה ת'ל ויראו ראשי הבדים ,11,12,521,167,0.6666666666666666,0.6153846153846154
168,ref-bible.0313.5.9.3-ref-bible.0313.5.9.13,ref-t.2.5.2.15.46-ref-t.2.5.2.15.57,1524283,1524342,261678,261687,ref-bible.313.5.9.3,ref-bible.313.5.9.13,401029,401093,62596,62606,ref-t.2.5.2.15.46,ref-t.2.5.2.15.57,ויראו ראשי הבדים מן הארון על פני הדביר ולא יראו החוצה ,ולא יראו החוצה יכול לא היו נראין מתוכה ת'ל ויראו ראשי הבדים ,11,12,924,168,0.6666666666666666,0.6153846153846154
169,ref-bible.0304.1.13.1-ref-bible.0304.1.13.7,ref-t.2.5.2.15.75-ref-t.2.5.2.15.81,1336037,1336067,229302,229308,ref-bible.304.1.13.1,ref-bible.304.1.13.7,401205,401236,62623,62629,ref-t.2.5.2.15.75,ref-t.2.5.2.15.81,צרור המר דודי לי בין שדי ילין ,צרור המור דודי לי בין שדי ילין ,7,7,796,169,0.03225806451612903,0.0
170,ref-bible.0312.2.13.8-ref-bible.0312.2.15.4,ref-t.2.5.2.16.42-ref-t.2.5.2.16.52,1460429,1460496,251100,251110,ref-bible.312.2.13.8,ref-bible.312.2.15.4,401448,401504,62669,62679,ref-t.2.5.2.16.42,ref-t.2.5.2.16.52,השני ושמעא השלישי נתנאל הרביעי רדי החמישי אצם הששי דויד השבעי ,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,11,11,860,170,0.5806451612903226,0.6153846153846154
171,ref-bible.0312.12.10.4-ref-bible.0312.12.12.4,ref-t.2.5.2.16.42-ref-t.2.5.2.16.52,1483675,1483744,255033,255043,ref-bible.312.12.10.4,ref-bible.312.12.12.4,401448,401504,62669,62679,ref-t.2.5.2.16.42,ref-t.2.5.2.16.52,השני אליאב השלשי משמנה הרביעי ירמיה החמשי עתי הששי אליאל השבעי ,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,11,11,876,171,0.5714285714285714,0.6153846153846154
172,ref-bible.0312.24.7.6-ref-bible.0312.24.10.2,ref-t.2.5.2.16.42-ref-t.2.5.2.16.52,1505122,1505198,258612,258622,ref-bible.312.24.7.6,ref-bible.312.24.10.2,401448,401504,62669,62679,ref-t.2.5.2.16.42,ref-t.2.5.2.16.52,השני לחרם השלישי לשערים הרבעי למלכיה החמישי למימן הששי להקוץ השבעי ,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,11,11,882,172,0.6119402985074627,0.6153846153846154
173,ref-bible.0312.26.2.6-ref-bible.0312.26.3.6,ref-t.2.5.2.16.42-ref-t.2.5.2.16.52,1507887,1507966,259006,259016,ref-bible.312.26.2.6,ref-bible.312.26.3.6,401448,401504,62669,62679,ref-t.2.5.2.16.42,ref-t.2.5.2.16.52,השני זבדיהו השלישי יתניאל הרביעי עילם החמישי יהוחנן הששי אליהועיני השביעי ,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,11,11,912,173,0.6216216216216216,0.6153846153846154
174,ref-bible.0312.26.4.7-ref-bible.0312.26.5.4,ref-t.2.5.2.16.42-ref-t.2.5.2.16.52,1508003,1508076,259023,259033,ref-bible.312.26.4.7,ref-bible.312.26.5.4,401448,401504,62669,62679,ref-t.2.5.2.16.42,ref-t.2.5.2.16.52,השני יואח השלשי ושכר הרביעי ונתנאל החמישי עמיאל הששי יששכר השביעי ,ושתים אחת ושלש אחת וארבע אחת וחמש אחת ושש אחת ושבע ,11,11,915,174,0.5909090909090909,0.6153846153846154
175,ref-bible.0312.2.13.8-ref-bible.0312.2.15.4,ref-t.2.5.2.16.65-ref-t.2.5.2.16.75,1460429,1460496,251100,251110,ref-bible.312.2.13.8,ref-bible.312.2.15.4,401558,401612,62689,62699,ref-t.2.5.2.16.65,ref-t.2.5.2.16.75,השני ושמעא השלישי נתנאל הרביעי רדי החמישי אצם הששי דויד השבעי ,שתים ואחת שלש ואחת ארבע ואחת חמש ואחת שש ואחת שבע ,11,11,861,175,0.5806451612903226,0.6153846153846154
176,ref-bible.0312.12.10.4-ref-bible.0312.12.12.4,ref-t.2.5.2.16.65-ref-t.2.5.2.16.75,1483675,1483744,255033,255043,ref-bible.312.12.10.4,ref-bible.312.12.12.4,401558,401612,62689,62699,ref-t.2.5.2.16.65,ref-t.2.5.2.16.75,השני אליאב השלשי משמנה הרביעי ירמיה החמשי עתי הששי אליאל השבעי ,שתים ואחת שלש ואחת ארבע ואחת חמש ואחת שש ואחת שבע ,11,11,877,176,0.6031746031746031,0.6153846153846154
177,ref-bible.0312.24.7.6-ref-bible.0312.24.10.2,ref-t.2.5.2.16.65-ref-t.2.5.2.16.75,1505122,1505198,258612,258622,ref-bible.312.24.7.6,ref-bible.312.24.10.2,401558,401612,62689,62699,ref-t.2.5.2.16.65,ref-t.2.5.2.16.75,השני לחרם השלישי לשערים הרבעי למלכיה החמישי למימן הששי להקוץ השבעי ,שתים ואחת שלש ואחת ארבע ואחת חמש ואחת שש ואחת שבע ,11,11,883,177,0.6119402985074627,0.6153846153846154
178,ref-bible.0312.26.2.6-ref-bible.0312.26.3.6,ref-t.2.5.2.16.65-ref-t.2.5.2.16.75,1507887,1507966,259006,259016,ref-bible.312.26.2.6,ref-bible.312.26.3.6,401558,401612,62689,62699,ref-t.2.5.2.16.65,ref-t.2.5.2.16.75,השני זבדיהו השלישי יתניאל הרביעי עילם החמישי יהוחנן הששי אליהועיני השביעי ,שתים ואחת שלש ואחת ארבע ואחת חמש ואחת שש ואחת שבע ,11,11,913,178,0.6216216216216216,0.6153846153846154
179,ref-bible.0312.26.4.7-ref-bible.0312.26.5.4,ref-t.2.5.2.16.65-ref-t.2.5.2.16.75,1508003,1508076,259023,259033,ref-bible.312.26.4.7,ref-bible.312.26.5.4,401558,401612,62689,62699,ref-t.2.5.2.16.65,ref-t.2.5.2.16.75,השני יואח השלשי ושכר הרביעי ונתנאל החמישי עמיאל הששי יששכר השביעי ,שתים ואחת שלש ואחת ארבע ואחת חמש ואחת שש ואחת שבע ,11,11,916,179,0.5454545454545454,0.6153846153846154
180,ref-bible.0205.8.52.8-ref-bible.0205.8.52.14,ref-t.2.5.3.18.40-ref-t.2.5.3.18.52,671251,671287,113527,113533,ref-bible.205.8.52.8,ref-bible.205.8.52.14,406881,406958,63527,63539,ref-t.2.5.3.18.40,ref-t.2.5.3.18.52,תחנת עמך ישראל לשמע אליהם בכל קראם ,תחנה ובקשה שעמך ישראל צריכין ליושע מלפניך וחותם בשומע תפלה כל העם קורין ,7,13,524,180,0.6111111111111112,0.8888888888888888
181,ref-bible.0104.29.11.5-ref-bible.0104.29.11.11,ref-t.2.5.3.19.70-ref-t.2.5.3.19.76,320510,320558,53885,53891,ref-bible.104.29.11.5,ref-bible.104.29.11.11,407350,407400,63599,63605,ref-t.2.5.3.19.70,ref-t.2.5.3.19.76,מלבד חטאת הכפרים ועלת התמיד ומנחתה ונסכיהם ,מלבד חטאת הכפורים ועולת התמיד ומנחתה ונסכיהם ,7,7,304,181,0.044444444444444446,0.0
182,ref-bible.0301.16.10.1-ref-bible.0301.16.10.5,ref-t.2.5.4.10.18-ref-t.2.5.4.10.22,1161084,1161105,196525,196528,ref-bible.301.16.10.1,ref-bible.301.16.10.5,410830,410851,64139,64142,ref-t.2.5.4.10.18,ref-t.2.5.4.10.22,כי לא תעזב נפשי לשאול ,כי לא תעזב נפשי לשאול ,5,5,714,182,0.0,0.0
183,ref-bible.0302.28.17.1-ref-bible.0302.28.17.6,ref-t.2.5.4.11.20-ref-t.2.5.4.11.25,1288516,1288539,220195,220200,ref-bible.302.28.17.1,ref-bible.302.28.17.6,410967,410991,64161,64166,ref-t.2.5.4.11.20,ref-t.2.5.4.11.25,אדם עשק בדם נפש עד בור ,אדם עשוק בדם נפש עד בור ,6,6,771,183,0.041666666666666664,0.0
184,ref-bible.0209.3.20.1-ref-bible.0209.3.20.14,ref-t.2.5.4.12.33-ref-t.2.5.4.13.4,985461,985538,166873,166885,ref-bible.209.3.20.1,ref-bible.209.3.20.14,411189,411272,64200,64212,ref-t.2.5.4.12.33,ref-t.2.5.4.13.4,ובשוב צדיק מצדקו ועשה עול ונתתי מכשול לפניו הוא ימות כי לא הזהרתו בחטאתו ,ובשוב צדיק מצדקתו ועשה עול ונתתי מכשול לפניו הוא ימות לפרסמו ר' יוסה אומ' חוטא ,14,15,635,184,0.25316455696202533,0.5
185,ref-bible.0104.14.17.8-ref-bible.0104.14.18.11,ref-t.2.5.4.13.14-ref-t.2.5.4.13.22,286532,286586,48292,48300,ref-bible.104.14.17.8,ref-bible.104.14.18.11,411318,411362,64222,64229,ref-t.2.5.4.13.14,ref-t.2.5.4.13.22,לאמר יהוה ארך אפים ורב חסד נשא עון ופשע ונקה לא ינקה ,שנ' נושא עון ופשע וחטאה ונקה עד כאן מנקה ,12,9,275,185,0.6792452830188679,0.6923076923076923
